Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
HKK26_RS00055,-0.016610923850482354,-0.012376578243590411,0.006615455205876391,0.012015348333338395,-0.0018769934573598874,0.006006190589718376,-0.00768742929208678,-0.012699247975735082,-0.023484772038690687,0.03971592700531054,0.01314935785090084,-0.01987551068778644,-0.0025193855976168474,-0.014916402925747974,-0.013856308796939294,0.015206156500096898,-0.006413883886416397,-0.0015508846680210083,0.020962770205522792,0.003105920392468785,0.003583009769226102,-0.02460395401990061,-0.03594863067080865,-0.014953376711981199,-0.002048602091342737,-0.0024615077375417104,0.026907958662332608,0.0029055905510590218,-0.006335297714387087,-0.007307665981496593,-0.024143602986895343,-0.024266714744959478,-0.034651096810898854,0.014976499213949146,-0.0572402771092868,-0.031011061831201378,-0.027491195734435623,-0.009012431023037016,-0.0009267470072780938,0.025605208652399507,0.0006138274829673798,-0.0036837890832005058,-0.011682870823484732,-0.0019012928365237571,0.012231335817845261,0.010097694484768322,0.006174621475830817,0.009286127396160247,-0.029013206997951093,-0.023091760428509488,0.002538279456551921,-0.013075554126715043,0.004941028371600658,0.07469696782443414,-0.027371957713130612,0.008152828529873346,-0.018876116045335737,0.004860086882646137
HKK26_RS00060,-0.0037691798650547038,-0.030885768502024444,0.008868674481434241,0.01335955894475668,-0.01826413944408001,0.012125531115079214,-0.006210868839074898,-0.05050580953309256,0.007251183482914418,-0.01781777311714162,-0.002954784241316533,-0.01792181816306139,0.04990024445444307,-0.059199545139204515,-0.015540952609307419,-0.00819379021385108,0.023418760815515024,-0.0051810445881945635,0.029060320513825743,0.0013906013560033125,-0.006361649310561407,-0.019130370885089468,-0.016030909472717687,-0.016613118465985625,-0.0008530668650491232,-0.000984913049527656,0.00989472751311855,0.025976910784400283,-0.02284882580539955,-0.020148888083734474,-0.027776879411060967,-0.06440556694040502,-0.0004526963318620626,0.031767427407664355,-0.025267248639996884,0.01459378258446164,0.0036306861817461487,0.008025318710380652,0.009130530737229157,-0.0021260280604399164,0.0208521285835598,-0.041482237839869734,-0.01597757359611942,0.012579045116548983,-0.015266400213321783,0.0030965585004377235,-0.018582886205138385,0.0098283640681666,-0.002014476862926508,0.003371476667571787,-0.028776989978580213,-0.003220451006648329,0.02042535531151991,0.004570388711515462,-0.015660210556407202,0.0026570173052851524,-0.013121747251329138,-0.016001183790703043
HKK26_RS00065,0.00048144419607904713,0.005164182650111015,0.021942506969171514,-0.02625530153316223,0.0017639105732936396,0.008606979336882625,0.00021264892883126677,-0.04801875191266582,0.008072711424582095,-0.021604006726064533,0.00031372218890955483,-0.018363214096939567,0.03236882100258798,0.002911309801692826,0.005778743367922085,0.02762466435231327,-0.016903038897042078,-0.007850953171156697,0.012938145772347595,0.01285012510488018,-0.016875289474338154,0.02278463151974678,0.011111098815457705,-0.008074069907511458,0.08396748616182358,0.002890036594566157,-0.014457063155904577,0.03381354004008177,-0.05600072145524436,0.0002771265423576928,0.012266003294535721,-0.007008014377967856,0.03563128738996629,-0.002562409876019913,0.003121546844885419,-0.0017401619585916347,-0.0039614221602960655,-0.0004234876825210439,0.00803113984948151,0.47060900164519703,-0.06305757366234258,0.0001861743174063655,0.011187776089467744,-0.003441850294214389,0.007434910610160503,0.009771700671623907,-0.047803070206752084,0.032013797542727124,0.056319191570212666,0.008979884710141346,-0.003690137395887147,0.01897736060616894,-0.004329235452422485,0.011876769220488893,-0.011689468780209447,0.020293551983890542,-0.00572005252591516,-0.01747123005720635
HKK26_RS00070,-0.015315618001046551,0.021117217243493087,0.018998085683096074,0.006320310979644735,-0.004443577291412962,-0.004022943781994931,-0.00847448246364535,0.008575833955487763,0.02812240076581987,0.0023912346817009755,0.00539004325491049,0.010461184527995241,0.027759411959697743,-0.029771031906426777,-0.014926977642492022,-0.010271279726169077,0.003961636228677056,0.006522779030992399,0.010158489955748938,0.0016929930922320857,0.0037115719015629574,-0.00017729977342969053,0.008448575471151744,0.018244281932168725,0.05195700538718273,0.004316222463905844,0.010515612171729452,-0.011627948575071004,-0.013890311803981568,0.00040211823283832244,0.0015224376122106608,0.01174612724580029,0.003342145850928682,0.017024622100619537,-0.0028002396497144944,0.006435566186947543,-0.010897989246978419,0.0030988500138003643,0.01905090498906453,0.27363362944061814,-0.017077638036277352,-0.022335639102526447,-0.0069946102080826675,-0.016836666242728653,0.002894719465105533,0.002486854623783601,-0.01000324473682366,-0.0010850886461730102,-0.009950267715385798,-0.005809462163994595,0.07660272304373451,0.03147892648352329,-0.0002707064761325083,-0.0025507516181210036,-0.01143536661101623,-0.009094771218474667,-0.018567161477160705,-0.006419369928669067
HKK26_RS00075,-0.005705374510998974,0.006064747555146592,-0.00727279473193849,0.008256968601330447,-0.016945277134023818,0.02617013881392267,-0.00011243362133552672,0.018896826355826197,-0.015451272750783831,-0.004515516654482907,0.005122107930576669,-0.006306958701393178,0.041293998582267344,-0.015110279023817244,-0.006964361098330107,-0.0060444903487722355,0.005691869010608283,0.022879605027394927,0.0027989030494972823,0.017056382577206822,-0.0067459608211349765,-0.007046879514247494,-0.006047537579659179,0.0014076835614309218,0.07495935154692437,-0.0027139737742705376,0.009044579537452605,-0.01789618688709975,-0.003596365660810828,0.0022365961343302023,-0.004307493676448281,-0.012327031628321319,0.011117006934420482,0.020175182762177255,0.03300714319961202,-0.00891570597781609,0.01631398900595562,-0.00517017746494429,0.006604366954847565,0.26746719149234693,-0.0005223716733235344,-0.027754682361075263,-0.037652282309134796,-0.006892497070146317,0.0014382440997648197,0.012154919704726685,0.024693909562501754,-0.014214186169268745,-0.0307933651352726,-0.003631675296761069,-0.013388135047408009,0.0037505782190524204,0.011741049024399056,0.017956645558645002,-0.023269299693238415,-0.0057444183128622815,0.0063697214846056265,-0.0021108908651488274
HKK26_RS00080,0.012982874947035488,0.005973043590528149,0.0015440622144628215,-0.02736465827968166,-0.029723943888897115,0.036507430636077316,0.0004916555510006463,0.009478401755247546,0.000440381786604541,-0.008782356606821598,-0.0045631310969716996,0.002915324723034425,0.01660574924026867,0.03881172596655998,0.0010993103072287685,0.017583740183061202,-0.046071019726683045,-0.02962182413041715,0.017794170392185345,0.0034285999497331017,-0.007042648645253929,-0.0029688836918238056,0.0056281185140092714,-0.01734102732285059,0.046647617762547486,0.015268150113861128,0.0007350606655828929,0.018301423012973318,0.003047040326109305,0.005333765767799958,0.00017039678481561946,0.09226295737222583,-0.02452736160082744,-0.039153848978013696,-0.02066044626806578,-0.004632856348252377,-0.010439505048365032,0.002609668239712603,-0.005353736254496545,0.04429804108044489,-0.0023060249553992908,-0.017544893728848522,-0.01575194512044503,-0.027452012739991784,-9.910698704651814e-05,-0.007491625350852235,0.01175201751987365,-0.028589051530842145,-0.0033000801487203146,-0.0031620738301513618,0.030546111623951825,0.02445935380677725,-0.04890565029152884,0.0016884830903662155,0.01674248268725156,0.017039584427547622,0.0070456109474896795,-0.0026959039130105998
HKK26_RS00085,-0.012471587121524635,0.009165018123117498,0.0367207348269408,0.006475842202429383,-0.0357751604007245,-0.02172279844208242,-0.005275890886673487,0.014706306340331977,-0.0028220788802697954,-0.022421308985869522,0.003806777254836332,0.01557536871579833,0.0031376518851657046,0.027770250099373773,0.004137424941873857,0.006449696157428009,0.0007201906662155234,-0.014943818055638356,0.037145032285535826,-0.0031347002703614214,0.00844276633663596,-0.006475139021875361,0.010892975254238936,0.03109222761496342,-0.01654274518194283,-0.023648658900646796,0.013136004084535647,0.046876779265502065,0.03747331757596794,-0.013794340895159051,-0.01676531750330155,0.00532241647989654,0.018160012664510273,0.010592660693655102,0.010948503617871592,-0.014007740059223919,0.0003356584479655132,0.02465470866454268,0.0001501305047207096,-0.014228580192461607,-0.045615597511712014,0.0356304765344169,-0.008188222105603122,0.010384284685576091,0.007563529464215821,0.0007235296468694238,-0.0010280680071703507,-0.018134037602583617,0.007847315882642711,0.006627111809186174,-0.00490892052781675,0.007696356719288122,-0.026478755375932504,-0.005232836273496311,-0.015832318524478358,-0.0027678062741858128,-6.60520675673868e-05,-0.023937167319215823
HKK26_RS00090,-0.011366430774647687,0.0020667946072156253,0.01745502150178802,-0.0017779896014399649,-0.007649677532031725,0.014320895403111633,-0.011046991917867025,0.02032002808893076,-0.0068811753410208485,-0.005084111713272249,-0.01545407934693472,-0.0004106248488253214,0.02110545706231185,0.0009415731527969419,0.009326108352734279,-0.00021114651957444217,0.008468875164853834,0.0037374608387956755,0.021022082650094764,-0.004678540950908107,-0.0013807998769583324,0.02706449936632241,-0.025674994448330383,0.007795903612199438,0.004021086266843312,-0.009149688534398284,0.0021800381076008393,-0.002754810015859901,0.01040214717281434,-0.01083655136825842,0.004696290142990412,-0.007161534460329975,-0.02351253801944097,-0.009589168966319651,0.006635906711569732,0.0012096565940046577,-0.010855027380071373,0.011479023180084135,-0.006568786632074577,0.014606859596641547,-0.00686416672157684,0.0005221902347307545,-0.004399269469260504,0.007712658241497743,-0.0035671535461766564,-0.013315716950708897,0.01807174094757068,-0.014125452100455165,-0.004923275935455177,-0.030632170711215493,-0.006365068822087591,0.01773321754037799,-0.02449569466199062,0.0649174438010228,0.011193709466028053,0.011201567317591095,0.0021619213547213988,-0.0014085071999049097
HKK26_RS00095,-0.005394396079464678,0.028651197016697518,-0.005184002723007087,-0.008930332637423705,0.0011706152812352572,0.002814753863060204,-0.006229033034500632,0.011171560069114865,0.014855946172176372,0.009236986894894108,-0.001667581027467018,-0.012452154143276155,0.008151711375664311,-0.010247459813031996,-0.007411735942246761,0.002974093753131895,-0.026972655754534784,0.012080578195129775,-0.008256167753911647,-0.009457060325618922,0.00262030320010825,0.005315274179476192,-0.004832481544181845,-0.005033848481521861,0.00018042149875448026,-0.006967499719434293,0.011368261898488146,0.0019877285480081174,0.002324499235182348,-0.012894208744964044,-0.0017199944896688698,-0.0012543782242587845,0.004200418540558526,-0.024987997227455067,-0.00853501347483036,-0.00845095161307145,-0.007960936650203827,0.04464886267943669,-0.006039222486672729,0.018584933117173272,-0.0031334725324148167,-0.014484180202042753,0.023639937169240732,-0.008519875040150449,-0.005197329485834301,-0.023125484592909508,-0.0045470072377508,-0.023616205832428756,0.0018468807987128905,-0.0014202205320736395,0.0006879189755735138,0.005502256763595028,-0.026959101868731013,0.021653043091225482,0.009890149799413958,0.036804169464540334,-0.0155588751665353,-0.0008948760736482106
HKK26_RS00100,-0.02536189705765701,0.023597533997062894,0.023859555854837993,0.011440955211999383,-0.004579010411680694,-0.0113344626668851,0.005056616414503758,-0.004081683070200127,0.02331537078736632,-0.010177362759935032,-0.01372407029754338,-0.022867888878029582,0.0022399385019293873,-0.013269116767860046,0.012451231090092208,-0.004762207760612222,-0.01046037560749567,0.04066036222096109,0.009899147767413722,-0.011974084048174106,-0.002156598402826686,0.013103861741519156,-0.01366350454858015,-0.0033408358383292965,-0.02841042345761301,0.004507807193242247,-0.005994277565392346,-0.0032424619461827475,0.02073703392417243,-0.006572857701808556,0.0052804408644953164,0.03317408091054398,0.023712041047424137,0.0157498019613347,-0.015062267863683842,0.014279937001657967,0.013687467892791625,0.015299189276254583,-0.01044194011077106,-0.0015664204846213064,0.0030862517274535778,0.013946193884562036,-0.004136138911097083,-0.0024519280191982783,-0.009076795833356686,-0.023925299110494846,-0.014291056525448455,-0.029083467090161238,-0.013394876081342736,-0.0122659633857391,-0.0035956138358894337,0.00695197632744105,-0.007271809961581822,0.018901594870203632,0.04838382050452544,0.024058842669529873,-0.004441006627998453,-0.01910512287962977
HKK26_RS00105,-0.018989907409834864,-0.0021295486176269316,0.009584846994025231,0.011285122818208228,-0.002721364403686986,0.0003172237990614768,-0.0037991477239087777,0.00389999963394688,0.0040137862723504895,0.008065831665947452,0.0008168076137626723,-0.014995467867177727,0.007790052255416916,0.015227138245891487,-0.0016219145610504267,-0.023548734706777333,-0.010810604313805589,-0.004201474292932169,-0.0017924049244259863,-0.00686766948555243,-0.0018547509614194073,0.023383815111151528,-0.005792723451462002,0.0017544951792493651,-0.006189125107024396,0.008691070196639209,-0.007465765348021665,-0.0018563761147125022,0.008965646176184554,-0.02153189989781479,-0.010517238747911306,-0.012489549133196666,-0.018003928937805783,0.0016658833341971304,-0.00027567839643427057,0.016139729404828794,-0.006452221894092498,0.005323808023366267,0.007481123500168486,0.024579889192525402,0.0020436109412730803,-0.0011729442607223554,0.0012507348680125372,-0.03415254368632906,-0.01314025730231444,-0.011608230167585627,-0.00378704338125657,0.0007513252071692087,-0.015906785904233212,-0.026359741551555887,-0.00872340896741361,-0.004769651876459856,-0.0046590540295580645,-0.0224322917835979,0.0006106526400106508,0.02440734731643018,-0.0037246774757818163,-0.008771324376468857
HKK26_RS00110,0.01598597206994249,-0.0009140805145670252,-0.009492923997919397,-0.0031382652192240745,0.0007819464732267085,-0.00966905471862856,-0.02237169255455161,0.010083061605416756,0.004812602552544421,0.010627347737221843,-0.004275594230376603,-0.006254143586016194,-0.008431984285544735,0.020735158853077015,0.023259120376156354,-0.004818878230930284,-0.005880594621414586,0.02433051623313074,0.008399558737155158,-0.011351382150760947,0.01503544727858736,-0.011501818935878271,0.016478096005262857,-0.004861456316829758,0.0035119387945420845,-0.013144122508671014,-0.008125817871288372,0.003817200410129124,-0.015279045017110108,-0.03424798885302926,-0.011069940434608027,-0.012606177054170819,0.0015566378908259298,0.007769655557448708,0.030676838880791413,-0.010248519479263741,-0.006535813503555323,-0.004030301637955412,0.02885244108928039,0.02125979368713035,0.005297155849695052,-0.013218766986005593,0.03389850291089921,-0.008075520362066593,-0.011809919890840818,-0.0213966286867936,0.026562835752004535,-0.015136497692478289,0.014411344152549804,0.0055555653514723,0.0020229559998130326,0.012081326073938772,0.003840056203828963,0.02618827621118974,-0.012232915804607235,0.030741436775464055,0.0008846657589985531,0.007223698913216338
HKK26_RS00115,-0.010066742302727215,-0.021708605365271052,0.0038862200011675102,-0.03317993439577796,-0.001560265776463224,0.0005810945490071334,-0.0002694196111087676,0.003846822153010219,0.01229142496817537,0.00920021810780367,0.0009458941331215729,-0.013818149232233592,-0.03425776489701807,-0.02843229070912817,0.02772557344893989,-0.012249749575885729,0.018202282723006315,0.009453187081298848,-0.004863390735472691,-0.012512834530809171,0.030356033326153838,-0.023108329423237595,0.004516626294460116,-0.010909651776801602,0.004602624943667299,-0.03221310520872011,-0.036227731315087094,-0.016502250347441686,-0.006852821440873992,-0.02893200340776222,-0.01792866436854644,0.017719076321536954,-0.030851302392513394,0.03580087588786833,-0.007572242905519955,0.011574163474170934,-0.01770682265940925,0.03144438257511851,0.001770932994073346,0.03602108619219045,-0.00759294144384167,0.02417802278754098,0.05356494772122078,-0.0036814525285604493,-0.021972781465344787,-8.601976464780244e-05,-0.004944786850753798,-0.04743932575602476,0.04199633730806656,-0.01717424258043208,-0.013156222543613838,0.0001904300813514625,0.005625676623878804,0.025899094307098094,0.01125917827387615,0.002649766236748935,-0.024102511102963818,0.010453558317173426
HKK26_RS00120,0.022079414858525544,-0.01449117561962109,0.009707731192832452,0.0144510355820758,-0.012278841422479994,0.0058174831674656854,-0.0014110522175941503,0.02386009654024184,0.018486573849886705,-0.00941146196065797,-0.027885078530086944,-0.010360776046918676,0.041718462071929044,-0.025957663032360787,-0.03419420207447703,-0.01061841513764318,-0.018789484741405727,0.012846907600763274,0.02199311051780094,-0.010793436174788555,0.0015518679664951276,0.01907428652277502,-0.0205302844214193,-0.009487455843513093,0.011415745421221576,-0.011389893193096103,-0.0056242592852489125,-0.01341913310133159,-0.004760901019829089,-0.021746328853024393,-0.005308007782951159,-0.009526706776890163,-0.03282936178256065,0.004745320386002938,-0.01365327300087412,-0.010870686234364194,-0.005690903127019138,-0.004617520147644953,0.009017203372749532,-0.001872870206998882,-0.002445661740755871,0.011141467395361208,0.03719288878058878,0.014021181402331315,0.0012142457432975772,-0.023293075116792704,-0.026202650182186354,0.0071851888577716015,0.009088756227505716,-0.030284512215969353,-0.009034939655212694,0.006021510523420888,0.006041671420494401,-0.019561880117692335,-0.007105017935484103,0.0035009782083837058,-0.017000360631127056,0.0015130944202418031
