Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
HKK26_RS00055,0.011342277214957935,-0.032301624736847924,-0.005318015652633857,-0.013051165453336682,0.019711168307024105,-8.82363385329089e-05,-0.009934937233658292,0.01265601172153777,-0.011892136608335895,-0.01843906308919779,0.04471469996663649,0.005691485243743294,-0.0034562535412441795,0.014268348632738173,-0.07783570376744635,-0.032809021422560224,0.01598069312449782,-0.0335432346340906,-0.0032840891310901674,-0.002805107518628598,0.01398009213742869,0.009579039587437223,-0.00791752018008652,0.04336086553118333,0.013086587320721578,-0.003921421863584085,-0.006740254805051416,0.0007356801037769542,0.014861228442003258,-0.025478387503320665,-0.0023022067055687777,0.0009440612300546327,0.02160554324317356,0.01790562523526472,-0.13843547786251648,-0.011292562215271855,0.022483861920546667,-0.012108404054245918,0.015324265633071843,-0.03940011733949891,0.0037021895320174737,0.04008684985426984,-0.004443142179470941,-0.04715298503036374,0.004154405827503959,0.0058929465756006605,-0.0050892474275324095,-0.01664972325485781,0.014451384882904985,0.011831170820699231,-0.01776979713490618,-0.03717207950328363,-0.0159558635896336
HKK26_RS00060,0.003496420222332285,0.023447391027385932,0.017139046292439925,-0.05565484899399067,-0.02465378839826487,0.017848854795790108,0.011767865327384129,-0.022685306492958017,-0.01920786401923872,0.004746562974890914,-0.014404807656956413,-0.06560726430649337,-0.02475112924186137,-0.001008653716271502,0.00333448022722589,0.01293984926846156,0.006054287713065645,-0.017899955821304957,0.0029015384416676187,-0.0007324695954058758,0.0009385632648050904,-0.022399078475971862,-0.011997679260259323,0.011650560569083049,-0.0029922630825543555,-0.00011709705728825845,-0.004996854503007269,-0.00963946923954847,0.012372261958816801,-0.004691264699852073,-0.005753145059845987,0.012470516862224518,0.01065466078118041,-0.041541575475604574,0.013947502066944088,-0.05449286943404681,-0.04482622961298039,-0.01539078200073736,-0.0016051529279031162,-0.006185518958688598,0.019624041240473532,0.002931181131444202,-0.026139646769342596,0.024410330009290663,-0.004662469855257151,0.0016384328757466221,0.004787898096700929,-0.004892831365673458,-0.012199791268326975,0.016697685521099407,-0.011855908495450845,0.06450307111451108,0.01861838307956886
HKK26_RS00065,0.01519289647893067,0.008777574591886893,-0.019428444202086066,-0.009848414670196046,-0.006034658472418234,-0.03602789639784478,-0.003972228281926856,0.009382193316450136,-0.010419527941480702,0.001386696710338141,0.011862149749718921,0.02501953205025604,0.007830912051880565,-0.01496822337171908,0.013424340791837706,-0.006446303921925495,0.020825195949200005,-0.0022632606296424814,0.0035755907590085184,-0.017034432587642617,-0.010869174944817258,-0.0019257333866533062,0.0050702681497287695,0.03251849301626181,0.02585703744810202,-0.07239061765787462,-0.012998122030962083,-0.00300419727920171,0.02517760584259032,0.006655852501377456,0.001474200277471308,-0.006423452155301544,0.40078949317578,-0.03675677418292397,0.0041352381761053745,0.0007866244104370291,0.015751133269959233,-0.015885159533000025,0.03069169650114565,0.007708448232351178,0.007742181988432979,0.011039945567492531,0.004193991376907905,0.014336323118329403,0.0038143837115017336,-0.005345288538079451,-0.03209890796707667,-0.014168935825168993,0.001845779542297213,0.00012120183693631458,0.011500428861357586,0.00903364600676727,-0.006405920334696868
HKK26_RS00070,0.006807550712736698,0.0044922754214234565,-0.016626137206207238,-0.00029616620146790204,-0.013925808283034254,-0.008354170335728871,-0.011331545429290968,-0.0022082206264660577,0.010214674157907387,-0.01429494350251423,0.008025168943028547,0.0025637673252938394,0.0006906826760166354,0.007649963842832092,0.015034631987179265,0.001393758583885773,-0.004923855192986324,0.006921322709530481,0.007644754677413826,0.00209751291592756,0.0018843714804687131,0.0024103197110251036,0.00607205211906699,0.022030362331295898,0.0024766972033829875,-0.03983953535231463,0.013151821660894156,-0.007478584350381726,-0.02001512479891763,0.025704946688814692,-0.008604078173518525,0.005854941745004877,0.2808061168973228,0.011042971699515666,0.01608554848879871,-0.006274167550007222,-0.006274281144704624,-0.011433355536695897,0.01236339297070097,0.003359564890777305,0.014685303704259382,-0.01056951738768369,0.004077855761110398,-0.005377538902320306,0.010045321676796686,0.009506302376720432,-0.005478134395519146,-0.008098540328691364,-0.02271801765873185,0.06747168811240499,-0.014242112720541312,0.0019599298133556775,-0.014728890404297465
HKK26_RS00075,-0.018999151687419977,-0.003800131197161274,-0.006796613228115137,-0.02326930448101756,-0.002743201935610667,-0.003168649213426619,0.006113783094927023,-0.014140638179445575,-0.004262523056071696,0.0029276907247621337,-0.0011123741357121212,0.0011143583712955208,-0.02394483535877977,0.008553123511306888,0.001556220829588652,0.0016631966272479656,0.0009471701026150788,-0.004737112568363453,0.01387364830721078,0.017825499932012545,-0.007085170643307684,-0.0059357414889685736,0.022334405072894747,0.012003933083057233,0.004104197564081554,-0.025741430144447738,-0.009345642839136322,0.010596864891261541,-0.020247440461519887,-0.006552105328984214,0.0030269267767217083,-0.00599698821403364,0.2586497369316412,-0.0002784039333767492,0.0012328181635292465,-0.0020587002546528224,0.03628797473377821,0.0018538065811852281,0.008645178594607105,0.006859053201757667,0.010341533907198252,-0.020856430052799784,-0.004314678190353044,0.008996395608168528,0.009449446557666549,-0.010456762834991409,-0.01986173224049281,-0.00826674252436347,4.339732530575941e-05,-0.014767814353018731,-0.0032419372818848617,0.0008280298996488464,-0.01012707176087315
HKK26_RS00080,-0.003074393769844925,0.0027051160502860883,0.016971152893005357,0.010130903223002596,0.012489580602477202,-0.0007129230356680267,0.021816957891069393,-0.017787529127845755,-0.003055666582721323,0.010825769268019663,-0.0028029866005565146,-0.008208153687086116,-0.003779134632725686,-0.02263044946235254,0.0029914849141176314,-0.011033295748054341,-0.01205794682027276,-0.02382063254484389,0.005735684602586232,0.04598167310257239,0.018407509166159908,0.002250176611016697,-0.006222926098509384,0.014682734997750831,0.0013134071365519353,-0.008901568658989502,-0.021650395567686012,-0.0011346623330562328,0.02011289826238832,-0.0035195494792384548,-0.004200998110956628,-0.02901948677447767,0.07161013428730821,-0.0008960680961557078,-0.009461417363538383,-0.021099898580890755,-0.015724700906161425,0.0025121516562753004,-0.045220018349750604,-0.01930017459301774,0.00768552848479866,0.01077420121984765,-0.005383575208826944,-0.023859972674930487,-0.004574489467952421,0.007852649442014392,0.03182016189343318,0.013572237746751476,0.022204849440195407,0.013514705125732924,0.0008267766160481653,-0.0008699027055857726,0.013061860539634103
HKK26_RS00085,0.02124093840442944,0.004372727486084191,-0.016866342136456543,-0.004202042306123994,0.01591775894969707,-0.028513310909145186,0.009481318163765774,0.0008763165407598461,-0.018007149715248326,0.012857272361121164,0.033225956002114664,-0.008972180732841532,-0.005887587714626583,0.0362395214912659,0.019405763040246694,0.0008810371396446744,0.04573067774186643,0.0017336373450610404,0.0008166320059423175,-0.03231214837729364,0.011545796460597326,0.008010921254892384,-0.0021042310134860628,0.05186768635378049,0.0018391105139233654,0.02193542348919687,0.029403790960556554,0.0027347827805962537,0.02885191491758154,-0.004975642687967272,-0.0034218155037950195,-0.0015264343526099516,0.0037508232538960608,-0.02280004346535444,-0.002573594218150927,0.03979898908328996,-0.01041978483425229,-0.022615490129549998,-0.009310229134624362,0.01035543175166577,-0.013171164997654639,0.016524536618770326,0.004252979370701853,-0.021038821692445087,0.0035422050786507605,0.028708689843168992,-0.0078895973641864,0.012935140836567462,0.01358498142968417,0.001017917272220886,-0.01804111918353107,0.027093678301370095,0.016142406774366035
HKK26_RS00090,-0.005704691303089708,0.009496367376278923,-0.01616333697795522,0.008165129075608228,0.004490230991912439,-0.0014462196712188141,-0.008814037483184768,0.009244375688277537,0.009531968006013865,-0.01358336426543619,-0.00901502011207241,-0.0041596602190899865,0.016845950403087694,0.015046175638816068,0.005513466945442946,-0.0015311379736291427,-0.0059947498412145925,-0.01360533062899741,-0.01691448229972948,0.021257772261564185,-0.004470446911322413,-0.0062636204410719855,-0.00480046138806918,0.015856734406792198,-0.004216543009807886,0.016785557685511276,0.00197031356094597,0.002581872966239797,0.0005141157332457285,-0.009948328822063772,0.0023951125407119696,0.002558881714100782,0.019316213803790408,-0.01321782294773066,-0.0160864252627795,-0.007519270522176366,0.017994058155886825,-0.01250922007542803,-0.005648079188699901,-0.02417862011096041,0.016994123494414138,0.007975655433211548,-0.020521828343459062,-0.00892774096849708,-0.00902291055578847,0.012809122326219035,-0.01836001038447734,0.008553376600699474,0.014634428988032045,0.0018567880222863607,-0.009882403191097221,-0.01707163063103113,0.005549770204753618
HKK26_RS00095,-0.00419007964780553,-0.012051076215727574,-0.010874207101884534,0.009039188956158134,-0.01075405504354235,-0.0027231026898209116,-0.007187510242021661,0.01717689500484005,0.03150218819175292,-4.201250021356908e-05,-0.013378924634528902,-0.033911011135913986,0.015330834122859516,-0.019282871026084905,0.0052936557488496025,-0.0009442734771767568,0.0016191484317867866,-0.018417429977955774,-0.010194191698924751,0.013453555542245879,-0.02424688489147867,0.005681355234821172,-0.005752775990432534,-0.008570115418262565,-0.013830991047839199,0.009876424542099011,0.004521402679844183,0.005469279952853386,0.006816831409844736,-0.006842843908682235,-0.0012846598588101017,0.0006859050125743877,0.03128372191921274,-0.012508611224586708,0.012683013106490866,-0.007303753913379876,-0.02139630416833167,-0.016849654845067775,-0.004666185672222376,0.002038996852598955,0.008790582132427149,0.0034485081040185935,-0.0021167312452640887,-0.007020486189845874,-0.0004025055848223396,-0.0035705741511128986,0.001113879218830949,-0.02715003327943478,0.004224842754586913,0.00847928083940567,-0.022946101377559012,0.0020419756526635496,0.023626914870034686
HKK26_RS00100,-0.009693977635909023,0.018191637490098125,-0.0026136037263736808,0.018319766208248368,0.0029855685817858748,0.0060097382971363135,-0.04961325253442357,0.009439544537472797,0.02938285143846897,-0.011027201573278213,-0.014722760194410777,-0.0025351294137559805,0.0066216334290997245,-0.03485738895698621,0.007451779149060442,0.015761832343972822,-0.011371411251625507,-0.006471028342055132,-0.015456514184145924,0.005557845719301394,-0.0015413721236911494,-0.003019380621519294,-0.05207355837965564,0.0020540594934964265,-0.01904185043846711,0.01788525422517968,-0.0016038057911332221,0.012198085156758316,-0.005617652751356368,0.00452565498210914,0.008016183359283736,0.02096676573028756,0.015571795066370284,4.39893357836678e-05,0.00808176502537603,0.025989473961526594,-0.002450980104849934,-0.016960968858416404,-0.0020187840226857613,0.007493248230452688,-0.00475315451697427,0.0005523337505318613,-0.016522420908264394,0.002799853377615418,-0.01062960410238235,0.017531792792608455,-0.020488894653840274,-0.019525408213713905,-0.005644784074545518,0.002496425612432306,-0.023887972078676725,0.008681349711193744,0.027574963959983424
HKK26_RS00105,-0.010304795227051616,0.009657788554827112,0.004092796140077737,0.006330768861322373,0.0052293894144041534,-0.0005751226566741395,-0.03085626277185974,0.018879839704363775,-0.008702035458196646,0.004729215867594066,-0.014029750840551622,-0.025599586160903177,0.014439345693309047,-0.00760279352966026,-0.004731885704549304,-0.0008324406093586322,0.000941023842895119,-0.015667702262079176,-0.02975421516886675,0.005519158933684206,0.008184041373393111,0.0048967214681896395,-0.014890749432261572,-0.001638535439940165,-0.008327511171504445,-0.0006848280280918894,0.0013842419298542158,-0.005414466743730726,0.014581216462592689,0.0031943880769391654,0.0007274601711593335,-0.008030525312488405,0.026227969515533883,-0.002891739572163147,-0.010348899556387492,0.005217289056690637,-0.003684188237205006,-0.011486512276871332,-0.0019355330938215726,-0.0149663686917155,0.0034691948536485946,0.007855602702826394,-0.012970826943774187,-0.008419983641162355,0.0038967532456070223,0.026439543204426052,0.012034686129400984,-0.009495359701999778,0.001663302134821782,-0.006346293859692182,-0.029854406649440415,-0.008775689623658484,0.007656085088021189
HKK26_RS00110,-0.006283793664322362,-0.024004686454435722,0.0020592213024570017,-0.004471742140235107,-0.018538791549849835,-0.017279989934205618,0.02045518567956604,-0.0031275177592839597,-0.0060419008698306,0.012566586719698932,-0.02344998834715971,-0.007844551729900465,0.035070358975027596,-0.0024108257053030084,0.007834781958259651,-0.019601553675892832,0.007307400865135049,-0.010893410755443343,-0.02750958303168877,-0.003805919470389674,-0.019258817660034396,0.007399350295241271,-0.015154354775966274,0.011963305526041312,-0.01184703308610085,-0.021918197428159463,0.013769785386700671,-0.0014423405433225025,-0.0035825078609293317,0.007581876824427954,-0.010924562266095852,-0.01854681049931571,0.03509768968274032,0.02608175583027052,0.01728739750382954,-0.0006682679473018594,-0.0022473855386233314,-0.02365054659657611,-0.01743491661517574,0.0001655898435527952,0.014014856333890229,-0.010018266221727605,0.00649407874854111,0.03388125924283385,-0.003364627059876621,0.009448671635023435,0.005635525792063309,0.006922983479155693,0.01096000587470974,-0.002482475341759139,-0.020900119585396955,-0.008347616972781786,0.027279661486702873
HKK26_RS00115,0.02594550201689332,0.006019249593703159,0.01324563642673673,0.008098399292691206,-0.004423131064707691,-0.012478898539728748,-0.038632431902556705,-0.016850051228246808,-0.0002887231517933374,0.0011126499348148827,-0.00865545478278278,0.02410610717151488,0.031160964749532692,0.002734973835805317,0.007585791221057967,0.0036253023729436594,-0.012197141951548791,0.0020032941098100453,-0.008580986372070398,0.016388875569245256,-0.008923816517099873,0.013196559940298199,0.0023744815267786584,-0.0022922794049175994,0.0035105198343498025,0.011818469097928552,0.02056523312856257,0.0009594261622932297,-0.027978980145372114,0.0013880947719557835,-0.01798339672213782,0.030961519950453896,0.037976019417670794,-0.017705630261152558,-0.002381544035968293,0.037496445069792696,-0.007754120360752303,-0.03555379972600861,-0.0037869974060147638,-0.005172141779868974,-0.01187040245447405,0.022928851493499033,-0.03423832550463472,-0.0001322648400318821,-0.01078016234103321,-0.037391340509687405,0.011091333288937945,-0.010752079686982647,0.03836193045229822,0.006532873138306596,-0.022959374615067717,-0.00457953464068731,0.020901830705516777
HKK26_RS00120,0.01416774052728253,0.002090071115559065,-0.0036925898380625257,-0.03772813009471524,-0.020704560839362635,0.0005858983455345615,-0.032441406290387914,0.025917591328594614,-0.0050280885490946526,-0.01182546762532438,0.010303305374869405,-0.011253723540645338,0.02222965002730359,-0.016941697522102225,-0.03736132134567853,-0.00038255625015412874,0.013109412932035486,0.010910518375371096,-0.0012034111261130535,-0.011575599046299503,-0.0034902100102338456,-0.006158536304725406,-0.00034682453716574274,0.0023044597775228517,0.002670708862991875,-0.0023302808865256213,-0.004903971739331431,0.006368153655192186,-0.009128952016913529,0.028260724961389195,0.0028614767184128903,0.005361326832582967,0.020555860295680198,-0.032893316623499105,0.01658694824684132,0.020579976049728232,0.005869735861453552,-0.021346472288597908,-0.0084067964639916,-0.024017108305581573,0.02430879276909652,-0.004304522954173707,-0.026622143999591178,0.019077544623040253,-0.0204061699595941,0.012553817208834212,-0.023806002257756097,-0.016243102313502095,-0.002184317731184151,-0.014228694949472405,-0.015376064640262026,-0.020084156484429922,0.005403825455614271
HKK26_RS00125,-0.003251489286020622,0.006124341378456225,-0.01826392217603405,0.025028841884746272,-0.044447822863978054,0.01321364312413592,0.028293550035368473,0.023451286184775634,0.0026347704382812306,0.014304356437862618,-0.0034932330049881827,-0.027379565996948213,0.012483963417346599,-0.012730164280268913,0.00046759201778323253,-0.09721620989192101,-0.014431489481605813,0.03530543321172446,0.08558618120174773,0.029743741908593205,0.04166500833403213,0.007636880705040506,-0.0006758158305188914,0.005074834025546212,-0.005629984892031448,-0.006775191761147033,-0.003338209834954063,-0.017253952415731747,0.007029042193861372,-0.03990258073501118,-0.007061391641195963,-0.0011275069611172595,0.0992371330516666,-0.02736399808985144,-0.005226334164947749,-0.018165250417057903,-0.011493238195449885,0.009135095251580926,-0.018367831796382763,-0.014346764902735558,0.00936133934730483,-0.03883188287892433,-0.0020296297537798374,0.003414399078528034,0.008327066086016636,-0.0010848442725551405,0.009139863455249243,0.011341343074840337,0.006277704800473023,0.013754122340034172,-0.011994753005269644,-0.03798745897790385,-0.0025494723516958783
HKK26_RS00130,0.09188286581902343,-0.04381665958388353,-0.013059691222443427,-0.011946808362453742,0.019775465204559,-0.013518257557065216,0.035425594198848186,0.014356428509463887,0.030623683005416992,-0.015413502742082403,0.003988461984661195,0.008931177158760698,0.01254228015322349,0.004789711332525205,0.04686200978201298,0.010509569163416997,-0.004309485710179411,-0.0002897778154329945,0.0004634852815049349,0.03421074874098244,-0.031083605538613557,-0.032104619399301454,-0.0022065499921999597,-0.029173811707187337,-0.012889498093717358,0.0026646901431033997,0.0068957644327123395,-0.012726111602565664,0.009084418615354674,0.05910347344240008,0.013518492090036837,0.00780929711098478,0.002922967494215019,0.04092510134816287,-0.0028377403648175304,-0.004919808732475976,-0.017010894197056595,-0.04213791052885079,0.0314088359410121,0.012055737797042259,0.037176291762642644,0.008355738060902632,0.028573528936245575,-0.010087178797562435,-0.007284596077111366,0.01453108302855309,-0.008630039713723893,0.010999320086276793,-0.0031211731938892047,0.003202545363495989,-0.05253777495982876,0.0391261093523308,-0.04683988116906017
