Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
HKK26_RS00055,0.026821200928498323,0.003322977925183793,0.018447991748712658,-0.014522589825953721,-0.005986459528600243,0.002972482662263365,0.015861360687764815,-0.06027149079923439,-0.016397011971445524,-0.0003971452022921796,0.008429974067416442,0.00463028655079808,0.0031860937277470584,0.008563679976770733,-0.02123473728908837,-0.0009991201674191136,-0.013434582835356909,-0.005346626385405585,-0.004710333740269121,-0.0020606912952097016,-0.02555423463111052,-0.03644758105310494,0.008370830260340589,-0.006589544126085239,-0.008607961785797712,0.01883238755566858,-0.00833963524021266,-0.005688093071141693,-0.0047701847694769485,0.02415546595807283,0.007866893607257909,-0.0009417069196585873,0.042886197945007636,0.00914381459901077,-0.008761776977166041,0.016814630086829038,-0.04800304030567437,-0.004505432710504057,-0.01925686712811211,-0.016461885742865418,-0.03983272538471033,-0.038932349162684086,-0.015313773558482967,0.005024937069296053,-0.001966323807859275
HKK26_RS00060,-0.016741754717191467,0.001897166221845928,0.030553269818412068,-0.0733395353751429,0.01494451600868927,0.016787095478703492,0.011009908927003351,-0.004269065096975825,-0.015101987392109837,0.028173304370048714,0.0022944628168313774,-0.00665718681284442,-0.003906388361157594,-0.008661519088720593,0.01771233392357355,0.00786009740157,-0.016503615833316426,0.009449764582488586,0.008788889859778545,-0.0454690975639459,-0.0018892542761172147,-0.009229705178216514,-0.000832533701638005,-0.013498096354076183,0.026486073697937776,0.002326809820570365,-0.026786380456884407,-0.0093131791116447,0.010570202993204582,-0.020487777779324055,-0.029645547961262574,0.06098162377022449,-0.0010808587942233749,0.01386072394100005,0.00899468592577868,-0.013255709933648323,-0.02313824867440019,0.02739428949647799,0.011583200341368992,0.00785299547067028,-0.05815774582500433,-0.02322763248579108,0.014251388933112386,0.0260776507454856,-0.030622376688109965
HKK26_RS00065,0.017357155978049005,-0.0312340354522937,0.022725270253531247,0.010912194660213329,0.00012940537252871043,-0.019987738000576655,0.0033432420271037326,-0.007494150333288488,-0.014150960978600233,0.01629959284082366,0.02776409619976967,-0.00022508762817039874,-0.035534507553152635,0.024032704269331854,0.026789873598365464,-0.005274199858852694,0.04083840451171879,-0.0002464312832245935,0.019358827161531887,-0.0011118752558121029,0.015886952328910665,0.010238578631060842,0.0012361306732541052,0.0019170742241122307,-0.00891339727485872,0.42256685226420415,0.0032593093656760217,-0.001047867702751197,-0.05364510302233708,-0.01894991438188516,-6.939588311420272e-05,0.07344316870980455,0.011983870325260208,0.017698843496906275,0.020488703144696703,0.010484323652520467,-0.009822312864776632,-0.04153197340554129,-0.04242412507280547,0.022124725438558767,0.0026625586691769033,-0.013501212349118778,0.007736980815546802,-0.009655036417689987,0.00457732786301085
HKK26_RS00070,0.006898762167778937,0.002765270013177586,0.013909701398139775,0.004250886364182242,-0.004252561523420019,0.004887794092529458,0.023272942751237334,-0.00745502620574963,0.00991726653145163,-0.01874644688014567,0.00480194435748661,0.07183538864192604,-0.009820004353289091,-0.007412289110123881,0.01574768755985716,-0.0017257049867779783,0.00884307093743103,-0.034240510313656436,0.003341598471435354,0.023135217235964022,-0.002240959227185444,0.028730041142815334,0.011234613118211622,-0.013209702202773345,-0.027843072704588107,0.25949190711574616,-0.0015449784918969247,-0.00394586196188822,-0.01698549258986746,0.0008656691640468052,-0.009818463962356791,0.05528495439536544,-0.002356075566642768,-0.006368335840485416,0.01710487166236221,0.005105006270394632,0.01737001307272191,-0.021409610084566988,-0.0007013115317786291,-0.008102728172721141,0.004175462119790775,0.00012404511955297503,0.0017985313189543704,0.005631289963780642,-0.007955541286684683
HKK26_RS00075,-0.0017475164734590963,-0.012537491371777036,0.006359757940586056,-0.016061352197666457,-0.0168539531166615,0.0026092685241420376,0.00016622197421651806,0.02256853938582158,-0.0040102040652427885,-0.014785533257678446,0.002378560408829871,-0.004744878183037695,-0.0005520049634757939,-0.002845268690674228,0.02494640393540975,-0.0002393199911820122,-0.0018189650720923177,-0.029424376136585058,0.0008388366644512837,-0.002840566379879394,-0.002480632296752327,-0.012618993895446155,0.001920402078030945,0.004065981698717336,-0.005353814405203592,0.24908086087932077,-0.010105626289761858,-0.030403795256298164,-0.004597619941756666,-0.005590207200092961,0.0018439517207938189,0.041337102816284395,-0.003901161233799525,-0.002446880674761808,-0.016609090784973614,0.007490528631262967,-0.000195927137035002,0.007968259941413461,0.027601874156100305,-0.02544391156385401,0.012887205760936903,-0.029967662207908165,0.0028869082595488157,0.023939122778884964,0.007904469945885466
HKK26_RS00080,-0.012075371809806616,-0.0007146445900338049,0.02034534412801738,0.054330210343943974,-0.000372798874613929,-0.0294954081494274,-0.010542703237917141,-0.009617893437752647,0.003925800776499425,0.02192386877902682,-0.041434495406011164,0.0313270577418173,-0.009418520105863415,0.0015709920791616685,-0.03800688737575186,0.021302668239138765,-0.00828491758837713,-0.008889606018725687,-0.0016937910359935437,0.004679413714079187,-0.021259440801901307,-0.00245441704362906,0.005503883718524353,-0.00939652474913523,0.021813795188600996,0.08026885004505485,0.008374318890551598,-0.007803185438755775,-0.01041944665696575,0.0031158321810978236,0.0032871823008129696,0.0035417915928832146,0.006434247280908915,0.01585107275516456,0.030739956140836758,-0.014028413991485444,-0.01597452130948297,0.0021285308118273137,0.029678068811379698,0.0031166221459764734,0.002030998874281644,0.032405664619438355,0.005380847055058432,-0.007401586878748564,0.019925035354295465
HKK26_RS00085,0.00892935172712139,0.027300875049863674,0.03237091892502536,0.008822808312123493,-0.0007858878925262558,0.03155745724283708,0.008740427993900785,0.03498059631817023,0.00749136530685838,0.011888702925081769,-0.03444256060873819,-0.016965437836642824,0.023597249390644347,-0.0016631066025986482,0.015075657664071141,-0.019544237738529258,0.006109460022137326,0.03489313112942525,-0.007136639665090311,0.0012704181260482423,0.020452410685653656,-0.01143609183386249,0.011113143126200386,-0.004789173492713519,0.026600531886880288,-0.006213269248260066,-0.0062299484157011704,-0.010712260366394806,0.03249159747631341,-0.0027187456897524455,-0.017162639785238232,0.001245149372851641,0.013831650196631582,-0.002836834641588763,0.05223485626652524,0.0007693490524671913,0.02114790328790442,-0.026795674270072678,-0.020253996550503257,0.01869760723418223,0.01795227565467465,-0.008752935988281007,0.0133882647605123,-0.028356923499222343,0.014868348588439415
HKK26_RS00090,-0.007726201809757634,0.006842305270295113,0.023489815877761694,-0.02489597369095751,0.0027707524869716154,0.0002440015964111452,0.008612580875660233,0.011808428489845686,0.004025351908404371,-0.010562898238282452,-0.00491684223727295,0.006523279080239924,0.012773815728258807,-0.02011201468493927,0.011468122240292028,0.0012949096283470835,0.00773489152139752,-0.0107493951571578,-0.0006874968267635879,0.005468852815527613,-0.021944539006446225,-0.007489133683842255,-0.008678944011083354,-0.014341658691118787,-0.0018550632153348805,0.016487717783276207,-0.019029354020816305,-0.0012086112578548877,0.016929252122795363,-0.004425577284570369,-0.01887184422107752,0.011079327952196641,-0.017766321324111496,0.01153061389087923,0.03109835169561121,-0.009372170349510997,-0.0027917560006157464,-0.017413084693816482,0.012586219211701045,-0.005470452466974225,-0.015077745404756532,0.006718140562524266,-0.0011961951964812787,-0.008931726396547691,-0.010772665719290876
HKK26_RS00095,-0.011429923468732815,0.0010981223731193908,-0.00811612074616322,-0.016236000841583702,-0.0005351503847696521,-0.02902046538146976,0.0160454981838201,0.005945468593514688,-0.02575174964687524,-0.007797840173400746,-0.007412726897929428,-0.003161296872747711,-0.006887907255143577,-0.0006243207172261667,-0.002906908787685531,0.0039649134610249045,0.01391633254486938,-0.004881024485789217,-0.0006928207748755473,0.03637551431513279,0.007911883975166272,0.007467114332177278,-0.0008870018353291334,-0.003200016369039599,0.014791305599743731,0.01958349830989019,-0.012840890068800128,0.025635186659135983,0.013601689432370018,0.01912361407688908,-0.023692945228087795,0.018992862569471445,-0.03152766309379548,0.039270701622490474,-0.004590450715092513,-0.013519481765091927,-0.014761526183716213,-0.01676021144685104,0.014788450128875034,-0.005315203584465895,-0.004559000566694229,0.005638318219439976,-0.013650040030177597,0.01634983646247111,-0.009274508400053585
HKK26_RS00100,-0.009720105274514518,-0.0002164846941012963,0.004763426075183526,0.03411623275499534,0.006123478873917847,-0.030580814003057174,0.02029420340485215,-0.00941707163650011,-0.020611619993403857,-0.0040931465567639914,-0.007559665824230767,0.0017274569307255089,0.018239813793774033,-0.015923240927842957,0.009267739525394994,0.00713294517990895,0.006966463375743637,0.002560013932450449,0.002325251280881254,0.02908314815979037,0.017470831138918612,0.01076931922075048,-0.01292873257451147,0.001631071158887638,0.0028379135025955494,0.0008577312145633827,-0.01164718893971988,-0.0023426672713413956,0.02714766503439118,0.0012081600276066605,-0.007263393095797912,-0.006554815630890609,-0.02127482431073958,0.02724285291134377,0.019291051932113272,-0.02685348567974576,-0.01119308836662923,0.0005195385382276474,-0.010180806615843406,-0.009181879438080043,-0.028537492969988542,0.030417600206997488,0.004866381997735649,0.04242014950827813,-0.01335031093408066
HKK26_RS00105,-0.010303791109033338,-0.004419404818665243,-0.001220748993394801,0.013194248715502946,0.015311255973817897,-0.010193304000619786,0.023288993155238656,0.001354443122184139,-0.007647339752075483,-0.004280937883902324,0.0026561638562357785,-0.013399676945191182,0.01893469218481815,-0.01974285121973913,-0.009728842391607484,-0.003107888188910272,0.014097204487878412,-0.01259101468221675,-0.00604105058607957,-0.0051395378311874474,-0.011139121230474544,0.01067626971321408,0.001841343136943122,-0.011768773794920981,0.022210927729126365,0.018894664839678305,0.0020445371922347727,-0.0028965444106788655,0.009972783698647267,0.014604963902572132,-0.03275880241226316,0.008323840709704022,0.002480776263758268,0.02988277043120668,0.0020885475577001092,-0.010055243876168815,0.005524343915192952,0.008284547526432349,0.0025787631721144815,-0.01920517282256695,-0.014058848446714494,-0.006913266072255228,0.01394994400301336,0.001700361522151875,0.025410107088619637
HKK26_RS00110,-0.017184169186458535,0.021059835605370836,0.00795406074220211,-0.006557061796276473,0.0011437724551335245,0.0011519220787446832,-0.0062358190027203084,0.026378705938040644,-0.007283968500285887,0.009688769667262717,-0.002624199424323354,-0.00650873316844864,0.006249191434069853,-0.0035442717622089677,-0.012926799246361151,-0.004842701175358282,-0.007345810061281094,0.011684213085212926,-0.02886274842576743,-0.005426273680311188,0.012020417342118445,0.006034462064425395,-0.011764841161065782,-0.01915306703766094,0.027579073624648745,0.04453081026735501,-0.0009663655690434967,0.025132862537415646,-0.010387780359465432,0.010500272721967574,-0.038378522748567886,0.013892783297626086,-0.0017380829519883065,0.024745077204525855,0.02106733011466208,-0.012689486056802353,-0.006804180852166807,0.009079852514132661,0.003211124546863858,0.013013056487347028,0.016279860429806194,-0.008507630162427863,0.004646595975100934,-0.010393801046072335,0.01835054159291256
HKK26_RS00115,-0.02064495525002582,0.030647902015364794,-0.0012820607917276075,0.01999338050496819,0.018091833174550594,0.011482220719343218,0.027493354403271043,-0.00780494741063257,-0.014261432079445597,-0.04178408647033109,-0.0071623244824063235,-0.007480811931811367,-0.03997602530361353,-0.030357050683516414,0.006472172561062965,-0.007089733509577687,-0.032720950181985564,0.013796598060287745,-0.016369983186101358,-0.018107291928446678,-0.027241362306879312,0.008880775971866055,-0.009929934415464935,0.006704928532527739,0.00042810999373615324,0.033623664326225926,-0.02515067117061344,0.038972098433083434,0.008674108783944631,0.009082640771238853,-0.023723408513510826,-0.003537031186726941,-0.003472397578053433,-0.00019706928206716912,0.011267256992181281,0.007595885441568892,-0.025472049063045784,0.0007878120387658242,0.0008189330676940423,0.017365514167453477,-0.01589228833326945,0.006573185286344492,0.0046656009370496295,-0.006901938007480733,-0.017098812736122224
HKK26_RS00120,0.01407253008243867,-0.00908576396263827,0.016178323706849195,-0.004547402619205777,-0.0013255945682874573,-0.019762556060989853,0.009109755032776385,-0.01831876644633428,-0.005569837936683825,-0.021261087814652985,-0.010766265204330428,-0.018397000361505794,0.018420740440255098,-0.004183000468374447,0.01635869391856453,-0.007810474802807179,0.007035439407031862,0.007635472598385523,0.002020377576643439,-0.018946020523290388,-0.04498983061670054,0.011433410354671443,-0.0258910022279123,0.004992826144276082,-0.022150883427853183,-0.002090912931532911,-0.00569343830263273,0.020885754438969735,-0.009634958702821154,0.000714686790210014,-0.024543661555261154,0.05732777456488698,-0.012771629131109399,-0.008480995187469965,0.0005325048187059806,2.7196036641857974e-06,-0.006019453313412814,-0.003470259257874288,-0.01322605740778956,0.012840398937562907,0.0027885038913276925,-0.03735928630668291,0.012491995302526553,0.08568669439996128,-0.002893970194439238
HKK26_RS00125,-0.003076852247559834,-0.003290774001353885,0.02284994126566795,-0.00021138285685830724,-0.05109705386777548,-0.018424588116247642,-0.0032519357036286532,0.015867679685486313,-2.0245002771208803e-05,0.015574838094373468,-0.015094974315603664,0.02043593878268532,-0.008121672119188472,-0.028534793210225517,-0.019083089621721953,0.0035420338605072588,0.0020518094818060173,-0.016354591149483587,-0.005409605446908826,-0.006599081634678887,-0.07536078781026138,-0.019173643984958716,0.002599647228682334,-0.04028469305367621,0.01328141857975957,0.051560200086244554,0.0054065023112404645,0.02857032529620429,-0.009021285877116158,0.009405382759871494,0.003542124202389008,0.031663910942359,0.012535833243683998,0.008776364359723163,0.0034043979429649335,0.010426530612034053,0.002437559503101285,-0.0022730469087066376,0.009984365617217482,0.005610430611031058,0.0028678585723605357,0.025513787630569846,0.013720397570512218,0.054246529083151404,-0.006262951610532822
HKK26_RS00130,-0.015756207328255983,0.007461952307228807,-0.033135232838660995,0.01688024387945539,-0.02015209909230911,0.013242991250588209,0.03907523884537289,0.061924088521510816,0.02227518419225348,-0.007241023859406666,0.019227765614321265,-0.0026294693028066484,0.00048254897238841194,-0.0177854130755984,0.01391416528440716,-0.004803487760285616,0.013486202119988331,-0.03234631547630673,0.005878661665885358,0.03041694296053148,0.03105798051505293,0.031578087535151185,-0.0025580246566458483,-0.019066385561505476,0.01677674842646831,0.007836417444201434,0.0025034260070502874,0.004573929889724375,-0.0035347170729578665,-0.0517432790043664,-0.03702129175334619,0.023494887231625603,-0.013355579144556168,0.0336953877189508,-0.0010444743319501415,-0.01917710157739787,0.00020285231190675637,-0.018033730288305783,0.036634608701804634,0.11871414875358947,0.04615428763483284,-0.023750381123997244,-0.03153245171343048,0.019735367068294908,0.024620986513384988
HKK26_RS00135,0.019079437264330434,0.006764343880722238,0.015948431668912067,0.006643085113061219,0.015957276972767706,-0.02195161911538663,0.0018621817844537828,0.02148645513726724,-0.0032544487287563557,0.002532058244035576,-0.00812198299464683,-0.012888357351230393,0.003048486808475613,0.001361226904755645,-0.029563255564923518,0.010329264144208108,0.018975372475506184,-0.004517748270164926,-0.0024919088422279754,0.0007682712175749957,0.006878321839198885,0.0007267600765084211,-0.009788390489741712,0.02362540595891434,-0.0004938890665940013,0.001155585580076421,-0.0058555735840352995,0.03258173713056914,-0.005097271656170549,-0.005994586292755645,-0.01308264854288242,0.011922418249010882,-0.003333821358217793,0.020464083985659465,0.04247659663945307,0.0377962604597536,-0.02334457042730396,-0.026273904314714307,-0.025699962513160337,0.005699074997115994,0.004987497630369943,-0.020658253206621374,-0.003201582142726642,-0.028775289957817952,0.018037882734332936
HKK26_RS00140,-0.009887731705412493,0.0006604692050381105,0.00672428087900932,-0.012479874437106816,0.038666831116065815,0.038579463686316234,-0.006403450398857246,0.01609496900232765,0.00821040687245721,-0.03033191620975638,-0.030122607989733305,0.012562248152736731,0.02256738399050591,-0.00031492359131314357,-0.061605026561271925,0.022943818586526568,-0.03227493036375068,-0.07307491416690007,0.0010326251239305905,-0.005486855263530487,-0.026721945949465455,0.007767829566726155,-0.01698309645428641,0.020420997129147182,-0.004268555095088007,0.011790877012379124,-0.023110805172355402,0.02262187633104911,0.011384715476150458,-0.012085787753974772,-0.026191980103157153,0.016544794603274043,-0.008163787821058721,-0.018709016338677106,0.028822941898332857,0.02374185440659905,0.005010305530320707,-0.01259025782428719,0.014515051844551177,-0.0027609533971713115,0.01067313183391716,0.01661461674797939,-0.010509064353348115,-0.0229244519820053,-0.013103976306867635
HKK26_RS00145,0.021103703492106083,-0.005169434661950761,0.014177056867885698,0.005748703503461003,-0.0034631930349685864,-0.0007392483304994485,-0.021504547781231807,0.08512477701190185,-0.0004848146596100611,0.001017668214023084,0.0086191070346202,0.004167157007511685,0.016662675253828012,0.015586861123209178,0.0018425158060927037,-7.073050441050377e-05,-0.006099483520821653,-0.005552414115966142,-0.005664564882210978,-0.01726794113911942,0.0065272491014842305,-0.003102065979082755,0.00870223475862184,-0.010612327217686462,0.012584664126778106,0.01944683093329918,-0.02506005971427796,0.002913795345107062,0.0075647525988241085,0.012684121449968326,-0.010508971288994888,-0.019959352122345314,-0.017859646374494692,0.02586782119520699,0.016830253766155514,0.06135957856930968,0.02011249753587864,0.006865282121424068,-0.020468820965591644,-0.018414581347841154,0.04086980112906968,-0.02136222101706264,-0.0004600157369859684,-0.02758039679960149,0.009166613333666003
HKK26_RS00150,0.00523325286284515,-0.010843746723624027,0.013018020771317466,-0.017761535465712863,0.05467146113136991,0.010901115472824817,0.0026256709537772244,0.005878015980384393,0.006463251964578567,-0.029093611600763344,0.0065144425226507496,0.004899471062775794,0.05432637970614664,0.01364370406939351,-0.012541838829207182,0.01992331241549392,0.0072907897416643,-0.017575224152062266,-0.007191445940705152,0.018723343800568944,0.03441289908241929,-0.0027469335376856373,-0.00835999500958054,0.02656875135058464,-0.009162562567657703,0.031704898415801916,-0.012099214697224017,0.008754951688096724,0.013589880857217275,-0.03319255863479408,-0.009117449950699798,0.052066096509693724,0.0003575789846326098,0.007305681375074098,0.058699212994801866,0.042353358687719105,0.011958680858497805,-0.003505937538483885,-0.0019975990629713673,0.010300523469732014,-0.0055655572742077065,-0.012821297552762264,-0.04447190193581358,-0.014224731799663022,0.058737096297352125
HKK26_RS00155,0.01799461272815474,-0.005137076631391879,0.01421110136024478,0.024586885987718778,0.033040810613235085,0.013237709596159115,0.060482071285113494,0.03641919967939868,0.03150086682953508,-0.0033738264068428453,-0.0002165058933737165,-0.024482190565955242,-0.012654962946305184,0.026259470335760125,-0.033873964171106274,-0.0042427767020249705,0.00274404437120188,-0.005746707156748811,0.0536447036359744,-0.06865475698765698,0.0030082552263840778,-0.033505364298350646,-0.0008774467837655436,-0.0004961763488370602,0.003144663283485722,-0.01667170379144254,0.014670571932043948,-0.030611897166561906,0.004139099333202071,-0.012359063965789957,0.0015906232560582137,-0.011467279496114485,0.01475511789325129,-0.0906377579103532,0.020069748532059888,0.010879891711919894,-0.025212053108520042,0.04204742744908787,0.000947261177907862,-0.0029298485541884105,-0.009727018731219892,0.023693511103196667,0.013531872962102265,0.0037470576603177634,0.027779512085924
