Geneid,0,1,2,3,4,5,6,7,8,9
SYNPCC7942_RS00030,-0.009907619316822732,-0.023339888706620796,-0.024904856180907577,0.011336140981268495,0.002848313059605306,0.019803306219623465,0.00992556936048364,-0.002252063399302117,-0.018902605975433143,0.017342033890736942
SYNPCC7942_RS00035,-0.01684575805826839,-0.02938454692128518,-0.026710456925459338,0.007498149807296403,0.0030039159626198213,0.009702232672724279,-0.008947002460363257,0.0011180767578790388,-0.03033856077209524,0.006199593857161963
SYNPCC7942_RS00040,-0.02487001424873065,-0.00623703216553421,-0.019514489612229038,0.0054053280748164005,0.0077752578575158385,-0.00356666227410578,-0.008147888537477936,-0.009655256704163147,-0.022222580038391095,-0.014052865300368755
SYNPCC7942_RS00045,0.0033350384594217604,-0.011466150531358667,-0.005570286630049826,-0.0031938595392226815,-0.01330361068546688,-0.003713271695584752,-0.006171945940670061,-0.008691499018320462,0.02680843344201473,-0.02631969562152073
SYNPCC7942_RS00050,-0.0005318522009405801,-0.0020467470858126437,0.0058920372932111855,-0.003428900113113345,-0.0012682515419690636,-0.0018085688766054054,-0.00604682024275568,-0.008887345457397229,-0.0024935736325498482,-0.01449533403121664
SYNPCC7942_RS00055,0.010971265704915422,0.018478451461150784,-0.032400197049494685,-0.004888932110731302,-0.005208214422235974,0.006215010584010007,-0.024072472965902612,0.005217365524026416,-0.022946951122162967,0.004997796901136406
SYNPCC7942_RS00060,0.025811178383631683,-0.005548114509897629,-0.012222474434093782,-0.00659812304899966,0.0018916256186442505,-0.020492501821837705,-0.006628060057942851,-0.006962278551590048,0.031096001147610706,-0.049834553754574414
SYNPCC7942_RS00065,0.09474249726238244,-0.016146142184703213,0.01057273072661101,0.04123584411792784,0.022579756208951866,-0.07538861398388862,-0.042835537038928624,-0.011812397481256391,0.03206086114199858,-0.06644738252423997
SYNPCC7942_RS00070,0.04549172902934269,0.006602433339215513,-0.011736602034971098,-0.008691989955387402,0.0077256457064866935,-0.01839316658636587,0.017489916671685927,0.01606804189888665,-0.005177158483553446,-0.026005755210479695
SYNPCC7942_RS00075,0.036809674467867134,0.017436757683820466,-0.002930797927326343,0.0068882209786133705,0.0008560833146447101,-0.03508771547850895,0.03565528211782482,-0.0015791004154253455,-0.007876059583586783,-0.03233720086267169
SYNPCC7942_RS00080,0.022694704074573243,-0.007500440475170548,0.006662195136215322,-0.021313423515794117,-0.006452541150438813,-0.020869599847764726,-0.01395882184224012,-0.011949374592446651,0.022336019100296957,-0.010503320223336958
SYNPCC7942_RS00085,0.019557909644085034,0.008791582941794803,-0.008528312037390967,0.002219397842289614,0.0031468658561677187,-0.0035051339611744258,-5.4915749540951216e-05,0.007236346642121132,-0.011714290705191395,-0.0031393580333811777
SYNPCC7942_RS00090,0.009101526489087023,-0.005637773889624848,-0.014946393145349339,0.012915040733435378,0.0019282925684853958,-0.02231270550171357,0.04771778900232861,-0.010290780997004034,0.032827395066819066,-0.010166009487116465
SYNPCC7942_RS00095,-0.0015493094314720896,-0.026139080008205976,-0.01767693201524057,0.0011154085886930618,-0.0011426106995529777,-0.012333890410759623,-0.00457987626129007,-0.0032195815338545487,0.018624545587785864,-0.011173413226977182
SYNPCC7942_RS00100,-0.016342192390766796,0.0019348417856811203,-0.038020159947536034,0.005997536638980711,0.029240122788416204,-0.04252465042881029,-0.005290856267830811,0.02153656632454374,0.018862057042364364,0.00918668449970007
SYNPCC7942_RS00105,-0.03693982189645804,0.0019375342782761407,-0.028324401408959546,0.01996217592653817,0.023652231980893664,-0.03014671260556831,0.0016735582733082633,0.01690340854430217,0.028289175378367396,0.012312964124318588
SYNPCC7942_RS00110,0.005754080577211273,0.00965538662453047,-0.008855668606659109,-0.0029460148009997555,0.0014668494179532546,0.01769664627924743,0.007280948651187887,-0.005126969113892281,-0.005672664907071967,0.011322395458634999
SYNPCC7942_RS00115,-0.0016628432855048294,0.0029410699524859917,-0.005800995232425141,-0.009741089927517004,0.0005788089214698865,0.01423990410371836,-0.0009001046351403091,-0.010417116216379117,-0.01158323099252821,-0.0018993069677495516
SYNPCC7942_RS00120,0.001862398301580684,0.004705221265507787,0.0014514423745626785,-0.010171839056370533,0.0006679734295222278,0.011678718542854566,-0.00828808121546538,-0.030861241756913203,-0.009861910045050534,0.0013035481857023104
SYNPCC7942_RS00125,-0.0014770662280775815,0.013423940940372223,0.014054977866393417,0.00965438852430862,-0.01161064932241311,-0.015657577379785716,-0.011966179778115385,0.019833312061991338,0.013824440942439575,-0.009340877181981002
SYNPCC7942_RS00130,-0.023647902474556913,0.009942929708887278,0.004438986275643053,0.0022781949692668516,-0.012348387153662264,-0.0007011512607773254,0.0014699065820187826,0.010383317145168918,-0.01871799495198471,-0.010362321054523109
SYNPCC7942_RS00135,-0.023903491117143266,0.008882928484559573,-0.01750720013031937,0.008537099884198552,-0.009769430172728471,0.016340022615414042,-0.012410952394037642,-0.0018748992473071352,-0.035702073295084735,0.0012370314719923144
SYNPCC7942_RS00140,-0.017970080541084968,-0.014937374954982471,0.008862819477749166,0.006501258297830351,-0.009674917345126172,-0.00968616186272067,0.0025028811857501303,0.009881627716564383,0.0021562593398006327,-0.020035299858638878
SYNPCC7942_RS00145,-0.022857337503597103,-0.019574418867633944,-0.005336853903417542,0.010966564635230299,-0.0062730134376286105,-0.007815704693491314,0.00021893218668388563,0.017583596730561993,0.01468068930101059,-0.008152242330555998
SYNPCC7942_RS00150,-0.004016806181884873,-0.0038430429662329353,-0.010058914623193041,0.006442272222324913,-0.006742021417804106,-0.02233592057162457,0.007806149299509231,0.011789867352888663,0.010532934652960417,-0.007792978820953299
SYNPCC7942_RS00155,-0.008322739943228035,-0.02256440173041706,0.015558307495913283,-0.005756360469134803,-0.011439631955440168,-0.00735284645201259,0.002239295540692432,0.0033307742089859972,0.011689897347944338,-0.01236224777967625
SYNPCC7942_RS00160,0.008879867201320685,-0.00450807024236571,0.006265883990267372,0.0021724657645199076,-0.0053488146324593465,-0.0018460838579226245,0.015060466509032214,0.015961765608691315,0.009815025490953316,-0.0073377946274053776
SYNPCC7942_RS00165,0.05621261770539122,0.012145242371616969,0.02459235458647274,0.019795795915012293,0.032372055570997926,0.011438937712484538,-0.019126541850566264,0.028416521654283586,-0.006695512554889883,-0.0064108849795015185
SYNPCC7942_RS13645,0.07367407535023084,0.03694344269100804,0.03237535018587958,0.03114005258178577,0.04180636339311421,0.014943659799328879,-0.033794183364840163,0.031051189981482246,0.0021566568196642695,0.00642678185863303
SYNPCC7942_RS00170,0.0231684916287782,0.015685771627186013,-0.049340210304176894,0.01455811419748332,0.18054028924779328,-0.06682751327215307,-0.06370729412029079,0.019321920364868496,0.02112292712894622,-0.0025907469580777544
SYNPCC7942_RS00175,0.008696556630508676,0.023508675982864224,0.019327522535239193,0.008704108097211132,0.027919502886682518,-0.02082967524879058,0.05543765138035895,0.04320139511582565,0.01921337666237943,-0.0007502794892593291
SYNPCC7942_RS00180,0.0008988052078784184,0.006353029165705507,-0.015311445770084264,-0.01530022865082673,0.010004390186273167,0.022961023120459844,0.00924692217875084,-0.0037713884932960725,-0.019247774854914527,0.0031260695650824886
SYNPCC7942_RS00185,0.020294906139111415,0.012108773150019222,-0.02175856464632732,0.01865882306792053,-0.018420094165654915,0.04256811260692302,0.0341395631135,0.03296605232338494,-0.01708053545108787,-0.0069722111759786065
SYNPCC7942_RS00190,-0.0074775329592427255,0.028272688842843934,-0.009206068136195553,-0.001103346302495831,-0.00869132820996231,0.004715126477626664,-0.0035169104876316393,-0.0022836390386574727,-0.026447480410169654,-0.00784012644548724
SYNPCC7942_RS00195,-0.0003730865395471058,-0.015827671347150338,-0.012098296819297813,-0.00799756319374458,0.07782585588116603,-0.01422300702747329,-0.01376953860768511,-0.016991501824108576,-0.014042484661766597,0.001161131502708932
SYNPCC7942_RS00200,-0.011809698073957818,-0.022635591852050455,-0.02439208085394138,-0.0027347448063394903,0.055727428575141166,-0.00972851159898731,0.0012873385051252158,-0.0051684480009750846,-0.015289904344863763,0.004252223319230849
SYNPCC7942_RS00205,0.015085129205309307,-0.013011551525288987,-0.01490183412404567,-0.00024245806416896214,0.024022921119548644,-0.0015534653942570734,0.02382449908554431,-0.021490643920621277,0.0007121992917521394,0.005161840857004301
SYNPCC7942_RS00210,0.013255432336677676,-0.0018922382534100129,-0.011939630378235705,0.000368500770774768,-0.005590309616119303,-0.02368214543041753,-0.01950967036380497,0.011749828941496983,0.019383986910094565,-0.033916489737725104
SYNPCC7942_RS00215,-0.006670582154345482,-0.012034456649549392,0.0008607911124056569,0.0014675239358516458,-0.002961057087094699,-0.0049137993611545255,0.011797945629039292,-0.0021186606072269272,-0.0007024969897565762,0.013045445589379121
SYNPCC7942_RS00220,-0.01694997672267811,-0.0016892877618292306,-0.005321318583468377,0.0007349203134398735,-0.015011169617474191,0.012041073723694451,0.03314521813550267,-0.03397846537195124,-0.023098112096616243,0.002865716152531079
SYNPCC7942_RS00225,0.021644202311333252,-0.022459765989456933,-0.006415450417739427,0.014015353604422562,0.008975669651379331,-0.011007541853730934,0.052365484740331966,-0.013744426939531242,-0.014023838910064805,-0.02257165652881009
SYNPCC7942_RS00230,0.02926911119721792,-0.02214748627032352,0.016682674916261495,-0.0001461241719725743,-0.0021745606203603914,0.02984051204073531,0.005146552151506011,-0.007325665272182567,-0.029149642532076893,-0.045602462525962374
SYNPCC7942_RS00235,0.02739925602143437,-0.008418731436539475,-0.0035739012301725524,0.0008377963966005186,-0.0007815199981648685,0.0013853474620818958,0.09779838573519811,-0.011651625061144073,-0.00662868819743172,-0.023524786366837337
SYNPCC7942_RS00240,0.034378124611050914,-0.00014097136471030554,0.01571636427983112,-0.011108270259207118,-0.009443282110757319,-0.011742825013077236,-0.03047993529133942,0.023228910808136893,-0.006630003053834066,-0.018958129093767585
SYNPCC7942_RS00245,0.026087684520776408,0.014142682044861575,0.012495401127884963,-0.00715887524019265,-0.009846102638382854,-0.010329764180851197,-0.03512147223931175,0.02466765622290632,-0.01738228505932698,-0.005601167321149522
SYNPCC7942_RS00250,0.03568517592622906,0.02216394424623678,0.008796662873271797,0.010547511410190913,-0.0051105274035940975,-0.004215349856995595,-0.001142882184592118,0.010146764454967738,0.003926263099266019,-0.006910430586353013
SYNPCC7942_RS00255,0.0553726662872734,0.03406375275487854,-0.004840589345817291,-0.003993347007110551,-0.00012125443451407113,0.0038005107590223046,0.0058442128796269465,-0.0051932751932652985,-0.0010943537633937802,-0.0018638087638188274
SYNPCC7942_RS00260,0.04879008705750182,0.03644369238540799,0.012113711734960276,-0.010594874514972333,-0.0013121860519411971,-0.0009805637927125222,0.01317970409443369,0.0007929489900416754,0.01220156740743169,0.003802528776034998
SYNPCC7942_RS00265,0.052046591131069485,0.024032340629493523,-0.006055303433447333,-0.019112422252667488,0.0033879801389179705,0.011995793299943458,0.0200942763261055,-0.00484588208731128,-0.02245222189556245,0.0054647129906744375
SYNPCC7942_RS00270,0.03506778390178277,0.0264368149256804,0.007921451843383073,0.010313347317432837,0.0026476837861458126,0.002116949955972433,0.01733386046916406,0.0029941604560264953,-0.015543863766206008,0.003696501262075037
SYNPCC7942_RS00275,0.05191117740523847,0.032335382799229075,0.020706781418445685,0.010569136381974239,0.008499417887366646,0.014673262458352918,-0.014505284808096168,0.008162803359503867,-0.015709992525543726,0.007187560313618388
SYNPCC7942_RS00280,0.02901112532843455,0.019606111689725512,0.01925962179723615,0.012803951062508888,0.0018541137297755097,0.01342973007239149,0.01907578413860155,-0.012977468009786674,-0.006889037948694074,0.005662056016902608
SYNPCC7942_RS00285,0.015490225084646241,0.008968926178371833,0.0225869011687342,0.012952053860748703,0.00029088842426828435,0.0218509342036054,0.004758076601978728,-0.005383314981346659,-0.009139430525311402,0.005358868057364741
SYNPCC7942_RS00290,-0.00942421822085914,0.017716322423148474,0.028415358323686836,0.01335066754855483,0.0021815061482922077,0.004874839782253333,0.010266019545114375,-0.013933095036344625,-0.005737905536300747,-0.010470366237579569
SYNPCC7942_RS00295,-0.0002706869021728048,0.016753563856209953,0.03548164044951643,0.003846417710922054,-0.0034808502671010684,0.0012129116375150489,-0.002927122709092305,-0.0075507043039648655,-0.0024326199641220366,-0.03657475420063175
SYNPCC7942_RS00300,0.004056272566472394,0.016016954325664946,0.02377288445410278,0.005919729630412036,-0.002802438980881952,0.0068094691344418165,0.0010892119443599566,0.0011926303739251993,-0.01210935049655694,-0.015897042311066634
SYNPCC7942_RS00305,0.022446420263108235,-0.0058083587574121985,0.026613941589983744,0.001911723827249976,-0.0043837773489020775,0.011019073447303827,0.014739779368125563,0.0003798688994814698,-0.008950371874550332,-0.006501424045538706
SYNPCC7942_RS00310,0.027911139541571813,-0.004086737125403577,0.02746827225644191,-0.00917791278973083,-1.3659740846594926e-05,0.0086696575537688,0.004207388633150421,-0.008671336353613151,-0.01439883202195006,-0.015246959150690811
SYNPCC7942_RS00315,0.0014634976241689438,0.006534486812971189,0.011440009541375022,0.02274584766092218,-0.007728248851555451,0.027634976831423422,0.020897971285657985,-0.022260902341478782,0.01709507994295127,-0.04435067692308321
SYNPCC7942_RS13650,0.008194448560378136,-0.022555269342634375,-0.01811130277831595,0.0256027723094906,0.010790993489487914,0.041002886952491525,0.04144656181416963,0.004013451694628823,0.0313873562652482,-0.0005433834435051539
SYNPCC7942_RS00320,0.024903279382316387,3.509733409743486e-05,0.00117113359199954,-0.01982518134472217,-0.005950441863012705,0.003362314640064633,-0.008121714722953439,-0.006735697572912566,-0.011823163900420448,-0.01549475611234812
SYNPCC7942_RS00325,-0.009221973221256473,-0.00962566010641639,-0.0071827002853333535,0.010114385223745108,-0.010962242361220812,0.015864872827159725,0.009383929143233475,-0.022980607460788463,-0.00516937488092762,0.0006377199398883413
SYNPCC7942_RS00330,-0.00336692034082781,-0.028675912404908882,-0.011358730979339584,0.0037145552384876958,-0.012583920117842168,0.00532634740834206,0.0004129789191064843,-0.016474515167342142,-0.020995105965768923,-0.005579691201902044
SYNPCC7942_RS00335,-0.023713748497693386,0.0051924479611709954,-0.00978851882634216,0.01147181749065249,-0.015029998704242644,0.008815356976054031,0.007623027421515477,-0.010450015421437288,-0.013429826244030038,-0.0018421015151393473
SYNPCC7942_RS00340,-0.018136741867254738,-0.03660508637033137,0.05278689974433704,-0.00786807725098053,0.04304344352768158,-0.0370600078683432,0.002017867958389541,0.03357282432042941,-0.0326410542463737,-0.0035783871005915474
SYNPCC7942_RS00345,0.0188433996467817,-0.04470192812684269,0.0023906028407346337,0.014642402842977374,-0.006996285878571644,-0.00533566161763532,0.0270954120735927,-0.011054481527263961,0.016553788984682277,-0.023203555354653228
SYNPCC7942_RS00350,0.009219313630685132,-0.035885312024901146,-0.012906733399431982,-0.010531528490019563,-0.010176357310777494,-0.009217044657245991,-0.011573070996639411,-0.006741899035130707,-0.004406529853974882,0.01203446764482992
SYNPCC7942_RS00355,0.0037397452017242745,-0.0020768296840798076,-0.017999868077546288,0.01099707533407375,-0.007823711864430203,-0.0058757957741767,-0.0016958660406962344,-0.023691544139336197,-0.011690389157966134,0.008843606626123997
SYNPCC7942_RS00360,0.00150966324801521,0.0010903641008617527,-0.017968193666490113,0.002893594579809628,-0.008373780760687049,-0.00909133554596401,-0.008366712395512415,-0.006879115967847477,-0.02057463048689915,-0.003381808412690237
SYNPCC7942_RS00365,0.023979361780996345,-0.022152442175885224,0.002724970727622511,-0.021442290516065565,-0.0065140104408803,0.022768692623057474,-0.007516495533395367,0.002219998411761886,-0.024610582230967393,0.03538580024039292
SYNPCC7942_RS00370,-0.01100079598671692,0.010182875719508822,-0.013914541035781049,-0.0066385204260535815,-0.008588149408510014,0.0036043753807555685,-0.020696688629777506,-0.005884085823527555,-0.004385832420311327,-5.2711569747355655e-05
SYNPCC7942_RS00375,-0.0023303781637674242,0.007621059128284815,-0.018207581300098405,0.004954760316706597,-0.0061103947490071635,0.013463914952956823,-0.016049531452523802,0.0010333064060789666,-0.0007669107946927493,-3.076844671930307e-05
SYNPCC7942_RS00380,0.022841328997008022,0.0008249196350898527,-0.011578944768293903,-0.00013617179276305676,-0.009342120152915308,0.019958576758247436,0.0003456949086726541,-0.004617062865983565,0.0045905252340735034,-0.011664619212240742
