,S_mean_std,A_mean_std,count,L2_norm
0,0.00244767986856441,0.4211006041483575,100,38.61800351764356
1,0.002668856998267881,0.4628788362991023,100,48.43559166182461
2,0.0038543239645026013,0.6291019974562779,100,29.874107977947325
3,0.0018706869486536757,0.3148890683479047,100,94.01728636715691
4,0.005537394168785567,0.8574845265960157,63,35.46603753026331
5,0.0018937044371937946,0.33527444604999274,100,31.97215016563708
6,0.004294612698971607,0.6594481769497641,98,36.46527852333064
7,0.004181155318192668,0.9265051994814962,100,140.20782322110855
8,0.00207172889610486,0.39438499669536153,100,72.39634188811912
9,0.0026048159672130843,0.4893034845461053,100,134.0046933527145
10,0.005549546738086049,1.1128859241398186,100,69.06851583465503
11,0.003714499174782522,0.666300510124578,100,66.56107963097956
12,0.0015783037681711268,0.2697116107703379,100,33.730892811137004
13,0.0027902385273195504,0.5117236575586471,98,59.85157453546683
14,0.005252973179528947,1.1581001331085998,100,61.80568855182928
15,0.002334147598218769,0.5259956696494635,100,181.43508195063615
16,0.0034743927663619563,0.5952063172585711,100,37.488040065831115
17,0.004800658977117071,0.9004082745781808,100,79.2665776332558
18,0.0036354298996962974,0.7154445012729904,100,63.07860106032488
19,0.0053799539971779746,1.7019058666241529,100,53.5494671134118
20,0.004411743768281253,0.7838095464295699,100,89.44560932163547
21,0.0036229018516031313,0.628848870674202,100,61.18833141672803
22,0.0020191741057421332,0.36608649541392874,100,73.64552109527287
23,0.0027743497318317395,0.44798903161650494,100,39.09231613041583
24,0.0025327481904342296,0.4170164805016325,100,23.89991785307803
25,0.0045536212503278365,0.8614400104897134,100,83.7134287817262
26,0.0035667626082763284,0.7806049685289338,98,156.8227637772809
27,0.0023182394489754173,0.4166580761667141,100,80.11857525970275
28,0.003177652841850372,0.5284415715025418,100,27.758239534588753
29,0.0015230459597697864,0.26926526229046427,100,24.46706204140338
30,0.0032706665273144705,0.5770536114928008,100,80.00478429149665
31,0.004086922988483267,0.6585544886122068,97,38.929055580670855
32,0.0024785319346125345,0.5588553521409326,100,302.7881322802078
33,0.002414566968168269,0.45890511677324614,100,55.68138729415368
34,0.0018840338136526978,0.31080176852091307,100,34.62845545652275
35,0.0026793960337189305,0.49668092677880127,100,58.9532681821775
36,0.0037221401781000816,0.6217411783241822,99,41.30878684733449
37,0.0038102544843835445,0.8420610996431946,100,74.1860563863386
38,0.0017026834731349268,0.2964274194276539,100,38.70865107160067
39,0.003583669686886536,0.7585762732684466,100,190.5358187928767
40,0.005054877396095377,0.9821558399284094,90,34.62474600438289
41,0.0038179762078687754,0.6967163859073969,100,52.22816067268825
42,0.004705364612514203,1.3732234153002707,72,228.09344694664296
43,0.0033302414382614717,0.7792224968629369,96,121.60928032767772
44,0.004144035883689053,0.6225054360725195,92,37.328479071861054
45,0.00278349173668123,0.504099491586884,100,101.24841333862227
46,0.002435383122853893,0.3979941795783561,100,55.20884108571562
47,0.004924869420006007,0.7781056373500657,84,29.54343986170687
48,0.0034464602547833864,0.811215083517155,100,72.97405136261807
49,0.002253077395695636,0.38496629001100463,100,44.31659617051967
50,0.0035692596508816823,0.8789254259529763,100,89.92354764136543
51,0.004941034483730639,0.8914068373557805,100,43.10506958468099
52,0.0037778340732056367,0.6087952568068931,98,51.852740609321096
53,0.005208426614338347,0.8135955409495089,86,24.053594968184235
54,0.002492787032320563,0.46478016101800557,100,77.60872240880896
55,0.0037088653328923114,0.6456990085907435,100,53.46008467941832
56,0.0028654410763101694,0.5628244592636221,100,82.88259786233488
57,0.004349839849920664,0.6642775914530163,99,40.70585300289968
58,0.0038786297979833675,0.7057407819207248,100,50.481118811702316
59,0.0037534443174313797,0.9792556102240046,100,164.75591493637074
60,0.003028316581559991,0.6000109583586529,100,33.448653974232045
61,0.004327930930436898,0.6698508882809823,98,27.905696193311485
62,0.004077625177231394,0.7391594547704285,100,81.2368000244497
63,0.001563817298060034,0.30514016741974775,100,80.22193408378789
64,0.004961141739719362,1.8950920094046049,73,76.91755902129103
65,0.004872664421975653,0.9788858827715929,95,83.00207805869225
66,0.005301150919463601,0.9071719693505176,100,32.92016344359178
67,0.005003278693389095,0.7582737524071651,80,40.11646485650066
68,0.0052534934358069085,0.8236565141265636,73,33.48754003037109
69,0.005252985011080061,0.8103942086683131,73,37.04767856005316
70,0.005587372495642002,0.9798042367349598,65,50.15237344259915
71,0.005305357006367246,0.8182663577761569,88,37.604074361537464
72,0.005535050685582903,1.2319302643482801,86,82.4534920334961
73,0.003964031062150766,0.6523939896097392,81,45.0990666510817
74,0.005536682540397676,1.01043800633831,91,45.26771715121966
75,0.0054727197305296195,0.8650931317749418,83,30.442766238624344
76,0.0055069650990978315,0.7858834569569964,82,26.143279023370045
77,0.005387963834278596,0.8472575108396322,63,39.88993642990851
78,0.006081861702791529,1.1332109666206092,88,66.13678380289439
79,0.006042903596105513,1.1569024039739644,73,125.00055250013052
80,0.006050384917049293,1.1662380219982513,92,42.973671906010075
81,0.006138009883828131,1.2324059747180538,87,60.52074081870476
82,0.0054600958130686,0.8174627601099284,61,27.54658694858475
83,0.0059879960548532025,1.1614484174186734,58,84.82538708603214
84,0.005415351970743092,0.98825692862701,53,32.088441903968096
