"locus_tag",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
"anL18",-0.04796356915729,-0.006797950631075,-0.009042268768478,-0.000824346257277,0.00717205155491,-0.000889454409395,-0.031435470748281,-0.012873918804572,-0.014258511362155,-0.001871523966466,0.010871000118948,0.028724003558487,0.014679660513506,-0.004146466936263,0.006829651793936,-0.00748060288414,0.010510981181586,-0.066294227300235,-0.003396535297143,0.016882466547798,0.031547105884478,0.010925438909157,-0.004835216646299,-0.004352780222578,-0.005641970380137,-0.018287655379912,0.011050507571835,-0.006546497442349,0.014669480329165,-0.040966082611918,-0.024945125615506,-0.045948804192127,0.004108718265108,-0.009288635238616,-0.011741507292368,-0.016804194055038,0.010287703897385,0.014377130115834,-0.003639056368305,-0.005459381684264,0.006630801654454,-0.01915101237652,0.035326922363608,-0.021109137939474,-0.008684710565979,-0.003811933034209,-0.041004159244479,0.005862972090192
"anL19",-0.028024251781232,-0.050583360875374,0.01167082509686,0.033749184081613,-0.007074596054685,0.005602825783486,-0.006585469089778,-0.011127102637356,0.022599586794409,0.069472362066794,-0.001728301075395,-0.014911239029738,5.19357501641063E-05,-0.017057703374127,-9.62605670235776E-05,0.004117871929343,0.007285552854747,-0.017096341298545,0.017694198061312,0.028421299369273,-0.019188508908111,0.002922137485896,-0.02402000171902,0.008264493466616,0.001766935694511,-0.066128065849244,-0.001229550129173,-0.014152191536158,-0.015190121952176,0.027983921025031,-0.011982376143809,-0.066146960860283,-0.000489630914938,0.041035162683845,0.007693609278961,-0.019298441519654,-0.028286773905493,-0.010948798185135,0.012940836268813,-0.044730721730622,-0.066803348759266,0.027584720193686,-0.001943406502088,2.24785147654786E-05,0.001258082130118,-0.021215836735952,-0.021017283009652,0.031068516460345
"anL21",-0.013884198133032,0.012200340626864,0.002965881189365,-0.049267595605621,0.004698420371788,-0.011853783786692,0.005745556982225,-0.01554002255693,0.008951184637474,0.065274060703843,0.019284524182991,-0.022244695958424,0.002550152004618,-0.002448022339871,-0.04411595495562,-0.035081289473967,0.017575533362933,-0.005745908778628,0.019239272963225,0.026982179142846,0.016216650513716,0.011876311662424,-0.001910874807121,-0.041378528184508,0.01007200461117,0.01127701102083,0.008917054737024,0.0008206847428,0.007814918947959,0.005317344472392,0.023006150540093,0.00038429894262,-0.030250499181436,-0.008077537335336,-0.041155222530818,0.034648166245999,-0.000394757302299,0.441466505407173,0.009960978770467,0.003045175674347,0.021167458071075,0.020019477066003,0.008794898400334,0.027397347150512,0.029775687492556,0.005713668207469,-0.012541616498393,-0.014204944966534
"anL22",0.016990249655629,-0.005991898864888,-0.004030590375754,-0.021749379171197,0.009926099695917,0.004765045122361,0.030379492328513,0.011176948577636,0.012618077272639,0.053386194312016,0.002522055967771,-0.000123851837147,0.073588938211539,-0.014959490496859,-0.012214204629798,0.00137116562931,-0.005859001805847,-0.005979618206635,-0.021773215487156,0.013071297044608,0.009204571715843,-0.007196410228817,-0.002353538733769,-0.011241825659257,-0.002200338298787,0.002871136946377,0.022228664275418,-0.006489234880425,0.003835028257632,-0.009905324472503,0.000571482301984,0.005676172404671,0.002230216929507,0.015246496700098,-0.00344338707046,0.004855368534312,-0.006845035827692,0.258053662817983,0.003042878963087,0.026370205244286,-0.011920466740828,0.019241959739756,-0.008904128237125,-0.008214044098164,0.019833161228644,0.000888042296045,-0.004187741706459,0.008713358483667
"anL23",-0.000936736325861,-0.000848114143211,-0.014966059285003,0.004287569221133,0.003902855728089,0.004099669966129,-0.014740404191186,-0.003354696383951,0.003854059221481,0.042212820460072,-0.003521905048437,-0.008745697715414,-0.007515880603764,0.001794699756718,0.000733627117128,0.002578983194978,-0.004483580087431,0.027284647196861,-0.013798406184714,0.006558879059245,-0.001987590378904,-0.006148943927216,-0.012214448684587,-0.000263076518915,0.008390467012116,-0.011807723483003,0.005374765477915,-0.033330333243382,0.009860649387076,0.007961985557113,0.00117661367897,0.01037320908422,-0.012034601649352,0.005820364972617,0.024999475085355,-0.00273664210507,0.003372421282378,0.25381978269054,-0.003352374325176,0.001521101079088,-0.022310823836696,0.00938663528422,0.000722389676854,-0.021805945919575,-0.012349760038907,0.003425971995106,-0.033382274396476,0.019569946945833
"anL24",-0.013420278531648,-0.029084126895526,-0.002288617130357,0.002065380592196,0.002219921105584,-0.037897929290802,0.004932679452811,0.005941789575937,0.009910515384082,0.00970486955176,-0.04019368432526,0.008690894809742,0.033135717955257,-0.004977244968393,-0.00120418151715,-0.010092243031681,0.017429529660252,-0.016532834388415,0.015651247126307,0.018081956998887,-0.005232330775185,0.008947876733588,0.016305799543332,-0.016586439479648,0.012737600787199,0.057078480068546,-0.017114388375916,-0.009240113513792,-0.010303134844049,-0.030205280702501,-0.024184873610424,0.001908109002825,-0.002821764869048,-0.046474473035963,0.027339342707434,-0.0111326941137,0.006542490617294,0.064213610580459,-0.000691925512431,-0.000576995792579,-0.028169979016405,-0.02881472122669,-0.000473020303133,-0.002162131334927,0.03435312028135,-0.030708316756246,0.027237648673996,-0.006297211590701
"anL25",0.019971085512672,0.004484309396285,-0.006197138984868,-0.029156927070701,0.008286423822407,0.023103404518154,-0.012179541887144,0.009622563963562,0.017717598359877,-0.00240042179513,-0.037967534871182,-0.004600501095905,0.001316506083509,-0.00357597615327,0.022811031732157,-0.005056479827439,-0.000508785073083,0.022697698736995,0.021794659710764,0.036983934009317,0.003550611900715,5.98705276007042E-05,-0.014045233073286,0.034945183996278,-0.010658291696198,-0.002452649459188,-0.000647130726113,-0.006956657208492,-0.001341771675707,-0.022301175440314,0.008901551307823,0.017284003089272,0.019968233420989,-0.020008892489964,-0.012965425426714,0.005741062338595,-0.00777839841369,-0.02112958530046,-0.002947043531871,0.001567887934169,0.024711906135989,0.030848394888974,0.006861189763143,0.012778284356819,0.03934968298461,-0.022969713818995,-0.01270160726672,-0.033595909085856
"anL28",0.00081127146662,-0.007688214465985,-0.003768531245074,-0.018525563792138,-0.011020127783104,-0.001503840492194,-0.006629281860105,0.000443387649501,0.00028041417768,0.008116466196843,-0.002270469538587,-0.00756123937686,0.009604467649583,-0.015145568833003,0.011439406133552,0.01639086463343,0.009756603461601,0.00968720330615,-0.004256873750947,0.026900008710563,-0.007141818612894,-0.0157374954936,-0.016831920959363,0.013362595146941,0.001326527584673,-0.034496517599604,0.003495857440652,0.002105301521268,-0.014481121512036,-0.00248366031841,-0.028228293454218,-0.018360191632621,0.004650787917476,-0.014951633685306,0.017020418865216,0.009842253826629,-0.016679182816217,0.005356161964741,0.00486872330566,0.002067700326653,0.00293376493861,0.018569767786333,-0.019689387304836,0.000336350438972,0.023155586315679,-0.003751669448183,0.003206153443207,-0.007094573511809
"anL29",-0.01519034044745,-0.020628144442567,-0.001868344772744,-0.015097764996137,-0.003166007589845,-0.032841438355054,0.009436139768604,-0.027587138475326,-0.005721918452424,0.014463864324318,-0.004736023986582,0.019573801507222,-0.003490324046304,-0.00465409021874,-0.008037726155065,0.025143138801712,0.03858217999028,0.003407330358863,-0.009050521284561,-0.007610555696167,-0.010111083754103,0.006021972222577,-0.012168014272463,0.014835051769233,0.000766161096773,-0.020180977089767,0.011701373676655,0.027448343160201,-0.01786285412754,0.002804757820646,0.004330363013424,-0.006697580744474,0.000893526993542,-0.00613012540907,0.010470335891032,0.013667850205728,-0.018087356728059,0.013652874279793,0.002558113403081,0.031465296942176,-0.009076026638294,-0.000975692603382,-0.027997275006286,-0.002892460123085,-0.006092809085694,0.006490824887693,0.006326987434876,0.016104512125228
"anL29.5",-0.012796547072226,0.002189881886716,0.004620013698642,0.000248062966527,-0.014214202351531,-0.030574434694367,0.013199122602402,-0.024090346569956,0.016078956309056,-0.013693032117517,-0.000223929072727,0.004066474293746,0.002021311622114,-0.002475977444219,0.016299353299477,0.031170899342333,0.028390824249683,-0.014287717047355,-0.004235188699895,0.006150967210529,-0.005146630037792,-0.011202821717592,-0.006543760361606,0.025631338939133,-0.000154415300863,0.031701928420197,0.01415159439024,-0.000166360800594,-0.029845106956623,0.015587694256573,0.012174639963117,-0.034370818721744,-0.000590973976925,-0.017717836877789,-0.015181989010605,0.003726518398129,-0.0069696305643,-0.004772804418668,0.003726172183953,0.020668923600623,0.011293723402738,0.019076736606521,-0.018770275465981,-0.000864488101789,0.01278984607661,-0.000599246693897,0.029636938296005,0.038821768743681
"anL30",0.010463847662574,-0.004534918659383,0.011025341186545,0.007593890139026,0.000692335357971,-0.011529317071985,0.011134495358583,-0.010399692803648,0.011899157570532,0.008939680817693,0.002448618759244,0.012030079051705,-0.005809985829939,-0.00817433876631,0.01478687059439,0.004533391552446,0.030556546606119,0.000551785871846,-0.001872600583372,-0.001160252478416,-0.00790173307911,-0.021698704442096,0.001975030507758,0.00999407429751,-0.003859041075159,0.002494976524901,0.021487349321957,-0.002123591485903,-0.014071451760792,-0.004749445295475,-0.015633526459573,-0.010623262863369,-0.006109956185228,-0.000670519502983,0.008817339544028,0.016518020809386,-0.030971553127599,0.011988252720142,-0.002317702766335,-0.005729844643726,-0.002911570987326,-0.000933338623262,-0.00079020187903,-0.021227357576932,0.000460193175482,-0.002983655109164,-0.005614365958376,0.006155330129138
"anL31",-0.00347435699331,0.011802640000646,-0.008384002840247,0.009186362750338,-0.017845497306591,-0.003312680104204,0.009851300616155,-0.011238944376289,0.014254542257052,0.00508307668608,0.000148916392176,0.001462072950304,0.004592749118881,-0.013146671772696,-0.001751647875835,-0.002061010483732,0.027192818271243,0.025417036208601,0.007860510023148,0.010120430827697,-0.017297998629226,0.000261927043149,-0.004731460409751,-0.008296683852679,-0.01375799602838,-0.026536929772351,-0.020320546549009,0.027901868083465,-0.028188253824921,-0.004437717330502,0.003211532537532,0.01947992228474,0.016445017574724,-0.00387611240243,0.012735040830566,-0.003580424077964,-0.027323453630216,0.027376393445265,-0.014708063901607,-0.009120792943469,-0.010635428743518,0.002686637250164,-0.004142352739969,0.011552914921392,0.018746656254774,-0.00161109329947,-0.011236971320131,-0.006044278861391
"anL32",-0.02000551937069,0.026491757309315,0.012382104039639,-0.002639561622826,-0.010210446345722,0.015527292851263,0.008884367230961,-0.019183683633185,-0.001998929806578,-0.008548266883429,-0.005102928060826,0.003179203346899,-0.002278881974053,0.01016294152329,-0.046511430066982,0.013178816022829,0.002528006977067,-0.002137644961528,-0.043484503132671,0.000456245798811,-0.020280305565424,-0.03435573268785,-0.024330945709838,0.006769288507306,-0.011839316633084,0.020903570008882,0.030052076104179,0.04478219864741,0.004586844075027,0.006741602176805,-0.03039159225041,-0.012305728800779,0.029971119624031,0.012293960958201,0.002951158384535,-0.024802723459941,-0.025307737676019,0.03003027201824,-0.010416210955152,-0.01782647910162,0.017058793938408,0.013509056267622,-0.006888806184739,0.020768014491797,0.013171090304418,-0.003022979037589,0.00487699396319,-0.009103968848873
"anL33",-0.010436344634836,-0.019864499803943,-0.008818573220985,-0.005849362852281,-0.031587444982762,-0.019644700323989,0.005562287075707,-0.010610043637615,0.012834979980001,0.048154238761273,-0.014681098903693,-0.003171485558587,-0.009142458090924,0.002399744170426,0.010762124621109,0.010260662456907,-0.009014793774457,-0.019597425294064,-0.011881977193367,0.019198563251656,0.008626996527009,0.001448921504275,-0.016014070876496,-0.003772822697227,-0.004108087172175,-0.018136408881184,-0.002257565191129,0.024914483308484,-0.010246244577403,-0.001823285692096,-0.054169574598622,-0.004731696017472,-0.012211441866241,0.015279909134848,-0.01701143194351,0.006177304380167,-0.019625440607931,-0.004541785158147,0.007503533615453,-0.019685454938627,0.018557064085172,0.015197901560511,-0.008329186206384,0.024522237960491,-0.007027294838416,0.040033196832809,-0.026794732089467,0.086308134731182
"anL34",0.004145733132922,0.001352678426611,-0.057426699592872,0.004014687261509,-0.002763640015879,-0.020810248202052,-0.017182295047402,0.002768273168222,0.021931933177763,0.021503077567921,-0.007118481852283,0.015797692373169,0.022496417482822,-0.036518140730507,-0.008882308122057,0.001090261216212,0.007280793061489,0.015961535135828,0.013268482030071,0.020475330704667,0.001008462980822,-0.019356675053468,0.011491358308466,-0.010671046004677,-0.008070341981682,-0.006880590139096,-0.009143622226633,0.023105668209035,0.000714760892741,-0.084857633152642,-0.068807266770962,0.006199679532077,-0.003057856328372,0.008785543552789,0.007279028576515,-0.003850112460617,0.008737097526934,0.042182043124472,-0.002603728887259,-0.008982274809118,0.01163323254719,-0.011953347329984,0.009895733775836,5.38103176929499E-05,0.004203477631792,0.033272717563334,0.017760942291014,0.064854518425196
"anL35",-0.003917390267404,0.048940995890054,-0.012812463969238,-0.022417299040427,-0.002744487817191,0.009282377544218,0.018906854393147,0.019279665612249,-0.008869316007058,0.012217078364992,0.017277636289773,-0.054127250480853,0.00598897029374,-0.026052111844247,-0.0108012392345,0.075111007561241,0.020907602009563,0.054143520188393,-0.005776529880214,-0.029780525163582,-0.024085776690929,-0.009370426263098,-0.006270554395905,0.009166251693432,0.000410713319485,0.010414590299443,0.034790949833474,0.007353448603086,-0.031768174357931,0.007986676071562,0.029487567691093,0.035743629956762,0.005473033037888,-0.028911817082202,0.032825714536834,0.006731376380505,-0.023235281633424,0.013240748172004,0.007874414135259,0.028566554963632,-0.002093145201563,-0.003043532400053,-0.007129455005744,0.127346996411647,0.000883586561735,0.001337682167092,-0.010779128738778,0.015871535231873
"anL36",-0.02516311819192,-0.017184968931103,0.006737829060071,-0.029753275017971,-0.016745651801249,-0.026539382448311,0.001963646202704,-0.008165782859068,-0.003003360848763,0.00566492960787,-0.007271754642873,-0.010619458020435,0.00047395244509,0.024267041851055,-0.002086193310242,-0.011132117627761,0.022607949458108,0.013221252718387,0.009410298447334,0.018258603163919,0.020419968572297,0.009327427011618,-0.009749343968473,-0.001726304571315,0.009839506634596,-0.00574138814873,-0.009029249582888,0.037053566584185,0.026480733136703,0.014763655222468,-0.0023429788682,0.00308325730299,0.002820681040128,-0.002311124813613,-0.021381185086532,0.018795371845451,-0.008701556143504,-0.005388910729164,0.004609042736664,-0.004419614518969,0.012895114914956,-0.008646712037257,-0.007428771256601,0.014689428641239,0.03913806834432,0.006215682392153,-0.01869917287912,-0.021613698771114
"anL38",-0.002338592054348,0.006874999426839,0.038326064788149,-0.012580595567173,-0.020592794661247,0.043043867830496,0.002315252000155,-0.000115193822423,0.016067784218149,-0.000801284019995,-0.020193538574684,-0.008550826235374,0.022433241846806,0.008194199909083,0.007376390726519,-0.023022814099687,-0.018581444660652,0.0130557974552,-0.025062921859236,0.009073837710439,-0.004991748103355,0.009645078532974,-0.017972626505326,0.020309078858101,0.014635014320929,-0.011423578006009,-0.018455778383348,0.023643410264553,0.016110389134972,-0.004891921129466,-0.028361494217269,0.008938319795405,0.00195189685417,0.014666804728506,0.006929114610885,-0.041439383438807,-0.02271127151784,0.014795487577918,0.005469208781339,-0.01404162955599,0.030157583063907,-0.043570767773339,-0.005400099554554,0.004225690362853,0.030049720020402,0.00494000871874,0.036873073996979,-0.020031068548943
"anL39",0.021377698607246,-0.02475392150007,-0.007615296117961,0.002525324268529,0.004615608808468,-0.001417926940741,0.000123785560452,-0.000816013712797,0.001891366457426,-0.019923599187535,0.007868962366305,0.014149271454658,0.009742704399785,-0.008477299493419,0.021176775909808,-0.036024754387416,0.030168030056197,0.085717428909318,0.000510805340314,0.013203515219899,0.018773544530434,0.018009584571267,-0.021583923322051,0.00153262381059,-0.002377057488295,0.005664889675402,-0.028973282841198,0.006528966256524,0.058639015523081,-0.002427217277432,0.000918191650795,0.043543051866529,-0.006572571114384,0.026272426705934,-0.01925660791342,-0.005170096430094,-0.013058622223746,0.008596747843869,-0.001645207945374,-0.014687275598675,-0.002084281380574,0.010608732131732,-0.017676637180582,-0.019310090376454,0.010925914837167,-0.01037370689437,-0.024714997863318,-0.019796691400499
"anL40",0.00887854959472,0.040877162694088,0.058994386142887,0.007398233325059,-0.011695437514268,0.003842977588022,0.000155086890947,0.012076925905629,-0.010254011457783,0.051470286449382,0.01084624057372,-0.018545708778891,0.013858382054115,0.027456817519153,0.05266005342047,0.008878036779389,0.003775770887367,-0.001391789254145,-0.043204300090955,0.006557614261043,0.010263127489414,0.022782867953932,0.000579202472976,0.015675331450956,0.000869782098822,-0.014942493011776,-0.008502537471189,-0.002046602174911,0.043228230578314,-0.044623486215017,0.043746301712542,-0.007446665567893,-0.01043168598212,0.008315766971342,-0.000936297524765,-0.003249583806044,-0.003720906439002,0.026282437685106,-0.002779260619101,0.021365913575325,0.012367145993512,-0.003516030656658,-0.00291816586907,-0.007115132270263,0.061791744740978,-0.022425869870607,-0.014096996596847,-0.010465000288917
"anL42",-0.011895571730899,0.036839280354039,0.009588183764905,0.022801624528721,-0.006383972103127,0.021236617489208,-0.025097455371515,0.020122080262327,-0.012555591688427,-0.0074901214102,0.004590996411045,-0.030142373409972,-0.031662189037843,0.002957540861542,-0.003158315129785,-0.119068512130066,-0.068028834744773,0.045266685097858,0.003572698924648,0.019071274478326,0.016635660629594,0.024834574202476,0.010391157150416,-0.01358553398402,-0.006906026960028,0.011321677470745,0.053162689018633,-0.011229538725672,0.007852662736183,0.014174858623725,-0.010084221426704,0.006831234840395,-0.006550298926643,0.00344789652699,0.008420495264876,0.025512569293563,-0.008545017643603,-0.049224721893298,0.068942285538505,-0.065764380164453,0.013792895795936,-0.005105628097762,0.024670001050848,0.001919699813273,0.002480633963544,0.001148671277066,0.003860393398308,0.008244860709713
"anL43",-0.040492647365401,-0.027259657408536,0.001046355471409,0.013860969855905,0.000148636014524,-0.011381801988105,-0.015176901208558,0.009420982956955,6.42545044531539E-05,0.058256512360152,-0.017610275797527,0.025300267409153,0.01003907314395,0.013299339901881,0.203170124015548,-0.031708824481221,-0.007363685984197,-0.022626969048787,0.010046691337652,-0.020687717670947,0.000132102114386,0.007677005747519,0.007517754840383,-0.009721621191675,0.005282772309799,0.007352636808544,0.022880215600586,-0.006789828748009,0.001094826731328,0.01298651732019,0.012319646383864,0.006841537391735,0.035887938317963,0.013003589197362,-0.00842252115053,-0.015556314738585,-0.03516577510229,-0.002720196886411,-0.013431846519008,0.003468261348107,0.012065371471818,-0.050761158180011,-0.060231313426299,0.013035094638249,-0.010509863741059,0.001195967035371,-0.025873860487047,0.000819844009826
"anL44",-0.013233984793093,-0.02733691865749,0.00938954491177,-0.009598131908965,0.001122625431799,0.048524831095935,-0.016380186006625,-0.016102208593315,0.051681977705371,0.007393974761044,0.045800168506759,-0.000817235726607,-0.007041305269002,-0.005071758728919,0.049853075635284,0.002729735870831,0.010507757033165,-0.029528190007747,-0.058371630589601,-0.010291007432804,0.022486093672449,0.013925752323012,-0.03210486939344,-0.01964551887533,-0.005496583392454,-0.034909520910362,-0.02373501077535,0.002193789182977,-0.013082887069695,0.004559549991557,0.014072866035815,0.000260034481653,0.010090564225152,-0.000674169861585,-0.00810134276782,-0.016535141765214,-0.02037901774895,0.020421799010257,0.011606618780327,0.009252925299057,0.063501267385977,0.001054386819132,-0.023768622698048,0.004078096688824,0.00134184054638,-0.002537788331779,0.003970956863531,-0.005295580947598
