Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
HKK26_RS00055,-0.003358713631510543,-0.014056183984764957,-0.0029173788743913657,-0.00475694350159009,-0.010610657257704841,0.004530026838869033,0.0010091288262299592,-0.0032970753210286724,-0.05311509573080087,0.0071827567728897975,0.004274138636863504,0.002771548936160098,-0.007392379802104614,-0.04382819696340672,0.003165188053287205,-0.00971288942392833,0.00457807284711712,0.03117142198277647,0.027592390815619733,-0.001266917889514306,-0.00526572633994681,0.034920266952348136,0.012305825482792822,-0.018738303187623782,0.010378275666988963,0.022908568173981632,0.019650113422468408,-0.024700552057308308,-0.019954751184754912,0.0035702859673003877,0.003913835420338209,0.018964394790002607,-0.004392068398524659,-0.0038954681077998294,-0.0036677253498087134,-0.018023590409861113,0.010171945248062546,0.01049577668973963,-0.039884986032316334,-0.026716061071994982,-0.025850286736636252,-0.027843921223847837,-0.019664070231653126,-0.004903634255587607,-0.01828207205838134,0.009597090916541417,-0.0062941282548593805,-0.021090706378941143,0.017973166197135276,-0.03504051847709495,0.01341892192613835,-0.017901584334581434,-0.027487396093618967,-0.01942569985526011,0.06707530834080735,0.009648723199307055,0.004105500149790556,0.0032358870339372742,0.03768471665313804,-0.008661596330806818,-0.010238537018278695
HKK26_RS00060,-0.03714314431067679,-0.015409800525136977,0.0028390267736934922,0.05451471650867781,0.0036867511430233053,0.02374925016319634,-0.018688568465191274,-0.006065501889934555,-0.026185153778461933,0.005973835160973502,0.0011341902974028196,0.009617196615176187,-0.03119313752878471,-0.02172930172995227,-0.027296992136698263,0.00628803039409351,-0.03812607744610094,0.0006855959266568002,-0.0010284436093671082,0.028719719085052255,-0.008787743315449355,-0.018501071949899098,0.005851232408160208,-0.016471864154558608,-0.003530421059774908,0.007439563176599345,0.030020568906736978,-0.026157431480755392,-0.01651339389890386,-0.0030517061036121353,0.002518588702641074,-0.014821173164387783,-0.015898597865780448,0.0011472398473446486,0.008561030292684743,-0.017539423045752525,0.01478104890505703,0.00045744506955505904,-0.0035583456793011332,0.016766439068787983,-0.0007463297718679743,0.004856617490182839,-0.0136807184720641,0.028513036211852003,0.006761482517552123,0.0006280915274612943,-0.021236028207699723,-0.05732156407384614,0.0380426515598423,-0.003431539113069591,-0.012588086142592055,-0.06352152761400254,-0.01421069305859993,-0.007352106378370356,0.001012621790788903,-0.014673105786040705,0.0028361217926904077,0.020993673023063777,-0.0065340519038526255,0.006056623533229191,0.0049068492264473865
HKK26_RS00065,-0.0012376537612130668,0.011966199491265235,0.08804921801327602,0.03788380672512668,-0.0027666369963217237,-0.06311219717745922,0.000916456088636448,0.0035560419137736195,0.007750426853498407,0.010279677229068068,-0.013549929013469162,0.021913534576049883,0.0020447815323557748,0.00639978168848573,-0.005142879440234819,-0.007571656860230399,-0.04438107022638947,0.46632531731156024,0.01801330715675888,0.03645095481043994,-0.009383466982472659,-0.018935752313729466,0.0338522546967088,0.005401970765047941,3.406472574750873e-05,-0.01473635993408689,0.012897303229389756,0.011815323785193866,0.025096885570830278,-0.01765722940333312,0.013181112870474148,0.007343671103734447,0.0018909462711064694,0.0021179348878413054,0.0060887585917042296,-0.017456996559836666,-0.026790085241702642,0.008565793184833916,0.050587960796130906,-9.429893591882864e-05,0.006392747016238778,-0.000760298625318019,-0.008733238242617033,-0.014474067081916737,0.007419742029666662,-0.002097883447923055,-0.05568322814085847,-0.006057171528644338,-0.0012129979748600839,0.032024222729436586,0.02447276049775458,0.0009694783040522178,-0.009419473975945284,-0.00564158393498663,0.017293132514864352,-0.04326744519633935,0.019265950918542184,-0.0063587873378763956,-0.006977914733331524,-0.012855788498233753,0.025933355231775528
HKK26_RS00070,-0.014427305430697488,-0.011672286346184856,0.05296028299392219,0.040038935218069824,0.0010696855996307382,-0.02163404939482177,-0.0034225686185226332,-0.008534116860674047,-0.0033743665180610226,-0.010421256338208597,0.014409447887077495,0.020752898265629077,0.018554708422666065,0.012235273428496913,0.07207814567636907,-0.0127831202731233,-0.0002787360431178281,0.2693117169237992,-0.017175696335369108,-0.008460336461717314,0.007461245993526857,0.0025150665218770124,-0.0018810627894146111,-0.012494782285947824,0.006899477845920687,0.014455782956406345,0.009004773008306002,0.0017681872984847454,-0.0005254680372642961,0.004073094891022361,0.001683593783926477,0.004870449589320309,-0.003720820609814548,0.0014220781871486993,0.012600809951330729,0.009621951205175276,0.0021588265842686816,0.003097006369550988,-0.010887255660478832,0.004600400678465267,-0.0025404171980402913,-0.007179305150748552,0.020825810084045947,0.00011582610668446835,0.02647419561650572,0.022267411181789792,-0.012808052419174812,0.008692517255466952,0.018956448804368656,0.007266552435923533,-0.006295203426086285,-0.026607603022155483,-0.01026265816414592,-0.014290859215176194,-0.0019916088830667983,-0.008340369163387037,-0.006466437719301776,-0.002710723328846428,-0.007627564758794035,-0.022517198824110924,0.02953305666177542
HKK26_RS00075,-0.02934784371755049,-0.03614278178134033,0.07453862343776822,0.04874627799716502,0.0006702438050291883,-0.004307896968096939,-0.015459769406517321,-0.0024442419006848546,0.030411563391824905,0.024506365868201173,0.028299783606312228,-0.005370847452323043,-0.00022652555001328754,-0.0018058364409122053,-0.015738512400762107,-0.0009928298068246724,0.00703858533765859,0.26429228089980916,0.0065741052558699374,-0.015561179599879122,0.02574617064683415,-0.004352555344093983,-0.013083703459244884,-0.003913541754844982,0.007221662128309562,0.010355775331644721,0.0032508406183622807,-0.003400371263544267,-0.010123432523758247,-0.006553422239883207,0.016906603445851886,0.00012617148290124244,-0.0006628732071618727,-0.0024942249496055792,0.0073561223699247025,-0.006274688904058935,0.006011104480685607,0.012343818881293966,-0.025814163364776224,-0.014614826135215184,-0.004243870525717435,0.018619054012838913,0.0011276016223453105,0.005715286949150091,-0.017620776516521035,0.010453155055154486,-0.0034482726859799244,-0.014096703650735364,0.0273987141933329,0.008722565280871406,-0.006737402507394226,-0.01153999082446028,-0.025922491690615314,0.0060471517809535255,0.013664884999773039,0.027024271945539025,-0.006265612928886747,0.01105640932173183,-0.027266167148775812,-0.009736784172694465,0.0002256461107170217
HKK26_RS00080,-0.030962459052920808,-0.00729612639713771,0.047322277815801,0.0032363875672825966,0.009713652885918132,0.0019096718536234028,-0.030853601996743602,-0.0011709052491843614,-0.020468542315281054,0.044855888268068876,-0.0009771307385173906,-0.0008733719430035803,0.00019567009812035283,0.0015817747150391884,0.036223633497088216,-0.03599775845513632,0.009301492934508573,0.04001053535223582,-0.0005579276363108926,0.0186546154134036,-0.02745790375194688,-0.002402141458891981,-0.022079536584606978,-0.0009804450852901037,-0.006840810308252098,-0.005307216666466528,0.01941221775144339,-0.0014881643146056342,-0.004983782004834494,-0.010377643871701835,0.0032220646319955876,-0.004794700574244606,0.01099239822783437,0.020763906938683574,0.01112730165472927,0.0030397814056068078,-0.02275876449068902,-0.010231948799932224,0.0020925120839989015,-0.002359545786211878,-0.0069984156881384655,-0.020898315668958594,-0.02136792163407669,-0.045939318858527305,-0.004328774078690439,-0.021209647506154953,-0.0020289914635029803,0.08068857704096222,-0.04558784529766279,-0.030039773885575154,0.013698828135706317,0.032238334482503,0.006813598817437216,0.005617148396789724,0.007109832416764218,0.009874375246166328,0.012567876120576638,-0.05639866786648847,0.02365548737716641,0.022378809827228865,0.02301009720768346
HKK26_RS00085,0.020585324709689132,-0.005431631791033817,-0.015688723406037462,0.002212126928059345,0.016999942425062926,-0.0429051388466168,-0.0397789133499592,-0.003535343049777066,0.017398319041981067,-0.01278046037762122,-0.023793950717177458,0.04055263506819982,0.012324407075871823,0.008326736311426382,-0.0007017078930482738,0.005821599967306809,0.021785189931724343,-0.013811676411826807,0.00022120424916927383,0.03996383671037271,-0.008235189915015404,-0.023044425539778812,-0.025456102998988418,0.0003719062289354192,0.0032102552359038056,0.007806216526186294,0.040596879478569645,-0.015338967754334432,-0.0067570795762944315,0.00765056155606072,-0.003663200656124775,0.006663966511782587,-0.008796403530146619,-0.021395122459817402,8.178750321389856e-05,0.016672804484591696,0.013893466245447817,-0.0031745625390187378,0.007129238994207769,-0.01624265075083801,0.0021839096472417,-0.0009998697374295836,0.027753770693801246,0.006844146747480572,-9.524738727355229e-05,0.009157840815726235,0.039482239151381805,0.0051177744708480345,0.00731623023509252,0.017027201214627752,0.0007268112778519253,0.0170046490576459,-0.018785708730152718,0.0011758023028240387,-0.0023348101816755102,0.011300084573110674,0.0026475578254357987,-0.027604176383542508,0.01103848505960012,0.03694496309709431,0.00980407113761176
HKK26_RS00090,-0.00612704391196593,-0.000205649246310991,0.0025762502737756866,0.024580496650422178,0.00943332019854748,-0.008430457921442118,-0.009985567064058481,-0.011153591979603396,0.008081416732838595,0.01829499161383684,-0.027580705635995937,0.020886750106657588,0.001958677924409033,-0.02138668730666646,-0.0039401482517914576,0.011054537784960862,0.012151470759327843,0.011434543797629631,-0.007361155077157753,-0.0028449190142560772,0.006322106506049919,-0.0056211779097988645,-0.016699934028850196,0.009322556708971332,-0.014068926417174396,-0.0002698524336977303,0.02291230877146709,0.006698097223718327,0.021757684872472788,-0.002469832331649869,-0.00511940788400607,-0.005950558841180699,-0.010630938994065168,-0.007003360640419221,-0.0036873355956568306,-0.00040578964535070505,0.0024281684410519247,-0.011762760684397971,-0.0014107759992801764,-0.005189311565577877,-0.027279167501927288,-0.00905305661511142,0.009112158908574247,0.014338296240264028,-0.0078008811832013325,0.012749734451067932,0.011543189959943394,-0.00828241490843976,-0.006380885676857622,-0.02716002216688643,-0.007650295545415065,-0.003932939423389256,0.005503040192518788,-0.0007359315822625792,0.06337529906076624,0.023198493347209637,0.010770830809850354,-0.02605508099700545,-0.012194062914389882,-0.001225362686358017,0.02019811400845034
HKK26_RS00095,-0.0048897600419424555,0.019559814144411367,-0.0018519922192123393,0.009429666068543834,0.042389935309424205,-0.003467050608749617,0.0014964285753337634,-0.005039278610810108,-0.0057682322474990645,-0.00291993388127326,0.013376880544580342,-0.008939666098126754,0.031003224612332216,-0.0040794873971550715,-0.003065244300600698,-0.012479919888940596,0.016214850372046324,0.018086082503328157,-0.026310643291588463,0.0022617312297322886,0.01075298376211538,0.008677442092261498,-0.02522664755259353,-0.01055498224327812,-0.004545655186038793,0.009619653153417505,-0.010243146793471021,-0.0036116542112262897,0.009893758267419955,0.0024858772674028924,-0.008164091562941296,-0.005719086561360373,-0.013675706458614678,-0.01059971439242322,-0.010810672415596108,-0.013308677422267394,-0.011267365986815903,-0.022102542759398113,-0.0038472349085616996,-0.0021197081071865536,-0.0011977441392129558,-0.007062483884388554,-0.001388589799357601,-0.028921818524153927,0.013902148161852458,0.0043084348147616825,0.002990432537713666,-0.0015261338460807136,-0.0319645071411983,0.010387894779183067,0.007535273674411262,-0.011574290275213965,0.012852330712249475,-0.011333948408460607,0.02348375680953487,4.568293886648533e-05,0.03494519439882652,-0.02619161785485264,-0.01641781933988515,0.011051574766342533,0.004088860831854533
HKK26_RS00100,0.014499152780023162,-0.004059311344192541,-0.02859741645746336,-0.0038507859871265916,0.013814691167563597,0.0035623123656964707,-0.0033016871590270734,0.004738314799081576,-0.01234706070012349,-0.00997542938941757,0.03146199748722167,0.01908803353800305,0.02085462559264999,-0.017059330357059546,-0.002215254157561709,-0.0031919283802118205,-0.002454853824222984,-0.005336965517274606,-0.006578675077581389,-0.0016851680366584403,0.03694985550789393,-0.00721263526041925,-0.032102861640297936,0.006801388438800605,-0.016276286279860778,-0.01601449535139266,0.010762397683580328,0.0038911575814697063,0.011256662648934301,-0.0028583165262997556,-0.010616329462838414,-0.01158723972339696,-0.004285728702740164,0.006562906523942366,-0.003564667878307408,-0.023917754108468397,0.014132274624136692,-0.025238612265825484,-0.010444718999932337,0.016120735787339805,-0.010634601993299181,0.009526577650462442,-0.003987526838724628,-0.011986196989100145,0.020726050690903913,0.02248990988237372,0.019099776484140404,0.027261711903289958,0.011060927076933708,0.023243878437717823,0.000292310926808788,-0.01902904876875269,0.045175725460554,-0.004828912857689156,0.024081941017303495,-0.013456144373996594,0.020495072330073364,-0.01082966313391838,-0.00456615048289944,-0.0056419548081001955,0.009981388667370203
HKK26_RS00105,-0.0038934096730502067,0.003330344149695573,-0.007666931522625039,0.009429199090464994,0.007748162591213812,-0.0007659883613489473,-0.005580100967719211,-0.004868764594073864,0.0008927310031625093,0.0030216850359791334,0.00775551849314898,0.010292075059611406,-0.0006447260890409018,-0.0036733154951412448,-0.007338743982239104,-0.030457140358001566,-0.0015048974678123137,0.020311140941844417,-0.004259799824888831,-0.0033397020786234744,-0.0017585072365868875,0.007412212049495969,-0.0008754899435320286,-0.0013953983019736776,-0.00032729904163034357,-0.005959405401771084,-0.0015884778695888927,-0.010010937542537943,0.023091075270905304,-0.0025037937014696704,-0.006906189029577066,-0.015758245136800363,-0.0223050224890855,0.00998813220083697,0.010094977322652281,-0.01519683809988314,0.012389978848189964,-0.011287195630739034,-0.014891196454560636,0.012249629602862563,-0.02526623935100325,-0.00811352579548082,0.002689959054187294,-0.008622231751646066,0.003352306752031466,0.02147101851910011,0.009961812275397953,-0.011426897968857616,-0.00012698994059132937,-0.016509567461248934,-0.024154453653762804,0.012804899236504661,-0.0037269013151104203,-0.002267037985052513,-0.023251169941322824,-0.0020661263184490668,0.024995145631723337,-0.004928901735325552,0.02128512870310401,0.014441060303443099,-0.005295973212675576
HKK26_RS00110,-0.009963947521896102,0.031145578298229646,0.005283869802602845,-0.0016859137914076333,-0.009422941472296702,0.00515952284247293,0.0015458752166243766,-0.02024049421991076,0.026368859134490982,-0.01626009291941056,0.004167698711444751,-0.005743569993400956,-0.0013059620500168762,0.020951112271792364,0.000838282067011857,-0.005410986531605843,0.009569938741435214,0.025528860664669844,-0.0012868475949443978,0.0008174207570122729,0.021507510960314922,0.005228333434789307,-0.020275108642456397,0.024633042742663248,-0.006726091711830733,-0.007762318241351133,0.007230738524553971,-0.008761235213986723,-0.009515356688042062,0.014394183540572767,-0.012211352900166762,-0.01193191815513767,-0.034005332678397095,-0.010855403246368567,0.021241776275013034,-0.007740859367211356,-0.0013343405720810018,-0.021565462399928313,0.013296411734385035,-0.011121278538460757,0.0017604255651808484,0.0010057479337613677,-0.0026501068304640722,-0.002096553578626324,0.007174485345457901,-0.01932066447189033,-0.012104698814628737,-0.009874919925149477,0.010302363228086801,0.0013463730267294501,-0.0019302542170698733,0.016184256036879487,-0.009670250463172532,0.008096907427890581,0.02392500203802601,0.02294961869713252,0.03275234246063761,0.006049829288203614,-0.0017089048489620819,0.022256319296781846,0.015607347966464031
