Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
HKK26_RS00055,-0.04368276025709538,0.012871341085540331,-0.0021823027576317604,-0.01337819144752015,-0.01793968017000082,-0.007511737959535364,-0.06936061154257875,-0.029039899939078476,0.016374147925504633,-0.0037558908011796903,-0.0057868133815239765,0.0006568359810165697,0.0146846251904901,-0.007175594850557326,0.03127266174736234,-0.0026473777260355024,-0.07599692132823034,-0.010852188567198584,0.039800735987817124,0.002544875679465739,0.008194884959357256,0.00886298223647502,-0.005486377277469976,-0.0014451617005028126,-0.023023116712475165,-0.005243465094445844,0.027807536478435955,0.013924822175319674,-0.009060393172594538,0.0008428343899300722,0.005002224039410899,-0.007741107039411357,0.0035780406623978946,-0.015514653890965317,0.0007159735679787239,-0.031162432912693862,-0.025031763938665873,-0.0014274169505349432,0.006588316392183296,0.004005112217477292,0.0049460562058368926,0.048430629162776614,-0.0152780762677349,-0.03321640251257381,0.012409557147765324,-0.02482014188205756,-0.031553818023609605,-0.019579962999316244
HKK26_RS00060,0.02386883876816416,0.02704523933232889,-0.026027418928090573,0.023217662809420257,-0.011118380315415883,-0.010144654901310527,-0.016841762084728106,-0.0057381713299005455,0.004820133327278417,-0.0026841062314464106,-0.0013638151278338268,0.026064313213063964,0.02250185489866464,0.008132864300214246,-0.009115569994167854,-0.010487860881041868,0.009312835244399277,-0.03171941232053182,0.01524501459818187,-0.013472142388461495,-0.021294809344974627,0.004778319424944833,-0.03786310592843778,0.00946557833224213,-0.005929608994100896,0.00611862406702387,-0.008266959737810303,-0.009860733181686641,-0.020982332169777254,-0.01804315459297861,-0.012521013798523183,-0.044787683510126054,-0.005885929301632226,-0.0033518497640631834,0.0011253898365520018,-0.014437066301842463,-0.0307947944454317,-0.009798884216277262,0.005391034044658848,0.004153067352223579,0.009361860323429208,-0.039796045848103014,-0.007214719618303417,0.003919691647531237,-0.015423051267436537,0.014491402056733944,0.008385681177353076,0.018707826192960256
HKK26_RS00065,0.00783970113998415,-0.02221504823164858,0.0030801599870257457,0.013483532383367027,0.004245060973436454,-0.015709135276056763,0.006931373424602602,0.004273482937911465,0.018854234372736988,0.35212203416644455,-0.0032006722915792624,-0.002954043925251572,-0.009197971885387107,-0.0020844061612567675,0.0009971471855691845,-0.07840997405375844,0.012492485432719257,0.015142662379400427,0.049523567708936865,0.015604818953237072,0.007327557035344002,-0.003824622144641861,-0.03964889054748181,-0.022255832535851477,-0.019364306317453048,-0.0018197694370306668,0.0037643638076655436,0.0005640640875607893,-0.02282050511561625,0.00015395354835590048,0.010926453593639463,0.01722174919052343,0.0049126751266825855,0.018439342897872107,0.013802469604772279,0.005883364735224087,-0.02162024333713461,-0.002001957916080368,-0.007832547900140553,0.007912952969023952,0.0016012351095430705,0.009051174978322429,0.005706714854801419,0.03616997003859248,-0.0031227463449110117,0.0025892448720722903,0.02733180416469512,0.005357628981069272
HKK26_RS00070,0.014724922031655017,-0.015479800970677384,0.0012819236879023947,0.0051111243401330735,0.02160732841697058,-0.011579632604963013,0.014789609339844429,-0.014004704047516628,-0.004753438383030009,0.24804473152490103,-0.006857035930935371,-0.01679502772692657,0.0002499783389206991,0.021454564304375076,0.011487399163615089,-0.044752444496647954,0.025406031131079285,-4.57822806645294e-05,0.03075955488647291,0.015729754919069514,-0.003331948503181028,0.07257581151558455,-0.003889317960189467,0.008427942566767306,-0.010381899395174128,-0.02294980303987112,-0.00623924754272712,-0.002522868549769575,0.002683637392831778,0.009230858189315627,0.01694385073527722,0.001000962856073002,0.005280372961717464,-0.0036061171588043896,-0.000864204800563863,0.019077739345351202,-0.011647751655401528,-0.020850490134010045,0.0026458332678624256,-0.00030666025485087374,-0.0014677590396347281,-0.009697740599644806,-0.001090045907927775,0.011707191070912537,-0.01956855190208634,0.005327313490761,-0.00836636186559217,-0.006380644814219681
HKK26_RS00075,-0.010173133630799707,-0.009622608067107052,-0.003734585409493693,0.004528012302494762,-0.005127312760194764,-0.002643320459807397,0.012905983774674007,-0.010324387466185341,-0.007291913892432849,0.25013142884202316,-0.0016884301207200755,0.0026840923143923983,0.00885757147035913,0.008922401011620396,-0.0013235520335444753,-0.025457719363555373,0.001869204608600549,0.0028495146353034063,0.016226869164455354,0.0004572035620552749,-0.023442852453931552,-0.01659422239464907,-0.003937713371144541,-0.017018114810456494,-0.01306932814140338,-0.017799243878931705,0.0007217924729108515,-0.002211225584102495,-0.011408503893032803,0.003597157299747668,0.014938405833420125,-0.004326490814275618,-0.0005384772208463453,0.007719090336032218,0.008841261878832168,-0.006971943294605476,-0.02378235334531413,-0.002431364191117755,-0.010817241868995084,-0.010955786007296625,0.0016422997890318417,-0.017295191486653257,0.010649830933156666,0.03340100190163169,-0.0011416262761706373,0.01176988411155338,-0.016524778997498223,-0.010715140634444592
HKK26_RS00080,0.0016107607121886422,0.010898579152358756,0.009223646988559282,0.024889176951794816,-0.0005846460942119227,0.005278078071815846,-0.005724928848825096,0.0007311651201097423,0.002268472898753393,0.06838434132046639,-0.0021949354552305103,0.010800457148651361,-0.012549094367769862,0.02397063713048345,0.0003007239654289272,-0.011202805855323867,-0.013347267937259362,-0.03350149430514286,0.019731451851106883,-0.03978182920175678,0.005287755270853546,0.025735307917021243,0.0019563765451098545,-0.011779859677505816,0.002797786668632779,0.02310324285774939,0.0029072777380441,-0.001978452793014628,0.004864555155611135,0.007000767794904584,-0.0006479721543050679,-0.011926011097201213,0.006577534776112045,-0.002009836088650259,0.0016805405847501234,-0.020743600136766953,0.004606189211806041,0.012122678137947618,0.0022705385103487363,-0.012379480655981571,0.02857000681126776,0.004869577168303772,-0.02155998545211127,-0.012844344216268695,0.01988253497859123,0.0003355233910976971,-0.02487911536783785,0.016005402527421123
HKK26_RS00085,0.009101125225833498,-0.024485167127070887,0.009233402616932609,0.009502731352093927,-0.01696743803691925,-0.014751503781162223,-0.0013867687330769373,-0.017294109291632703,0.05361227650727052,0.0027513838816472657,-0.0014030356042790645,-0.008532264679318969,0.043723956785959944,-0.01124137989938585,0.034496941926730675,0.013690868814587927,0.006561526521669698,0.023401417723423232,0.049866050679650345,-0.01048074713001345,-0.009233226644868791,-0.0041294090069515935,-0.009490928145583145,0.030085345312090048,0.0064799753650241956,0.024272347652263562,0.0022234959471389634,0.020868815020216553,-0.022004478212991403,0.006506622152397016,0.007926556319429673,0.0019266777469367016,0.00909736924845505,0.017080541483908942,-0.003419232876991115,0.006881154420057203,-0.008015919640638705,0.011652354675316903,0.015338160577142504,0.010036976583987946,-0.0113037034921124,0.028786554474054628,-0.005653121800069204,-0.028654929178606747,0.006754543717032635,0.0019828042143756205,-0.02048502402646268,0.01361666114216332
HKK26_RS00090,0.012007709407670552,0.0027332607822179527,-0.010876458356825524,-0.006427400001010281,-0.015809058164238592,-0.015326759807959642,-0.019506777507579353,-0.012165417969748928,-0.002108768073277983,0.013275452898825195,-0.0005748025064562853,-0.027545942039897988,0.022771513388125532,0.01996530970396679,-0.01601000284664156,0.0115077927263825,-0.0013737632182816031,-0.0037655421287424006,0.01651010809771877,0.005886174502397256,0.010861024470467351,-0.002931490209583228,-0.03769135908055491,0.011538357672699675,0.014402315784875356,-0.0016165028521806463,0.021770229846922482,-0.0023235570711613667,0.0022154154967742893,-0.009092015012982716,-0.004336316165299518,-0.012500862665376866,-0.010534683368866395,-0.006869406424424079,-0.008476668100693347,-0.014067785606231707,0.005660963101060755,0.010244334482108973,0.0168135726568988,0.009320417043685261,0.022645437331811315,-0.0024379609494279354,0.018803601404944498,0.006083606161722381,0.005255956140231765,0.012212131564427908,-0.031135514992861137,0.007813314543737366
HKK26_RS00095,0.0036181130866698406,0.0009435113261583707,-4.151913554027776e-05,-0.005153977611465536,0.003382597480659707,-0.017357157974530368,0.006545986922052395,-0.01686140100039344,0.011442363586369962,0.037652526597754796,0.0025902768785737384,-0.004187986388065795,-0.004076456798331882,0.021077881244195514,-0.013176153450941652,0.011720475271173527,-0.0016273450629226756,-0.012400382899907103,-0.004325538364594106,7.361496295021471e-05,0.007886883807053026,-0.001150783094961579,-0.009781103293848986,-0.0013916942251783735,-0.021081546309657355,0.017559618966340052,-0.023007556345900453,0.0012731778751655953,0.029653311937365263,-0.004454424338260368,-0.0017463519697740431,-0.019996311158866676,0.010286434237347875,-0.006701152374572187,-0.011303943602681327,-0.024464959848070737,0.014777649496792887,-0.003304877432036947,-0.007596939613850178,0.01843298047637457,0.011454229492798756,0.010613327469228483,0.012116554869879307,-0.004202448467225593,-0.008880064122672553,-0.008934708281864755,0.015334375414254317,0.019924312213726533
HKK26_RS00100,0.022370919084686944,0.006872188107206244,-0.017290825036389564,-0.04708927453212267,-0.00416308464282642,-0.018425009445408216,0.01332665788288705,-0.01908455996763616,-0.009844705320049689,0.013640325002098587,0.010385039186608354,-0.005743782061827125,-0.027996943060503095,-0.0007346951641233721,-0.013824833060302888,0.01911095379746174,0.003908060205026515,0.01473588104287675,0.0077226556229746226,0.006618914959227498,0.005556250583808869,0.003581130012311791,-0.009867460333066557,0.004753589441587415,-0.007170414967803795,-0.0029933859576073375,-0.005615215900077619,0.018528425861809212,0.031759171470117586,-0.012829042952738665,-0.012649148938873398,0.009750224862586476,-0.0018333903435879403,-0.0050281331013794514,-0.01888329736367267,-0.008053565100409216,0.013303976077379268,-0.010615541335490062,0.01270660752730284,0.014219509460502542,0.004208789071712578,-0.0021827642018406655,0.019933060480749932,-0.0013818543437131578,-0.0030644974083723483,-0.003594321269419599,0.0019111768845851153,0.03073296653651618
HKK26_RS00105,0.0183497759190221,0.003845836401118187,-0.01188641582270285,-0.025341469285106166,0.005698700797643501,-0.01508626759171663,-0.016937160004256605,-0.0363655240443387,0.0060562893222980375,0.013061914059067939,0.004085980618561498,0.008024090274650645,-0.0052267888469589305,0.007644226860953535,-0.016489538863679234,-0.0016151054127955824,-0.005399805500392308,0.00979004011203568,0.0036059157341576387,0.01121857180946408,0.015122289965219056,-0.005253151862843261,0.0020171492910675865,-0.001832239344451132,-0.005521911452060912,0.012806136318482353,0.012878179138112502,-0.0032737702079534427,-0.0030171089239019793,-0.009172759295695138,0.007610262754446869,-0.02297323863571048,0.005810562758592994,0.006844679859717729,-0.009574952494025709,-0.010963519956764917,-0.006255279180316817,-0.007580262575256973,0.018017528602979282,0.012409917800007282,0.005777182620937561,0.01467524019076008,-0.017109733642992737,-0.00020403617055892137,0.007645111863348753,0.0026918321637221412,0.016148958878940984,0.009649239362578967
HKK26_RS00110,-0.016238845547643002,-0.027701480536049244,-0.001114145766797296,0.005960404804340587,0.0030581090651650043,-0.029515426091445217,-0.0033880522264694126,-0.01446491050505023,0.002224973137325367,0.03854873409313591,-0.0033991399336099604,0.0052399412901791035,-0.004065801998475967,0.010864444372509458,-0.03197444726814666,-0.010685256948215021,0.01464988634684924,-0.00047985759577693997,0.011724612492082776,-0.006614245471731966,0.023604591566347435,-0.010257501045536395,0.004784143109782112,0.023546071142678992,0.008387141862225615,0.0027229943587253175,0.0006916572016007781,-0.006679368800976431,-0.011012443366730837,-0.022258133237627698,-0.007065407025429667,-0.010933692189524698,-9.998048356475229e-05,0.020768219147422842,-0.00869075619450951,-0.020680980076672295,-0.006334739242977498,0.01599286179639766,0.011906643614475408,-0.0013975772931342945,0.0022109214882380063,-0.01170927437691424,0.009281285992822918,0.03166060858374581,-0.021853435145147756,-0.023144643423091693,0.015059452165026148,0.018486330923581942
HKK26_RS00115,0.001821742870498984,-0.00523795566970014,-0.031519079234855286,-0.024099019079891874,-0.004560034363809352,-0.014654893429314295,-0.007609718398425482,-0.03031374836966153,-0.002564632487058252,0.0322007721071934,-0.015796511811451638,0.007974805518622148,-0.0033713230819345467,-0.005862265052814092,-0.015512446885403857,0.0127761347675576,-0.009908478072862048,0.03184989770568083,0.001048153181628704,-0.004873615351880826,0.04210517099350758,0.013334450599087404,-0.036737567732272054,0.022318308809724085,-0.02274744782787089,-0.035891654182473365,0.0005124525593058493,0.014466905510474701,-0.00023877734155431087,-0.003894567121460149,-0.003008742691734213,0.0274542179382161,0.01501869680474669,-0.002918910529165658,-0.002157639446479609,0.021026746504282188,0.002934751186891208,0.03328947898982116,-0.05144389122720889,-0.02113219714328123,0.004492688079662905,0.029770301426403682,-0.029061351848777745,0.01808133952740754,-0.00822384295936483,-0.06279922919937062,0.03246702717303412,0.03497414515026509
HKK26_RS00120,-0.0038570114239554853,0.008841269859701696,-0.014070594914745905,-0.03124798873735082,0.02115091791071699,-0.022944660006864476,-0.018944530514062207,-0.012682372166149807,-0.0035464963987870296,0.01820751122050873,-0.005426767974468853,-0.0030956682187404856,0.006140307857270556,0.023854220320124794,0.0060710537513981545,-0.014754703047467382,-0.02298939275954809,0.02319452811693025,0.00347816179896295,-0.015269840397619496,0.013333536025037753,-0.016631080868421574,-0.017926053552415895,-0.003839167082053329,-0.007898174304131077,-0.02150251820355116,0.0024183054365295572,-0.0008207630910591885,-0.009965382952603335,0.0014069097931707407,-0.01868125776878273,-0.014423552906719483,-0.006299018438250789,-0.009557033049660345,-0.0004883724137194135,0.007520981693555132,-0.03325170244755893,0.0061838360909711,0.018597219496567292,0.014695120299940322,-0.0008168574869693881,-0.032404997108392404,0.00011699556875453412,0.01925420220648635,-0.00827865571298695,-0.0100010494162954,0.0061294729724379205,-0.00023003597450219296
HKK26_RS00125,0.011818748078863475,0.006654993741823493,-0.001162077783375051,0.02245794792415925,-0.03408338971177434,0.0024232884772480683,-0.009196039110591789,-0.018839558484556335,-0.0025614620631100107,0.06961227265412398,-0.007868202864882065,-0.007126889812621187,-0.008871491842369768,0.015686960090804086,-0.007208240667089626,0.001629917216212723,0.009035305317806101,0.0016813962048048265,0.010741803389605216,-0.014268884173415658,0.01018474998688628,0.018773480443072508,-0.03143852255813227,-0.0022847183563950795,0.002929553533183997,0.007921935978772962,0.008861133512712425,-0.02665538746702447,-0.005143053373890704,0.09754754641982491,0.016353712603671012,-0.03220067761499577,-0.0011606184712360066,0.0210498295637955,-0.0022096276889117645,0.028369394526077337,0.01821544874118086,0.010381008854527805,-0.009804199253018196,0.005626697438348164,0.03209594768094307,-0.05280380266518749,-0.018262448555444847,0.021257694300728658,-0.03419691139189294,-0.004573470231000513,-0.03447726882318295,-0.003607634819932015
HKK26_RS00130,-0.044065102515268684,-0.015828081540660816,0.020206339985914284,0.03331870055059635,0.040719937535976074,-0.03568745457454839,0.008924353628046812,-0.049573993327162474,-0.001861044438455783,0.0022917174624073515,0.014856708434509478,-0.004943593009871502,-0.007110354126281883,0.016762063671797275,-0.005651232370824504,0.01290147589801345,0.050682460113073306,-0.008927453609258937,-0.02855954611915116,0.025051704707949585,0.010430885001621051,-0.0007755677252756026,0.008826236738053484,0.02598301427078529,0.008215836434128824,0.011798826378616133,-0.024755089610544862,-0.016708436133742902,0.013120167107609033,-0.011491491000008455,-0.00853660541072809,0.004149202142270531,-0.03219475693345732,-0.015602252724867025,-0.006836908721594539,0.0002407825508987449,-0.0011801800061383807,0.0034968169240292626,0.01307268015360348,0.02665434766881361,0.04421882501843911,-0.01060618658203532,0.006034901534437491,-0.011345910264039735,0.007301456663388729,-0.017261836766266477,-0.010092420784675121,-0.04511690738058143
HKK26_RS00135,0.0011799658811340794,0.0034245252620742424,-0.00044083070264396105,0.0070680438522328255,0.00891212250671709,-0.001833538763568375,-0.0061424607250703065,-0.014625500328781143,-0.007988614981091555,-0.00124672950265049,0.005178262922430491,-0.024012817418391074,-0.01661925862119682,0.031372438583022536,0.03503097900913289,-0.007218049544014672,0.023931936500218052,0.010632199188977894,0.013739159841790917,-0.020728506048343417,0.016517784099661047,-0.02230126287556109,-0.0026930582589124,0.010140138049774879,-0.0019225663099452673,-0.018252394266267694,-0.017194515038322953,0.055571678771183367,-0.010720915094584402,0.010661769774095801,-0.006515881235637735,-0.005173775841493634,-0.0034312119955630777,-0.008073159857706833,0.0297261154207887,-0.015424565467571174,-0.006421026268160552,-0.005174205713732001,0.012279220311879826,0.005818185026330649,-0.00254198904666627,0.0011011005681939826,-0.026097865728597576,0.00011972986081673355,-0.007577529870696055,0.004631385356753571,0.002789606788527448,-0.0061681112656690636
HKK26_RS00140,0.012648328954216956,0.038713859516542694,-0.014919211855953862,0.01044014522863786,-0.00630650551054792,-0.017471063633120888,-0.004914739358744477,0.008759297408898819,-0.049439374457179316,-0.005496059063660491,0.01522655436331604,-0.015836772968655165,0.05083565821910483,0.032408498678671856,-0.007341134431727829,-0.010520502553481574,0.04939367180861596,0.0015619835121005513,0.023532989205560014,-0.028251192841640443,0.006460725455318365,0.01880363346642286,0.00668630018314022,-0.0013833394066009475,-0.018365282490045102,-0.0008287838419409426,0.007448674267353649,0.01751065758747352,3.316683038506664e-05,0.03003872419813495,-0.02448451445209813,0.03384615710154273,-0.008066797253481745,0.014002237996105046,0.020713567456335975,0.00976795278237667,-0.020429868191444555,0.023396759215443867,0.0053181270281281974,-0.014899937251937887,-0.005222663756222279,0.019740088596028407,-0.017344401950360567,0.0020435834120611893,0.020685568666211723,0.0074121212175337235,0.04649840509849187,0.022262653112551063
HKK26_RS00145,-0.011594501972439492,0.017363102970582273,-0.00999597399260943,0.021931641277836283,0.0067324482783912044,0.007688073983205776,0.013650583374779921,0.01716323960311908,-0.025811497551431663,-0.00013176480210010837,-0.0006085066624701877,0.0023261712137504415,-0.012096696829328926,-0.01893548923020948,0.02956782675747209,-0.012305468349446931,0.035063355961250126,-0.017945935975910675,0.01936442193912166,-0.0146254326109938,-0.01585790581880501,-0.02770539046947428,0.03172585784680175,-0.0041253033857542535,-0.004909177093025019,-0.016806191707826455,0.008733338016507934,-0.0011344294447839067,-0.029547449920206494,0.01130730438835211,-0.001917771601392528,-0.032726535808306256,0.022110339751020502,0.00809958906019533,0.04799090549679688,-0.006685721049112854,0.017383868241443758,-0.028674985441032325,0.008732858045209279,-0.021688228278673578,-0.00699121458618376,0.029624308318201335,-0.03009219265051527,0.003742569757976754,0.023989796687681725,0.016175562344454514,-0.012653215914361257,0.030785776943120378
