Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
HKK26_RS00005,0.009864171764599946,-0.0033821880525789416,-0.006035557336311872,0.013225174681458198,-0.007098586313227777,0.016831110782317416,0.010140110844855131,0.00886966051816344,0.0065854160820717315,-0.014767771396510244,0.010264798963219572,0.017373869016177053,-0.016596077402734177,-0.008290112062235077,-0.019538387334499162,0.009199377249601617,0.008089686796464131,-0.017543157827009617,-0.0005283247341871797,0.005070742260458945,0.06875474391176381,0.03337114581478545,0.015669692148667282,-0.03240895910947026,-0.003690371982474146,0.011058482749933204,0.061925093491491986,0.0719413474302915,0.02985838033409561,-0.004351802429546678,-0.017605522489105137,-0.009729626602191892
HKK26_RS00010,0.13236042570779738,-0.022065175890531186,0.004820763915641022,-0.01889989987577091,-0.033192824160674164,-0.002303944927365396,0.010597927593360113,0.014891432134965948,0.006906379846038858,-0.008262382498050893,0.017492913296999944,-0.00755133532817885,-0.009827565459687897,-0.0031270824731325438,-0.032835550749835,-0.0027105751991026938,0.028339992970479618,-0.023826315530558972,0.0002496017194950146,-0.0043028299661270085,-0.00010099672879286482,0.014047702051233298,0.003971676576481626,-0.009059351092920697,-0.003481085349291448,-0.02032404605656637,-0.016214864276773832,0.021340364054322138,-0.0030394300492999587,0.03677520383551374,0.01047258199666694,-0.005354573272351371
HKK26_RS00015,0.006818362907607776,-0.019028235916934158,0.00847846513478435,-0.008682383272479605,0.04096750870885655,-0.03325339388128664,-0.024481748845520367,0.03186587962638877,-0.0032714217614902945,-0.02612434125415147,-0.015270597205944971,0.0028271733460535514,0.022307925129903327,-0.001419003792530181,-0.037011315591992805,0.02710411315995366,0.03104539128545114,-0.05839914257712997,0.03259470340346818,-0.001935045513912529,0.0020267642522206145,-0.010356707894184978,0.008269321425247342,-0.012775346916707807,-0.025929636670778702,-0.03054050636197802,-0.010551259099483852,-0.022397076831788692,0.024488498058838862,-0.00688245980219578,-0.0015220945214711595,-0.00541411469683481
HKK26_RS00020,0.02107637601322832,-0.007606590851579275,0.04091816587725693,-0.001924698127163435,0.041514215275748896,-0.04121493206094992,0.003400882821532516,0.06791201855109508,-0.013912455397769571,-0.018420425340342998,-0.012757032882508103,0.010624380836544857,-0.018721015374468405,-0.022329302688968603,0.008623441306095842,0.008329074431116294,0.0003516385967547363,-0.03385201222828808,-0.007177037687667122,-0.0022628102601459747,0.010607089549023061,-0.014512060622404056,-0.013873417397126215,-0.010510530038522174,0.005713782502042043,-0.0037317768092470205,-0.01481278886595025,-0.02453326161671987,0.006207792899941041,0.00995309428008176,0.034596432331359665,0.00546938525112488
HKK26_RS00025,-0.014367779728977115,0.014903362671707847,-0.017203059846456908,-0.012502058800213836,0.00873319242890345,-0.020520504742967374,-0.006239518194144312,0.017882207677862222,-0.006921155114165178,-0.021048305496531503,-0.04069760243527952,0.01676671733214062,0.027638481431647207,0.06115893041744619,-0.01656394361065751,-0.009124500925508384,0.016720580490202377,-0.010817724175598448,-0.015371106472162428,0.019952728642001014,0.02740422005710806,1.6616942207182922e-05,0.034280186460171884,-0.022040364237735578,0.0300450128629749,-0.014212660346320035,0.004841083814316174,-0.048778988720019005,0.011694659238883002,-0.01598307791313972,0.013302478830583615,-0.015707035725775427
HKK26_RS00030,-0.006603490918563944,-0.006834777870983296,0.012739931544161249,-0.028373870331405305,-0.008838621963907113,-0.017744070630188978,-0.025384565715366597,-0.004006266122704139,0.04953850414542193,-0.007211906870233638,0.008264657555393998,0.006393184521910408,0.01881755729444774,-0.0057095837769849615,-0.01764098636781587,0.01859994750444005,0.0020239682919777255,-0.03430570173103949,0.003076712544206616,-0.0009869596432207023,0.004135377797807186,0.01794535639724888,0.0293257764862977,-0.013527318494156006,-0.009811071658844716,-0.024859930301999338,0.04121217478366888,-0.013480671927788715,0.00521218350931174,-0.022073821221846812,-0.0049643393485054215,0.0159182941938772
HKK26_RS00035,-0.013915985399585362,0.002346716979318603,0.02886153677788802,-0.015503365922950034,0.002893023144759254,-0.0045598741215994035,-0.0039720369605328,-0.0017196903073873396,0.014682278861582305,-0.00919022320552353,-0.0017687982614180394,-0.028892326037277448,0.005131841221256162,0.09422440517357987,0.013227672286839876,0.040904576028221826,0.020717174316297892,-0.008857336661666763,-0.005186563946362359,0.013048129668551506,0.10349459974272572,0.03144451022560209,0.0010492943561978402,0.002175686146461198,0.002216403001133995,-0.016417588913888285,0.006555569932160888,-0.0327252351906153,0.0028982616382788,-0.0460025484891558,-0.00906544066570143,-0.0027211699896326244
HKK26_RS00040,-0.019437345181258725,-0.00019148700808694786,0.009658678018470212,-0.009619479956978236,-0.03879619319608256,0.018527169414084287,0.003513892109709647,0.04416504779286127,0.0039814982395471685,-0.009015806905302971,-0.01041479530529837,-0.0052114046828818615,-0.0012342963797281233,-0.0002971083499231591,-0.012212075191617886,-0.0015480805457608253,-0.03385734403310663,-0.014768241437875964,0.0038996308405565045,-0.017270956243052936,-0.005072943531662721,0.0030840700314845493,0.0027809110974310004,-0.024515062567496665,-0.04468383427200217,0.012315600829414965,0.04979635139117841,-0.022682134696500114,-0.01037927182030098,0.006892925327230872,-0.00788486315025229,-0.027020471739771092
HKK26_RS00045,-0.005121999490359786,-0.015229600722701188,-0.010757586187324326,-0.004157097268541478,0.043614031326630005,0.03654635728982107,0.01272041144799282,0.005259668142015459,0.024905084523798682,-0.04274521140207826,0.06957238584920711,0.03374918643967895,-0.02063419520252569,0.006325492774859783,-0.033368202048471,-0.013096871959633107,-0.014388846354795383,0.00022709887229475763,0.0009836857846054637,0.04772611946407762,0.07744267698547827,0.009354847410292837,-0.04671250926921878,-0.058607714843562864,0.02171769239902518,-0.12351648673464476,0.0020221619743927477,0.009294505439231165,-0.012313962394447157,0.09442890682844693,0.014768462377112502,0.007244559856062151
HKK26_RS00050,0.0013256597095319868,0.02294485176533485,0.00570028848833684,-1.7561235843485834e-05,-0.00855228882726673,-0.017155221320553516,-0.00212047735888104,0.012585714235412557,0.004981534083125089,-0.018886532968172373,0.004953585271406859,0.014251195151333305,-0.01253880600416323,-0.011378479350426907,-0.005788082834614161,0.02659558106801926,-0.010237037279061875,0.001381982228946023,0.00882292068158778,0.001035440495989701,-0.005810113313561568,0.024902141795882966,-0.02209508553331636,-0.025182107686175802,-0.011689769206986682,-0.005566315269476891,-0.006766242502478179,-0.006199139489766352,0.0049386822592876545,0.03130212510964851,0.004467727660162631,-9.457414431494954e-05
