Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
HKK26_RS00065,0.23105465167522743,0.006222291544736809,-0.01789087296708112,-0.015864631340678594,0.020322516294883883,-0.03507581831775578,-0.01878915702830639,0.011906986140455635,0.001627645629988051,0.0009822151643481816,0.13929863551283186,0.0011494074539048754,0.05737895463393875,0.00765188725725225,-0.04463447600833517,0.044864749399180816,0.0020794547743057724,0.037551845880063064,-0.008151386756974218,-0.0029707324597602323,-0.01690700433669038,0.005927865237187608,0.014560350046691395,-0.02029363618228757,0.00014136602560680073,-0.01768008761678412,-0.004399290985420246,-0.011684911010957876,-0.01356419344772211,-0.005232826796627058,0.008564145343442464,0.011609306723295696,0.009825058387244208,0.005610503520681486,-0.012756395175733041,-0.0001323974264829397
HKK26_RS00070,0.14595225671068213,0.012510973828298369,-0.0008244539333520563,-0.004849318414379212,-0.0009782532169041063,-0.001807483351470608,-0.003235697103276522,0.008711823971563795,-0.004573828772321397,0.055920835509887475,0.08158308523068816,0.005742300614493653,0.04522722322150792,-0.014636303139608807,-0.031720333464164134,0.030212462165620665,-0.014721471896814036,0.006772539807218904,-0.005999522504430074,0.008919963943582264,-0.0006965226431575159,0.0054149020658707595,-0.008993218111539377,0.01424778589567375,0.02687989301582492,-0.023074200640575786,0.006270172866412214,0.00034301774772905574,-0.02399484578651989,0.013642720207458308,0.008606035728130226,0.007153492695957577,-0.008430235191040794,-0.008827097870151693,-0.006200243701727169,0.019882842616297063
HKK26_RS00075,0.14934118849232061,0.011507890684952766,-0.00778804464272926,-0.015512804894256488,0.023400940956603868,-0.022435747220196256,-0.006666460229156864,0.0038492361495101306,-0.0035599678514420113,0.0003489498330488642,0.10945122815578767,-0.002031787869537715,0.02490421035310201,-0.005116608503567317,-0.02486967005501473,0.04088800129416734,0.00024129972323464084,0.019918016717116464,-0.010624082425654987,0.005944753329891588,0.007642128589967451,-0.0018487699686194022,-0.007148157341051574,0.024594901072118446,0.008382799253365,-0.02160614691754466,-0.0064346430958926205,0.008382724649144128,-0.0013885540774919176,-0.01763349596932778,-0.008298321347085899,0.021347500607178868,-0.010929099366913638,0.005952309448651403,-0.004902398923540637,0.019958413835985414
HKK26_RS00080,0.04837820689852012,-0.04776635041125003,0.020245712015225962,0.007897585118136779,0.051299648207049645,-0.0012295677739249415,0.00044625264629889814,0.005221180235488609,-0.012912155286829754,0.04404805473900796,0.022805067197894147,-0.002421403099435253,0.019203426178045855,0.010631194918577926,-0.007679840952406911,0.013066543070237614,0.011549580954267542,0.007847087822469005,0.02096071601074837,-0.011815656129995867,0.032781248029506896,0.020028684153119692,0.028897135593500777,-0.01517767634235008,-0.015922723740230613,-0.02616790897806437,0.004200100734329881,-0.0037707069496138307,-0.0007005412430293707,-0.010635344327209684,-0.02279421610922139,-0.01637043957762412,-0.01830245898208086,0.027965774680818685,0.022669941687266312,0.009794028858880751
HKK26_RS00085,0.02297566316643761,-0.030887954877427504,-0.04499003031014595,0.03834736845308473,0.020185577087933403,0.027435138679815042,-0.0016833381316849712,-0.026371936227848062,0.004218078100503433,-0.011129217649711254,-0.008322319973179218,-0.07675669773663968,0.02248962533530542,-0.005070273242334643,0.044749890681024855,-0.0007791935787243169,-0.006731112165022563,0.03987141404770399,0.05233642531058949,-0.04276516945799365,0.012776301031116185,0.02626488516666075,0.0013725405380055576,0.0047389636246606805,0.03309768647167074,0.001967697850893506,0.008750492498847457,0.001153794990276658,-0.025566493009048105,-0.03706991684234369,0.012804107215819524,0.006047779863387881,0.022535676310802253,0.034112788963048674,0.004594048134491513,0.009901976153067774
HKK26_RS00090,0.004390748629055096,-0.005908776883943826,0.026798615513846304,-0.004720028790334529,0.005851844700189496,0.012652663666826889,-0.005642524256268791,0.002771062274802778,-0.030778282465535475,0.00039400394554631033,0.003099134003062759,-0.021336573031496674,0.017724498246261863,-0.0012503528341751883,-0.01919802000518879,0.024691287136515472,0.005660410077322517,0.003430984255014244,0.01021145491262229,0.013683698579866335,0.004536749950919152,-0.005933978411953509,-0.011359793488537998,0.013065933878795365,-0.009077854198338951,-0.004386622535802881,0.00964540300866582,0.02246529953823,-0.009323643466438693,-0.006707908285371908,0.005880744340508852,0.03753915959674124,0.003560126752684892,0.003916216940536442,-0.011728040060584888,0.027371849389431005
HKK26_RS00095,0.03724690552275109,-0.0025195700917807896,0.04368310601822663,-0.01399242534561609,-0.005182069182578516,0.005396724228111739,-0.00678373104359902,0.016080165119160973,-0.023033338866253982,-0.0090155705372845,0.006541602860897966,0.010376605540122392,-0.0030983938166034204,-0.005464383764609988,-0.0030930628955610747,0.01912921884600342,0.011357769401827714,-0.005415772801033094,0.004050531897379271,0.016770446042610725,0.002065698110020395,0.017037667233642285,-0.00336722750476407,-0.0018117126004213945,-0.007455218338420132,-0.012285832201302133,0.005946261465360254,0.018787714009475466,0.006445302827539482,-0.0001693513131364212,0.01488105602970444,0.018877975848019982,0.023818726430382315,0.004640199573718983,-0.02320417018877257,0.011928046999159286
HKK26_RS00100,0.009475830155476666,0.00469597836774007,0.058178800639118934,-0.013753181830330464,0.018399989713821754,0.015584817077584068,-0.01376091904937643,0.015570697977286867,-0.005041780123806835,-0.005829006543317281,-0.0059660683039378295,0.018647671807314345,0.00992858893345651,0.008838006862195193,-0.004362082434383935,0.0126394065823989,0.014850396945089083,0.023444733177710453,0.00874496401513487,0.01803863996550322,-0.038712569667445705,0.003935854530648261,0.0043655166470915,-0.008964736712851957,-0.013700590013163256,-0.003117662734103811,0.02180746985030824,0.015552083921932225,0.0021408510289843917,-0.005321556256325667,0.006838444279640033,0.019228659895981347,0.004449122346811572,-0.013974022632825826,0.006334501140452543,-0.024387314242239697
HKK26_RS00105,0.02056704267522199,0.015715082113264896,0.025235633988512654,-0.0011817124516955249,0.005769524829827896,0.00246516126495527,-0.007308599141243649,0.005998017119715435,-0.012079689881093335,-0.0034640300895340793,0.003651307558610636,0.013448066175051945,-0.009988003963569355,-0.0005613069758972457,0.004843439077190684,0.011400143460548271,-0.008908155296244367,0.008464984690828686,0.020221343204241706,0.011736922063137747,0.008042802412718653,-0.0024147721247878926,0.0010746151702591164,0.0027934495306345475,0.020494101684755822,-0.004150886483131508,0.011066305280866539,0.04021897214691097,0.001125454603655932,0.0037644070449275725,-0.010857338628087037,-0.002877719826862871,-0.008851183319760666,-0.012564910920653137,-0.0011006099639308865,0.00507712092598222
HKK26_RS00110,0.03669916083019569,-0.005124999562087043,0.0011504711669642431,0.003528254863276753,-0.0021094139883659404,0.021704487714838475,-0.016845003024096885,0.017099793977602556,-0.02464061349858345,-0.0006081665043082693,0.008239063990550823,-0.008647926491889071,0.005015245085363094,0.0041580393676835265,-0.015924397565105174,0.001160462165034575,-0.01458016716165716,-0.002839771098951297,-0.0027024977382696627,0.0014975244343025183,0.0032260108265681742,0.007937735386204603,-0.0018376673211301603,-0.002652468241070327,-0.020909129869539925,-0.0028631996911101672,0.0017077920503840286,0.0027198511694710454,0.009531035714798713,-0.0036112011544513984,0.006907021613688647,0.024519957662611305,-0.003002829116216738,0.006490152772799234,-0.038034761938711935,-0.03147633349423099
HKK26_RS00115,-0.007091340609989417,-0.00472904937555143,-0.0032598711077072707,-0.006125922113539077,0.029030945908858567,0.016547797739011282,-0.03008106750844165,0.006043627991884688,-0.009555711037536784,0.01462228744123621,0.017059866717661184,-0.04059217956118246,0.016087880766013408,0.006064779080165552,-0.007336016584661197,-0.011959343208883803,-0.015838232745942933,0.004375836810821981,0.012824810671992036,-0.0032794963147532003,-0.015064403452657327,-0.006097555902942082,0.004249950585985047,-0.03501641694804976,0.005731960912283563,0.011404255224348285,-0.013609772559190223,0.0023817254222384524,-0.0001583543440737451,0.017633426524204802,-0.010269465706607335,0.025725340538001594,0.011656886587277636,0.02707575916958128,-0.014045117661572695,-0.03192188393348092
HKK26_RS00120,0.018816407666582453,-0.008452692126411764,0.0018207021639851813,-0.0017215016524221125,0.023089388515559365,-0.008843976054728664,-0.020297390468305122,-0.00280162686262255,-0.018138538748295165,-0.007919539480955126,0.01969937950018361,0.0549882111974232,0.007280923372198042,-0.014302802852582746,-0.017151061270011158,0.023709529966673713,-0.010488378157953086,0.005706915486619931,-0.026719672453286224,-0.0030301517447495776,0.017700454610050917,-0.011981177309192997,0.0011357190348655797,0.002896003410373483,0.05151595298469514,-0.00011530914789590935,0.016798882426357138,0.003937845119036044,0.00796069222074678,0.005596090813130714,-0.020171980959765898,0.05543242531420523,-0.0140412787393586,0.02803005979756121,-0.009987215049935796,-0.011895031941872962
HKK26_RS00125,0.021279825837316836,-0.02815415803414805,-0.005598203319240187,0.003651428596732666,-0.01864624451721296,-0.0014075924319685773,-0.015678685699176697,-0.01957327457774911,0.00324045183902228,0.03079468320870515,0.017785191880701205,0.05998248873345278,0.02315628006362039,0.0445960566378386,-0.0011882214452133939,0.02324518796622707,0.008281832380858839,0.009359470080240287,-0.002368941760069756,-0.007662016929361622,0.06458522225523408,0.018909765509492447,-0.016819082664541747,-0.008980852118716465,0.09042048597233913,-0.02010512985370173,0.004618016324317004,0.009896377941435086,-0.0035545706855294327,-0.006536621797872301,0.0310062161984042,0.0062075121765490255,-0.013122958811506194,0.0314435292732111,0.004782541354654151,-0.002947125532997073
HKK26_RS00130,0.013610229439068137,-0.05344720859427513,0.007888543417978509,0.006651689867506538,-0.07491322379941119,-0.0024669093909378817,-0.010538986707195292,-0.0028948475631062924,-0.036957978579532084,-0.024994604048251615,-0.028367058354106085,-0.003445049041264918,-0.025613199008822404,0.049880623367232896,-0.0003865163152510747,0.010313019004960176,-0.003958714535790742,-0.022409321209434112,-0.00937168319239943,0.0004355944839015212,-0.009063691161917423,0.02477044831396556,-0.023543352591591925,0.011861786583206633,0.03734048009429397,0.06522192626635617,-0.017271777518558008,0.06254342991844689,0.00463003596946771,0.005675573783501754,-0.009540654737672528,0.13933889949664072,0.0014895747920735582,0.02927328038511532,-0.07033235622827602,-0.012836137559289649
HKK26_RS00135,0.004373899342022744,-0.0106673160970991,-0.004296244786952721,-0.01180670508315112,0.0012432087916070303,0.0026216884693404056,-0.0038129579751223094,-0.008665280758696197,-0.0028115819041789813,-0.009339906926530573,0.003245052262064219,0.014508824454818823,0.018601201790176346,0.03517845564059217,-0.013471093617097817,0.0054096172433519205,0.005594184312373501,0.01231818311190162,0.02382388114885853,-0.008281613838926838,0.02145449416724207,-0.0011141729915102032,0.01093484565646946,0.008816792446129328,-0.03216323106135366,-0.016567144536757637,-0.00402754374197963,0.008306656534005384,0.0005215118147620949,-0.009402646248887016,-0.0019083164596009454,-0.00874370222639314,0.03756441841954959,0.048156745500799826,-0.019442223696376333,-0.007788916209292964
HKK26_RS00140,0.00034281364465905067,-0.02256157581722318,-0.006083485106276654,-0.010449514523040162,0.006875068095528288,0.007665060192825269,-0.008045076524707399,0.013105391263674554,-0.01057573193176378,0.016296871349189467,0.005439845957655882,-0.013915562398324461,0.013879301498267682,-0.014930633181931545,-0.004760784326165227,-0.020948181691207227,0.039623765623274396,0.01811661297730102,0.03286101542625936,-0.013833917537347971,0.007051378328637102,-0.004731568167968843,0.01918146100923775,0.0081506814493205,0.041304011625579055,-0.01564838982203007,-0.030634738686283542,0.01758694120711773,0.021849536294187698,-0.017256866063203438,0.00415485571772946,-0.03535990295310447,0.0425609774519538,0.045291814471679764,-0.022375376281691298,-0.06196352800292527
HKK26_RS00145,-0.009372431570512046,-0.012416820209842439,-0.010608512186797451,0.00951406012708269,-0.028690802790216664,-0.008989645444898182,0.0074978501143128096,-0.0118145818057405,0.003560797964604563,0.006899031525318823,0.032998697188967724,0.005276447400844564,0.004763661383650478,0.014455096177397323,-0.023147911155063677,-0.003133769975742819,-0.006729992131379486,-0.0019562412133566904,0.05820253964904956,-0.015165337553532722,0.025017040371007274,0.007934212034954442,0.010622395532304938,0.03992218611924933,0.005461278367405259,-0.009917769563896648,-0.0263331981660141,0.00888344923425402,0.010706468766787762,-0.02449680420599377,0.003837273782245117,0.0009447351084164113,0.04612165088227511,0.08385495279726254,-0.007916435301622277,-0.017038575468718276
HKK26_RS00150,-0.026157104398372627,0.0001404501666580061,0.005184299294964561,-0.012125733525891342,0.033331034615501985,0.008296973493902331,0.0009978874014043688,-0.019647399248590998,-0.006481500650307243,-0.008458941479379853,0.028134886004191246,-0.0028324754481144194,0.023755034563005144,-0.008630018048963179,0.00469485525686048,-0.004090551029219271,0.005304577233122932,0.024922831478514883,0.04342997088234487,0.004782335095942975,-0.02189662874431063,-0.004281297221223995,-0.0019606139664482963,0.034957764469854345,0.030125171782261338,0.0002495641880942653,-0.027898555297997812,0.012377199247368006,0.01652454754527146,-0.021418647921242564,-0.028141994540776084,0.010791440244201936,-0.003184274808179717,0.03889214844593986,-0.030164116124084317,-0.004530210118218217
HKK26_RS00155,-0.015369189864638783,0.0026363086962148605,0.011153863426803214,0.017544421610577832,-0.035762265044506275,-0.006418464400372407,-0.02966659864923182,-0.00781537642195155,-0.0021062899608987203,-0.01293359862452276,0.00943332558454474,-0.0014116888710796504,0.006840999687639471,-0.023116630536809006,-0.01724839369179519,0.013436607205785338,0.08263557295679014,0.012978461155698976,0.011427320560525556,0.0014054255617087937,-0.017128154170765915,-0.003964674028782778,0.03616035767804106,-0.00402285957922614,-0.02979372283770418,0.024410774648371488,0.009823440267155231,0.006589665293024269,0.03769608167435845,-0.007751721953843878,-0.039848521084063115,0.01690122851924702,-0.004099556067865408,0.1530494197045592,-0.020784116083582306,-0.017585115469784342
HKK26_RS00160,0.020223405659496197,-0.028529789322863153,0.004123959343227059,0.0015341779380433562,-0.025464770805454777,0.05498698664889086,-0.008843758884471553,-0.03442252234824111,-0.04011047541023383,0.017844306947368622,0.022295223775284638,-0.010558058517500088,-0.006581461606535305,-0.01706922834063601,-0.0017257059600855667,0.03783201911841352,0.0011225931527202642,-0.007315832357779553,-0.02626889045147058,0.014930780867466542,-0.008024692801912649,0.020285473231671753,0.031026345813167617,0.1531611798137528,-0.01676580431684168,0.024531699915632817,-0.0074004725640847676,-0.0008113191694500053,-0.01787729040901609,-0.008414063943812354,0.009333118514435985,0.014536087837421881,-0.0029995946782279304,0.06998809690989022,0.028001599265844623,-0.0008466143573112473
HKK26_RS00165,0.003673744908115868,0.011468185476149001,0.05098848071395239,-0.020428680284241482,-0.04138754385103356,0.00603609981156182,-0.0017639306642767477,-0.0017601186380941962,-0.012965310439872823,0.021631363138362305,0.012315774178540349,-0.0038018162997797878,-0.013475532257427118,0.033482552163043404,-0.03224518987809037,0.0012806294469605887,0.030806965865916417,0.005726865557365434,-0.010275715988472356,0.021114414067185082,-0.027905009553942248,-0.0012393712392073204,-0.002374652441354578,0.09292446921338071,-0.05417035904668546,-0.018465832436871048,-0.016280379778369734,0.025215606159368246,-0.004719135327859569,-0.00047357323862958357,0.06294947385099132,0.033590612967654886,0.05929513180552986,-0.03615625121422775,-0.03641888769199369,0.0038597480742145504
HKK26_RS00170,-0.0010051354048368315,-0.008441240752619978,0.006453664478948707,-0.0160394097380071,-0.07369182732620178,0.06667049409173269,-0.01846712871504991,0.004566826063528382,-0.03698584617665022,0.018630014715723175,0.00012596993340014138,0.008747889813326155,-0.011042554169074214,0.019623174657073306,-0.013535347965000959,0.0077341559240466425,-0.006476087512828011,-0.003066219770828321,0.02737475705712233,-0.002410961812791406,0.024975728521039218,-0.0052387611143030685,-0.004359103422651155,0.06800632067201176,-0.011591041732671545,-0.025314281958915864,0.004548418496847906,0.01390361963711325,0.00047489006750003074,0.0003776733729422416,0.016327885986168373,0.024496086057082304,0.008366932761807003,0.011140471469049971,-0.009458903461281686,0.016606710597775975
HKK26_RS00175,-0.0001297274513637088,-0.00621687633655871,-0.0028282006527339744,-0.029368945122738816,-0.0036269383048802956,0.019986718234828758,-0.0021398196407709886,0.00024769155664964437,0.0036944780327694054,0.04934771869072084,0.06082707494573487,0.012316381685633164,-0.005530223973824268,-0.006828095942739592,0.005933430477847437,-0.0050238597367151016,0.012674705039370134,-0.008247887705176458,0.009243553543571445,-0.01584566414753319,-0.0018497376342011364,0.02864007354496483,-0.012221710464690502,0.012180509450912036,-0.03380490382097244,-0.01759584920294463,0.016865761790460242,0.002447138531618735,-0.006422476841847421,-0.016175835628991272,0.04151067894246924,0.016063131763795736,-0.020917286905826723,0.030917426991905063,-0.03265010280331919,-0.004406604899971583
HKK26_RS00180,-0.0512442955649973,-0.034958677119955144,-0.006314794046754771,-0.013908892390889285,-0.016664987642793342,0.00656730299874703,-0.01532756177073161,-0.0014583166259015275,0.0063847017423453315,0.015603760671240585,0.015494811159669953,0.034195833214838656,0.0025088847622679804,0.018401671050792344,-0.026088705900424104,-0.004032742540718202,-0.019569126215002043,0.006267876680586496,0.059460021043112404,-0.01810545085362451,-0.06264029001919587,0.008919700714218463,0.002629478415949956,0.015899695935216215,0.0238259647732005,-0.024171216087515508,0.003911790627711532,-0.009633770794009388,-0.01170168417318168,0.015948934301131437,-0.024885393979399498,0.039310564870818944,0.024398114930465557,0.07412223213159173,-0.006495993417057923,-0.019390266827357887
HKK26_RS00185,0.037759089806414535,-0.00442961031600115,0.004141992758693757,0.002320178253575032,-0.03262283750972071,-0.010612311741738632,-0.02224940569138731,-0.005960811812748682,-0.02163542765057134,0.025487326142432796,0.05080432487401995,-0.0017721582277124496,-0.006960676484873257,-0.026851110811656462,-0.02202724752281404,-0.0035803214691239238,0.02609557970471929,-0.004247225662989526,0.010915105700269205,-0.013931828064907064,0.01578349147040508,0.004525179085643511,0.00958602900129054,0.018620552916056937,-0.01856500027122118,-0.010962908981109994,0.012125520079111487,-0.005335192488107698,-0.010577581854480794,-0.001708662627543091,-0.0034596611770171893,0.0038623113220873813,-0.03632406940724599,0.057273269200443726,0.028051379811653492,0.005248107008098953
HKK26_RS00190,0.015576622129038065,-0.0014243379739522903,0.0032150319599401323,-0.005333646176085123,-0.06129411598425901,0.008528334737778746,0.0013832638796314586,-0.019484779221601422,-0.006449516315733197,0.018995039438690613,0.026811088302062414,0.005396154628197909,0.014885106217054285,-0.005445509818486708,-0.005367506206027639,-0.004751183434694712,0.0009848068963469073,-0.0023087391723465318,0.00131809451341978,-0.0011050745676362173,0.007532545873123019,0.012233260345947228,0.00036685699138105476,0.03344676021752332,-0.02904339169092456,-0.03003698042671838,-0.0048661462055764725,0.029928131990048127,-0.0046330109310870286,0.01736776509483463,0.020640379903669407,0.011130359687095229,0.018001935700450573,0.022241044356254687,-0.006045170691885347,-0.03383696968892899
