Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
HKK26_RS00005,0.0024782066469553918,0.042552909239832966,0.033491899121236124,0.01474339318333564,-0.0354936085244131,-0.02180058279926782,0.06070421055382285,-0.05250118791419272,0.004829606158502894,-0.013711142552657447,0.017237534787389593,0.018902838001170943,0.011815325480750268,0.01978303377511089,0.007362976834615141,0.0007299628941668304,-0.0008685902042600042,-5.1058236889412205e-05,0.01975523097733066,-0.015965240170609903,0.008157819638098356,0.0006544056651209758,0.0785084658007418,0.025218444272361324,-0.0078026144008782276,-0.0035151912122685,-0.02765343091895563,0.01719810150249533,0.002997142383500362,-0.0012259043067183739,-0.010558296460935528,-0.0024845284505217373,-0.011199470720736815,0.002622300939857051,-0.00276048869375578,-0.0077566123000152075,-0.0021092524223540804,-0.025452799603235324,-0.05325477494521509,0.005488431578162723,-0.02472334820516203,0.043987991978754366,-0.01667365656849922,0.026139412960106957,-0.016829154874021403,0.007716427642919901,0.02022038225275987,0.03501188097202034,-0.036117700681918295,0.02555599478509679,0.0182798248600736,0.0007566965052316607,0.00028547250065903414,-0.0217965198500186,0.0044122021897799,0.033183352873701985
HKK26_RS00010,0.045105198996129116,-0.006267856542329598,0.0009420574677491593,0.002051940401365932,0.0012435095378566462,-0.00448010373326861,0.012185500464006023,-0.024475727117566456,-0.026586364146420474,-0.018760483875992252,-0.022287072806200115,0.009104009008090122,0.009068251398661029,-0.005849812580851308,-0.0033201198921960643,-0.033362960312158595,0.011862293975178637,-0.01212072522232968,0.016349817069506757,-0.009233235781821449,0.01195235469915716,-0.03954755556644133,0.004022461346797173,-0.014526880695320326,-0.03349798592376199,-0.0034778537678229852,0.009984211948745426,-0.0049498905430146465,0.0015878610786690828,-0.009332549197807313,0.012105914742668453,0.010296498516495264,-0.007622490476940044,-0.003811400675139484,-0.024621695149337323,-0.02088916009741275,0.17355325455530646,-0.01827254449808871,-0.021271406067598392,0.030322945448770067,-0.0317374015521415,0.01236481919277266,-0.0001674844347288657,0.025586329796973298,0.01260518198518273,0.014251493494889824,0.005494649190406516,-0.0035386763828908316,-0.11729826650978566,-0.023631503454671333,0.018129618500343087,-0.032060479143716264,0.009668439409700018,-0.0037489571453839707,0.010608193778304567,-0.007432904435077955
HKK26_RS00015,0.010598725407230057,0.005686226776308729,0.0240506291420565,0.01503793747456847,0.01316020579063899,-0.005073263577144698,0.0029823201888124185,0.012107245187573298,0.0683487812972876,-0.0046845537610593685,0.0023197743335717645,-0.01964897775425928,0.07636581795636914,0.008124110904369488,0.010515618946255611,0.02186126983876042,-0.016151775566198078,-0.023596726084277805,-0.003971726948777412,-0.004764524759429537,-0.015332724175549678,-0.004953781548898024,0.0022167368145151528,-0.0048978652381483495,-0.03196622693224448,-0.01949127679551772,-0.007898126062645694,-0.014520563720817845,-0.0031022597854577657,-0.02438906176397915,0.014821242349624937,0.006890659027316101,0.011448734569388434,0.008465115190182351,-0.006334892925257935,-0.0030551491222767955,-0.004342354394155807,-0.012475965247350082,-0.0026141445330216478,0.01569544066233693,-0.0015902771768353224,-0.025248245753216783,-0.0020488943256499158,0.003958959258639471,0.009741677451892656,-0.0028039498772716442,0.04246930600684308,0.004324571550341907,0.014845320380733669,-0.04564142001297456,0.0065444230110751,-0.0019507776328927578,0.00014441480381450125,0.018187417270294045,-0.0013418683744189854,0.0040665751889552544
HKK26_RS00020,-0.0018239305041056848,-0.003278655166642404,-0.0029922000776392444,0.015376832990963414,-0.011151633347011712,0.00753076863174758,0.007249945585511033,-0.004657924808163502,-0.01903568265590764,-0.00652120367518281,0.004349771875709167,-0.04055780054398085,0.07058808833663392,-0.015044368932184691,-0.006639548375254274,0.014650226913538445,-0.012853405283151143,-0.013457663333541085,-0.020474955176053772,-0.008412858696701764,0.01379936819414373,0.006192155395002041,0.014202986516372055,-0.0292218569288875,-0.004645123589417572,-0.011349881972199454,-0.01701075411235712,-0.010723384079914702,0.0042621079043839525,0.007809989611575464,0.02483601235837199,0.0020491238399966204,0.0025416476149115984,0.010924026575993813,0.003668436509856701,0.017012900018982847,0.01770698873413213,-0.03379593024873859,0.0020904737125340563,0.0007724130870021947,-0.006197636920182452,0.006867014876486094,-0.01027069690136043,-0.004400726480926465,0.002492149280169395,0.012305832231706348,0.025735066368985426,0.0036141156399916736,0.02381893716246632,-0.011941014941485997,-0.03569283315865255,0.0011493782737313502,-0.009045281826438557,-0.017676490656195486,0.005502504439905502,0.021887770482253564
HKK26_RS00025,0.04802200105214576,-0.0038025742112286604,0.004936714681852781,-0.0038630177484192986,0.04906943238950595,0.021191264743613797,-0.06737635945390698,-0.06248571974147329,0.006389955963488938,-0.014900328928902522,-0.011161207085867547,-0.019102683920654014,0.008640564220940488,0.005055273242746502,0.047700740505214285,-0.024213531164835423,-0.028144073062955872,-0.0004262050447895963,-0.007484102929646947,0.00514878846169685,-0.012498529815831695,0.006039200980665544,0.02717436365901798,-0.0019112627054896773,0.04327171764976815,0.034143292093057706,-0.013151187333330932,-0.027454869688301194,0.010884548556477427,0.008737064592099966,0.005901348521494408,0.017855335593272875,-0.0002730385344230352,0.004191958636549629,-0.002325065386410415,-0.007026174914474458,0.0034680728144150406,-0.040066384250545935,-0.00506885299866449,0.008020397454503106,-0.006122187806972509,0.001142597357269668,-0.021909451240062015,-0.008892809351581177,-0.004407969727182451,0.01908340441145912,-0.01283614884632421,0.00034226718079255524,-0.01818790832053957,0.00518651656991608,-0.038043671152264806,0.01441826144957921,0.033874196174131406,0.018091058598009198,-0.010200498823997548,-0.053669254667578443
HKK26_RS00030,-0.004138284567553211,0.017317264961169164,-0.029929277712701333,-0.00161132223697112,0.002746541116499125,-0.006877152704543869,0.009816294832764248,0.008440071907678684,-0.016101016644546964,0.03338115088318934,-0.03537377656081539,0.004873252261351521,0.02143390148434545,0.025313717270596926,-0.015962149572183976,-0.035546875583601985,-0.012966729388053308,-0.018167794168605773,0.01670467502552185,0.009749878460977768,0.014897637529246898,-0.004135047996410061,-0.009575253601831622,0.024460640887305554,0.003334011543438879,0.010191302625561241,0.010018619490944066,0.005422021968763366,0.02486579687142966,0.02012192828688824,0.0006652026173275344,0.019744811001302483,-0.0050465771045247335,-0.017746901399332472,0.005772741419154708,0.022820879749870827,-0.027254635925486936,0.016081811719175675,-0.012189531794494755,0.010685598882932218,-0.004851541703040154,0.006970420566771012,0.004333607361516226,-0.011579861487041878,-0.014920005852328928,-0.03301149552085502,0.014804067078586449,0.016475316949199972,-0.0011272974662235528,-0.02276063759730358,-0.0044152925970417575,-0.0003650689899709704,0.023192864437996067,0.024017851186866387,-0.0053703050010654955,-0.01757274136136171
HKK26_RS00035,0.008601760410381245,-0.006397105130830288,-0.0035643328734416484,0.019073842574949932,0.0891211799345144,-0.026131279600899462,-0.007837040357442464,-0.004244565157991286,0.0070168150700861956,0.004700102085450018,-0.0012512309032563142,0.027866374990532204,0.012870828161662401,0.023683457575941813,0.012352279567563379,0.008755576773398626,-0.015823798364347132,-0.026364457753986544,0.02492556699288603,0.009294731318718488,-0.047046012595051034,-0.01542704374860487,0.11816603956698693,0.01682234650746937,-0.024802816543732637,-0.03155094394687801,-0.015330920351975138,0.003911152388112089,0.008251949808660366,0.03078192430381991,0.005149544499206068,-0.019910171468189734,0.009488516403595805,0.014385574950467099,-0.007823643626894144,0.017071470204681045,0.005830322803627676,0.004042717917376067,0.0006964371206508856,0.03392494950291461,0.007030578516613064,0.01519723594368931,-0.0025687150209303383,-0.009320417867923442,0.026067997616026527,-0.04424780442028181,0.02417196067568289,0.015266564449711978,0.00868419799010849,0.0038573610759711757,-0.010185884931427594,0.0038635610279969088,-0.006558354047509922,0.012609759296955004,0.0012770206957391785,-0.016820755235391602
HKK26_RS00040,-0.0025155424583431095,0.007074808059027827,0.006112913077375239,-0.006824139383596262,-0.012519418578887255,0.02919662526253982,0.02413542276016391,-0.033761274610927594,-0.023594150182855295,-0.003896625428281605,0.03510720883849569,-0.017779465687993302,-0.011119022450617716,0.01117889480783129,-0.02507308721716983,-0.0006131743484478632,-0.00030809413035372984,-0.008529901552518471,0.011384721606223223,-0.00164906653663341,0.004540654011604853,0.01697099548735498,-0.0034275879100489942,-0.0077411508152859165,0.009222006634132928,-0.009134622430181013,0.01821237027826676,0.00573002273637472,0.0648069471010638,-0.010335517055192913,0.007988683137299817,-0.009613676548408329,0.004227944109975363,-0.019183247119109265,-0.005125414192786909,-0.0173282927595788,-0.0032963292266132986,-0.021699416249276775,0.0007232579746935795,0.03734890764548486,0.005037853020142047,-0.0016065539474029325,-0.003407430828479076,0.013366765939082736,-0.04590543711951889,0.007652456921845325,0.003553585136310542,-0.008143337714392853,-0.047447872344019114,-0.023676074282865802,0.011177427845394132,0.0005735736059753605,0.03703039102650085,-0.008759774153884351,-0.00490592775396813,0.007106595137953242
HKK26_RS00045,-0.016681436952414405,0.0018082322027665187,0.021232124254546295,-0.017235962864277296,-0.015354589197797149,0.0015183954470787565,0.004001438371514404,0.017455844330613986,-0.010218672585953157,-0.04442697084526974,-0.011955946028291224,0.008871392913211295,-0.007247796725688354,0.008021632097976598,0.5958451717229636,0.0028592385962097704,-0.004295445635806732,-0.00039523831685514847,0.016587787407954375,-0.006841871389380621,-0.016125689095557873,-0.007579919311012605,0.05058183198453312,0.002211086672847084,-0.05688119732269016,0.0014467095495861737,0.004083889776625514,0.002422274480514924,-0.007749145344374653,5.948054433351302e-05,-0.003377757024389226,0.02827245827721472,-0.005017433437020852,0.015462065167784549,0.004867397716810615,3.761010467950477e-05,-0.00011239489923777956,0.02477060884185847,-0.012315817038507735,0.007572710140747462,0.012914469588204492,-0.003643605692538356,-0.017385470556968333,-0.002915220534614014,-0.0048099602484762295,-0.017619184212034223,0.014759669069407514,0.009966854733737214,-0.019220859660917515,-0.022620036412812846,0.011781895148787816,-0.009420128023108397,0.019623707346424824,-0.006743820034263603,0.008899313385443851,0.011190312240771277
HKK26_RS00050,0.003612548618897275,-0.011961995965479063,0.011169602055248284,0.06652426422051891,0.003885502142500978,0.03308497826242194,-0.0018786552360492725,0.02466914114775161,0.028107395091133042,-0.006654117003922242,-0.0032933413802796125,-0.022182692307186263,-0.0012372933978606184,0.007909395509278293,0.04688278182896928,-0.04090846874856416,-0.02075645551750474,0.0113411216340829,0.009656105122539402,-0.026025523997559908,-0.012541392563792282,-0.03791721522840658,-0.0016957611476283935,-0.028804850372011397,-0.016551322632715883,-0.03857078969671529,0.011126333923221396,-0.008522933351840891,0.012197006685888292,-0.004445507223929361,0.005446234409038691,0.004546532523339725,0.0006005472672836548,0.017446516600575536,-0.03328886132253963,-0.021240687581977304,-0.0015709228508712866,-0.033244795119935173,-0.032861787901617624,0.02098288463065974,0.009950580525544369,-0.00502337734043491,0.0006604762236595067,-0.0003623231678221582,0.00528892329473425,-0.014067094269416134,0.028793609375013057,-0.023433144868019812,0.007924431114084196,0.03214499497146147,0.01108707653209426,0.025779708604129342,-0.016965499374104624,-0.028487892865490024,-0.027602933949760797,0.005099610575783173
