,S_mean_std,A_mean_std,count,L2_norm
0,0.004498643567182267,1.223962469939014e-16,100,3.0968052304595355e-14
1,0.004858798946430552,1.289107969846102e-16,100,1.1789461746719473e-15
2,0.005453452005627492,1.3907362970130304e-16,100,1.459830711616069e-14
3,0.005860841536163302,1.5132655979807068e-16,100,2.7729923702222585e-15
4,0.005389627489603488,1.426782262393278e-16,100,7.856500012567229e-16
5,0.004184123586672377,1.116895094398402e-16,100,1.1124516989455487e-14
6,0.005761676248211665,1.5967160518622237e-16,100,2.3127389763159556e-15
7,0.004169923466082822,1.0912134345908917e-16,100,7.290469921472632e-15
8,0.004993503304048819,1.286471614435451e-16,100,3.1643439543960636e-15
9,0.004467328006879435,1.1699678039088636e-16,100,5.739864852661247e-16
10,0.0048174349719046355,1.2915566065193487e-16,100,1.1812198281581116e-14
11,0.004723737855469128,1.3719066434759226e-16,100,4.706500946008154e-15
12,0.004362696220654895,1.139053191833947e-16,100,4.152694113207609e-15
13,0.005835529762421866,1.7920713018737316e-16,100,1.4116201602930033e-15
14,0.004012385006492953,1.1248579317289596e-16,100,4.703726562339766e-15
15,0.004269950556283735,1.1230090404722837e-16,100,1.4483969357433641e-15
16,0.004103393085431821,1.5665607687872227e-16,100,7.013190935276703e-15
17,0.005017005855908504,1.360812043222509e-16,100,8.90438616469948e-16
18,0.00392942621812923,1.000840235019098e-16,100,1.1193450781334798e-15
19,0.00355847090554867,7.409984063073045e-17,99,7.720538351952952e-15
20,0.004108765767573538,1.130438615834295e-16,100,2.8051926072172707e-15
21,0.0031479732747196716,7.427278164117828e-17,100,4.0552489556453915e-15
22,0.004801380194314567,1.1841277566132098e-16,100,6.541068838634284e-15
23,0.005170474322699244,1.3397175786102194e-16,99,6.0098765272816685e-15
24,0.003749356686785437,1.374180046136611e-16,100,1.8096285956172503e-14
25,0.003944645464065508,1.129258200197462e-16,100,2.352414560286609e-15
26,0.005419068208910619,1.2782559647890032e-16,100,4.7748250710766165e-15
27,0.004714408620568225,1.3124364326285973e-16,100,2.757488107336683e-15
28,0.004006588101086167,1.0255106314435072e-16,100,2.0220098472541688e-15
29,0.003113987241649041,8.142544577975688e-17,100,8.493230766731128e-16
30,0.00590275887772683,1.4048186782401328e-16,99,2.0444212964774548e-15
31,0.00614856879283094,1.63974613187864e-16,87,1.1912879877241354e-14
32,0.005795109264921626,1.2038963043366303e-16,97,2.0606587339777736e-15
33,0.0043367937094225175,1.2211827122027394e-16,100,2.801028948483435e-15
34,0.0047800414126948024,1.3470172126686423e-16,100,1.6723826529463054e-15
35,0.005089062896421471,1.4403404354671316e-16,100,8.427761856138907e-15
36,0.005759651689582755,1.49199253596092e-16,100,1.0054735093524681e-14
37,0.004181686506168289,1.0205758860159515e-16,100,9.826739168324662e-16
38,0.003754681743354157,9.61468277073979e-17,100,3.2899205936734838e-15
39,0.003628957603301498,1.0828266955633472e-16,100,4.0466484414345395e-15
40,0.0041036568381820045,1.220148499773966e-16,100,4.136617766007062e-15
41,0.005448844287220329,1.3435221557122357e-16,61,1.4010787725891807e-14
42,0.00410369826830845,1.220982631883274e-16,100,2.377458879282827e-15
43,0.003639053334316031,1.1796901786280135e-16,100,4.381251072213432e-15
44,0.004597523091495045,1.2655435391320244e-16,100,1.6483823773039483e-15
45,0.005111936719120499,1.42789415582183e-16,100,4.311716735632069e-15
46,0.006010254523541464,1.1991303143591492e-16,93,2.2168948168000673e-15
47,0.005717184803042069,1.2819113533597222e-16,100,3.838393658718892e-15
48,0.006476055262541436,1.976901253922624e-16,100,4.317501793225397e-15
49,0.006582188210870556,1.7061636627204941e-16,100,3.094019574457041e-15
50,0.006638918826492583,1.8748650649273102e-16,94,3.5420449879058233e-15
51,0.006407556366800698,1.5664578422125462e-16,84,1.7577841263390145e-15
52,0.005673215519522864,1.7131531638184829e-16,59,7.40727392494761e-15
53,0.005592680543275276,1.2399049885585493e-16,52,8.502698512006118e-15
54,0.005300329837179169,1.4913462569702325e-16,66,1.270210762706284e-14
55,0.005934666449399851,1.4336756163482008e-16,77,5.282179548467407e-15
56,0.006527824682181881,1.4920788112510658e-16,75,7.069315563401748e-15
57,0.005792967104700156,1.1437977555927937e-16,51,6.3134542580472396e-15
