Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
HKK26_RS00005,-0.019323239078919856,-0.003734115669224261,0.003049403496970299,0.013957505664103857,-0.009908309681402307,0.01004375490255214,0.026684421742665724,-0.004720322558757693,-0.00044573075579797073,-0.004216518298464731,0.015457160495643385,0.010054643203399998,0.020520812378176382,0.003865608292253876,0.006635239629697895,0.021824343279991984,-0.025509253017611564,-0.0064533035989278705,0.028438307188797238,-0.009458676010103903,-0.015315756421069485,0.025592254898078926,0.021980787895501383,0.014403847811161294,-0.008055165208383475,-0.01801154278742011,0.03306852315318598,0.005952144266630928,0.019335434605920975,-0.025547244994933643,-0.02923006649042646,0.06777784087303074,0.007754319959746275,-0.0065930073286395155,-0.013729093412513873,0.07707439398537543,0.015018400742349667,0.003987323400501259,0.011204739452320192,-0.059461939379753595,0.01711347379167874,-0.03534135677451886,-0.0006263259891452906,-0.014109219030231697,-0.01445140104713122,-0.017500266296496158,-0.016852817002256024,-0.026742405990514542,0.019605521635036784,0.025851445308597655,-0.02130083902628605,-0.01984824386762139,0.012478955969062601,-0.010026511244540005,-0.003788144020516425,0.025215527013785224,0.05606845018726845,0.024255003380078476
HKK26_RS00010,-0.0028131929628263134,-0.012168912360846773,0.047868965089437304,0.01196594142558558,-0.0484920739103765,0.002769025765392766,0.02491728881769923,-0.013337275337036466,-0.02889521674999975,0.005852586870036655,-4.878442363156098e-05,-0.0035878887167898393,-0.005269462234095547,0.0037100685655799253,-0.03835430183750806,-0.007481762767576526,-0.02986573802895278,-0.0036985574253317523,0.008036254022495262,-0.02791916428762039,0.01001284492681543,0.008575492004614518,-0.005184691347328555,0.019801752688800755,-0.008670186212270633,-0.012602360634133671,0.0014654795152605708,-0.009194998151189149,-0.016791539684546872,-0.024308247463062857,-0.011592574672292315,0.004694135345027062,-0.015355825190987517,0.16980379189781453,-0.007033234842341509,0.012871154395249334,0.01567694217322319,0.030979311201683752,-0.007130659519150758,-0.013693815284888954,0.0046780881764517,-0.01785693164542356,-0.01969214245663644,-0.006087283069537914,-0.0478594189842557,-0.00435541164095046,-0.00890826802151479,-0.016538910390972276,-0.009778880895423999,-0.007327197678955172,0.0017609008116956364,-0.018233242320689062,0.002645322759185441,0.019096458304069412,0.025472257392706175,-0.03305768302995028,0.03153134915104961,-0.005478768171632955
HKK26_RS00015,-0.022663332268667968,-0.026519839368006348,0.026520248857385922,0.002517887705644606,-0.007818714723845935,-0.013372207348195005,0.015257697243253881,-0.015578151312199086,0.07412990157389089,-0.006649440566472598,0.0029224759015486746,0.012816465502909062,-0.00030524659071624465,0.016932190906332516,0.007008345754585474,-0.0014445197984462815,-0.008371095563016968,-0.007154170541346233,-0.023654285820873117,0.0209975821040212,0.004414395485255195,-0.005019471111626027,-0.0066624460175225995,0.01373588144710617,-0.01800042667069636,-0.015065243231840941,0.018053001912610216,0.00309027878063903,0.008395482617837685,-0.003595330295142022,0.023906595800850076,0.007038264999602053,0.017694564347788638,-0.0026823425351421753,0.0038209180196609686,0.008024414765919327,0.001719384428305183,0.024036330850697923,-0.005179668092123651,0.004035281187219375,0.016255531037773222,0.010144780102645698,-0.009288682853835321,0.002103795328672386,-0.03789243633343777,0.011798681352421564,-0.012076643279801128,-0.03129297749881907,-0.012915004049061667,0.0003911588485107043,0.020633079383640833,0.021824340505712168,-0.018824390981586024,0.011326941402628344,0.06686502911297322,-0.03575165856410877,0.025011494617198544,0.0073134183487676445
HKK26_RS00020,-0.01807048293594174,-0.004385827178096002,-0.0025600045032143233,0.011197635093127753,0.002578242276815731,-0.007583786842995316,0.005252609872969124,0.008892415665387912,-0.028139893625316038,-0.008196532966612748,-0.004781236331014087,0.025753102161303283,-0.02919180045213262,-0.016197568040134655,0.01756152879784242,-0.0008503782124877014,-0.008727513401558579,-0.014198206221047855,0.012735903889658211,0.024570036481397706,-0.0015251766629628518,-0.018388891157868646,-0.0067663590014316755,-0.003993460752212518,0.003791287377317467,-0.0012333980472300022,-0.0006923651889515839,-0.002716089651309682,0.009846502464657897,0.0032388074617741053,0.008178935668199048,0.01582120479762017,0.014382607116746698,0.018166915248148924,-0.0021527780820851782,0.0101455609753396,-0.03824643269125939,-0.0010106524333337661,-0.02251922318355929,-0.0018416434684813366,0.007015719758753939,0.009647447633463617,-0.0011214614851117264,-0.0039779838214484,-0.007241960938021887,0.025545451841323487,-0.026329837712437982,-0.021261117223291243,-0.014795350024622005,0.019009751488997896,-0.012655417601459922,0.02572154465029385,0.005574555543076372,-0.012609101849194289,0.04892909353392685,-0.007686037972674012,0.007864658629287749,0.0038830326933621713
HKK26_RS00025,-0.005010096251883992,0.0023060351834023086,0.011960529052570388,0.011208165796389745,0.009025656862529638,-0.02188762011181419,-0.015876361704071962,-0.008035652626586155,-0.0038400851108571672,0.01782820781751657,0.008291845871832427,-0.010282437921006093,-0.004018589306438982,0.024309613151199214,0.014291721279374163,0.00407837687150348,-0.0021974478978386107,0.006468134346314015,0.0068706030616534994,-0.021591917653470936,0.020370934161444452,-0.007212033584292457,-0.01063448108669667,0.02996341549109512,0.009434999788131383,-0.0072688332388403006,-0.002319059360294999,0.05749700359444412,-0.005829675876549538,-0.014748902885745823,1.883883434882746e-05,-0.026791097061260396,0.02520180988462099,0.0023829319204818735,0.0011836062732406365,0.0355147844272749,-0.03520592585334506,0.031112461103771652,0.002232183412047789,0.0020005021049025315,0.010046498773100104,0.03729362088917912,-0.006899551761365872,-0.02209383729451773,0.08104434935683846,-0.0028134693519878233,-0.05561015300014027,0.005796936098266339,-0.010740845820365467,-0.05174696711954696,0.024503495000393203,-0.01344326529252391,-0.0014072209484504588,-0.02691010380311774,-0.0011647984546509142,0.0004961809363734015,-0.0059026756364184444,0.48040345908659376
HKK26_RS00030,-0.009653150898657592,0.0032763530531237507,0.01975837049285527,-0.04108068577421471,0.001416980251472724,-0.014627231209860158,-0.007454666269966592,0.01420405583311767,-0.014940327991116524,0.01786506393943961,-0.020594091831377934,0.003238280826142513,0.024917135751456865,-0.017997708537961,-0.006012064989201217,0.0023803768874945154,-0.0002775484622836343,0.010761190459435655,0.02342868336118547,-0.032766758727045174,-0.01512967417134215,0.013959476383747827,-0.0015107284939820068,0.012527175009655831,0.017898627108764442,0.02307880260256866,0.02152969127583479,0.008345468094361978,-0.013516907512661986,0.011459854591561503,-0.0034424467144285728,0.017748884418601108,-0.008461205457086705,-0.01504023023717683,0.007191654267353117,-0.00865931231110468,0.0018834629691188017,-0.01332683549103873,0.02210882828686073,-0.01268925803185989,-0.025454944556965498,0.028408981566788106,0.00894794594752426,0.004187200967107413,0.010390602488870448,0.0056590996661649426,0.013394424396235907,-0.017864380581711536,-0.022896363752086563,-0.017571982643169462,0.016332925610465853,-0.0013122967454004075,-0.018453472079379758,-0.005646344681099381,0.01818832167436427,-0.001624149068458995,0.00023658491639218858,0.014813173928912318
HKK26_RS00035,-0.028960038612343843,-0.04110309881680196,0.036040266657620015,-0.027815653050450487,0.01495090723202229,-0.010120370878021168,-0.012315742794039903,0.01437494269948253,0.006949170799819048,-0.010024831324858248,-0.012528654751619583,0.012498761912137325,0.017719512044349225,0.018642022501227314,-0.023816843604567216,0.007253026889600604,0.000929402318697204,0.010789539641627337,0.0172858287603705,0.00920391625262918,-0.03760840291110506,0.03203458643368376,0.007057165830118548,-0.010848353495937055,0.021669526153298205,-0.0024991448732793213,-0.006678420120317323,-0.028750905553998743,-0.0013029653475338273,-0.006316272065069672,-0.010873849900724254,0.0036536058640176993,-0.004451580202819402,0.01032063619827627,0.0019287648604779373,0.10503939846505882,-0.006517040516113971,0.03250412273138236,0.02366024819376663,-0.0015498338029097997,0.01255437753913857,0.09435987816291812,-0.005399641503825291,0.002272793056053286,-0.01994407470196896,0.004950983383469545,0.01709233555485376,-0.030111880047119705,-0.003315151699380433,-0.022213659147095388,0.020479947493966914,-0.012666396795503573,0.001410423559753299,0.0010727176920458468,0.010865121870733158,0.007362596646668718,0.012978413668469307,-0.005101912340274166
HKK26_RS00040,-0.005842162398339425,0.00900782915328218,0.04916917992661338,0.02087676429024308,-0.005487073570762834,0.0022600787733094703,0.009069074591724126,-0.007105654010730208,-0.015401001666501341,0.0162783448570188,0.006174455451026504,-0.007361561619704019,-0.002126415067717195,-0.017819979496986632,0.023591660514573044,0.011782501407719389,0.00951708730465973,-0.006694523438032052,-0.013698152645148802,-0.0016008285556761142,0.055017073893494466,0.007746878924082717,0.011306933464129967,-0.010956518081973824,0.0013705490291699817,-0.007471648763688635,0.017320993935855213,0.028167321564265824,0.008058972954741186,-0.034351849944208486,-0.0005503133931755635,0.024611227659071498,0.014160991111272146,-0.0033684819533644746,-0.003754740433061002,-0.0008035284386436896,0.0012317128013353315,-0.00111327206337801,-0.0019939710233972422,0.007501483764198196,-0.00673754163179743,-0.04079836679349129,-0.008136343432445507,-0.0026505529444700838,0.012499172529999616,0.0016668457066784344,-0.01630851740043175,0.0016936058338416268,-0.007651118380020369,-0.00844108502350427,-0.01752200510217584,0.02851974981506531,-0.01096566196692234,0.07504268686537462,-0.01494256809641339,-0.020547360642081326,0.035236797598889494,0.04644772954595302
HKK26_RS00045,-0.008501225556942358,-0.003954199955157573,0.007595216552798108,-0.014065521731267133,-0.012959947897922186,0.008990867776831496,0.007941210659272906,0.0017397312283062053,-0.016927999920052453,0.017362729017025725,0.014659851917020279,-0.02152849416808861,0.002117492859783657,0.6001133648864637,-0.009877028994712015,0.0075942137381032745,0.01757526097561597,-0.00840530767628631,-0.01405337152489915,-0.003657109113061025,0.00011577284643054888,0.01466661257228074,0.010071543562085186,0.020062219630029937,-0.009147358882832368,-0.03159781756817605,0.004345309138759135,0.01631598039305035,-0.010380278739208881,0.07435420347485482,-0.0042728779878511685,0.0035012271842292156,0.01255330794186301,-0.0020009542410682,-0.0071128923022954135,0.05114112042920964,0.017315592877791264,-0.01484020248855183,0.005318224578987337,-0.012582956346339364,0.013999397228991855,0.003552910779969841,0.0009159428437678657,-0.011407390420958228,-0.04979785091197282,0.002030616166838687,0.032643234911016984,0.005658403181280073,-0.00979325280633542,-0.002743616707621813,-0.014597584067582603,0.005110171592208564,0.011969966522382568,-0.12687434781688142,-0.014229383098260466,-0.013135290278803792,-0.017186098652004406,0.03256437777139221
HKK26_RS00050,0.01402410371026794,-0.03474746239133177,0.022005418324485392,-0.01489840449801312,0.029762542943197693,-0.01906799294766611,0.0017687512968416394,-0.024489160730435274,0.023626576698938008,-0.007743431194694435,0.0030448095638293234,0.04506141771635126,-0.010665607192160831,0.037692996065916834,-0.044333136535557996,-0.001397242051674735,0.004284910804995841,-0.033208890755918354,0.007202656171720049,-0.022304589135527284,0.04464177931092034,0.01098892220686544,-0.006001608134590441,0.011261456337194314,0.0003121550433234222,-0.006944474706996215,-0.005361231964022863,-0.04206724551072222,-0.012124332961066343,0.026529291631359652,-0.022389231992516873,-0.003948788510127745,0.0007651499981053005,-0.0030517570169081025,-0.0017774191854085853,0.00011619036932872736,0.01002243139260366,0.0018879851289527278,0.0053458536116739045,-0.026241947089366984,0.022769510144079602,-3.185864396956663e-05,-0.03071172610707827,-0.006453637826289087,-0.018351062147791676,0.00634261364057112,-0.03444909371278784,-0.012876754765774594,0.018566562037399117,-0.00133807359353649,-0.015425185374544717,0.025346792830226207,-0.01534932378974855,0.00571863173175489,-0.001603910344091639,0.03934020599719978,-0.002640498437366126,-0.00425366847108025
