Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
HKK26_RS00055,-0.060547981561466804,0.0033471872322574808,-0.00434508574068692,0.007340929726365143,-0.03449248900556778,0.034456304771216424,-0.020684256758855768,0.037229968676306006,-0.003029739875367173,0.018864527843386193,0.0016255409290476521,0.004412780239162412,-0.0032947345154499905,-0.020882223513760755,0.007391596496977413,-0.06258251016647084,0.013248365935028174,-0.04879962108097736,0.0396918848775794,-0.005216667490089612,0.002124073832193074,-0.0002923078654766217,0.017531115036560754,0.003157041756542092,-0.029945979350592466,-0.009157167011195774,0.0017615327183180662,-0.0002894853627966367,0.025256756581131724,0.022549161022914738,-0.0012867317616221637,-0.02022254600048219,0.02852213347098558,0.006278574372457034,-0.007858871684606807,-0.003456054726447919,-0.012407954685587244,-0.001293898035015451,-0.029240433939521904,-0.018794052307925278,-0.0038425781592365087,0.007963300719616075,-0.02207992811902104,0.004323555635414947
HKK26_RS00060,-0.01747286825997343,0.0009137805322218289,0.02279525224326278,0.07058234183565636,-0.015204559711541507,-0.019672107015456585,-0.013500850838150273,-0.012956166284634503,-3.871597533203463e-05,-0.010627912546866179,0.009252390182400433,-0.0005947828768412705,0.007607337549114905,-0.004329099323070118,-0.020667599748274975,-0.04810297875379593,-0.0072680434047136255,-0.005191860767066445,0.01256487931438125,-0.017614998337334663,-0.009719267410616891,0.020609351384113767,-0.002370744992658674,0.021390567461495164,-0.003707457249418803,-0.002071241159370842,0.005536430816060829,-0.002789259924776898,0.01450645406182062,-0.015057018844917986,0.020227562101210725,0.006488143819538012,0.025873007287170076,0.01575513660959948,-0.037669063701628897,-0.0917624160138403,0.00801511100851693,0.022740953458408784,0.015237997264798483,-0.08244399489596288,-0.0009375092593411665,-0.0633996018469507,0.03023957119170941,0.010855326972704804
HKK26_RS00065,-0.015099945431495993,0.0017728112840514484,-0.03978052990021848,0.11353698135831718,0.009568211794769374,-0.006240253919205895,0.026555328092489606,0.01974825002265971,-0.06333911086822717,-0.019742015992192687,0.024979952318523787,-0.04049306501314758,-0.021101324507371854,0.010429484817576365,0.013251485502098804,0.014358825927955225,0.009531191682084121,-0.00608074784258582,0.007386859683348861,-0.0018214887407253068,0.02529626230123248,-0.024826847382354602,0.4007910660351213,0.009612779876176513,-0.008068108991960352,-0.009513208402131093,0.0047984065673564134,-0.0028443276835741944,0.0039067869355763115,0.02059943640866896,-0.003229541022135123,0.04150156687864854,0.028349866524590022,0.020824476072137013,-0.006139131410940191,0.020452236392983908,-0.03214845481263514,0.014816720843935037,0.006464665580825891,0.007725979450828723,0.01840794610096069,0.016702294817984794,0.0219635579681891,0.001325467124818205
HKK26_RS00070,0.0139975066136506,0.010986427411900802,-0.02726022416044408,0.0714639251684131,0.02492502914011471,0.00010207405578882378,0.004996089940014636,0.007194091473484605,-0.01887498784173189,-0.007677092384616033,0.005217490422439831,-0.000838382978868428,-0.003157307233291821,-0.002333534530533696,-0.000943837799595486,0.0011453632272560986,0.07485572783023912,-0.005089720639325894,-0.0077799619371173925,0.006665367398613269,0.016387083622266867,0.00521053695729297,0.25341502881631495,-0.017040965168698033,0.007207880220761648,-0.014746931382579756,-0.009430807136134053,-0.006655997322633409,0.02241633589543122,0.0051290806246512815,0.004233565206869759,0.020980911439482962,0.01889377026066607,-0.0003892879507588625,0.016888754315603813,-0.003838023710766579,0.00017683323051478257,-0.014974999525338243,0.0020856392511031264,0.006170143232661291,-0.013070584931598761,-0.013475448523061378,0.013582162637611481,-0.019151192510298936
HKK26_RS00075,-0.0075380567115626955,0.0030166909820865204,0.0012636401505017594,0.0577835015601427,-0.015911985027919188,-0.003642908148065176,-0.002648827454535316,-0.0012249239179540185,-0.009992311478979882,0.00831804215404905,0.003189470567372726,-0.015574746976304999,-0.004769497409156086,-0.005855878746539301,-0.005523812171542936,0.011282191168487925,-0.005582305226936054,0.025249232214998328,0.004258215122361241,-0.014258346317342461,0.017642637195998154,0.0024081389214415704,0.23814177734515604,-0.007072326509476413,-0.007241784489406504,0.002038527439595804,-0.019491805215028708,-0.001870955582752547,0.006583692876469418,0.00823278705328814,0.01037209866964454,0.030575823960454777,0.01118942076481968,-0.000850412454956636,-0.00974873407079176,-0.0017378771179127836,0.03243962374292913,-0.015348673363229611,-0.007855228694527466,-0.015752064117330215,-0.01890708392921819,-0.029387562076006405,0.035245152628821434,-0.01121371602820386
HKK26_RS00080,-0.021525618628271702,0.004671399957159982,0.0057638956102518644,0.0018992185166443326,-0.00354112910302802,0.007013833388643403,0.003501848584387177,-0.009152804463635865,-0.011181538483324325,-0.015588882322114046,-0.0005400293111511456,-0.003198022537270572,0.022564660041158126,-0.022531161799507905,-0.00380737158845102,0.004703262605035736,0.028464419877731774,-0.018299998486392733,0.003522545698903452,0.0019637456027009974,-0.038574629862336986,-0.030961273263832148,0.08884627288290073,0.020848043315939684,0.00017078033320459368,-0.0032085536662875493,0.004092347383329687,0.0008822831723083885,-0.010867959747034613,-0.013775252072860584,-0.002547592289436417,-0.04984588325791179,0.015656425501819435,0.0151223364437534,0.008559303997981842,-0.026671103228493292,0.031984370456613016,0.007805048100829796,0.004382357879335518,0.04050879652372331,-0.019190041640671052,-0.011310516956561283,-0.03519600473279553,-0.013449623608614538
HKK26_RS00085,0.018374218607773257,0.008472639449832611,-0.02086042938144664,0.006561287876329942,-0.010414055725264415,0.003375702141623816,0.011171466231763622,0.01603877980938788,0.0324810274290227,0.017265061081991575,-0.010148131682851065,0.02443679583532792,-0.015066228651849282,0.026111239355308465,-0.005126295581413098,0.02384251022768563,-0.012550027444324187,0.042514257314516496,0.014797400341310748,-0.0257745285192787,-0.05325002710166407,0.03225336522405549,0.0053304649697295614,0.010204905720007462,0.01363150676112575,0.0009288640776216897,0.006368601267119814,-0.009251297865465613,0.009384553608333991,0.003619280360307091,-0.02514829218313315,-0.005056711322297908,0.031408289234456134,-0.01614327177221372,0.007593900546553361,-0.019568017706876554,-0.03180979611758727,-0.006030286488284692,0.011303080530885676,0.003959109425685496,-0.03288938058722001,0.06093737957827815,-0.045849223491940296,0.0254813793630701
HKK26_RS00090,-0.001046030018771812,-0.006810416306634858,-0.016185156754469684,0.006869264660473804,-0.0051917034450941375,-0.007806642193300053,0.01935848698856725,-0.007334016194420321,0.0106689187641952,0.009968587723599369,0.0025707430887072992,0.006599260420326978,0.004336218508229019,-0.023304133031568437,-0.025917302898942073,-0.0176648376112888,9.4958855062181e-05,0.004127761879986405,-0.007681137165074451,0.00636429612929247,0.006565829772275755,0.005614587847913212,0.015258435945712811,0.0008213116588028958,0.006039812944379042,-0.008212757272069965,-0.002030073682324774,-0.020158226078405072,0.01432736906154017,-0.009674610018708585,-0.018595689160074008,0.007038436758794501,0.02287002798720877,0.012848804629077521,0.005605047886663699,-0.018486816988093027,0.020738974970258003,-0.004896758947044942,-0.008461967143104158,-0.03459134646080138,-0.020341812519395312,0.004727751505430603,-0.005491847055671696,6.649065206779139e-05
HKK26_RS00095,-0.007068353452333175,-0.0005697874185794044,-0.016484650003315046,0.015184530427924026,0.004079110880577202,0.013348735791655386,0.01801960507032806,-0.009674849237270229,0.01406239855837705,-0.005393329833753684,-0.00574325648960706,0.0005354467196846257,0.010318214390534167,0.013275119913924525,-0.013075169448832812,-0.004842608621091614,-0.009332768520460331,0.006803044702945159,-0.019427109034054386,0.02296472431115222,0.0030663441227169203,-0.025262211090419765,0.02712618143762602,0.004260627289607324,-0.026283899769500484,-0.0014113105169829313,-0.006065060603355139,-0.023158883244419757,0.02423524377722004,-0.014367662181372113,0.005835353630699451,-0.00032742544849758147,-0.009679257331212993,0.04099970709093594,0.040267108165839643,-0.020846624619945766,0.01423291992668892,-0.01218643668040443,-0.015096397594153599,-0.012183447159797455,0.019568522121146473,-0.009487287008923314,0.004517550865560661,0.014186179594961129
HKK26_RS00100,-0.0015426572350694745,-0.013305491632928221,0.0018734434187426083,-0.009918360650166706,0.012022105612948537,0.002104455808067566,0.015036190773907467,-0.008535843618673695,0.01787828441822,0.01911683847139404,0.004782810552151449,-0.004619664225836767,0.008373259947871532,0.015102927897774341,-0.016689678315206655,-0.029118422747824044,-0.0032941701356475265,-0.007228936637912444,-0.0041444594796048026,0.0018598759012735224,-0.002247010297016211,-0.031124505114803417,0.001955182967031106,-0.0011407811743728042,-0.010225617861422797,0.00889810355010967,0.009680015551796116,-0.00748909105423354,0.02689482447241419,-0.029394413543823272,0.027773244085702597,0.0031359393058974757,0.0033688484272414022,0.018403268134386204,0.032416400025461894,8.844158624283257e-05,-9.509526326646577e-05,-0.024427728763340976,0.0029493813661448523,0.0289207470929088,-0.0015500892272148593,0.01645047073007554,-0.011340225984157902,0.0016173925306147037
HKK26_RS00105,0.011940168366791182,0.0015128504238644226,0.005050491878968343,0.0067149212946606964,0.009181006638659254,0.01030572966871874,0.024109137906284137,-0.006522386679730017,-0.0011117248111960883,0.018301238935183733,-0.002493263537266786,-0.004991738115265435,0.003635266770851266,-0.012469834729595107,-0.0013596209104658078,-0.011097145812920418,-0.015527023923064416,-0.005291110546118182,0.010807251754742994,0.0015621549982483799,0.006726997640343022,-0.00455128843362895,0.018249642218614415,0.007048981874690691,-0.004504738276245763,-0.0007760702593835786,0.0023327384901882012,-0.019864294202869087,0.029808011001631534,-0.013553726781802857,-0.005614595474270539,-0.018664840703988012,-0.002420099219786723,0.033046800638562995,0.0008967533473080635,-0.010322601410021948,0.009665622622432573,0.0006772137059873822,0.00620805933004497,0.012403359623598183,0.017622032808412454,-0.0010718357091560418,-0.0035278946186417777,0.0019991495684404184
HKK26_RS00110,-0.00850058396296351,-0.014537049400036205,0.008110923195580138,0.013145975487681594,0.007245594412062144,0.015720194235125398,-0.0065316230444735675,-0.011062419005433786,-0.019426409267650043,0.01289605428545158,-0.02519179059348684,0.01902566916339225,-0.007401604615304191,0.007675075516955217,0.000276889614099576,0.030913435536996166,-0.0035451252217653267,0.023950326274531322,0.007054032439777868,0.026623163849110672,-0.008352996285446012,0.0020573770584815044,0.037717838535009714,0.011887918815458497,0.00020436189289038684,-0.017665163358149966,-0.0060334405263851665,-0.034231546733642586,-0.005689849839528942,-0.008216668903186774,-0.00511470200039758,-0.008090328270555901,0.00786699697090062,0.024843368949313153,0.00019635865899069255,0.0037684097104520443,0.005973091243888627,-0.014918050581486271,0.001345158030873817,-0.006345465766034349,0.01772311641206939,0.005993198717229771,-0.0005585752295114655,0.005845368810866879
HKK26_RS00115,-0.03731138104287913,-0.01045793375481646,0.007382687250597434,0.002622303950848538,0.009284971171493928,0.02247876614258754,-0.026838560305458545,-0.012419535855731762,0.010542524285685253,-0.0420601833139638,-0.017685273440734908,0.02446168927976069,-0.01738611501125855,-0.032330427072914975,-0.02166406827221585,-0.022090393921160998,-2.3534074411637227e-05,-0.0016230823713508432,-0.01484348288198932,0.03263867146625485,-0.0083380908858638,-0.0010107957245294227,0.03484691239701534,-0.03419056349637311,-0.015992194662911994,0.00759128227498741,0.01775391261185107,-0.017970488362915128,0.029655510801675056,0.009624802082300985,-0.018084269755013174,-0.009307631926943226,-0.0011490057530563842,0.0074406284962202736,-0.019804932314550928,0.016880171667896803,-0.00032309549835703643,-0.005641133704864634,0.004078613933855361,0.005223411536763481,0.02054600079069231,0.06290383919731952,-0.011434886021034162,0.013240397523992309
HKK26_RS00120,-0.0003736425619708824,-0.023164051715353788,-0.00047356134948578515,0.05102037031455803,0.010593995109032982,0.0008602482972756589,0.010832462175431297,0.019286826800060386,-0.006170603890695894,0.009720951575255736,0.0016696881073264816,-0.006399854623603152,-0.008763690002296473,-0.04877168603700902,-0.020379946980384474,-0.0026422522146776414,-0.022056281730798214,-0.02499629816336588,-0.012215027466715591,0.018273920059416315,-0.002029292748406303,-0.018705019255883665,-0.00017046826862509958,-0.016084359911478018,-0.00971851397059617,0.006762334389280311,0.002938770994974313,-0.019204598084458648,0.004828893511765895,0.0004593975578441023,0.07734060848441414,0.007368261492372066,0.015875673818159342,0.0024164470139865345,-0.016863694034447985,-0.027675551744092187,-0.007444768602679499,-0.0039403726228065174,0.004650550786859105,-0.01615786577948565,-0.010550682682522962,0.03742518859818253,0.00025563726806318555,0.010431085405408361
HKK26_RS00125,0.00389088040651781,-0.0019423720715348843,-0.004909193577655449,0.036129436802317595,-0.019547884424803444,0.00386893896264254,-0.0025207448295214633,0.005886536774165706,-0.017421480048981954,0.0010468392258742372,-0.003457255678681578,-0.0053417451194121,0.010921587778584575,-0.08018051653638847,0.00866862431620187,0.016403555968857272,0.016295929375810665,0.01238477673561461,0.018977895062270874,0.03545735417141642,-0.011013708353301599,-0.011100814588095174,0.04383951432434805,0.020731543103280684,-0.0020410298254304967,-0.03500602201821428,-0.030385100368539034,-0.00011044759627211093,-0.0001599165681423919,0.010882202591587743,0.06618491491142342,-0.012054119700268354,0.026705741673766367,0.004440305850152282,-0.005213357514268038,-0.006682946698589691,0.012724510888037655,0.0069333699376367556,0.0064086463317356976,0.009436281234954236,-0.006490178549770405,0.011896990384810515,-0.04013603535674172,-0.009446542094948477
HKK26_RS00130,0.0022228833296685084,-0.0029310338718886346,0.0019470318785329436,0.03477044890254807,0.0427048199699877,-0.03687871845122932,0.02144836127693198,-0.00822999040075501,-0.0017265150678931992,0.006509519059700047,0.0064948205520950365,0.007377639674590946,-0.010768191628711515,0.02751595589321961,0.0054134745055355316,0.020816278391522357,-0.006169091879884733,0.07321734442210884,-0.025854084865978417,-0.00036541340214547386,0.02823516566679907,0.005516665673794773,0.0034843530586561177,0.0036416042940224345,0.009543597797050156,-0.014830204426656508,-0.0045525886648931915,-0.049245588411492965,0.04684603014643107,-0.01473731206910526,0.006372239310526876,0.011957974919131337,-0.02760451986456132,0.04960750822326169,0.027084811872122652,0.03896300437557061,0.056012268387907495,-0.004043699967414785,-0.04709506589894881,0.02458525241632515,-0.01362936716109748,-0.005177761164351634,0.007848594718748193,-0.01377874459410929
HKK26_RS00135,-0.017586528972053622,-0.012692615724708391,-0.025955212105533098,0.007713270740589113,0.004848121358753709,-0.00779395436473787,0.01581170618285702,0.021476701884159056,-0.00922676718474139,0.005753680089616115,0.003166724931173945,0.006914187877503603,0.01738659134376409,0.010761603886759724,-0.0030799621953914273,0.004805958984092702,-0.01489723157668574,0.011915962586852027,-0.0027753910489965844,0.022695234742631062,-0.01558072932936471,-0.013897917447131748,0.0025761952148601456,-0.0037971035756574883,0.0014225453383557604,0.03754997458985135,0.011489903457637486,-0.006039362551447948,0.004303945824495194,0.04145681961517065,-0.012669289127264415,-0.014352605732773178,0.014123037993678186,0.014805513576891596,0.006656599716037393,-0.016538232053912662,-0.032550503206577146,0.015500739390056202,-0.009412250331268187,0.0177015623094073,1.4626226478934123e-05,0.011080606538688,0.029313903213499422,0.003729441274086668
HKK26_RS00140,0.013771321276484099,-0.01887337625281785,-0.007854649892931415,0.010609795603057928,0.010609666418847648,-0.017414865457451332,-0.02846701928375815,-0.002960250620209151,0.014322530053558363,0.019639426759296242,0.004117029459502136,0.0061000460655120685,0.04269076829636034,-0.021254208009933745,-0.03038401908380743,-0.010728859764941593,0.01524789339167357,0.01336190280723821,-0.013542178053129465,0.017459118865872102,-0.01825606170485093,0.0438953031798002,0.018037647284013643,-0.01825134962553812,-2.542049931365363e-05,0.028926562518523647,0.03481258080889755,-0.022339168730126143,-0.00866853038656324,0.026212617638081175,-0.030377395386635146,-0.04258889639783417,0.012571693595579,0.0008252178536800478,-0.004327967266972873,0.034717098670126,0.015586467574025712,-0.006813164651862943,-0.010048736879900516,-0.0012046645967159078,0.06051944797548338,0.024822375614995073,-0.023387499234184556,-0.04899421829866155
HKK26_RS00145,0.01797259402408538,0.008422998194898243,-0.005943438129700899,-0.025862396741486528,-0.004707898311751401,0.011981730013874418,-0.012664977293411137,0.02503070448764839,0.0038294138714969218,0.006436964835302634,0.001711851947772142,0.0012104586035561974,0.010307934554163976,0.005737471970751094,-0.023385508233470773,0.03889588517509101,0.004998199018088127,0.084480998408782,-0.01394972224677358,0.015454274439478366,0.01718424777690071,0.0015744827732968264,0.013263255082942162,-0.0026129706472745886,-0.002549636630867535,-0.002676906039397573,-0.006273628954701421,-0.002365462361548672,-0.027150130606788964,0.0589792196374719,-0.0153284224326428,0.004788792057241376,0.017700687008692165,0.04132923755358858,-0.021365865220232583,-0.035358558152948846,-0.030202431903186198,0.015259921917288886,-0.0020461141839394404,0.0023179733312436173,-0.030156752083305528,-0.0014899006843750572,0.018357023562329735,0.003836947431479562
HKK26_RS00150,0.009603781876505547,-0.005592748241259592,-0.003514544369799702,0.06443921052672233,-0.0034259978710985232,-0.03853453926266351,0.005151304829199359,-0.0043212663301812485,0.009202675599965371,0.06176184458887004,0.0003038496261936463,-0.009912278228786885,0.016533786145708412,0.0256682648429495,-0.01569990588617737,-0.010051946786900016,0.008734701670384395,0.002232120329753755,-0.007644743285712485,0.01618880297709983,0.002986359221026903,0.01687852557836617,0.011889472990094765,-0.024944859200058733,0.00382299498727482,0.025773080370750375,0.059007540005171076,-0.00687385610939631,-0.0008772328833961784,0.04803233531576053,-0.009143635639632592,-0.00786096133025201,0.019649661956022843,0.01163174491591428,0.017658307554211973,0.07338932639919896,0.005904752173224699,0.012892901155506007,-0.04273587639990923,-0.015195251898843007,-0.0011626276633230428,-0.0023560287580889475,-0.0084388565466824,-0.01410339116621079
HKK26_RS00155,-0.03318102287582756,-0.005916969829043066,0.04056800144125597,-0.01184312569423158,-0.02646020469816071,-0.005823716860019054,0.0002613840338523906,0.02469795728146926,-0.005135520116187085,0.0018404356413973058,0.05818670438116836,-0.0002513910947441983,-0.011977896829040546,-0.0003119605793760079,0.017432837232719788,0.006858670687731539,-0.020457742840879596,0.04548072055693873,0.044671183479981,-0.01684816387407613,0.01154261490004756,0.003163190443830701,-0.024558277712128554,0.00377900792014534,0.03290353075004291,-0.012658416835694922,0.02348349251217461,-0.005373829346561618,0.04212461026144169,0.014639173358807536,0.0024966015550779066,-0.028193047508547345,0.017331817680847014,-0.06916599284295821,-0.07296758316177464,0.016384814672036827,0.015884346664082668,-0.0425688277711523,0.01008227073387797,0.013013475641202855,0.013530443267967868,0.04213179979688349,0.009456051255338294,-0.0058679887090365545
