Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
HKK26_RS00105,0.0085748426164647,0.008962043459177003,-0.00040157231557907567,0.0028790344857267543,-0.003264717390146437,-0.006666414213111398,0.03953141577319217,0.004981287739822889,-0.00300637687910433,-0.002515210886099019,0.0204363044170298,0.008118259087610163,0.013256479071368702,0.001801891439594405,0.0010903455405746952,0.020235712970048173,0.008592811290422265,0.004649529762262036,0.010412117722668892,0.00592941126660832,-0.013941642895125464,-0.005587582229806201,-0.0019953556583272736,-0.0005801156543985631,0.002152302442309986,0.001505299213906963,0.016671292178140944,0.0046133091623099965,-0.0011471234726720203,-0.01076380689611606,-0.004818666435913734
HKK26_RS00110,0.0006460533463021294,0.008553707829788485,0.026966232066042952,-0.010856224925277077,0.006816564676078501,0.005269071471871389,0.00750642803854715,0.020950435488269803,0.009705758900848105,-0.011449845244561292,0.005268648020935525,-0.004503253480004853,-0.01693699418790379,0.005139540663816891,0.007586831103002176,0.02762516669069059,0.0007589642638077721,-0.02065521897348545,0.030838195238935762,0.0023806064316706376,-0.03546517084792139,-0.01730087203030994,-0.014392578151016666,-0.009697188155178598,-0.0037688182246872885,-0.007676757267592843,-0.003501585278058426,-0.01591738969767369,-0.02573020149781377,0.019111307671347177,0.00229199730513122
HKK26_RS00115,0.0020241301777598735,-0.01333849945127272,0.01716423920874235,-0.007887620212009398,-0.0016988755374826273,0.01838512325817805,0.009408556088283334,0.03670019574212844,0.015194651567494602,-0.03439536191589268,-0.02093930004942206,-0.004839551276580052,0.005908466656552896,0.017849948163061003,0.015287582561780859,-0.005638104872414765,-0.06591816791500249,-0.0029606073191257632,0.024469702398365815,-0.003061401448930175,-0.01600206170077881,-0.024706457903100477,-0.017063582112726974,0.020942472555581775,0.004455591358199561,-0.025261038242250327,-0.0005909345731641238,-0.00713826191454537,0.005221142235466236,0.07093647561736725,0.022810795670877838
HKK26_RS00120,-0.006063782105581235,-0.004852320115463256,-0.003022260997786233,-0.007482423723574203,-0.021576189947365633,0.009825025093706245,0.008749124310382718,0.00353237736490344,0.013891954159419972,-0.0008068625057639058,0.005078192689038301,-0.01163473868251864,-0.01414603585316646,-0.0072559260887617326,0.022834064929563806,0.020650629768007408,0.0017789264688846413,-0.011904306163822313,0.01371025523507728,0.014212560875350652,-0.008055301052381976,-0.007222094717862227,-0.021142037532083845,0.004317499558512957,0.004390359693504662,0.06560065196704873,0.00012184430107719995,-0.006938502944259132,-0.01033805358328883,0.0109421777845247,0.01047870920785002
HKK26_RS00125,0.01296330755458658,0.0461911096062804,0.0034146955524468037,-0.017738891528030647,0.004830973710674146,0.019850071558214243,0.015064984397728059,-0.00032157927809327286,0.007061552036143107,-0.00238362089548364,0.012396883907433072,-0.014033121941591141,-0.00997746586995029,0.014551270438307572,-0.008435873951041051,0.025828761147602262,-0.012351984052843433,-0.021543702607932882,-0.0003962341646983162,0.002585759847117896,0.00638890417134107,-0.010079972703815259,-0.01040778959389013,-0.011563333781263556,-0.01623811337627134,0.06473386625665876,-0.009061888765153478,0.0058022231077633785,-0.040814728125919526,0.00930977322164746,0.008852743500095591
HKK26_RS00130,-0.015193597669347764,-0.004465826950968981,0.014638589474977285,-0.04259849520996325,0.01807737445651456,-0.031712430253799544,0.07329771133204725,-0.014267710777577415,0.0006860183511913166,0.010497876810563418,0.01816809243026464,0.012081436181458759,-0.02699931425881318,-0.018950392423401775,2.185164584312271e-05,-0.00017626898222600123,0.01430960521564923,-0.003410431425391696,0.01920666891413481,-0.01903668995672439,-0.03159317298944354,0.029307515180104275,-0.005688602685823199,-0.01718160758132073,0.06812757755035173,-0.010409508402571103,0.01615426209632641,-0.033792380473483444,-0.04034354605362904,-0.028544581918430158,-0.0047330223679927915
HKK26_RS00135,0.020572344616836272,-0.0179551471582692,0.004503751201083007,0.010872725927157129,-0.010541730543458992,0.020083712533278807,0.001693963918059406,0.001046050919131778,-0.005280405428709457,-0.010619960879072911,0.007526862496524387,-0.01572113990627941,0.02307620218609898,-0.016987192261667464,0.0194386145188054,-0.0010751592475702182,0.01973062411228743,-0.012714605364254108,0.023359617736246025,-0.010988680554190701,0.004975092390892774,0.0023018977598009247,-0.009019028326255731,0.011766324727557027,-0.011341567168387613,0.009934651546969618,-0.01086414636306171,-0.01269518143009119,-0.0013885234304822733,-0.021267812999241357,-0.008577043517756617
HKK26_RS00140,0.0069318885253557595,-0.02145421971984851,0.009139313219752147,-0.003107765794560086,-0.00424871747378884,0.014721235227543808,0.018806925602911986,0.00963881136524425,0.008585042673067877,-0.01547131997843678,-0.02202578178319208,-0.014391307061927714,0.022554887856577683,0.02197414580303761,-0.013033671719537128,0.013875107236124957,-0.005269178881426204,0.013581023491048528,0.060499137512811184,-0.04244130044318134,-0.01550842702022454,0.032895949912494046,-0.00811730269405645,0.009067087615548801,-0.011590335441440279,-0.03110421396624118,-0.01966476215761706,-0.003957112094840145,-0.024456965864712778,-0.021319944683848555,0.005726142387241105
HKK26_RS00145,-0.00058172219039822,-0.023665479090566047,-0.0022194640650228057,0.017137149704815207,-0.00034957048108480215,0.006196560229656253,0.0017700184019822473,0.007633797067900155,0.022347062051683703,0.0004381001904017847,-0.011273276984137815,-0.008725079725148346,0.05886229555614458,-0.0011574132647763603,-0.002287113581062849,0.009556962804773108,0.013160475083803573,-0.017141462388343357,-0.0014119656522318443,-0.022391433324753435,0.002632311760191359,-0.006603059323220392,0.017489865985586956,0.009013479023266395,-0.007568329182743415,0.001391078914582924,-0.009698632925159139,-0.016158567772101957,0.003302233665704966,-0.008253491100286479,0.02281979922139339
HKK26_RS00150,0.006286852719703464,-0.015557850886878302,0.01258198169801134,0.01973024097415746,0.004800092823118964,0.026150615687700433,0.0007998742587550754,-0.041860277093728956,-0.0007881794721735868,0.0017077377758272355,0.004407171144019824,0.00878051896695038,0.04175139817250742,-0.0030889855507990455,-0.030634677108324116,-0.001521781024229379,0.03491577270579605,0.022682204475282824,0.03175381721729776,-0.04169448420869812,-0.009656086508024792,-0.005430624142173642,-0.006540883682817113,0.01118019745990441,0.00644829552807596,-0.013337753962988579,-0.012523164708848058,-0.026316392410707302,0.010218698097671142,-0.007967174155280376,0.011504615213019615
HKK26_RS00155,-0.022560506920818176,-0.011298909531751515,-0.002828591156475024,-0.0012277381465062797,0.0016601147725075244,0.023401725530477625,0.014086028590675013,-0.011172433774034313,0.010301779538558112,0.01842606906915171,0.012142481447410506,0.0063281682255445235,0.018060401448310465,-0.009722291716528551,-0.015839735600693655,0.005889328611668156,-0.02887754719439867,0.011239365205656134,0.02553423200708237,0.01608044655140798,-0.0149614441659332,0.08250492026404677,-0.019308155760098856,-0.008987904524907924,0.050222242779245294,-0.009540159481122516,-0.02636285718634431,-0.07999323033601903,0.017044688914806018,0.0017388246249230865,0.015503700481785261
HKK26_RS00160,-0.013013145792771725,-0.019092382444440257,0.05462649315283015,0.005506809430804988,0.0035951059646092795,-0.004640486594049663,0.0030678653684042146,-0.021560812178777013,-0.0031275001249781225,0.010582397863364304,0.022323008560428338,0.01237203056749331,-0.001173567915511732,-0.001703007477711215,-0.034128631303539304,0.002926805033932816,0.14977995281422554,-0.0011669866625496376,-0.016615447390292474,-0.006717746330600076,-0.04448190673382613,-0.00980098840782922,-0.013004532438887948,0.026203149614030613,0.027633251213577605,-0.0005287784636366749,0.0055744262476858175,-0.036711057033246064,-0.012643615659665194,0.020427737842510695,0.007662864209324724
HKK26_RS00165,-0.012549785400858304,-0.06302180091352588,0.003037988710287855,0.0053998252457035986,0.0027711148055909146,0.00014375687292356398,0.023701404215484924,-0.011642807172334764,-0.026509988252548168,-0.022889268884219188,-0.00832873470172354,0.03620280273982133,-0.0057998845387808836,0.018017241877470818,-0.05168048501859787,0.011374861856168698,0.06775441392344547,-0.003529588389353492,0.014148617256510131,-0.0007550300196240763,-0.02855367474376141,-0.011283779823822863,0.009239608962862276,0.03483314659192769,-0.00041323596009613294,0.0006328769984578018,0.02490485920406827,0.043738974860646394,0.0041439842295089065,-7.303419061124996e-05,0.030529512795840704
HKK26_RS00170,0.004827319547640659,-0.00701806571622681,0.0792628380406287,5.494435256870271e-06,-0.0013110615429789872,-0.00547920961709841,0.018969209486074102,-0.020299242548299897,-0.006823570981798934,-0.017177340842870082,0.024089923097761815,0.018612017985303306,0.006949721069176611,0.02392775212608573,0.0021106021001049404,0.006183815573381606,0.050512174737542145,-0.002768464494752025,0.003885102576638188,0.013404139935033609,-0.03290667093675453,0.002603709220945541,-0.018011909287887012,0.0033211007402879577,-0.0032584923586252775,0.002969598174630178,-0.0033550131589413874,0.005454238891552118,-0.0191755067559531,-0.02489235540182767,-0.007461683671974924
HKK26_RS00175,-0.013005211715229363,0.008908244503798712,0.017448698499335405,-0.00764850440251439,0.033693910185364766,-0.003979331100841899,-0.0021116938392200303,-0.014437342863917577,-0.011682693507624386,-0.008949092980592937,-0.0013891403181601769,-0.01773671333301161,0.018350556170859626,0.04419112638184397,-0.04776274481118958,0.028644403393711024,0.03943182872779741,0.0003527096866900084,-0.012090234126416584,0.008099886455081754,0.0187315133829977,-0.0032379401691041724,-0.006183772677489544,0.04650603976815775,-0.009591420024316217,0.010911318584439916,-0.007404250747606764,-0.03541834724189826,-0.0071438604401675215,0.0060268419468784504,-0.027514856285418915
HKK26_RS00180,-0.008879119920205564,-0.010029431909307369,0.0055364295116288355,-0.01438304470438703,0.028894878511069765,0.010755086620996654,-0.001695220578392911,-0.029406625275915373,-0.034442160360792735,-0.00762126403862431,-0.00420768132450311,-0.02579511346795232,0.037307100979952726,0.03482853411913009,-0.008094592151824653,-0.011794831034094651,0.033438200120726916,-0.008075436005068748,0.005371654000086664,-0.00807066646171753,0.010604841191186425,-0.03078996587056433,-0.012894051362761387,0.02962963593498815,-0.010343531878431735,0.02626298600198957,-0.03328143055330423,-0.051300351141695705,-0.022967698834720943,0.0036430909799054123,0.004186173043472719
HKK26_RS00185,-0.02351028647493036,0.009544237887597333,-0.0014147001347139334,0.017924556826966472,0.015172468271552159,0.0009405969913692412,0.007289579371147432,-0.010028149112344705,-0.007591887600255297,-0.014111997698845332,0.004317697621666997,-0.0034147784145553283,-0.00418802070100877,0.027921832887064898,0.0027644954740771764,0.05725335243447633,-0.0053562771159251475,-0.011716336842492963,0.002693427079604482,0.010740267953000126,-0.03849688796952841,0.0235773536899091,-0.015620650635138405,0.017849437526005214,-0.012705642738192528,-0.0029173999601808543,-0.020909018329471,-0.037109033354499,0.006012073759956909,0.0029032258232369605,-0.013639366324444638
HKK26_RS00190,0.004012812486713053,-0.010382731898410458,0.016456236525948895,-0.007620000233862263,0.01599833404746417,0.011550672771907277,0.029780439451052302,-0.02044633742841199,-0.005171835174413461,-0.00681514328048605,-0.013631941033920498,0.0015495492502930822,0.011060075880016486,0.017657573274461727,-0.0067006239597928305,0.009178963573746503,0.014470898992080379,-0.004989941263693592,0.00864177925437072,0.0033823559340610543,0.002676908917514922,-0.01834728392832742,0.008123292256166658,0.032313483979949084,-0.031029771237656177,0.018583964670797898,0.0024867146671275096,-0.020985195911990703,0.012320546537817358,0.0044221040555196016,-0.0027820733424863305
HKK26_RS00195,0.013824732400451291,-0.0227536439711778,0.014295324221941678,-0.0015296210843626261,-0.01775797818834822,0.011261042507425958,0.0021948349296366577,-0.016946400834286897,-0.01439433181327209,0.01607808308482518,-0.004712130872511064,0.0057672438225359855,-0.012300662778960641,0.019995669713010773,-0.016492575885090805,0.05011055348615914,0.0312390116903061,0.009323016980330282,0.006745253374509368,0.002638226059185537,-0.008983262777210527,-0.0026914158242864962,-0.004003476896807347,0.041659750333710575,-0.010065372197125519,0.004093381195161383,0.009336030003574526,-0.007940966095655396,0.0008393285766264328,-0.0030148035112261833,0.008319259502360033
HKK26_RS00200,-0.030875552389976,-0.0033093156728362825,0.010766298537657107,-0.018559491248726023,0.038403472841219886,0.0031873713179835185,0.0036731673942857223,-0.03046134522252637,0.01367467197442919,0.0008937930200392393,-0.00831362194276223,0.0003726064625547785,-0.0035188232149411343,0.011269461661962276,-0.0035532615788501087,0.032055846400148996,0.06444200661304475,-0.002355262819013727,-0.00512927529443782,-0.022076437887318882,-0.004195688756020783,0.008221264483589764,0.0023776838149171795,-0.03230857234754084,0.01188611063000436,0.006470625431388844,0.00041244617862701635,-0.05977706802048005,0.005096716625324526,-0.0024490801670320884,-0.01998241468317457
HKK26_RS00205,-0.020070583370711822,-0.015815656711029195,0.019083544944100122,-0.0033474638329618104,-0.001423878644657884,0.019404507680749798,0.010740816014907839,-0.015077068172032988,0.00722864080597777,0.00019203310643920292,0.0028702709774154566,0.015554020787989653,0.021130879645001856,0.03477079157641197,0.023233526795952766,-0.01193711784453032,0.03016327168299276,3.901652766713767e-05,0.0056678774548520544,0.01330286373896757,0.003187061380460037,-0.017080728854878147,-0.0036877310570132766,0.03434509381171647,-0.015357421057155301,0.0013135351120627102,-0.00045982829988239964,-0.03879293043641442,0.013969914626846512,0.009286006744212939,-0.001997179099242099
HKK26_RS00210,0.03214188334533009,0.0015935214456097172,0.014898975425484176,0.014181739355585197,-0.010829868635175302,0.024659755375365144,-0.005156524834847104,0.017338330674627703,0.004474050435929128,-0.019464866740668798,0.012295489873572278,0.008964009528653215,-0.01154150847998461,0.0008618830467440327,0.02035258611457779,-0.0004995835101493782,0.03732816526443758,0.0014775714695158212,0.02195696771949,0.006850606104021345,0.0067644367944912085,-0.013573292085636693,-0.022493092452021045,0.03399557221026226,-0.010967272571067171,0.024119789014885706,-0.0007979959652473746,-0.04217727374085785,0.004516689143356726,-0.011887315066068526,0.013675814226353545
HKK26_RS00215,-0.0012814925739514582,-0.0009722060850583762,0.018860010477456522,-0.012343058001823183,-0.02211194101324952,0.004769585531551797,0.024023502050201387,0.013418469958891151,0.018290017343015223,-0.01586523868825902,2.0755592865694143e-05,-0.0018415889691916127,-0.007152668011160898,0.0099778367713648,0.02385237871737483,0.041533791119406596,-0.003037005870762176,-0.016719941272979117,0.021270291436224928,0.004476681124750838,0.00047943718749793475,0.017739723984935663,0.009710499310035111,-0.025860709020160466,-0.01815464302635741,-0.0054100369772772635,0.010929593402964084,-0.035964205639902116,-0.04138878133690837,-0.032655116320166565,0.003801762110021558
HKK26_RS00220,0.018608634877859163,0.01209131537945776,0.06911706911645386,0.006894167527506943,4.20279428080632e-05,0.009389129837541175,0.00409754964059522,0.02618203408283873,0.005061668830779674,-0.023238802866664608,-0.03291273377563845,-0.02244748575152316,-0.03703590016433598,0.12706482672898456,0.008115740547071742,0.048018225325656326,-0.008422651246372726,-0.018070344962524895,0.032786642059666686,0.004779604749238675,0.027687242315844632,0.0072505706466113005,-0.010371637834908543,0.000640010396225815,-0.006906141976726684,-0.0227219128464337,-0.005705368438261251,-0.005523846704935414,-0.00678569426395065,-0.014919698114880354,-0.06429538277198131
