Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
HKK26_RS00055,0.0021771195397131036,-0.00365170764719027,-0.006029998164583917,-0.01627886830987773,0.00646551956685474,-0.005888795209368795,-0.003582895331947879,-0.03934661364433411,-0.01773215887114384,0.005675250134352213,0.0024804846289171283,0.03652705590749574,-0.0005360918210667887,0.023346872155889882,0.01980119899822006,-0.007643564737021875,-0.006970430589896914,-0.003185945324985839,-0.03261885445228649,-0.0013332152395814326,-0.001016919506587229,0.005445028104126901,0.020958413871103646,-0.004502424989448806,-0.08657925652607838,0.005427665870222265,0.008676706575193144,-0.013112790365642828,-0.011953297710106559,0.03960834361395525,0.004828203572152966,0.03918592014141498,-0.019565958176677667,0.0022011017717906978,0.01152219646569251,-0.011798973045014777,0.012542823091204745,-0.03680972951008798,-0.015938725275091114,-0.027624736164064308,-0.03599356829044862,-0.011495951790382803,-0.029364369967212832,-0.005892999164045869,0.0857348685695145,-0.09609159536784576,-0.008067758637714213,-0.03504070142169512,-0.014698073326160547,-0.0014070396494989129,-0.011621300442525725,0.004290514103407155,-0.0017190094510151888,-0.004423992132792655,-0.021125189185033585,0.00780623678773408,0.010694837909089228,-0.007412546347158593,-0.00286966025996535,-0.0008007990827032632,0.014660982166321392,-0.0006939089450623207,-0.04921535059885391,0.009221663810549079,0.0012160691162679948,0.0541870770864434,-0.015296425673814677,-0.017715126325209916,-0.018016308634205804
HKK26_RS00060,-0.010441936254391286,-0.021065530275682077,0.010550080514265033,0.020305957244106786,0.0029499311421598002,0.016191855293918513,-0.031287186466354304,0.04330757414545971,0.09282225232950592,0.01843898007419587,0.005141263519998739,-0.0024353535032040786,-0.007627980775073404,0.019934183624162997,-0.03945350797970285,-0.01789976368949006,-0.004481963785212484,-0.007545647309772291,0.004475723553868334,0.0018418321437536644,0.01521797617482187,-0.005894748094863293,-0.014135720373782575,0.016036895781536203,-0.013560843364267874,-0.001639307582604555,0.0304180574480359,0.011770111010107028,-0.008404976138409199,0.04531405315462908,-0.019470038410146287,-0.00811165097515989,-0.011384544708911211,-0.04486424978005143,-0.024847134725423957,-0.0005511298116421804,-0.005496047365708058,-0.00968289176578477,-0.02334233349846242,-0.026527950530156753,-0.0077439187576228505,0.010811105259476941,0.008081129336801454,-0.02403173055488571,0.09558724679954834,0.0016178305023014218,-0.01956458290103487,0.0175839604281837,-0.00013531147186921207,0.006375829160535096,0.027134324783650257,-0.005243660001131576,0.016596673989284987,-0.00704326264800792,-0.004746896148729156,-0.00399726728163944,0.004825231564043736,0.010593953484542945,0.011174556084090187,0.010813214679775023,-0.021863863970153635,-0.011797187612055499,-0.0053978678416170866,-0.06241499064413188,0.013441026351458643,0.024292866513917193,-0.021601959811885958,-0.02547130892930172,-0.005083865969487435
HKK26_RS00065,-0.006323819741633858,0.0025178679936888283,-0.015315574554756657,0.01650387910214327,-0.013248238899998478,-0.0012997369747114731,-0.009131773956912682,0.01980053891817667,0.008795784203222743,0.0319406354018168,0.009444819410559059,0.4786083747877042,0.014798454351509114,0.02839855672856351,-0.011124574610151016,0.013444880585032473,0.059520220636967686,-0.029073901548864235,0.0037934041909826566,0.016037925802009273,0.00197068379698346,-0.0017152696829102088,-0.0009656673141427736,0.00658497426578959,0.002885023465235319,0.004951370522623535,0.010362769190906049,-0.007913502785505004,-0.009030907968137946,0.0012151429588531742,0.0045694649883743586,0.008788022107775831,0.009371978965093333,0.007716639505794881,-0.026186605069629956,-0.018827274850419465,0.006302881460187664,0.009532682546713434,-0.006188795072840053,-0.013372599440437815,0.027430198653056716,-0.008716697682140614,0.003613190877315431,0.007787309362676154,0.02656784097773329,0.0121518864080421,0.0009652740763345242,-0.002851641638082378,0.007651237116359697,-0.03515941418086356,0.0016093978434309605,0.01453507659788074,0.015951682082605664,-0.05781620084876347,-1.7477200184545385e-05,0.005945728473571448,-0.031352999967654255,0.02019707407248756,-0.019119470080783327,0.010426996441214795,0.006387724372107203,-0.004515449628454115,-0.008358304570531586,0.010454865780416022,-0.026574224169155957,-0.007002972426220141,-0.008365783119952825,0.0009918571417266062,0.007379661798017652
HKK26_RS00070,-0.010470494368680694,0.0009827325154820408,-0.008053297524947045,-0.003760365277858399,0.005382016981412604,-0.021331311961781715,-0.0059004634201658265,0.008278732881372281,0.021258822155903762,-0.00497374342841861,0.002865721551466741,0.31289331864878817,-0.0026517022904696346,0.009858168073625556,0.009660986702088573,0.006739993269295515,0.023223542665898114,0.01800549761300112,-0.00989215530542555,0.0002918782772049306,-0.0050568230815234635,0.012510418354479186,-0.002366992490349066,-0.019877967836123677,0.008394121718424597,0.004342559174465722,0.0308949842604377,-0.01887250992359892,0.008651434811109554,0.010915563442254798,-0.010014387159772155,0.0022627987064895503,-0.007617554548813122,-0.004710283587896101,0.011054640922471602,0.00581085332822283,-0.016489879545938054,0.006487840319509922,-0.007684746328151453,0.0013531107235721877,0.01598570440875479,0.022474712296009385,-0.01599134858037706,0.012370396817267051,-0.006187055663197961,0.03438052142802794,-0.01183599159118384,-0.0009689194982591953,-0.0037824457901635415,-0.00595713514095007,0.019664025050622855,-0.005532210181877212,-0.0017743415423129383,-0.01747867823954393,-0.020092052084887263,0.00938582438018176,0.011725303907101787,0.006612144609361627,0.0006204006787852651,-0.0003737408365118631,-0.014770882387880135,0.0010997609868903181,0.01089519163777636,-0.0019365843650675629,-0.0017505428182165133,-0.008630144922332468,-0.0006776485652770584,-0.014966138564810343,0.006539116953658105
HKK26_RS00075,-0.00032301768523021154,-0.005631880695304459,0.012290519330174004,-0.014575839648903988,-0.004603808658726047,0.0017238458963765018,0.0071603759610409275,-0.007654602793057563,-0.001383878593796903,-0.013837470094650105,0.01716053620247894,0.2756939926300666,-0.019506350007421253,0.005833367662280939,0.002497190321805094,0.002788258189444921,0.06007668940845549,0.032098228795534964,0.00048657533005956453,-0.017500579437117265,-0.02226527147353706,0.004963670968633586,0.0015691051256175336,-0.00012285104372711567,0.010848715001395585,0.013092871116308219,0.035783135063547945,0.0047221272416323274,-0.014258081084685065,3.448895863136582e-06,0.0039634010154890546,-0.0006763390062234006,-0.03857341328319006,-0.004994007770208842,-0.0012632595308025832,-0.0009922621422528573,-0.02423471797813448,-0.0053845770186406695,-0.004997145793035555,-0.025214783417157077,0.01151320023562766,0.013694608377858079,0.006311383475955814,-0.0047820046699894245,-0.009437956850922496,-0.009686474849838905,-0.0253966666096881,0.0009674350698402273,0.021148399798249656,0.0019040325462193477,-0.005553764474431667,0.00633190242843562,-0.02559301610313145,-0.014902790343638634,-0.010752101284268463,0.004012390693934181,-0.008484953034887846,-0.0005240116169827671,0.014084666257334278,0.01338255817723085,0.00245206278647245,0.03077271875995701,0.01744578216574423,0.03605453032217032,0.018431857948558842,-0.0027509303414349423,0.014140928906280041,0.0016587777471353995,-0.018590309367157467
HKK26_RS00080,0.007702159352118086,0.007868377482339053,-0.0026835498579880165,-0.027516007355446362,-0.021214010143341237,-0.026385824780498335,0.014628584248458563,-0.006315830710959267,0.04823031362822522,0.019611179780080673,-0.010977691982289681,0.04810759124471606,0.0009011871190850219,0.018890257607853903,0.006425469917487269,0.0060746709614289485,0.04863482746548917,-0.004750329445480771,-0.017658006424060742,-0.026590805100896717,0.009354969717859369,-0.019657547960691708,0.013500028317730233,0.018662330010039047,-0.019256213594411396,-0.01283377257540487,-0.004261789917631748,0.017138585902620376,-0.015567048550265578,-0.007235458745220176,-0.0015620690729864664,-0.001846265667376458,-0.0065652090163877555,0.006373650452010702,-0.020069487693932374,0.009219312492166256,-0.009689229048186308,-0.009078586444733396,-0.0029626520546089576,-0.0004955360329765682,-0.01913296333316461,-0.012447453720366356,0.01760918682112251,0.005250188330188588,-0.0175724541260453,-0.025273649048369082,-0.02288341608514699,-0.010886099357933377,-0.013664201706223537,0.004426525965864157,-0.001972548509160478,-0.0023876641690345275,0.004364891488679784,-0.013805455905164576,0.020045564285454776,-0.007684305744141271,0.0031877389779313148,-0.01764934726917091,-0.0023585185377335556,0.006620540996813462,0.006566923793292017,0.013560993661776113,-0.022194855667444422,-0.01937667381826123,0.028001760037334688,-0.03229364345662953,0.029836375794564853,0.0004405585082653891,0.013108029851200199
HKK26_RS00085,-0.004485693062089793,-0.005897382508434193,0.02851783184517761,-0.005814243163891279,0.029259704021787476,0.013509236459654564,-0.02937133142772996,0.012682691855899056,0.006385736470752735,0.04727854216903087,-0.004020215272496144,-0.00600446125546979,0.07437566007595901,0.049176763842677156,-0.008560168938548303,-0.0038000397618197027,-0.0164862316818082,-0.004372687944454334,-0.010116472281940419,-0.013449144463005751,0.020362930684996883,0.0029080149584702446,-0.0014359581147253726,-0.014005482637704054,0.02504614152209235,0.003553978468005775,-0.017414363959685708,0.0023121802236940945,0.01220674368742018,-0.0030391362707689984,-0.007715210172018748,0.004647433738715911,0.016875263093250836,0.02741136151801154,-0.005023282563132014,0.003620132169225996,-0.004731602913706628,0.011900040063467239,-0.013413615345314817,-0.02260126419885352,0.018784945444421025,0.006550544264322543,0.019239684041391463,-0.015544977529983597,0.032040313631265395,0.010389382269500364,0.019912424799232976,-0.012788038950936975,-0.006971865785906362,-0.03168093354523264,0.004849996450845866,-0.006259541652126778,0.04537854788901896,0.021076632335739663,-0.010308262803050701,0.004598859595262859,0.023085172069702443,0.00843969824199378,0.06051249377667293,-0.0118555575909812,-0.0009377138492362441,-0.002616725810536738,-0.022656475766047682,-0.01024403365575867,-0.0060625628300575345,-0.0037786550215246194,-0.02184788464142677,-0.0049451962479613665,0.009771625359302413
HKK26_RS00090,-0.0022027802473401025,-0.013774869083379928,-0.008405136081712996,-0.008378757827673592,0.009936518536294058,0.0011938616062357424,-0.0055049539913104625,-0.02368290989589467,0.0321091410277793,-0.006827250122563839,-0.027340796627986858,0.01120996255970611,-0.014721871294882428,0.01686146508232629,-0.0014336394119957695,-0.0063232279575348525,-0.0023382087392956425,0.008301939901405772,-0.0013362203392331407,-0.013045147181636104,-0.011657617734351549,0.014123245272413114,0.0018769728656574532,0.010245124186217976,0.005234287356698327,-0.02325960308566967,0.011778129976925828,-0.004760170513664269,0.0007983034075768077,0.010334341219652723,-0.003917429474566572,-0.0012594189104781232,0.00885316231151572,0.009300246314197484,-0.017679987125916053,0.003442525110229857,0.011265320766504636,-0.006414884839646311,-0.0042350161240813,0.003105527956080488,-0.03698201232916209,-0.006314513953382836,-0.0104671593268879,0.014997526513866688,0.012476893974859295,-0.02651012342900233,-0.010480224394721455,0.010555723879819694,-0.0015884709348600102,-0.018058291233772287,0.0028829322339387446,-0.0023946455036333576,-0.009049856564726007,0.010218274053524424,0.0007089353639904508,-0.01569597021965487,0.016329130426623054,0.03169873989230323,0.0003112993275376795,-0.0026875247052986747,-0.006760616113764247,0.022822861924119833,0.003157148607494606,0.009545254128285635,0.010410408647762957,-0.010003957134347014,0.00434352163277745,0.007247069814977507,0.017664681186395702
HKK26_RS00095,0.004962160086735725,-0.001156721923313666,0.032482997262352604,-0.018844941848560903,-0.022307221043497874,-0.018758544898716353,-0.011018564232243178,-0.003473007891311479,0.014963349547127199,0.010375341357758427,-0.020400479842801966,0.01853099462860643,-0.0037597689472614938,-0.005208226547561455,-0.0005373153453517623,-0.014438243834479789,-0.006249885255852425,0.005753867586747254,-0.00745821917863812,-0.007829708952065466,-0.0044958660449517995,-0.004624143602037186,-0.00857870535937497,0.0405211184316939,-0.008276525385629358,-0.022333174419787043,0.0125927931511512,-0.013971018801075161,0.002157532805775066,0.0014043185084945196,0.002453150542547947,-0.005655832777126994,0.03208953987005653,-7.553140544191804e-05,-0.009436570891038483,-0.030915002867606657,0.0264763636786977,-0.007676846069773409,-0.0031019863238389454,0.013143728914772976,0.004681736446180262,-0.012482839765373002,0.015974684706715633,0.026628492994301055,-0.048443240905565586,0.014299633720360935,-0.016120062020804102,-0.010877122359435108,-0.01872439558231703,-0.019296101676467295,-0.003975094817645456,-0.017231902687180386,0.013848997518439862,0.0032169370141844735,-0.0013843388139027028,-0.005847883717531048,-0.007893132482778134,0.005955837077252602,0.02643872978174568,-0.0017939202390788505,-0.011767046897692191,0.010962645765493792,-0.033829394220667004,-0.0016385855790480516,0.004176970157620272,0.002013677991388614,-0.004521964406927214,0.008230087064154156,-0.0010627960815100517
HKK26_RS00100,0.0062436757721951895,-0.0028860775784439905,0.009311367030795915,-0.040430748115524225,-0.03370333354356228,-0.011584512030570163,-0.022524915527344324,-0.014801369188675613,0.012921016843009567,-0.008125066154606729,0.020869165251071766,-0.001420021349274157,-0.0069835542782353335,0.007953128367556857,-0.000493402815938602,-0.06807380821855227,-0.01647227123382696,0.012490816026099836,0.012876787967502707,0.0024545989409711787,0.008246731398445459,0.026149264273842808,-0.006297909381014696,0.020572596254832633,0.005546226234845134,-0.028941576994108525,0.0033250056687757846,-0.039670800598999106,0.0009226267096654657,-0.007011418672428046,-0.005733552636688137,-0.007476179268431268,0.017217058964432888,0.014590332981433678,-0.00034659871862526866,-0.03274306842350703,0.021806073518894794,-0.008632786717367492,-0.0013022868029024103,0.03017974687950221,0.005559845601127451,0.015159581475745348,0.005622117875185171,0.021602177884070106,0.020878971053991953,0.01364612030660827,0.0269112484909307,0.019996190341212236,0.0028076604223132417,-0.005586718599479771,0.0015321011178471941,-0.023767319073212244,-0.003393292060134624,0.010269457613549667,-0.0010105600965756168,-0.015463006713604082,0.02249944810250409,0.015173110986530496,-0.000776352755687036,0.004993491627584275,0.001858852187314899,-0.03699054665459941,0.020150439974770337,0.014148120690193262,-0.010634541803807733,0.0033908889546458362,-0.032640326090768626,-0.003412941230878602,0.0006392707165044217
