,S_mean_std,A_mean_std,count,L2_norm
0,0.0010337023348729521,0.5455695669428199,100,115.72652576713341
1,0.0014618963491380295,1.0379390890765927,100,95.56626502224043
2,0.0005012873797063731,0.2419805729063711,100,77.54070730564561
3,0.004007191072883402,2.2549690666677265,83,134.90385663231012
4,0.002159454230848728,0.9101735483140715,100,90.70955619414471
5,0.0016053020351788074,0.9382491045042567,100,87.10016229820711
6,0.003211745346939517,2.559748020781371,100,224.2940871854336
7,0.0016971988748150026,0.7835369677813394,100,297.56503283704586
8,0.002232177724716151,1.1756040017615297,60,117.83188764592038
9,0.0034701827815262786,1.5852991132624308,89,73.14526175209843
10,0.0013316189621410284,0.635313667056349,60,128.96345627307107
11,0.0005815599475141871,0.4232751148016834,100,326.83530256936143
12,0.001864874270390703,0.9300999748309423,100,68.10483477959609
13,0.0016138944021185963,0.78371907639877,100,129.39089963949698
14,0.00210927315190825,1.2643185858616324,100,158.50960015952916
15,0.0023433174506156183,1.3430446549816952,100,114.48005827629365
16,0.0006816492977497732,0.2864656866992655,100,104.2065248177675
17,0.0006070897809298085,0.29763843702189186,100,124.47711486944164
18,0.0007166159494006076,0.3693087284904515,100,89.33500562425549
19,0.0007062453152504163,0.36982520436567834,100,180.12165616205652
20,0.0011763461120298092,0.47221586651473174,100,127.91359828476948
21,0.003041646000856832,1.7741476506468916,74,218.17705249611194
22,0.0009949302995073013,0.7035484958464793,100,207.00445508190353
23,0.0035760755836136172,1.9760421731448665,100,101.25493144839703
24,0.003276172240464912,1.3758129454904064,53,156.68866130326919
