Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
HKK26_RS00175,-0.022514507354263014,0.01689217534424182,-0.008995902244332171,-0.002251766301386555,-0.010572502387995016,0.02381284874828882,0.02441447994302147,-0.004091483979079342,0.005453237327670438,-0.0020613833576253043,-0.004750182455470464,-0.013315078435744462,0.0024441787914246354,0.01715417145274623,-0.002866991317018437,0.0008074216556386813,0.03633238402599323,0.022615858400067,0.014023150637906642,-0.05625713361227716,0.0008684995171897611,-0.006415435228785415,-0.0032230714435663756,0.0032074368495020236,0.03423671650264076
HKK26_RS00180,-0.03804286523248676,0.01785387417966257,-0.012870255387053203,0.024728044006357676,0.01173658037849972,-0.004393205116891279,0.003210139284008686,-0.01396039466589362,0.022997171901945005,-0.01376384748837719,-0.008521806901867813,-0.01098746060094325,0.051827685096351835,0.018873283855859277,-0.006077927079661627,0.004044752504224669,0.02071305412026829,0.008110982306343616,-0.008385253573255,-0.026603602652598944,0.0006455677051386533,-0.01967727390018175,0.0009377740372901855,0.01825127869010007,-0.028922641809336735
HKK26_RS00185,-0.03557954689383161,-0.006695933051473571,-0.0002737256608216924,-0.012368757818028535,0.008661387070578367,0.016112679740910463,0.005558618973814254,-0.001470469619061935,0.015959458597996672,-0.017941786088550207,-0.00025827955579036754,-0.021356356334619922,-0.013472384447240226,-0.0077586851013415545,-0.0003842485887587122,0.012167920970382487,0.00744743153905991,0.012968603317582176,0.03205268730368111,-0.013339022714456696,-0.009512119144624876,-0.004192496080233778,-0.0018671255974651176,-0.0034171369204617557,0.028568950501337297
HKK26_RS00190,-0.023899759382803153,-0.010107421152950002,0.004400647438657204,0.009313157380680047,0.022404618262499384,0.015501481255429111,-0.004272978992415013,0.009095163669546272,0.001173525001755701,-0.01987124736782905,0.0010939297034722095,0.0020439631877595633,-0.0012067968710978024,0.010475342700991416,-0.0143604667490104,0.037641692147504575,0.012569528819269274,0.005818056160160673,-0.004825738188830675,-0.03176063618311497,-0.025656392356961013,-0.0004216275677967295,-0.0013099729585467012,0.0054770273710029885,-0.008759761519419701
HKK26_RS00195,-0.02273376063237058,-0.0378223322777504,0.00421212033807347,0.011632306496841284,0.03449063718017775,0.0091855383969241,0.003366927907654667,-0.02630184592924074,0.0027272785295629856,-0.018110720051889594,0.009674156599574017,-0.007785292906645722,0.004779326376001921,0.017074203819388997,0.0014873394775743016,0.004124515018800908,0.030086340607603904,-0.004965520318440913,-0.006372089340262573,-0.016056242592250747,-0.016385710032695785,-0.005867233462728188,-0.002237892196368229,-0.02390818806192769,0.002417503308149336
HKK26_RS00200,-0.012185780237715242,0.03123994187382605,-0.004768177037034589,0.02367630208879269,0.07376464537283704,0.017971320958070542,-0.00741087953874428,0.002181733642599054,0.011747248492312973,-0.00678855900385252,0.011019430409478892,-0.011694113506438427,0.03143689085832164,-0.012439031658349663,-0.004118951780804998,0.00811336220053312,0.028416456938569746,0.01426114777742606,-0.001841198575296437,-0.04027191555147743,-0.0055557060349347345,0.0042073684308071395,-0.0033941118356949408,0.01068431591235506,0.006830315392463281
HKK26_RS00205,-0.04287163146480531,0.0164341361104864,0.0001351596397908928,-0.001482641592854713,0.02499499182226969,0.02719663955374908,0.005915420110306914,0.0023794238609567858,0.03844379678184351,-0.022878840381995093,-0.0024634476819398016,-0.008653987930218715,0.0065668059284641825,0.005192385182305326,-0.007377780215388568,0.0035546888724946385,0.04030133422143603,0.014236636607775879,-0.021528113544528337,-0.026062783247870494,-0.005027457273921659,-0.0006720599610846949,-0.0023089810271164804,0.019737654512430834,-0.02358737629687542
HKK26_RS00210,-0.003652157674023973,-0.029832037400672064,0.006034077227461392,0.005783498585480999,0.02531880706145465,0.008580808642003807,-0.008550065278960538,0.005194395545120631,0.03262514771068332,-6.871423979805925e-06,-0.0006726832564816003,-0.012206472943375304,-0.0025127759763462123,0.017587499076346987,-0.003153512946907413,0.0026591468231502726,0.0239355005195261,0.0066328040616111614,0.00032423333894413697,-0.018171386765291654,0.0010145559202544257,0.007542273690653936,0.006566222068017222,-0.007298862945848757,0.015585103874249367
HKK26_RS00215,-0.02328926647834233,-0.02989683599549242,0.011751568413228339,0.004113262183402074,-0.012267072166757036,0.017641243683627923,0.005826032227346284,0.005816929435806329,0.035833408348803636,-0.009037404228896631,-0.00020060170154550822,-0.0012318726848976687,0.026568606441096255,0.013533347890715555,0.008742959481493695,0.012277065681288467,0.017322813197663243,-0.010970537207225493,0.006883255046046434,-0.02343668185194089,-0.004009467768511455,0.01394527694375946,0.004973723764602247,-0.010714993313824594,0.028017570116557127
HKK26_RS00220,-0.018471710541131555,-0.012944959892363167,0.025197617774531885,0.004805459900077041,-0.0053996275558524575,0.0087827953470884,0.004721730217512026,-0.02487450452402019,0.013590018099849088,0.007314336879446005,0.004452014784851565,-0.014340286594551326,-0.02264453014046243,0.009552183765726086,0.009537193171173462,0.005396565186608081,0.07361701598920666,0.11618804301444964,0.0005346178351490965,-0.03747453981820711,-0.009607691196678245,0.019290785503418683,-0.0063296672812198805,-0.022621764427688474,0.053191806188366324
