Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
HKK26_RS00055,-0.00991417637144989,0.0073023499505048715,0.003026451631769011,-0.014863359930192013,-0.031018266148409697,0.013098642812370104,-0.006058354305560495,-0.03320687702636271,0.004172060469180189,0.0038714483077448595,0.010686803505780527,-0.010017477749543875,-9.618217185170184e-05,0.01070250364494022,0.011230868230041617,-0.020010268572156417,0.0379538626742572,0.002768407706067089,-0.0046133058443954085,0.019745144980131434
HKK26_RS00060,0.006467271276675073,0.028305096766654575,0.013700458243561243,0.001633759311807903,-0.021269756276338293,0.00538246309410186,0.01365920895065572,-0.026750237359492987,-0.013829687539926541,0.0030325368586527827,0.017476756537236432,-0.016694103979247827,-0.03521948804068262,0.03739584134877085,0.0210607649055971,-0.01062950491655425,0.009722498056459701,0.023097320449546724,0.00270660320960019,0.012665924873181163
HKK26_RS00065,0.019170308400416124,-0.023145802661932148,0.05621415673407963,0.024836219715703777,-0.01186788526189572,-0.027212715171086962,0.0321893172166396,-0.06888201836940984,-0.07291258430858857,-0.02822873601991291,-0.010028463699459384,-0.04597131875681713,0.03481999465373256,0.002511562522982012,0.127061902349121,-0.00446539332447472,-0.010836177134193657,-0.0008075005752380958,-0.013376462713704658,0.05846537367680229
HKK26_RS00070,0.02368534593842953,-0.004578060381784671,0.015463721412739417,0.011328945275560942,-0.00743135756746728,-0.028371326963194866,0.01619746072130363,-0.0646795625167866,0.005718660071682975,-0.011012770987837164,-0.02510290602213915,-0.020713072611682645,0.02311492072707152,-0.016320671508671995,0.08119869942979217,0.012681136429020095,0.01388293563443732,0.004935310026346179,0.02387730655964459,0.03940835076604829
HKK26_RS00075,0.015013372863318926,-0.006724355995472356,0.009437375259403254,0.015795131148981817,-0.02165381931107002,-0.04177728405636039,0.04156405486275958,-0.039469951798210584,-0.044093370433181706,-0.017146191663891825,-0.0066119801139987045,-0.027513450873328217,0.00932959924229763,0.007564207355153684,0.09142485533357438,0.006031509426986627,-0.002978575090812844,-0.003691943714534904,0.03552305822185198,0.027203008709405112
HKK26_RS00080,0.009357419577024828,-0.05637014088121768,0.029139769639364578,-0.014500450473518153,0.000938924218457882,-0.03462146647820842,0.010471610556805382,-0.041978378450979764,0.01120713811867171,-0.0075116914611643845,0.007725961193363959,-0.01045171717440788,0.018008072028387702,0.005119689187926369,0.00657757550550685,0.01083492999024625,0.007689443527455535,0.013838809335491769,0.009408017320472884,0.03126128762471829
HKK26_RS00085,-0.04456363019676655,0.00021127971579583394,0.004765134053883215,-0.004761703239642485,0.022392629200437296,-0.03464522662160676,-0.01137026531548262,0.005737494462959277,-0.041969878920669605,-0.001391740522595546,0.013605993617664907,-0.014633193588482075,0.013341936718334517,-0.009627740945793498,0.04387806921547899,0.028658019498553795,0.03601993770764479,0.0390558776313536,-0.03677716977011584,0.009269213879520842
HKK26_RS00090,0.005432277599781707,0.014848473141489358,-0.0028848206880017053,-0.028642657901198687,-0.012459617742246448,-0.007047571992473253,-0.00499678298329827,-0.029028546619205963,-0.012237026044210664,0.012584885618079416,0.009731418723992673,-0.005360757306676901,-0.013622663203813421,0.004174816245728551,0.00022919295039643107,0.021103936328142933,0.009640728082672023,0.018469860253280665,0.018811623573848017,0.025220123279207817
HKK26_RS00095,0.013600353723640587,0.012046324319003739,0.02750715962333661,-0.022539935193673408,-0.02045755400871552,0.0043570304927487745,-0.006050461449245887,-0.0040016104776748095,-0.02723175926432072,0.007349812616067294,0.016827407601209043,-0.009171030851513757,-0.0016426975678107817,0.007929671255218625,-0.011929924237316309,0.027406603068612576,0.003309013861027826,0.007886640479337336,0.03082622581465325,0.0018243402427705448
HKK26_RS00100,0.025107973821989735,-0.02915010410496986,0.02290765223146547,-0.02295381810475052,-0.00182710749696877,0.019455938082889465,0.00048429533671301656,-0.008671641118491296,-0.022426740646853106,0.001394012227124426,0.01859689908764844,-0.010379870098882183,0.019544108517668406,0.00021515480031360673,-0.014027226925083267,0.01908789205712997,0.008587284150782762,0.007672929112060693,0.0149765072210323,0.0129573367270773
HKK26_RS00105,0.016870697139966216,-0.0070297415734198445,0.018936709323569518,-0.01557465001822723,-0.006255136878599938,0.0009432280154391609,0.007019882966572761,-0.00620355706374074,-0.015599948572959639,0.003968161614236021,0.025357622308557093,-0.004992401437059844,-0.016965944374332135,-0.012772927809809901,0.002197552710497584,0.01202308139303439,0.0009381792991767353,0.005066296178623881,0.011023695815397666,-0.0094577480719789
HKK26_RS00110,-0.015768758700812676,-0.0035632355731526977,0.02560068075672768,-0.015512960007407293,0.0018603081138228023,0.021859700982066237,0.006976854880185199,-0.009042608602553128,-0.023775363131599603,0.008195674466585548,0.006939417923598105,-0.020393183365339226,0.00046963085092465064,-0.021439602122623816,-0.0019186789675806003,-0.014220086163864743,0.03841270902602801,0.005246657962414868,0.014985991139079401,0.011868410460319858
HKK26_RS00115,-0.03625669094268615,0.009927625781686376,0.024605845675404057,-0.014670393070158832,-0.005362178439202606,0.016408342207283346,0.008051911805351619,-0.023046629843258937,-0.016774451454209707,-0.012226094625590836,0.006276280640322689,-0.03070692131632274,-0.0003506481898503647,-0.020460446723126302,0.007676595613246028,-0.028912031069213695,0.027115332451548627,-0.005240386953048928,-0.00912035639871322,0.016987193336809366
HKK26_RS00120,0.0474751834020779,0.011569472220192351,0.03408346232679836,-0.006499513521059278,-0.015836260261418746,-0.002840377497194812,0.00849952963724531,-0.013927699548433547,-0.01534497023302784,0.00706887366255473,-0.0005902793973020211,-0.02225952241826273,-0.005701975599454817,-0.0026961095902714415,0.029783033590670926,-0.006316870067976883,0.009813312076876902,0.0084548229020889,0.021267582810297343,0.0026659732211912705
HKK26_RS00125,0.04615250358981384,0.009188542654314262,0.00898125748940319,0.003170950094314724,-0.01416085476452006,-0.010322992066484932,0.006254536383857341,-0.0413204116058172,0.00044860291336643347,-0.0014629421296063407,-0.0022848533308709573,-0.030107001946145403,0.023335518852796864,0.008901238057799387,0.024810814971352162,-0.0041375607524332236,0.015494468322758961,0.00541606935604361,0.03053324526339951,0.002303285554993986
HKK26_RS00130,0.018833722594710348,0.12715590790557119,0.005159510835525432,-0.02285137970392562,0.01534270050281912,-0.0007469232853032812,-0.009064576253666978,0.008566997498383293,-0.028610368863684527,0.01774770873161486,0.03106720155662516,-0.005182710088130256,-0.03676737222888485,0.0016497000901699,-0.03733076794119338,-0.006548715009199699,0.011121078101793407,-0.010480336616292005,0.04600729689967144,-0.023636052620347264
HKK26_RS00135,-0.004095167150466174,0.014022200615699103,0.008696373424146904,-0.015828276582269207,-0.016437545566583084,-0.015294482129912468,0.0028610094634629324,-0.013435384837579738,-0.012285801522694402,0.007238428502739337,0.009094402908481111,-0.004542945617594571,-0.01363338569541125,0.006184927124304233,0.007549419412737686,0.003807766593681257,-0.0013896208911958934,-0.004315873262318945,0.023991137892734198,0.01557775048029522
HKK26_RS00140,-0.03161313890718119,0.014751038356996633,0.01045972713058148,-0.030201107799031762,-0.018709087699769308,-0.010568920701508777,0.02482686184213629,0.0030946722816932266,0.009681975032083769,0.019854145509528114,0.021162907913737962,-0.007299866943155816,-0.015718026992621054,0.017400516203746278,0.03150564538086867,0.015329953492679063,0.0174597891943217,-0.028111174943612496,0.03687658745662562,0.012891253820622915
HKK26_RS00145,-0.009979502870941839,0.03181330671782464,-0.002313774369055776,-0.006852952870704812,-0.022436287083927794,-0.002150366503863623,0.025757148959823267,-0.03316061478966051,0.00792411898677893,0.0003270914701151271,0.02018394050636908,0.0042406768343782415,-0.020680652428615626,0.003694867965046726,0.0016277892257134266,0.006232127416514675,-0.0002899528038435173,-0.02756497064152426,0.019322075885729133,0.0009161372956697673
HKK26_RS00150,-0.001955766213755656,0.033718131574941385,0.0019345669887454464,-0.026333073332106004,-0.023126782509590594,-0.012740959193181463,0.03307688253718554,-0.009147763642232506,-0.011915036472906131,0.005337528004027997,-0.0007006037167227591,0.004226062739203085,-0.020908119346669803,0.03433314242276547,0.009656076448322826,0.019703567354264612,0.011065788417829603,-0.039427503370343404,0.010060767710147703,0.00882830123766044
HKK26_RS00155,0.02046666840163016,0.06382027531506007,0.032814581582534766,-0.005690341677940489,-0.00775176720588013,0.021078536402211977,0.026709920767226603,0.0042493576274367255,-0.002857062621670059,0.008976807031830314,0.03004601013922211,-0.020100482227149316,-0.0102942048837383,0.04238999717182245,-0.0059925756101952875,-0.0003115982574261136,0.0032669835140915547,-0.006053937051287963,0.03494132261027601,0.014796675377813085
HKK26_RS00160,0.007874455166717875,0.020708444287497307,0.05067025352773813,-0.019901555213500323,-0.03980709873913056,-0.1042082611631158,0.003589363661575087,-0.002474393398271414,0.015567585994215144,0.008898316651567137,0.01261021872408993,-0.016040760363540945,0.018049492234510238,0.0108428400669555,0.01335134892495996,-0.002962253891020803,0.06775819505808536,-0.008944683945726938,0.07492824761807325,-0.0024444004513689056
HKK26_RS00165,-0.01621468370473989,0.005212733949524187,0.006926312229203312,-0.0296694166947759,-0.05368043754459117,-0.0074649800793559744,0.006920331738095142,-0.027448915072314603,0.008009844031959984,0.010155167521539318,0.016149748953717166,-0.0015012488343095784,0.0066805427779487595,0.017157434788247213,0.012018417391097857,0.030339306815647324,-0.014526752136267867,-0.0029127256157054286,0.06516864922838442,0.0005934525836407731
HKK26_RS00170,0.0037295317491415018,-0.003360623781285115,-0.00024260015172463051,-0.01603376113713505,-0.028254598402406135,0.03679924716120381,0.005761860211676672,-0.0226772637269727,0.028774613924240633,0.011221798213108607,0.006774580929818321,-0.01915878829249158,-0.014340893217399002,-0.00678226536515704,0.006159643900586529,0.01769820692880237,0.07071537855654492,0.012477877364888194,0.03165066029162117,-0.001954787992347679
HKK26_RS00175,0.001818780857689434,0.008305178456017958,0.006616661722981781,0.002802031323218331,-0.04514369061289317,0.032022144448307345,0.0076157472197305575,-0.024806356486172285,0.021023687852251394,-0.0013878375269560862,0.0021542380222419944,-0.016867108484008554,0.027126690649632263,0.019824099057014367,0.007316792283606854,-0.009660332429677027,0.03685088609311578,0.02456337317487335,0.014922400793037971,-0.010998040852021343
HKK26_RS00180,0.008122703029571741,0.029283143005498835,0.004742545395307836,-0.001130574558571679,-0.016458968064020696,0.012357871006498763,-0.01730326891887498,-0.013887688889725403,0.023869578992311444,0.004976329293481461,0.016332202767762084,-0.012304349089054735,-0.009268508830928092,0.0015550390792575994,-0.006316274338434142,-0.018034718532517566,0.004065264883532891,0.00676558103493728,0.043319987301881406,-0.006944134516809114
HKK26_RS00185,0.0007607405019641842,-0.0036626995490480585,0.008619382255085042,-0.00879679824304284,-0.017001488027861254,-0.0042696947561527325,0.002340667021833109,-0.04038514945656213,0.008701369876415628,-0.012626473605623467,0.006256101760213612,-0.01946724606601825,0.004643134436892058,0.034406117872855156,0.009354785476877438,0.0017311711064252285,0.008230124904526114,0.004093873665934684,0.01260303368152568,-0.0029673321594653533
HKK26_RS00190,-0.009311027241808023,0.00034071742330991076,0.00626185073326899,-0.017813406278816963,-0.020594300182085017,-0.011396426431145704,0.007959729734627836,-0.012020146085129269,0.008310044692894748,0.0024397438765315577,0.0250838664001605,-0.0008215696310118009,-0.014250086926382199,-0.001292594554390343,0.0033234465181045227,-0.014126148438474111,0.012071030613627111,-0.005279070122454231,0.034283976323174946,0.0046904118250435155
HKK26_RS00195,-0.007570359648608539,0.005538421702856573,0.01896392617730095,-0.013593633108220673,-0.00976964735659609,-0.01637700792271268,-0.002360167036501415,-0.010347180538539981,0.000195667745070726,0.0024064941447146113,0.0016695071419636158,-0.01086296915140495,-0.021972519961441183,0.005096459432273719,0.05677046575456488,0.00606982721869271,0.02177669241004045,0.006142088117936651,0.030178799273198664,0.006224950353300411
HKK26_RS00200,0.000743049644130163,0.028412560124045173,0.02114889503114399,-0.008039561829444333,-0.04405380283160513,-0.05242893461518147,0.0018951667060485495,-0.006194100077341256,0.02536126605726556,0.016722898925276876,0.008696097478627549,-0.014290822341230816,0.01567733287192271,0.007601489078070853,-0.010258229416878747,-0.009436830503901596,0.0191509144839544,-0.008825404158626317,0.041966537204039145,-0.00514789134354827
HKK26_RS00205,0.006364925179533492,-0.014241039418985375,0.022490554096023324,-0.009650896674271253,-0.024168099245585384,-0.0008986426027084586,0.007139387180124143,-0.026558310379009888,0.028190310303497067,0.009954882280636018,0.011228615243181327,-0.006053302752891465,-0.01767873895439459,-0.00887451349796314,-0.023380259750935547,-0.015720902294893542,0.024882945766360062,0.006648277051169053,0.04127357663633499,0.0004766020841140934
HKK26_RS00210,0.009531149588337728,0.0013290776525738887,0.012768476224335003,-0.00023172196590737475,-0.013120202387551193,-0.004201393311283222,0.005623048684915757,-0.010509348356098095,0.0032977104458046186,0.011580848636243098,-0.01572067633429545,-0.011246504264616231,-0.015687948212801627,0.0023304415757243605,0.017070457125900447,0.0015827486040958607,0.023526294778157153,-0.006336274908780148,0.04430852201054249,0.0053700840919187745
HKK26_RS00215,-0.0010030767908719403,0.02927515565164879,0.011718566445549281,-0.00394595061449298,-0.01936742530277383,0.024879418237076775,0.014770493533728524,-0.022604296484050348,-0.013533788253344644,0.011019294379188601,-0.0071709797441742796,0.001506533244229178,-0.00810504468870407,0.006372876546433778,0.01497273927809074,0.005967939472461767,0.011478221104044522,0.012511129946685145,0.040584713353098094,0.012606752131186458
HKK26_RS00220,-0.00916541736575318,-0.010258896579849465,0.00938419386198938,-0.00672963563511343,-0.03463325874249136,0.01965246844885017,0.009252244027368501,-0.044208275673472526,0.09683962873321557,0.013338561073749195,0.000524815696487918,-0.016889044526422373,0.03326126878789595,-0.004668959605735693,0.04821463908298175,0.015873386739828327,0.08469285426816629,0.007987513896979598,0.022537698555875625,0.022174132574420545
HKK26_RS00225,0.012375778747461937,-0.007498848004773479,0.01692174362181998,-0.011474961468224838,-0.009888645450338348,0.004416861253836296,0.0014301048258106386,-0.020700128515653015,-0.018014168992216507,0.0029076211880641445,0.01923510270115298,-0.001984924049819755,0.0022350985610179565,-0.0021267415486955887,0.014289134557914342,-0.014118363040277889,0.005529453489978134,-0.0003556220598850704,0.011236859469401386,-0.00984045056821025
HKK26_RS00230,0.010313453369817045,-0.001020677036162044,-0.01040277710212961,-0.011010380178312856,-0.016906180062763766,-0.004822758810970479,-0.014537464729901384,-0.020235764856926432,-0.021064582553281648,0.019969671848079105,0.021289204255449466,0.007137386020116893,-0.010755260891090216,-0.004145789506866011,-0.007488209694340394,-0.014059625776076928,0.012566725131462054,0.00254522398531223,0.006687766711780065,0.003137334383937475
HKK26_RS00235,0.012082890368173987,0.0068344907406050134,0.010774643989758246,-0.015035088313917295,-0.012956367752585612,-0.0015953153866138184,0.008958921632145173,-0.013189394434935211,-0.03335018217620728,-0.003083026514354858,0.042464197430956065,-0.0028256928620275347,0.0010613643323623264,0.0768326182112453,0.027972743021271423,0.01549624578777759,0.015834508710764184,0.0026391804142543995,-0.0031085413129328865,0.006459617886043928
HKK26_RS00240,-0.005171056466436294,0.01711095540373779,0.0077700104153519125,-0.01118631296379486,-0.045009629401182624,0.013359522348007604,0.01950103268403133,-0.039712717645174075,0.01469737093093186,-0.03176719170222378,0.026090804088398856,0.02420691567556093,0.030950301284798566,-0.006552524920512504,0.08247059331579162,0.021583323418255543,0.02540834076075163,-0.01947927510023831,-0.017739130095237615,0.05991765630435715
SYNPCC7942_RS00005,-0.023232872073657027,-0.012918675762026694,0.007221118275670212,0.005703435911023107,-0.001657296794390644,0.017437979145779978,0.0070370653210361225,-0.0002484859484069304,-0.012447807280325327,0.02081401306324489,-0.00022866682510913546,0.0125669382277598,-0.015209749359760662,-0.00290189675401299,0.004560747520412318,0.018785060355520983,0.0038365535771526377,0.0061067419695568,-0.01433524205727069,-0.001502477266340108
SYNPCC7942_RS00010,-0.0066924277439240265,-0.00019365036578246556,0.020846451818257762,0.0042679147281357846,0.007768382150325755,-0.009030829630013573,-0.022343371488182405,-0.007639782915258289,-0.008140071249193526,-0.012154466904583463,-0.01163640847732025,0.007924281226579975,-0.012625513497959463,-0.0024962646113717134,0.0052479629668126925,0.028506760817064585,-0.017938038322593674,0.01125868002472258,0.0031698491190454564,-0.0023158165227422593
SYNPCC7942_RS00015,0.0030770511715752596,0.0198551264434171,0.0018023680712025564,0.002050254562812607,-0.009263455042156823,0.009109668625554224,0.0025387398741806423,-0.004963262142769831,-0.008689922533646617,0.017482323718935308,-0.0011064865571334132,-0.004355370044480565,-0.006099151928735161,-0.015565639240391182,-0.004846797596045064,0.014552676678761605,-0.004479691857924113,0.003962320646377299,-0.008530822966470942,0.0027999718310155936
SYNPCC7942_RS00020,0.007976277059126144,0.007168212624809838,0.012459629237807586,-0.021459659039738482,-0.010018223428740728,-0.013904625798212592,-0.006063984432618329,-0.014629828133740908,-0.006181661140317551,0.003989209722920959,0.005594427022596694,-0.04660685045084818,-0.004913235704770502,-0.022456637092665818,-0.021483809560125675,0.008355095156476826,-0.016221527929548205,-0.0008070178425607843,0.013972123609704977,0.0036978485637818594
SYNPCC7942_RS00025,-0.02061549192475095,-0.027508947968031956,-0.009943690054090584,-0.012559804484792991,-0.014597286788737441,-0.025960463129231424,0.03332255240541782,0.000871276289734929,0.06654886526093765,0.0016443476615425176,-0.004349867535590881,0.034847887877969545,-0.004178786242274237,-0.0022400205950217685,-0.02035460290089527,-0.011714006860033639,-0.0026532361441423302,-0.0016995910887262244,0.01746587247743598,0.02241377972921012
SYNPCC7942_RS00030,-0.011421835230716517,0.002423956441361201,-0.03795410306704143,-0.010856646991286856,0.00028806961697411195,-0.021374216836474474,0.006558432459439288,-0.003669966838368021,-0.003954706629020133,-0.02365005916845766,-0.025489102661612247,0.0029515884827363338,-0.030189303739884033,-0.015811633889808642,0.009232283556183973,-0.033491546552388396,-0.013108564705314588,0.00812078853650952,0.01117563572568491,-0.00104928419053151
SYNPCC7942_RS00035,-0.014597071227233138,0.016612100575399292,-0.02112368088708588,-0.026442127485065296,0.005802704633907506,-0.02816445960559677,0.006871239271599221,0.002937535774346625,-0.016474228198358545,-0.023869574539522005,-0.019214524105967027,0.00011483894984732724,-0.005171374072355458,-0.0205677490268459,0.012993221718543264,-0.020279691693217118,-0.014895827183067383,0.004302554589150116,0.020017917170178107,0.00011704021040326277
SYNPCC7942_RS00040,-0.011999242143479343,0.004777441774840591,0.003907114140337547,-0.016751119730632837,-0.0076888731552384616,-0.0010556495860557273,-0.0015963526416714292,-0.01150590144759133,-0.006614551422387412,-0.026726782309441404,-0.016183517258969722,0.010923591885234006,-0.008545008954792042,-0.03787448652775767,-9.179940709762298e-05,-0.020107625623274394,-0.015113239181013684,0.0025843789978849284,0.003811983849450526,0.0019726796413421887
SYNPCC7942_RS00045,-0.010742974907165454,0.0071763146468386725,0.018916438059369496,0.034531227312578384,-0.0019139152794264347,-0.01598640351556952,-0.005897246458982233,3.210791826775487e-05,-0.008154009878318573,-0.016135826380551443,-0.016766137307991928,-0.010419194722374382,-0.0016781749893177971,0.0023729166430890903,0.0007508554194002559,0.006451618936777116,-0.0009809480288080962,-0.002810383418042446,-0.01828877212588103,-0.007345774644140419
SYNPCC7942_RS00050,-0.001108928320516858,0.0402689026937397,0.013388471899387997,-0.005008624182630877,0.0018265493584806347,0.001635123146368545,-0.013452063398852396,-0.0011762930462764882,0.004973321182917537,0.0015616903408994488,-0.003051687970594186,-0.0023448638559972522,0.005216515968948748,0.001567495712992443,-0.002797095269510007,-0.012588594596119692,-0.018601130353910353,0.0034697719875738512,-0.017153191684649544,-0.005113402345178573
SYNPCC7942_RS00055,-0.031114673014333304,-0.025914698284409444,0.00616898412937036,-0.025921707530090536,-0.0027268469119377165,0.0011757593504621243,-0.017385601143847552,-0.013773085763915562,-0.01105991619795762,0.020468901793901945,-0.005983963511704798,-0.002339163656984247,-0.010068140885844075,-0.0018260224984697382,-0.014905204250275255,-0.02236186643871125,-0.011205732523119247,0.014038885514980688,-0.0031983144699462046,-0.0020230651031163172
SYNPCC7942_RS00060,-0.01861279908865467,0.010624717207304535,0.016768432199345512,0.04199058291939018,-0.017790938319732278,-0.007199709086334698,-0.02857796377557204,-0.025065628022565116,-0.010412656653915968,-0.0166151533869451,-0.010111338680432139,0.002913314987621075,0.014446902027217547,0.006834865941870923,-0.007107252438650114,0.0022298208086736072,-0.008838097032815696,-0.00821011110458386,-0.016653139504362143,-0.02792468398113336
SYNPCC7942_RS00065,0.023582894998143172,0.0684145346779852,0.00629362101343327,0.005088469078206306,0.006192165749276405,0.03882624966572163,-0.02480664736571923,-0.09656042841844296,-0.001096612913588446,0.0038160828379170697,0.04193238541787811,-0.02137213614119074,0.17425036572829516,0.001583011538277985,0.02073518459458515,-0.05070300757240519,0.0022312166632942683,0.05199693472072725,0.003633177781922416,-0.056259357850697335
SYNPCC7942_RS00070,-0.0025524953627809317,-0.012170715930829759,0.018518230726405852,-0.014137976711960449,0.007307127323213683,-0.02223509752079093,0.010136380553392514,-0.05354322715436191,0.021044581170035284,-0.0018354974961083893,0.01052014301469664,-0.00487974359026136,0.03873047521416726,0.02960592583698279,0.0019514031480556055,-0.009532905876990993,0.05413067442056589,0.0006850953052390974,-0.011132561433996793,-0.0032876779923346044
SYNPCC7942_RS00075,-0.0030023279433956684,-0.024414134416139724,0.00459349365244502,-0.006840256278547072,-0.021167518319887314,0.013804184731236019,-0.012851005974019196,-0.05632651637134445,0.040842557727410744,-0.015039868168026408,-0.016958311643514596,-0.0055406737905198565,0.02519046652908303,0.014559290368803593,0.015793885855056696,0.008551436810325809,0.021755933036146303,0.005631618142570569,-0.009279909879010785,-0.024070527751808322
SYNPCC7942_RS00080,-0.0016850312782120593,-0.054680602999366446,-0.00866571523952626,0.024269747185851363,-0.01276720801037568,0.007823190579115022,-0.025018503625065615,-0.015728806957948472,-0.000823268723393579,0.02801169543427708,-0.002611606705319834,-0.007178625908022821,0.032482392560748544,-0.009388799607155406,-0.0005875892612998355,0.026500470985288408,0.0015707658947587135,-0.012165429928309414,-0.022428570273965855,-0.011109982677255168
SYNPCC7942_RS00085,-0.0017573897493532648,-0.01410077917371291,0.004686336833526439,-0.014444442713617934,0.0055454507048832355,-0.0028871393099870186,0.011015319127019032,-0.01478672986640992,-0.00587115736421994,-0.010957324389201288,-0.01060800001331073,-0.002929262286608519,0.010068379582788625,0.011818152179107715,0.019580307561761233,-0.008245708642913576,0.015897131116012223,-0.00054677713267507,0.01643256173936376,-0.012274460274797328
SYNPCC7942_RS00090,-0.018457653937607767,0.02672872926050283,0.0005342290725930845,0.029679546845024118,-0.012323930282256191,0.0220021186332167,0.011534289903563484,0.006937908493045503,0.016228959495829327,-0.009671997654204888,-0.012852115162760618,0.006154592956979331,-0.005473612248273637,-0.0005037535847492573,0.014389916683219548,0.008102436557705251,0.05718008170850417,0.008395629034829037,-0.0036582414280789074,-0.009013463524926983
SYNPCC7942_RS00095,-0.021504799813102302,0.0037693596212648225,0.01611113678190968,0.018604792390483054,3.0601817615056226e-05,-0.01791381599926145,0.012928843816926156,0.010983436250500196,-0.014293844919088161,-0.00794133640479751,-0.00962873522272924,0.0014580936005158173,0.003277869949010633,-0.012895187216686109,0.014587661946329796,0.007948869988808307,0.033809223826307605,0.007977445260365009,-0.01760073550794112,0.002728789258629996
SYNPCC7942_RS00100,-0.025399267016869554,0.003509912591674132,0.022016919942866545,0.018448759100686617,-0.03311929713003512,-0.035064226978500784,0.009230426906124644,0.0003982194633998353,0.002454765128623294,0.012431091945269212,-0.007657833551948755,0.02857896636446626,0.0197549926052797,0.004251208509524771,0.003906754690277713,0.025678857209096826,-0.004336250447619231,0.014229157688237855,0.040555215536519695,0.0038984375116103494
