Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
HKK26_RS00180,-0.029061550418245485,0.009499716143930394,0.04407989531737958,-0.019272095838874473,-0.020440474818862242,-0.005540758782613502,0.030745554947148715,-0.014940355611379469,-0.006716609193705852,-0.01089265146412652,-0.012674151581249135,0.004084955043186086,-0.003969612131033303,-0.0067957234854326655,0.008995074058543915,0.027783816751555442,0.02337487877256426,-0.03422933668039158,0.028298154548363267,0.01110821898514798,-0.004619396723443233,-0.010132929131623744,-0.029867566430776652,-0.00999083326117542,0.042413305934625764,-0.019746151904972097,0.026494477559785193,-0.006397084974356817,-0.009493969862169873
HKK26_RS00185,-0.014007604480007846,-0.008078762842936914,0.010905487069939747,-0.008607643174344405,-0.0006637779652991365,-0.011013912228004262,0.02730165262601503,-0.013065646582097735,-0.01247504330277608,0.0047757314910837016,0.013231277917015994,-0.00028262608035578617,0.008002897791877595,0.007066775618155406,-0.03543956724489941,-0.01253442900201191,0.012090794331975841,-0.00395725779450673,-0.007959111344299776,0.003310934823348647,-0.030684957654967034,0.0028856497218616335,0.024365574621570945,-0.0021259395296516527,-0.01187695773948637,0.06527387124588242,0.06746613352369063,-0.0440160855698542,0.05234680054835731
HKK26_RS00190,-0.0028228158023035172,0.008086552456602485,0.024273205967783536,0.006569053720279402,-0.029510861148702352,-0.010851127284706642,0.019700807506973738,0.013203900533830875,-0.0016540900203028614,-0.0032036536318187383,-0.008975020030837876,0.019417561318889477,0.03726239085400062,-0.007710789586870079,-0.0017540579206352777,0.02454722127782087,0.011967618696317895,-0.004841520183035162,0.015544609028616234,0.012459247270194915,-0.004623391949124253,-0.00608281093465719,-0.016573055375216018,-0.01783626729474337,0.010255932319652463,0.01770584018244033,0.005647496522171639,0.028536810621929445,0.00883036797556771
HKK26_RS00195,0.0013164177302409424,0.002539390239603387,0.05107038469839595,0.008835252615018612,-0.010413961230400962,0.01034796927573812,0.017282935883488226,-0.0021391884393918105,0.013154754929671273,-0.02470278881369516,-0.020075879796210713,0.011645465664675605,0.001550523813858312,-0.0034382606044320286,-0.00433278966377826,0.02199812182834582,-0.015738204748644156,-0.010114761485565726,-0.0003118745717250384,0.014923574226578674,0.0188561444642194,0.00990379970078581,-0.0015265722226707162,-0.007869266394094528,-0.015647060538963448,0.038973717462532344,0.013525502432918878,-0.05031952602904461,0.05143975246310133
HKK26_RS00200,0.005222446094027582,-0.02742963998783991,-0.003051263385289898,-0.0002647385703222889,-0.011298940110741108,0.004982433381100392,0.004421855165282588,-0.0013951194782122816,-0.006514066587047401,-0.012507419766351929,0.0029141756357459066,0.005261568868825612,-0.009450483291515547,-0.017753980260626242,0.0029381521815835558,0.04490518808763118,0.03871060426988943,0.018676718375147703,-0.0010190917706601886,0.005613320463773448,-0.008026175971538983,-0.008380573499163322,0.009894679427286016,0.010621283122186194,-0.0010804453657190403,0.013357028792061184,0.03042727636648861,-0.01083395415570701,-0.028721299335745104
HKK26_RS00205,0.00310485894336925,0.0313411420986365,0.03086092961859754,0.019442549883126974,-0.021053623547361712,-0.0037856000036588892,0.04439650149334682,-0.0012156040640564955,0.0008788022140993587,-0.006846203533487012,0.016634226524132288,0.015119519346674331,0.014117374679455515,0.007373472024198401,0.002397620380751686,0.029057991052503538,9.61027045485841e-06,0.00426500966250101,-0.00023136378876402903,0.01728416961365824,-0.022133339410570805,0.0088315158057567,-0.01680313964400512,-0.005058737422339321,0.02232293233582786,-0.011342050636648662,0.01147667954826677,0.0002012373032965035,0.009438686980350658
HKK26_RS00210,0.003211989797646446,0.02483413900765826,0.03175735219732936,0.00909591486943895,0.01732994454552337,0.0034105562151620404,0.0008566562587956469,-0.024319486734800288,-0.018912367991320664,0.0017435298810334484,0.02474530388999233,0.015049400519223509,-0.00362460191966167,0.010566331555524706,0.0062796284568662816,0.039432726560155354,-0.010772399671779327,0.008054840768323654,0.019447103137398822,0.024057424813529685,0.02624396004096101,0.0015163729277873506,-0.010519854921711895,-0.0051949034061955605,-0.014106645238446128,0.007371624593859535,0.014520811381254644,0.03267980819307853,-0.04082725245936067
HKK26_RS00215,0.013662436827791724,0.01613155574571937,-0.018795781104961985,-0.003434004926690824,0.01294785661670769,-0.00968694730094502,0.0013006714633790198,0.0066984339729187214,-0.0095011937680437,-0.00019928513801785935,0.03286303986520439,0.017896925978404934,0.01816834176128333,-0.006045058919696875,-0.003861290838042892,0.0009031421296260361,-0.021506734039973156,0.014400313402875363,-0.007424554621268973,0.005911181607682362,-0.0009220046403062517,0.0016883990904226545,0.02024356943251838,-0.007807552590778351,-0.012685327718772914,0.048438003211591335,0.012341067157929897,-0.015147490728069101,-0.016647459658324988
HKK26_RS00220,-0.0034991901911054896,0.025839044730371633,0.0015193758543091934,-0.026404172651930992,0.029413874747603538,-0.015121112282883813,0.12021902752351642,-0.008144064793423791,-0.022286789248214523,0.009781578585181746,0.012759186415974932,0.0743150297788573,0.0018351276349039903,-0.033234922749359457,0.025128030317033718,-0.007322538926609996,-0.0005937091303453561,0.008495522376807906,-0.01964319878998505,0.012192567333805839,0.01709071362727252,0.007400169452125787,0.0063701954946669085,0.00760202228105685,-0.04290169329956287,0.044193493334555016,0.005951984997564635,0.014354631601226483,-0.007976001090631214
HKK26_RS00225,-0.0026548561400051946,0.01889435788003211,0.005433272498433073,-0.0035851956932963164,-0.00323492732706115,-0.008598773102891923,-0.009978629247108,-0.003334017025844084,-0.00652898853237239,-0.009830355996884225,-0.004040782510778362,-0.002258259880405468,0.022677902420079134,-0.008525770896810534,-0.00520284740042274,0.0023912498214923223,0.005955810381955262,0.004931194937831162,0.017919878405345296,0.0061789692904689756,0.0009889660644007267,-0.0003978856415388639,-0.007918635625834754,0.006162649821267376,0.001331578718448121,0.015761436293915482,0.012021396587021383,0.0019781387298664645,-0.01633099192899877
HKK26_RS00230,-0.004680325719005301,0.010548349695191913,0.018135906070195117,0.008864527159784181,-0.006228274948684096,-0.011518011991452293,-0.006829178454188599,-0.004382049243522452,-0.004912933207598883,0.002418499730717934,-0.008799247926848396,0.0007155326956002316,0.023110142275431664,-0.004693598804348335,-0.01096929913186866,0.004893971776790906,-0.0058214287774051975,-0.0006132477285778677,-0.002140023986021626,0.01047157108546191,-0.00696286386730004,0.006131694958605955,-0.008821667598721841,-0.019241520090185864,0.009294094918125736,-0.010007146532690244,0.0009506503671539967,-0.030376632306863684,-0.041927787571320436
HKK26_RS00235,-0.009487058521973313,0.005599987589283031,0.02143713140659382,-0.014795173266951837,-0.00803694669302985,-0.0025159202365300126,-0.0032174526468075958,-3.7692151437663364e-05,0.0021594648534222654,0.0064902536524090145,-0.019093203627758244,-0.0009482259139557361,0.024874231058626215,0.00590270624887364,-0.01093634996133428,-0.0002660208344084653,0.006175908760936262,0.010226807819482975,0.004978048663957824,0.009622112578157338,0.029109560466872478,-0.01728387977343915,0.0902973467051262,0.005253465766524231,-0.0049515627868446195,0.02048766220994438,0.027979346321962698,-0.021769849717052384,-0.01715594029393399
