Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
HKK26_RS00055,0.0008835206677718142,-0.013519850275905989,-0.015685987231445514,0.026555370799178975,0.001412498167896737,0.019406150590058947,-0.017435135467276645,-0.002142026792715017,-0.008509753945383128,-0.00253361691853099,-0.01561176761097013,0.018601257821947725,0.02108717986680803,0.01058069813737598,-0.015927440080248722,-0.016152006394750687,0.042659699110498404,-0.006309128923053587,-0.02282478572060282,0.009549089450701764,-0.0021054967788585637,0.018784930998956815,-0.0042967936122833604,0.021189108658295694,-0.08217388189811244,-0.0017700508307142964,0.013418774943313278,-0.014523818756142963,-0.0032056734438277333,0.020008700700605755,0.009252366978083891,0.009703658054669164,-0.021448236140198276,0.021380491092621485,0.014007063654603762
HKK26_RS00060,0.004017023901581684,-0.01274735758938473,-0.0009524672399325117,0.014384859936044875,-0.0023579770138918658,0.007047217092632626,-0.0031759950034063,-0.02829661190140216,-0.015277148633432755,0.012346573011752498,-0.017742379571443322,0.0061103906220549235,-0.0015548074972247794,-0.0006624719909916646,-0.01559051688675194,-0.04057540519720216,0.017906685510964495,-0.010658100428215127,0.026563162202367145,-0.011712340802533971,0.002770470357515938,-0.01651658361742908,0.012162934883820552,0.006188928041583051,-0.00041328784783562124,0.019568981129530854,-0.0006225728299464466,-0.021675261293384783,-0.028871655823672238,0.010492061734392601,-0.016290576257235238,-0.01892372316116481,0.008073585664173065,-0.018278271226510698,0.016570396284444865
HKK26_RS00065,0.01868692016723219,-0.002797539314642065,0.058925658712499975,0.07256610115483472,0.01331006897669405,-0.02062056217795285,-0.0070915061056800776,-0.08567945863860942,-0.005490265982411379,0.012989466073040998,-0.0005576694526239973,-0.02147599507054522,-0.048963520054879285,0.042444394976508024,-0.03588387054081521,0.027672368175385285,-0.001968869944490274,0.015035507921974748,-0.025402106217441732,0.0053003311921160454,-0.03831866801747879,0.01590454371811271,0.013565907552783666,-0.004099853272150049,-0.0636805748424907,0.020651121972824437,0.0004968375403304143,-0.00028904988967285746,0.006635603957117509,0.04506685671639365,-0.029085278802201336,-0.07260650147075139,-0.022833713033038754,-0.10660092843969456,-0.01590218584999798
HKK26_RS00070,-0.00518743737310372,-0.0030831237281710618,0.04220362817247422,0.05528715261215133,0.03309604075987313,0.009086869605755728,-0.007781207175194715,-0.05747858383518225,0.004897761125754679,0.003436035458745473,-0.006802618981915365,-0.03724829394387421,0.027896896179320153,0.01722747303271676,-0.021032301359009728,0.022797949249105175,0.0029080204056649932,-0.004409106686019992,0.00468977204243518,0.001035445108540601,-0.02893705507182227,0.01418169560079029,0.0021413846689101175,0.006670899705024683,-0.01871910808206407,0.01076383914838221,-0.006564221496590781,0.008132683729438582,0.016407714566657877,0.0088440967417208,-0.0036551536610658947,-0.06234617929930692,-0.0001280179079977862,-0.060142460602726724,-0.005165509983181465
HKK26_RS00075,-0.003121377266329993,-0.007782630650148719,0.04042429823051037,0.03237817158044881,0.017040192919784654,-0.010263804344230434,-0.01079952186015617,-0.05106358279792808,0.004807843090452977,0.021315798382984818,-0.00930969254783278,-0.01404980072062174,-0.03464202929841776,0.03571385695298581,-0.029955808379853767,0.01084141523131162,0.0130685130855902,0.0020646495800271283,0.016436818029144606,0.00023423495035484128,-0.031439504082660365,0.016546887381807044,0.010635085190277244,-0.0051561343132583235,-0.05597086945516346,0.010507285617922387,-0.01719002181896092,0.0008140787107337857,-0.024825521357991195,-0.003262112523295579,0.013392748671010481,-0.060055869542754804,-0.025137062008611124,-0.07569190470671935,-0.0026110423714996397
HKK26_RS00080,-0.003166445839436695,-0.0029738985835615615,0.01811403245141697,0.02126674395022623,-0.04354061603052836,0.0015672848440205739,0.011779291586933796,-0.02322932425740927,0.0007397019520751224,-0.05481354449450928,-0.007028958668348386,0.004251785531814936,0.03479798206864617,-0.04316650488210432,-0.001699754164878331,-0.0021453468400050137,-0.009302725181193232,0.012775146533961407,-0.009538901992747727,0.010369803376484825,-0.005372922268221907,-0.01768771445057216,-0.004629922599439575,0.007452032006155737,-0.04125674316096377,-0.0041846997140506225,0.016596364265762543,0.030224541211918088,-0.009541442234576848,-0.008168705001115063,0.013441354994312827,-0.020565011513194634,-0.02931982213799122,-0.009066448046788033,0.0032819614277301754
HKK26_RS00085,-0.002206689695818862,0.016927816667826195,0.000781940882272983,0.04386053359711594,0.027430495959471828,0.04225602291834568,0.024588114371095954,0.051516738613376155,-0.011749773062898457,-0.06432836029583254,0.009776191440866156,0.007591724132198984,-0.02288268587433759,-0.001614936492858901,0.02361559804277581,0.011355314739623666,0.01655347681357767,0.046460740112878665,-0.03421227817902663,0.01783837312915763,0.0035231729845388885,-0.01075299689575881,-0.008120571065970474,0.02306095252623625,-0.023845321590045022,-0.07790127280388709,0.01977235001123491,-0.039565627253412616,0.007186668894520035,0.03142761008741291,-0.0033023292134751916,-0.02415488999512581,-0.01256087342330377,-0.0018548682189622905,-0.006229013182816003
HKK26_RS00090,-0.011445479275243874,-0.01131649831223552,0.001377854848503984,0.01677410023876737,-0.017702072579621062,0.005485168774816152,0.005480051381956437,-0.007868164772179435,-0.003144054268005693,-0.006151437683020221,-0.026698598327684463,-0.0006617981466586036,0.003960524456884939,-0.004932140744772429,0.0004264235788211576,-0.012315711380644159,0.017402587161708605,-0.0031090562006520963,0.018224127984419664,0.0022569398659057914,0.0074641057241002775,0.005512560910191798,0.022863972307461587,-0.0003326564574246344,-0.01599939809143733,-0.02046806020307934,-0.014214372714625053,0.025589577001542373,-0.008831000630527781,0.003408619560641405,-0.0010814734817887162,-0.013641359780740431,-0.0053465166633073005,-0.014640153193603215,0.010920259520906559
HKK26_RS00095,0.0038175855229053337,0.0015789897564544883,0.00563158386071522,-0.0059587999224268474,-0.01455324807623044,-0.00604643818628678,-0.00722178310722046,-0.00792077044186164,-0.003817051626434247,-0.00894685859619082,-0.022868348951330417,0.004060732668871,-0.012394929070170544,-0.017751059258702705,-0.016640598966444223,-0.030777202149294403,0.011658198170792097,-0.012825688400733901,0.006638229488234483,-0.0021622637801452806,-0.00661121931744655,0.004590407051374313,0.015833913520156246,-0.0027954045155961383,-0.009094496100870892,0.012809055043865907,-0.025220006058634108,0.03848451965971827,0.01141463836352578,0.013663794707866554,0.0010947801949230246,-0.006223892711624323,-0.022506848999393023,-0.05108000591415393,-0.002635857327718164
HKK26_RS00100,-0.0018324565503196096,0.006435524726787019,0.010277607001112687,0.0037013083397296276,-0.011335122609005759,0.0095866789787402,0.0033030956581592864,-0.008780027925920095,-0.008792299314839094,-0.0014477900616723183,-0.010741819674590874,0.013089628313186758,0.0006164358363403667,0.0061156064717666275,-0.017337633084030683,0.007535132432313712,0.014211156358964243,0.010920526304967728,-0.005663692260352849,0.0028315545919318347,-0.0031608558268254555,0.008010144486363809,0.013445275126580692,0.006242690822336444,-0.01687429647733804,0.019050935539974632,-0.019161011678604047,0.06498674001446973,-8.411965268339088e-05,-0.008795899494613412,-0.0500871511709808,0.0053871574941671135,0.0024806754903776017,0.0001756889074448663,-2.821605355536756e-05
HKK26_RS00105,-0.004612212902333237,-0.005081724981539356,0.007054325504631409,-0.009687808302390417,0.012846638616504114,-0.003558306684331629,0.004067044530288608,-0.008874295853326079,-0.005312184041654859,-0.02255397334829428,-0.012091236585152841,-0.008479371971328385,-0.01082734713672039,0.025047844673413987,-0.005000088256104474,-0.006268507121762215,0.03198178985118191,0.0066405875274602255,0.0026065009579324945,0.008284050633580698,-0.003185236847902626,0.0007312752304463037,0.0026939632063550214,0.005539736698625965,-0.0207028814695054,0.01252998651768839,-0.002444799209788764,0.02834547723256573,-0.0017127458661306202,-0.008880077942458575,0.016086849507763,-0.006433477684867767,0.008686124200645198,-0.018893129785226424,0.0003439609373801093
HKK26_RS00110,0.017827447512990202,0.005825200459401103,0.011196032666186805,0.010697705711691376,-0.03988347622369761,0.016529936428149376,-0.014105566896023713,-0.011255811597100849,-0.013348538814926094,-0.004779480685073352,-0.02392177197285897,-0.0036946036282788407,-0.0013793409590478441,-0.0048471639074358225,0.0012966247691708252,-0.01086387498026733,0.01342071881469516,-0.010742034335736195,-0.007305259197005535,-0.010953484730256466,-0.008240024163617998,0.0007017555989611403,0.0016679071925923663,-0.002324003171346446,-0.01666780604513788,-0.006999246618422288,-0.02310729284646226,-0.009166367289849908,-0.01111619389461264,-0.005102935586224939,-0.01720667744152003,0.02420976385818309,-0.003676979894840768,-0.07252512622556001,-0.008531472040887689
HKK26_RS00115,0.01686535585826444,0.0011739858563017196,0.013997372099758649,0.01791936102257787,-0.0025749860868174387,0.019579893302654052,0.002789372346545844,0.005304626787294994,-0.017361330141389818,-0.018101752785764206,-0.028713403061611378,-0.016505757467157114,-0.002626135282405914,0.0020715036140283643,-0.011694965376447763,0.004331607392651233,0.020747171165782282,-0.012968628757726777,-0.030978302055967757,-0.011676938150153712,0.012616842814215743,-0.014611765209433835,-0.007409005960389271,-0.016366047934293877,-0.02133665678215195,-0.04125836910866996,0.00012806324991856922,-0.01138079843042339,0.016717090889261457,0.0038505437210476267,-0.01850284539898954,0.019334476125867146,-0.025412939686257827,-0.013012949756535084,0.006532908111513293
HKK26_RS00120,0.009086585614067005,-0.009368026729122179,-0.008190793166401263,0.006804213154819799,0.0370391873911319,0.00040960894894167833,0.011896503423775724,-0.021874364636514092,-0.011604354225819385,0.007825354319350476,-0.02273575195943684,-0.00615261266103371,-0.01070030620497711,0.020096360232691027,-0.005430202479596805,-0.0010281197183935158,0.011878462590336276,-0.0060447198975004945,0.0037933079609215816,-0.03287791372202029,-0.0027780192909590768,-0.0030473718458262546,0.01896391635637995,0.013486504407961087,-0.003429492751681743,0.0568653231203194,-0.011026504124565625,0.0015047633707583167,0.001092492671724134,-0.015785532887258792,-0.010594052650187273,0.006465523749893981,-0.018594312943849806,-0.019389447197247958,0.002120029448003781
HKK26_RS00125,0.01751146495560533,0.008517704006969067,-0.0028971121912922154,0.011413079689147175,0.0524492322275957,0.007166459004301776,0.019384858375959164,-0.005797926070708829,-0.002924970545622976,-0.029060558614386153,-0.006286501001248195,0.016275727966681322,0.022662036680894785,-0.021139655338216993,-0.007829126070020903,0.018385936607660476,0.024039765239684256,0.005184200943139082,-0.022219021127847995,0.04097469842244429,-0.009620104119170383,-0.004635219351077271,0.017861871448677694,0.014951009874134074,0.05061821025153202,0.05047739433994322,0.009433042398680648,0.0037234592050449816,0.005621171095827499,-0.015688094101713887,0.010569401588720726,-0.01595483344762839,-0.03317031118968974,-0.034523566331412736,0.023061418853294748
HKK26_RS00130,0.01282406176953472,0.004061880946626747,-0.04069878178712976,-0.016116253524933375,0.020235266506929975,0.0006687607966914067,-0.021605637784793026,0.014750953732775653,-0.011152711065350672,0.02312765577805011,-0.011110024380626598,0.0022587471947827635,-0.0062137917412166,-0.019366087420829913,0.03979473468609152,-0.016045180602685536,0.06496691067167407,-0.023066934160029293,0.013689164923547605,0.033533068032858396,0.08090523808329325,0.020496721988356816,0.034404472906609265,-0.02107554547653635,0.06048333220038289,-0.018573345849425636,-0.014840777824134383,-0.005745087111459287,0.0046985700361485165,0.05218622640172897,-0.03058733762936847,0.0471166252106851,-0.02042710917835029,-0.14287017495408605,-0.014397746919315066
HKK26_RS00135,0.0007496290260268337,-0.004503871673554675,0.004580075759519418,0.023500446000718545,-0.03386288802897017,0.00250446544404673,0.012908729804625511,-0.013031689487385563,-0.0002571013290647064,-0.021101003505621014,-0.001681426824954492,0.011111910743531907,-0.0050663785408016715,-0.014330296147356291,-0.009897801338265219,-0.02985089257547689,0.014797915633561387,0.01520578037682071,0.010510965096536578,0.04592808636048107,-0.017496643771510754,0.0029903495475230774,0.002322399006424378,0.0017118621316144862,0.00687989750425179,0.004187522131566569,0.029497575205387053,0.005473101531423601,0.0033371631567387767,-0.010760244759078224,-0.0015133923358757874,-0.009548649458882433,-0.05977866170232257,-0.002630541081476205,-0.012265699770006088
HKK26_RS00140,0.011883647560578312,0.008168111819550255,0.0005511665788408447,0.033883959166733396,0.04117452326072942,-0.006920324449094284,0.010706371848638336,0.006500419318593729,-0.015410057902915936,-0.04534357653893009,-0.011333842366155106,0.022865624050769105,0.018478763954342302,-0.0029488665006600252,-0.014901858074298436,0.009737457394951165,0.01506755663891778,0.017284387543166115,-0.008447358715777405,-0.012464037926054146,-0.0179241637502335,-0.017424805991780888,-0.010821960007111078,-0.026773240481413548,-0.014391664089620634,-0.03476233516914469,0.021678595824912657,-0.006560836772714535,0.03615645911955655,-0.04828282509237928,0.024688890274577324,0.01831245179039643,-0.08206516158434421,0.0291446074658195,-6.362029510128372e-05
HKK26_RS00145,-0.01647178809362582,-0.0008709713216188105,0.0020944172957306005,0.018692065207786036,0.002105865702201319,-0.0031776636147263313,0.012958136792736328,-0.017445497456969997,0.0015841322518562614,-0.02204003853726234,0.011119192340840522,0.004816140403267667,-0.0010658983171534155,-0.03628031581159751,0.016548306445082695,0.004003147286411145,0.010600116994627571,0.0005707673116505857,0.027426673934652066,0.04502477293425108,-0.004524080654999963,-0.004652768927529731,-0.00636692567027142,-0.011821154063999985,-0.0038092112819735438,-0.013703894717645939,0.04606591016577236,-0.008613096868646706,0.035532322603086586,-0.06359281830805213,0.0029844749368993662,-0.014626258430513486,-0.11391627703527449,-0.024318019166596542,-0.006887475584939887
HKK26_RS00150,-0.005734256796459381,0.0018317506907029348,-0.015237251252471051,0.02279351021828147,0.051154463602514244,0.003749251986102249,0.02046102558748697,0.014220507708230135,-0.0018955733423775898,-0.0012234482046631107,0.005643566517133885,0.010128950217128972,-0.014838622486638023,-0.019612819522280844,0.005373567598574264,-0.03050013661948907,0.005574978534904657,0.009501518779120395,0.040537673001118275,0.00895143436328581,0.005784738723478976,-0.00394493587536735,-0.005271051366737537,-0.030252038299411758,-0.02384633989377218,-0.015265962602927199,0.04288067431623696,0.010093564556843269,0.022952824704688003,-0.040972560198063404,0.01571217608308582,8.118647021548003e-05,-0.0498062316653737,0.003154676692468409,0.031001334149711568
HKK26_RS00155,0.0013129286110969193,0.03042710735981421,-0.017031215524003957,0.022860273172695785,-0.0003185910546827615,0.002426521858043427,-0.02520763208227878,-0.0027098513808315396,-0.028103583467736764,0.008179981854406973,0.00593112257561022,0.07763528682843361,0.0013222860153330846,0.030497203657382586,0.02195181745888859,-0.018312141957987624,0.02858885679213543,-0.013710816761448245,-0.010737039552129901,-0.024098957330068983,0.02861162822936997,0.005156088060323534,0.010895328659859182,0.004263215907553365,0.023959549329925615,-0.011455956100475981,0.00905806969574211,0.003944593423141999,-0.01835915050541852,-0.07844836423212309,-0.041597215847927846,0.0010726956240984355,-0.12652791802400368,0.019500096089587266,-0.03180399308993993
HKK26_RS00160,-0.03640450465725811,0.017009963144438704,-0.03070067325514446,0.000709195834258021,-0.013235640652342591,0.06434099647580252,0.03443468899347982,0.001369188211241685,-0.00024936086930649177,0.003296648727497007,-0.009160436723220587,-0.027367100835244396,0.012613585800367574,-0.022244392603776236,0.007503909153369352,-0.0037499286640882584,0.0006652107679792903,-9.716225158780505e-05,0.17715505981651897,-0.038840753472581424,0.03742319777340335,0.012573370341414654,-0.002658742564684734,-0.010097851830990316,0.049576724679399664,-0.0015413380143236197,-0.01727312834864116,-0.0013078075672761501,-0.00989358994840255,0.030524094147329244,-0.009850542141819353,-0.010366629744091797,-0.07225497477969516,0.008945802878116924,-0.005964608745594031
HKK26_RS00165,-0.014026466434872424,0.006956842930666924,0.008188653541271365,-0.010561375247230437,-0.08779335365600606,-0.0008011475173188684,-0.004805824621953033,-0.03018542661262609,0.006655044277741439,0.009483938040839562,-0.04002919734748606,0.00479496574418216,0.0027149325114193125,0.0613925610140616,-0.023830877081900338,-0.021252978846567988,0.033973047127287964,0.01630176530124393,0.10780127176178152,-0.021008764284112094,-0.01393611722469993,0.020877707570053788,0.006265060056630851,-0.01667507408403602,0.012069798989141173,-0.01357744245820754,-7.697393720616715e-05,0.03116280003383113,0.029652031855143347,-0.009381411798911145,-0.05131639467809885,-0.005127010438076892,-0.008190634893090522,-0.03844137631987176,-0.015091312642146372
HKK26_RS00170,0.012724737087348725,0.0022768636871601344,-0.02542019163013249,0.002259559044433472,-0.0531581416797453,0.0663229353977273,-0.0016189083277222858,0.012590441973160244,-0.013344838375412022,-0.05256712283689007,-0.013833166354710647,0.010690576348524317,0.04800613656508697,0.031302697143833505,0.0024947769235793443,0.037816272833575214,0.029420046505408054,-0.005375509939650277,0.03715016062213057,0.004382210924684093,-0.021406552744323692,0.012699267189625196,0.00537383225165345,0.0026278762264577743,0.04831761674882787,-0.0012105446313005704,-0.007489593164913463,-0.0024827406257249443,0.018807111766397155,-0.003423772219398219,-0.021039141772503166,-0.0010227223080679477,-0.014330541477234511,-0.1515036924741992,0.003647587676218011
HKK26_RS00175,-0.00024400578940239525,0.025533702143323275,0.004299458537071293,-0.0013154273436308994,-0.04302802553131776,0.01606759497636477,0.009363356943066921,0.017082007143488204,0.00022835778836959194,0.004987370563137324,0.02646793820680494,0.009905918441525953,0.05459334889849472,-0.01845018925034575,-0.030661344706747192,-0.02897126203264715,0.0025215185186612927,-0.008049620611247121,0.01877530492210344,-0.013914137173069658,-0.00800131508670231,-0.019202643456586236,-0.02152355599649288,0.02539436726937805,0.01563234745569115,0.0039998775660125795,0.011822836518915874,0.004759921294793881,-0.0042426293542872405,-0.00870721903152438,-0.012887455958683965,-0.015083642653788832,-0.03306370346501444,-0.004078320036404468,0.020851301904673665
HKK26_RS00180,0.0015295346084241563,0.024395643329202566,-0.0012170648720085603,0.006074901092587472,0.030461464120567407,0.0011371551414539763,0.01735013271504916,-0.010254237193110225,-0.01251127307299329,-0.049767229370303825,0.015794953866564602,-0.003673537927282285,0.012174153638811587,0.0010521356361794679,-0.007908413175550253,-0.0025592337906939046,0.01154635268784967,0.0015300555280613986,-0.00024916264980925294,0.021551080184951964,-0.007835556740539268,-0.0023355126090954022,-0.00873930421802255,0.024290890814077114,0.029314535858714436,0.018430206141553353,0.004974327563936174,-0.003090950949312295,-0.01972168057496506,0.004494116720513035,-0.04317643591205676,0.016298367733215233,-0.0944490057631413,0.017405245888406303,0.005609160409746871
HKK26_RS00185,-0.01092223477642773,-0.0022995422281495087,-0.00138787059399997,0.00994852317311822,-0.014158826356426494,-0.007868914794398326,-0.0026253035828875887,-0.013129261413496438,-0.021007818468094103,-0.011671152595827128,-0.0037965704547516348,0.028299033757891955,0.022682727532244623,-0.022518923226450924,0.0028133313065316218,-0.0017809030976847255,0.002275848612261921,-0.018174084913996833,0.008455596897680617,-0.01665171773143679,-0.009423580685787514,-0.008704312445764124,-0.021032886525230013,0.019302933615683474,0.01813105773700166,-0.0068164158043896375,0.019498609565855703,0.002121690036038353,-0.0019641524047250983,0.003414856742862877,0.007388758406377893,-0.030123899029337545,-0.03530083102628387,-0.006468997195185377,0.0016199022018298227
HKK26_RS00190,0.0034750357757534923,0.008374941951703803,-0.013172826410397931,0.018732593227095508,-0.01967788219620169,0.005282422590628416,0.00641712946723739,-0.002451996212157125,0.01001012058791725,0.012429940850476514,-0.007501925481990198,-0.011656955953942512,0.01735389884418097,-0.014365731792664562,-0.005158691052540014,-0.014236834786884572,0.03503656604153791,-0.0028587214263911588,0.043660606279035445,-0.016601705851771096,-0.034375054180294774,-0.001483466863420663,-0.005126531736946613,-0.0074310172523008545,0.0727023815573763,0.0045142135174384415,0.005599187003176149,0.0030996752884400996,0.0015691390198873736,0.007561280866355759,-0.005268823379937162,0.007247626677783617,-0.02583556487766258,0.005719209803009773,-0.008487945732780165
HKK26_RS00195,-0.007302591084918428,-0.010650517240810689,-0.016135214277678837,0.01851322167300595,-0.04807059630966981,0.011838810640562478,-0.006826270139346991,-0.00016444796886253707,-0.0030967021237413694,0.014802874617515196,0.0021490226132815553,-0.007852776563268112,0.012469134640287836,0.006921084066059168,0.007764875911094202,-0.02053957435629927,-0.006444177535667863,0.019401903603344883,0.04483499617245475,-0.02166004452179672,-0.01985833492628588,0.0006279351477270757,-0.008429188135674236,-0.0005686835778945532,-0.014186988948161713,0.006749916841695435,-0.017162391481552918,-0.004063529617487807,-0.021805015297258597,0.01482654217575613,0.00688734738722235,-0.011735900206908196,-0.022730801569809868,-0.011315765436512516,-0.008193658999069308
