,S_mean_std,A_mean_std,count,L2_norm
0,0.0024023848092127238,0.8442118412348828,100,106.89419263154008
1,0.0016467539338613907,0.6555932159436315,90,82.37338548657559
2,0.00213539888191707,0.7720245199072251,100,101.61305147180944
3,0.0009418610011761749,0.3240277717036689,100,81.7921510002814
4,0.004194875863778533,1.013581534020865,79,39.871015859808566
5,0.0016871999990894174,0.5818642982898945,100,109.93902269807477
6,0.0021269372537495905,0.7573730151656122,100,74.78855941453689
7,0.0017465874979843987,0.6133398782295326,100,110.2260662157228
8,0.0011871326958726993,0.4500140832533892,100,341.6872086484418
9,0.003772823332072472,0.9594530598575384,99,36.0021066574003
10,0.001503364238893292,0.5646134965523395,100,112.16142091339334
11,0.0018182346991324917,0.6499093572896749,100,101.94628037655949
12,0.0021489266092104544,0.6259294245589415,100,132.6408242123188
13,0.004274584038632778,1.4606511274920932,99,61.57977022127938
14,0.0014757962993266539,0.5058340294503977,100,167.04881775152182
15,0.003762339400436075,1.141616628903264,100,58.312383094557376
16,0.0030895261437961733,1.3548250551489363,100,150.08557109900005
17,0.004703379916724769,1.9209157192553317,100,283.8932463726608
18,0.002856282271959458,0.8645673843812332,100,130.77294958824226
19,0.00543513418849282,1.3727465336329412,75,69.15505122079007
20,0.0026564635350999812,1.092934718473295,100,136.8256192496717
21,0.002959443893375272,1.3637656098633342,100,231.30998593090598
22,0.0016109388662260788,0.9664415203118721,100,150.70931006646035
23,0.0026413684750105936,1.6542462397841395,79,160.29717902775468
24,0.004984310843154851,1.3619078570016994,98,53.19139134959993
25,0.004209503063413734,2.089190414074611,98,321.1531981267875
26,0.005148755633647894,2.2490840285941665,71,109.46886807232214
27,0.005173698798600537,2.005148663741898,69,129.4454633068556
28,0.005111272857675149,1.3546252694124534,65,96.08944427817167
29,0.005413110925696435,1.8083446693550502,64,125.27613127838853
30,0.005308453940727331,1.2812555440306528,83,75.11264235838435
31,0.005675513127919774,1.921731393285553,60,92.13360050246176
32,0.005455505708868512,1.5708817956595424,65,81.16265515039711
33,0.0048687351274950465,1.3166418772394797,52,44.13889955902258
34,0.00506417776265132,1.7094688528577535,52,61.40166812840676
