Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
HKK26_RS00055,0.04920880136024208,-0.008093058628946256,-0.046389161234913295,0.0004528128209967124,0.009828819374333803,0.008460387408644297,0.015293207403318966,0.0060112293180468734,-0.008580640247088739,-0.011016725633263063,-0.00393405776880068,-0.0030031373309916754,0.006226396027800677,0.025900351771184372,-0.007694332358163521,0.015249686278069394,-0.02050287555275327,0.006443912466428364,-0.022335688123592597,-0.0009462511159248618,-0.002510188156427702,-0.011897265144010934,-0.03425022083301757,-0.02351537982786687,0.006463397474376024,0.02358635242643981,0.0047002417763887415,0.006752664492363084,-0.008174503660587421,-0.07658218002246733,-0.03130010441601723,-0.00013480255054504543,0.02059536191233437,-0.0044747582425793495,-0.08904084247519752,-0.03372284876916854,-0.004495256108078676,-0.024547658703481266,0.008196544719831124,0.03626526557263536,-0.01408209259536878,-0.0013500028818823253,-0.04147896304953881,-0.015488693012814797,0.002125913249625066,-0.00014956433199018944,0.0008088964429319189,-0.007007765681297202,0.014138358835737743,-0.008296559478595327,-0.011398344804779366,0.0047370565102251025,-0.02750880276501623,-0.05936263095350918,0.04084031360579611,0.013497865410820781,-0.02724064410935649,-0.009726833134377536,-0.0052155221896187,0.014388845701098262,-0.028078987684364082,-0.012324723929840435,-0.016494016814272993,-0.017015693119882495
HKK26_RS00060,0.006882704258060757,-0.03232154768465348,0.015111895924495813,-0.01214240020314788,0.040289537974657244,-0.0018935350164219912,-0.00888088513149135,0.020242058264109467,-0.02357061698460573,0.006459727749900221,-0.0015996844041043254,0.01916168832883391,-0.05693996620541026,-0.0237618404872672,-0.011745614813491935,-0.050550107518410145,0.013552148902442768,-0.019053664177999745,0.008734472656969219,0.017175587578212095,0.006735316862049305,-0.011970575473954108,-0.01631833719892594,-0.009585889101053301,0.00035377001975814737,-0.01767234369330832,0.021343032999055097,-0.002129130984774126,0.022319915136506358,-0.005139029279426345,0.0013068628163742,-0.011057352241407793,0.019752185814676065,0.017689518811867234,0.010267913304981731,0.025556253151082606,-0.04070866208024884,-0.030875958508508397,-0.00894930072080648,0.034732862039121286,-0.00904217756075856,0.026179770221491174,0.05170750890962365,-0.010582154573549498,-0.02597336412416597,0.015476987551263538,-0.029602217997778926,0.011305334471304508,0.010424204620795026,0.0002858693658727747,-0.009936762154673104,-0.008326187976167063,-0.004914344421475708,-0.011096697786312133,-0.013581071311414466,-0.022165021845681008,0.01589950492676444,0.015067609400429836,-0.03523320250915447,0.013148002729918114,0.0009718639224502578,0.03603909986429288,-0.0717853690460071,-0.020020558913878404
HKK26_RS00065,0.462363967071765,0.008830018682700587,0.004493835767828397,-0.004493059677863106,0.020468326601842547,0.007770265416715363,-0.008129438402015186,0.010016343637603032,0.02013772958314934,-0.011172691047219059,0.020511204874719274,-0.0004887359899258653,0.007100120741373647,-0.005548858528787868,-0.010741445576310255,0.007878088182535789,0.002540300565716194,-0.02830451316186386,0.0007972414160319644,-0.03310096858212754,-0.06401746316642552,-0.02132618223515879,0.004941542186609088,0.0018365801046605474,0.011834149737061489,0.0037695754260734433,0.0005662289617300982,0.008676263636459533,0.011823725057162926,0.0010416441438602043,0.018505051362405198,0.011989051754308214,0.02639534254271782,-0.008785999542018098,0.0053403880189988205,-0.0001038340649146032,-0.006300782171918504,-0.01595629507562864,0.01225628238906015,-0.0018834453033033673,-0.023511295817891943,0.005102465793450826,0.011395175992878325,0.005545159844994732,0.001293390754571338,-0.02412910891319463,0.003919687699889696,-0.019711630752654998,-0.026576655255347817,0.0020410990708713186,-0.0047992637553630705,-0.010029036075770454,0.018476526188274684,-0.008647075212773725,0.005560109376518935,0.01159155972983863,0.05732641063117542,0.01638447260689656,0.004711814663523681,0.013188048498780098,0.014588278256329665,0.011536513475921457,0.007062217056084648,-0.003151554513604908
HKK26_RS00070,0.3096445246164039,0.01180126149776965,0.000751065737446103,-0.005557848352933218,-0.015001677285444596,0.007334726320264106,0.008106089608801126,0.03223704697716075,0.0009146314294685942,-0.007575712008076877,0.003468350932227525,-0.0201308728273948,-0.003423015162465205,0.0038505206703371526,0.010361023878753315,-0.004418408153535159,0.02210933615375412,0.009357374769939052,-0.01495810051999222,-0.00966982554480041,-0.020952809948056726,0.018274122708181947,0.005490989143426248,-0.018826093801033214,0.000258188651411859,-0.0048530160104816936,-0.005599336957364841,-0.006039730512386592,-0.0028702196004090227,0.01046187016449902,0.013741418250924625,0.007647444326724935,0.010784015282740528,-0.024979087823356158,0.029427315909597438,0.0016740192333236812,-0.006253729804852971,0.002105808374015388,-0.008834929782150893,0.013738383409306177,0.0002775845742876521,-0.004064605703101115,0.011541296436692222,-0.006435586656580692,-0.010350744975634716,-0.00010062203303465417,0.002699234369196686,0.02400981798307833,0.010832553164387528,-0.017914730405028424,-0.00928936613039045,0.011375617690839905,-0.007144384340602586,0.011147245081749843,0.0090893214479162,-0.01219268400422772,0.016688429218462086,0.005632731146996955,-0.01101067956329322,-0.005366984682557332,-0.006827766686884641,0.0010533922173316264,-0.0019045609514647386,-0.00023331354803686436
HKK26_RS00075,0.27856842695004413,-0.0049897101433374344,0.0027556648708417114,-0.003427881353979344,-0.013204173509026149,0.006878655025284495,-0.009097917047371125,0.03602287408377169,0.006449356615796804,0.012883084367705442,-0.013957322149468702,-6.22178635300523e-05,-0.00462564692844492,0.007742973546982716,-0.014347686165228144,0.04148122135872759,-0.009533041304385337,0.002604056459228084,0.006040163799752215,0.01104921677008071,-0.008974140807375929,0.025994064583616056,-0.0038568418389701544,-0.014432422272127814,0.009548407697993623,-5.704304460589705e-05,-0.017256943417956618,-0.010684327337488404,-0.03520543109211103,0.013682161316560115,0.016469414981702773,0.009101909589218745,0.0026334348488310133,0.00021692914386345626,-0.005385850018401933,0.002836917798518375,0.007905087939335483,-0.02256673798861054,-0.027190246435267674,-0.0022368159328268163,-0.0029516083812239037,0.006516695970095377,0.0028621782694457816,-0.041469897851970125,0.003102046405544821,0.021468498748121248,-0.006636368648755307,0.016183855319912076,-0.006596775712552414,0.006334039332656888,-0.004132812678153623,0.004754677310439561,0.01609064129957829,0.01714913165900346,-0.0015017748970677367,0.0039003121058311515,0.056197164070140006,0.004317585753911972,-0.020569342228780502,0.015584280849777647,-0.007946520275513083,-0.01657865511965867,-0.01781051097368253,0.01315127411910717
HKK26_RS00080,0.04694267831740306,0.0014356012646727099,-0.012815658112213284,0.015968578822293897,0.01425335049680439,-0.009933531161741189,-0.012009203415808647,-0.0034513268565443274,0.004718146459271749,0.0020810548663304047,-0.025623307091616844,0.02733682881397602,0.0036225059513887,-0.002284946657430711,-0.014292888659327423,-0.020195415748264608,-0.0005770923146673717,-0.023535835563775566,0.019478324983961764,0.0021917605748701724,-0.018009549052202936,0.0006742955781875056,-0.009046912407610307,0.024458113869330455,-0.006148952587473147,0.01451837841450201,0.007154350173350604,-0.0008224743697444754,0.005875279487278352,-0.016618553462568696,-0.017945690702324883,-0.013846290843425669,0.019327418599280114,-0.02704913528447879,-0.02753773810218987,-0.008474142413881997,0.008280463643768105,-0.0010863452834653817,-0.005682621402082379,-0.004673348711779152,0.007391775535881254,0.006448813995416989,-0.014108603471584815,-0.002056130439254144,-0.0046627814852268305,0.025885815801373484,0.010122998804190715,-0.016547946388893436,0.003981190327732373,0.014586473205264835,-0.0014038568836905322,-0.019018035567849752,-0.019658789357319333,-0.027485918496381934,-0.0008850805788344925,0.00954208212941757,0.05922118534104734,-0.012135169365238738,-0.024064711113332627,0.004346333720564022,-0.002391633931376156,-0.019817075317038017,0.08739905682952132,0.03016654363929922
HKK26_RS00085,-0.004717455231108482,-0.019408418490971416,-0.0017710337529584109,-0.015145580826555262,0.038578988558961635,0.010985762100285203,0.03671457368879504,-0.02743582769817622,0.007629112103004337,0.030372388475819224,-0.005553476010800272,-0.015904883226505726,0.029219946156817837,0.0015143911496269982,0.012972205022562622,-0.016202114101078233,0.002396412894825884,-0.005505946248831062,0.014802791232397328,-0.020676116997407172,0.027288275380463866,-0.004204428212110754,0.0068660979125343725,-0.014202008650883684,0.0015150914292630122,0.0045186838195911,0.02573761095435323,0.07868723093988934,0.03840167007469918,0.020625749255341712,0.01770193928268341,0.003694861727514479,0.048256019786685124,0.008978827311203051,0.014977544535756926,-0.016540601147040975,-0.031745010956856765,-0.023660449166754523,-0.008232472453371938,-0.0066960340982452965,0.004437755875503022,-0.028266805820500826,0.023985396647896798,0.004704109286443492,-0.0045762047286225585,-0.005959739043823176,-0.00590674397111173,0.005792219141744054,0.021479530972743688,0.007065021915782826,-0.007221646353353824,0.001802733564768359,-0.005287921370120323,-0.01398413196609276,0.011419163976690875,0.0031509814917318264,-0.018175438118686205,0.009928703313640637,0.027075837413866165,-0.02169881941200963,-0.059149019234138615,-0.011681679604177311,0.015323588978649896,-0.014231954473858516
HKK26_RS00090,0.013389352341884108,0.014137175808043688,-0.007609960731182181,-0.0035798746454081616,-0.0009386384921494574,-0.01467641332794528,0.0023557595682680175,0.011150860894419664,-0.0053917643339816395,-0.0014761364348328282,-0.014062522518749,0.008982688156994396,0.0021930838359252506,0.003538879585694325,0.003683579433935066,0.008312704165408195,-0.0010413419470391364,-0.017489853653450852,-0.008916317293750935,-0.013237110211133808,0.013976724149687814,0.005538009596855994,-0.004440552200055487,0.0010791631768783153,-0.0061131575738967055,0.0036930228751723936,-0.007458920922459318,-0.013653826356581243,-0.016422568527681525,0.009893135027466892,-0.03278935049669177,-0.02903198387777522,0.01347725340865207,0.0029083619219890233,-0.022851112438850782,0.01475463203915187,-0.00585797921942829,0.005462288104877044,0.008459177860239574,0.010155599698407562,0.004734090713675729,-0.0024907466435455062,-0.02856100447122578,0.0070263594957090305,-0.007626008845711804,0.011966280711271995,-0.016581757824818532,-0.00841313258803766,0.020844538889331687,-0.006466107246357433,-0.0017311753441829766,0.012608307868070528,-0.004085780773520797,-0.003114543217522841,-0.009616337851356162,-0.007400747283787315,-0.0006314599061300837,0.028340113939192935,-0.015568281129855177,0.04837351408823655,-0.006183936510356992,-0.002246749795722434,-0.0244632932319031,0.002793069838467893
HKK26_RS00095,0.011488643717136768,0.022093169483809526,-0.0015809467467167856,-7.306498062439938e-05,0.012273922319831465,-0.004827081248779942,-0.024367948315667697,0.008527882510260687,-0.009887726942712838,0.0304098672708016,-0.00932568358817007,0.037644417272249146,-0.008402641146111686,0.012578845204597294,-0.0011081539849331363,-0.0032396433647647665,-0.010106482005922277,-0.018098751672129893,0.01207560002789305,-0.013962086017813511,0.003922273746251487,0.007865765630484939,-0.008571211699915076,-0.005441503639803555,-0.016268358760227173,-0.005295967150931601,-0.003477697477269401,-0.007785709403230805,0.008459284980441028,-0.003381676131416421,0.0028596623666275137,-0.02665009394450032,-0.005397518492514199,-0.0292528310938018,0.01205563947466549,-0.006482729029377261,-0.012260128821190994,0.00862288229377222,0.01863103571303323,-0.0023968242078642346,-0.03546461926885663,0.0030156192907662897,-0.0015997989394807256,0.02756449274767493,-0.002382750131505249,0.004461449305924315,-0.0030629737450200024,-0.02592520055672713,-0.004862109486833311,-0.019278734619197137,0.003882038241646428,-0.009680262506627629,-0.015816361398550322,-0.03403844557924684,-0.012773402447875748,-0.008087322815975653,0.014412398921521503,-0.0024103751524876416,-0.01910440000771046,0.043113272389212295,0.034734326941396027,-0.005224405853282931,-0.01086945566583948,0.00178797947267152
HKK26_RS00100,0.0001641935810513951,0.01663126132392829,0.017324877192505257,-5.1722504094328803e-05,-0.0036513668510934037,-0.013471639657289106,-0.033078479571656313,-0.0008056102408601908,-0.06297551614534325,0.006852547510359107,0.002340573852983774,0.025769766970924445,0.012827611580965332,0.005591643837706758,0.0001299976862420169,0.00927240185875476,0.00024347280659669853,-0.0006826369957738443,0.004748567748947591,-0.003716358722557177,0.014613474976785971,0.010956961350719325,-0.009335883312820963,-0.0028801823599617898,-0.02339278902547354,-0.006008690233719961,0.008843885404765548,-0.0032987516582963995,-0.004905655722403738,0.00455537411708257,0.006160375543370527,-0.03396726428930185,0.008631844273256407,-0.008539313349538752,0.017278815821492422,0.01861334523628416,-0.020974937908401547,0.02465320655773002,0.014330891849065538,-0.00841238657426557,-0.03164859482577589,0.006455115610969165,-0.018626946648495325,0.01662565631242371,-0.0036026318710987632,-0.010687347884290661,-0.007535111621568966,0.007026426454636474,0.0223965854833679,-0.044504849745915294,0.0028270490753947645,0.027210623386092106,0.005816081820395558,0.022497487497882027,-0.00783335651722606,-0.0020088739275498065,-0.007659696923427368,0.012774146586743317,0.02832726460238692,0.06004194183114431,0.008552984118816347,-0.03420792992517971,0.034152555951043696,-0.02947075716373249
HKK26_RS00105,0.025059317997640815,-0.008155246544769927,0.007326986942665006,-0.01861578461570589,0.007451687354741988,-0.0021925683346668383,-0.030353925123486922,-0.0012924673592227404,-0.026232405018475936,0.004578915934259832,-0.001918582999282769,0.04006865530917729,-0.020851752201381205,0.01029874011798576,0.002578898101213553,0.0005179463416660045,0.006810969147986317,-0.012473127408691444,0.014011128033977133,0.008393203486484086,0.004421838663595517,-0.002154015139943538,-0.01152970603894621,-0.021822040765812286,-0.0068016804739691695,0.0040947655871000615,0.013376065066812522,-0.019513531322568133,-0.001402522465306242,0.003971310847951016,-0.003922632616431223,-0.033071726068963206,-0.0038852387961896694,-0.015743344220028724,-0.011330208017047488,0.010368578129224666,-0.016322977790455905,-0.007122734405932011,0.0093243052856595,-0.03570535938313949,-0.014535407491329002,-0.0070491048825391265,-0.01517960825959604,0.005748483900448503,-0.011701962300340873,0.005735052770810135,-0.0060414714588713,0.012340059178033774,0.014589209561495991,-0.019537647426727856,-0.009514911966568047,-0.007814008558675145,0.00483822325680222,-0.006045514658310986,-0.005450699676317768,0.013338785419072274,-0.002234546296956081,-0.011155860083375635,-0.0030711898014937553,0.019369899140527516,-0.015472171390415982,0.008042764328811581,0.008551899625011955,0.000864124522317694
