Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
HKK26_RS00055,0.04580180391938665,0.021394621575507346,-0.005090945433247878,-0.03155508323032653,0.04285015593647065,0.0030673878509021105,-0.007853402308439403,0.0074527944820250045,-0.009270566550296141,0.0078650606224005,-0.01952711914764157,-0.028785267274943023,-0.026117711497422556,-0.08491282948745957,-0.04133272572100995,0.0018356763091382621,-0.025550672848376532,0.0035524881862412485,0.0034463279136130428,0.03543749045284302,0.0029250980500141015,0.029372605914135333,0.013283396612164138,-0.0031573624017004354,0.017343422137138523,0.0178611786575006,0.036324694098209924,-0.014978090084510395,0.0031032410749671883,-0.024036525504296465,0.0596978441183337,-0.004173449402257676,-0.007032696151738294,-0.001397251704506602,-0.0043686559315640645,-0.007366154367359929,0.007942681311519841,0.010478584145010952,-0.05157537014609731,0.006698443488573526,-0.005240029858181608
HKK26_RS00060,-0.044901941464407125,0.023571419046053164,-0.002369183534428414,-0.0075121227905223156,0.013350459878667507,0.014241820201769976,-0.024534472393182755,-0.02490690538951311,-0.012676441273340878,0.0038255810416407427,0.005411732711681189,-0.019668344088621698,0.01667676302110619,-0.02457966564316055,0.02312826199684659,-0.06383333956465548,-0.04247787036748815,0.008820928005448415,-0.012562968612434729,0.001555666632808368,-0.0005489711320055151,-0.009674299707162435,-0.005203135295758876,-0.006572560600037279,-0.01936186370892667,-0.019808966267364073,0.025070650118296543,-0.0035412459722413948,0.009568383398447834,-0.00684278692816256,-0.027036261402850845,-0.025040772705220756,-0.01790806732443625,-0.006448351411833345,0.02475619756117773,-0.009966488476056879,0.0032416621934973923,0.02426144590718911,0.005580378564261771,-0.01863552562614457,-0.022663221057056992
HKK26_RS00065,-0.0032078256838178353,-0.010741660966723132,-0.01304204984964162,-0.004080604227160736,0.06305776221918351,-0.010834780936573625,0.014669862377780818,0.003536212235469379,-0.0702634473513648,-0.02149360274016958,0.3323934839966804,-0.019485283061570928,-0.012837539891402088,0.011885113269924988,0.01643915274079597,0.018334442265868733,-0.01453113612488071,0.007959289885253427,0.008939963301630428,-0.005247191756890413,-0.004923678424852289,-0.01144806591494809,0.01760164854933563,0.016224773695760825,0.013284243290354452,0.026604526480258354,-0.01280255169913614,-0.023566996619032235,-0.01242322701583528,-0.023156791301510857,0.008940444493396234,0.01713940803731666,-0.032095243855175745,0.024728846116357662,0.006248740015629552,-0.009656591816034904,0.01405598972363265,0.009613444282939903,0.01884241566366093,0.000938105126833403,0.00274222712328853
HKK26_RS00070,-0.007884147927701783,-0.009892988826548982,-0.0046923241261371314,-0.014474103766367062,0.04575872958205845,0.06235923168349969,0.023530761133220172,0.005098484671136872,-0.04070216817096567,0.015084537361446436,0.2323063984802795,-0.014147197872588856,0.009554110386757297,0.022641814085438368,0.01611057153869363,0.0010734308123496507,0.0051859175825457885,-0.0005671536275529592,0.008527228791877754,0.008092178548682452,-0.011041733988983535,-0.014125763078962196,-0.003758314786178815,0.020274528603132138,-0.01002423527683948,0.028011382289673016,0.0024107342710213307,-0.007711496538035078,-0.0029247537875093125,-0.016155324840569765,-0.011825975081945548,0.0008121650925117184,-0.009366829185699263,0.00357574717617132,-0.0031142670998665378,0.010834313466395058,-0.0006948765205292431,0.0005364661041703404,0.008899780636655221,-0.011867792927283878,0.01513504221590149
HKK26_RS00075,0.016212533840868164,0.009616343276307466,-0.008330356720026317,-0.010359165975053755,0.022835457254271906,-0.02576206064431197,0.012375504243994823,0.009532918195916167,-0.04361211487622656,-0.009800092484819192,0.22210958999016797,-0.046546622825351,0.005795338666709183,0.020265691002248617,-0.0032840641226850624,0.00757384551269574,-0.017004986369394782,-0.006249254037397234,0.014553193292420408,-0.0008397432880390787,-0.006746251613299561,-0.007963521322589515,-0.004991855434562435,0.018630955680604713,-0.004463217668217733,0.018610115012767565,0.018764847868641937,-0.010736387389519875,-0.009006996371010429,-0.025078136853868113,-0.012026948752550283,0.0135831550879005,-0.011035586345064933,0.00787222128844715,-0.00972036661926203,0.009529699812114767,0.011081891031065562,-0.008947633166265585,0.027848423819143125,-0.00010596918667741226,0.019492529669892063
HKK26_RS00080,-0.004289933585395398,0.022079710553131533,0.0030875263914548288,0.002397266016323547,0.022624236080162327,0.03537708981258344,-0.014595785635801425,0.009502410226188685,-0.010798405668474103,-0.00624685279064929,0.06424967463552526,-0.004219689515365831,0.031266894350120936,-0.0042936692893762885,0.0018245169225705427,-0.023674931974594495,0.014060217747024263,-0.006560992780439856,0.011277629565160083,0.003804782805654475,-0.00037220521012257355,-0.0026626491491433565,-0.004181469725939942,-0.0039027927658571967,0.003954257136613482,-0.0342917057745359,-0.01018259488051111,-0.00024028293089144572,-0.0025121412449703178,-0.008783663261691523,0.017301778667296625,-0.019372825236977812,0.003747579517382419,-0.00451618711533203,0.03059241776530637,-0.003646619106450354,-0.0059458417152787255,0.01227479823719454,-0.025110048850713076,0.025154579405727937,0.020713970580227233
HKK26_RS00085,-0.005707734660109331,-0.023001208718319933,-0.002971864656720097,-0.01700063228909946,0.04912445774900323,-0.009107405559211737,0.011741791622266356,-0.008434326131618812,0.039360904437363106,0.03864446087544487,-0.018333108775466553,-0.01591002579698434,-0.021273494812095676,-0.0004973759910106059,0.01837905786033184,-0.012316875904247921,-0.016351346434036306,0.009594073520538166,0.00486260715373672,0.02648511735202589,-0.0019260704561469353,0.02831418420514759,0.0400502083839952,0.0017569114312404226,0.0006331395286840795,-0.006865448843341979,0.0068896931551907506,-0.0007846580609972468,-0.007725422454379857,-0.0038436891737896766,0.02876391345611462,0.03762311720479911,-0.018054901669227942,0.03254821913739675,0.035913003834377025,0.004828826319583257,-0.005246454572239202,-0.0002694267643289385,-0.04190559661525106,-0.008073799857921378,0.006638465209768459
HKK26_RS00090,0.017668216295894566,0.00037401489688938013,-0.019053579721291916,-0.012442609980080505,0.011463252263689844,0.005296003473173554,-0.008919156601909872,-3.592753065805004e-05,0.0021920533536820834,0.005591021360110911,0.02451961651958315,0.0036670935333271435,0.02144522941414887,-0.010156705620147538,0.007449530209290849,-0.015862116179023146,-0.005806114583454226,0.017514313570414983,-0.008953097879554428,-0.004034558873593754,0.002596634076301936,0.0015163706304877954,-0.00021701303496655266,-0.00780011820340852,-0.009627733940787865,-0.0031364198885678114,0.03631158922678259,0.010629740297585448,0.020669324946621295,0.014776209168404317,0.0077408505196507665,-0.004132966920999635,0.011914447487962157,-0.015493942320855339,-0.0029465765296942466,0.021257583004828228,-0.018973818796538266,0.013870372028458963,-0.004079093070067852,0.013723109770726251,-0.01011310617336589
HKK26_RS00095,-0.0254965708902222,0.00359577637911236,-0.010057605816563816,-0.023074315459105415,0.0004002421320760131,-0.001951098858778216,-0.02259893328053687,-0.007269307777670836,0.008230690788452472,0.004013469976901664,0.03671678953311106,0.022514287919695276,0.019070846560607653,-0.00012162832225673454,0.002720855033628801,-0.0026402130336771346,0.0015701316903429313,0.02233712117919067,0.012586249177809173,-0.007958452113659028,0.0024063327198772873,-0.00034682072771687403,0.014846103748598552,-0.0012072339336283125,0.004934704737860897,0.0009405703438715312,-0.0032715390425392685,0.0033765187594917054,-0.012936495710383777,-0.023193908206382393,0.004360024695448188,-0.007322827430027948,0.02655600226907086,-0.005749764470016676,0.02111570735182275,0.00933887960499229,-0.011411058910607175,-0.004335954239878465,-0.0033189208973886677,-0.006305199824571648,-0.012296539063101514
HKK26_RS00100,-0.01117149888556581,0.0024076108911914597,-0.016558540926111046,-0.031361219742855814,0.006220016456681616,0.00555253526250496,-0.003033905784381732,-0.010921484739269792,0.002374733321812657,0.009754226914180387,0.01136183233061866,0.00014952465717571795,-0.002432297111513343,0.014221302092237043,0.017957538632537157,0.027771375184572924,-0.00846950229225148,0.0299409695972974,0.004233882721487273,-0.003995000925222854,0.012530386247245964,0.022208150783064748,-0.007566663980788674,-0.010131090117704189,0.000910969784798288,0.009209774327118418,-0.025463538024792183,-0.005881843735951289,0.011172554477912974,-0.009711501338594298,-0.0096581974890187,0.022137919633452408,0.03200389888904865,-0.005039100005952567,0.02099172353123466,0.009990673955592418,-0.023001613249363097,0.009010445479034842,-0.005834946451609829,-0.005082675118479317,-0.029568783059478472
HKK26_RS00105,0.006700939848174811,-0.004944499271040836,-0.016917901007710723,-0.047084461157673174,-0.00546867483557684,-0.0035960958654263535,-0.005332166388557873,0.0064939463133376705,-0.008750584867363567,-0.0009288405158670315,0.023075011310496638,-0.009084789947912564,0.02749109420391564,-0.006825945868676024,0.010492992841859205,-0.022190756334355043,0.008713129701035278,0.014270348759248812,0.00557050448844218,-0.009213494275626805,0.005028535002271411,0.008534730495709976,0.007389238356465031,0.005090438479360428,0.004952707224260594,0.006522534568619382,-0.0016596481365716174,-0.007748627115104647,0.015901201019974286,-0.005263568019648783,0.01387491558321099,0.007877310667708505,0.007653272216084576,-0.001828079565152098,0.0074735752538649496,-0.0056670782793143805,-0.002563649077488688,-0.010172291008019413,0.005896122090208961,-0.0007375200007967079,0.0009235516443221599
HKK26_RS00110,0.0027993800358171892,-0.015909284087455882,-0.031098981378193863,-0.02646630802011947,0.007142559160278967,-8.442978107202975e-05,-0.024550428175092568,0.009317578633184114,-0.013330837384497442,0.019553492283478812,0.045062283252427456,-0.002921768650414275,0.0004897725303414055,-0.00197879204357678,-0.01567748170048297,-0.006423164334557687,0.004628718135575625,0.004599313203521577,0.0051916844213852455,-0.02260159417864843,-0.007536158521556956,-0.0034499879332196832,-0.012106928591760019,-0.009346973377269628,0.017654245969430018,-0.008594177138269129,0.0012140996290062103,-0.000566097365165363,0.017267952453906322,0.0020371272159148707,-0.018666807890642637,0.0021868552464291134,-0.0032809588440526486,0.012511064268833545,0.027944628548048932,0.004124275451798872,-0.01777317396895312,0.006545872596009675,0.011171668436056015,-0.014124956937659035,-0.01947675850523417
HKK26_RS00115,0.008339501503675413,0.02395684559499267,-0.020530996738160816,-0.02725952331211061,0.010778155013019207,0.015137862696393604,-0.00043291944351633095,-0.011392101030903785,0.013988254225819938,0.008371045739035436,0.02624850725854675,0.0025753855580934824,-0.01645891095960108,-0.02773204599701457,-0.003074850569189907,0.030521323240811866,-0.0162696874329106,-0.016557050415159737,0.006635276707310475,-0.015889296103771648,-0.021563842947789943,0.004590554050222939,-0.005009733661588746,-0.008652416172360107,0.019872428680654947,4.014983930137851e-06,0.02474581530361011,0.01899469020589875,-0.047010625074294224,-0.017943863318407367,0.016589775478687722,0.02793634046684759,-0.0045718934139196135,0.007400430944188897,0.019952199880051816,0.009858758645756135,-0.00260231181468996,0.0007343462084962292,0.03728633311384766,-0.008189491404440367,-0.00463730844792572
HKK26_RS00120,0.007376875801931624,0.0076722315152344235,-0.011588195649278871,-0.011732611157874695,0.010107173309893368,-0.017581648640678592,-0.006001622690698535,-0.017211202033503296,-0.0014864912543995428,-0.003422106087740989,0.02512747337596044,-0.013329771944359182,0.0007265380698805657,-0.03939743797922634,0.0001731141730784591,-0.0018773334460618354,0.016748522958621222,0.007540471940388356,-0.0021576008427004936,0.010935823892718593,-0.0026004902187190186,-0.007124791280766297,-0.008969587961411462,-0.0201538071266026,0.015464603529723654,-0.016954333921569486,0.007788723773602655,0.005508065675500645,0.005378942890579431,-0.00971652191159484,-0.04185218134701841,0.02610603812869685,-0.011946283091666897,-0.009243250700029262,0.012898374453651149,0.015307912998733736,0.010180853163024198,-0.002932975597342381,0.02297430017449478,-0.004229849564760393,-0.005816504956634891
HKK26_RS00125,-0.0011956963301053211,-0.0012065655791661403,0.011270630418240809,-0.030310423828573303,0.020895353637117867,0.008091622785431076,0.025747624810660466,0.019071886162062453,0.003322256704759799,0.011008610230933667,0.04737712247656258,0.032978457786146616,-0.000975344573258547,-0.011351994060937015,0.00810808051274547,-0.039045249060307555,-0.04331978455811343,0.01035540712392369,-0.004744369723054824,0.007574487230832131,-0.0027273542818951656,-0.004543213642124344,-0.0008584535547966429,0.011542964661829764,0.007314849797910261,-0.021976631330683193,-0.00724248782933725,-0.02014918603689545,-0.031198864508108482,-0.011246847962285327,-0.0516382526803983,0.011922947544137148,0.00017194546219414633,0.026376911066997112,0.00577962707662946,-0.0042100463888662815,0.017421176127502998,0.04030575787564507,0.005394762202012247,-0.03901290778513962,0.09161138813734292
HKK26_RS00130,-0.025841918059376395,-0.01546146147669218,-0.02284475575093912,-0.05393859087939235,-0.022994714543741756,-0.0032140764356094376,0.011083822580741403,0.008406300997833837,0.005638037660196502,0.013406562567065667,0.00018018159643707355,0.0013181535505031605,0.013265538141598095,0.0011567661486444074,-0.03678509252306416,0.027893989807236765,0.010654474305933819,0.029785368272362688,-0.037930583833546784,-0.011362242146419286,0.010774827091126624,-0.032235836336318754,-0.0028210130753886244,-0.004122717762136985,0.009186218178456622,0.023917645703670644,-0.00440398987672038,0.08297830249432529,0.014096616321539602,0.031962482008757946,-0.017256427487484568,-0.010373845818361765,0.007550787196971863,-0.0036841617606104514,-0.036505334175510606,0.022578270645392726,-0.00628341665789634,0.027290790642227412,-0.01977483993370295,0.013858981981013267,-0.037799095528905584
HKK26_RS00135,-0.018920559618294884,0.007278005654426842,0.012061338769013254,-0.014538973529879855,0.025953261064810773,-0.02030255209232413,-0.020516670047293423,-0.012867072721323165,-0.0041103076293511984,0.012661660020867946,-0.002231542750130746,0.0034109897732001087,-0.0010461088024786927,-0.012736714138804244,0.007812687105955398,-0.005189702489884051,0.01106499886070719,0.009454712733586565,0.008688083175577533,0.015977763879870065,0.007955923029838701,0.04291152844474213,-0.006095093254849161,-0.007086747767223998,0.006117316531274749,-0.013642600032438452,-0.009130077119426006,-0.022888258707086193,0.008316071702283802,-0.014984731316694574,0.008847016007205399,0.0163667379048727,-0.02510489177451977,0.010822743157590227,0.014001975645656263,0.01640962931183893,0.02927241671069475,0.0004909375660187681,-0.0061505537799900235,0.0020206263846704853,-0.01101929810801799
HKK26_RS00140,0.0006457197779944731,0.01727989123253247,-0.013251455242867314,-0.007753559534381672,0.024379787566945296,0.024307406731748776,0.0006758585968217765,-0.016806268430816593,0.009597061091677832,-0.008449115910663243,0.0030655842597083864,0.004078799895111861,0.04572757441208998,-0.0030064939966988947,0.014021263778433556,0.02272864684334681,-0.011042686699512179,-0.03441534159632197,-0.0025286862565820655,-0.023303318529993858,0.02902365853866549,0.0059798922409740095,-0.054405877049993535,-0.014440581604673685,0.0003468333287909741,-0.02495226667115288,0.017606308873098445,0.002710636289279206,0.0028059357081375047,-0.00652104941642354,-0.0024990028401761194,-0.017134052715990267,-0.017550021199773422,0.019771473473295723,0.0324752829073164,0.06784562276177256,0.02033085234623671,-0.020182680692227426,0.014070547192579892,0.026429396074164307,0.04833386090019248
HKK26_RS00145,0.04368438347273418,0.022669074535576938,0.003665601402583662,0.013464134379501261,0.004469855869899677,-0.028848839542591525,0.00753734219470922,-0.004319359324301245,-0.030587558912916698,-0.0012398390920580807,-0.0005550133256617151,0.016562086210520237,0.011263363324889454,0.012267759918956051,-0.007528505062318392,-0.005004842064890148,-0.005410221290799494,-0.028746894354136385,0.02899419762087703,0.013551123856118142,0.007480078416484725,0.0026723149292853204,-0.03007237161333417,0.002256186339451352,-0.009649104166097749,-0.009622255860964653,-0.0045550711786803335,-0.01239220829013209,0.01725725769673565,0.0004340282696482739,0.031246171703056543,-0.006357350462171335,-0.021014167330481667,0.011271196160869454,0.032157168110936364,0.01924650670593283,0.07918116339314972,-0.045598701444869605,0.019175640052539224,0.02747823894674033,0.03075275069586164
HKK26_RS00150,0.05802622536981972,-0.006504964123047553,0.0013720857131801364,0.0024466942763666163,0.01157407181928163,-0.013364525114098068,0.004251360539564553,0.0005537907992372077,0.001995096068441842,0.006255823413292195,0.016943596460111062,-0.0019509725464379429,-0.0025372925476596013,0.03440896393765913,0.010087152827610898,0.08050733934150509,0.00684183549230202,-0.013735646847871952,-0.014185342544408112,0.0007130079408353595,-0.0013195248903939572,0.024325346779749603,-0.019260378875015978,-0.00844399947144166,-0.008729767292238145,-0.0017186890375693012,-0.006794352714475014,0.004451262936843665,0.01781482570237426,0.00945328131331239,0.007842675966729077,-0.03512954111301172,0.021354423621488285,-0.004281825414839385,0.005533539228670487,0.08358750394449532,0.06963144891322333,-0.021243723870104543,-0.02109586620415478,0.027055128519668764,0.018093906047831374
HKK26_RS00155,-0.0016492773331019507,0.007575481160756948,-0.00028988631274961656,-0.01791931022464492,0.01565472662642346,-0.015854480455667452,-0.023527612448208505,0.0012370917601949379,0.020286252874925775,0.0020509877768691205,0.0029339565291781116,-0.015545005465002254,-0.03189546822705355,-0.023234010254469587,-0.02344816800419892,-0.013463119968944783,-0.032591543556363387,0.010032017644560713,-0.017680692882264416,0.010618707826923821,0.06367231895008577,-0.003325617829273471,-0.013836013640114933,-0.01793253808650583,0.004190761368871509,0.035566288172770126,0.017535981188019453,0.027050310149990073,-0.002789645026718048,0.01869374662216558,0.00881723555067856,0.01941173781883341,-0.07985749694970647,0.0773769448826056,0.033827575594058086,0.022980226034583613,0.009393019986820841,0.009036371977646148,-0.018554611061366102,-0.011651090708041458,-0.03953923630277195
HKK26_RS00160,0.011539726009502304,0.07368604197209824,-0.03912771548138004,0.013102630337530572,-0.01571722176105876,0.0013279196149075141,-0.01707092780855712,-0.011686185717007374,0.009707887949275051,0.05528767714811975,0.007325735279205152,-0.030990234110832102,0.013550729337332371,-0.01715787216982531,0.049980141985985715,-0.06797696462803787,-0.051817032007613874,-0.00026604151478598105,-0.004813741446239068,-0.019866430140819288,-0.04530898050188279,-0.026798008845024084,0.036195458909044326,-0.014350271729095691,-0.025460299224090002,0.006591897054031916,0.016558350990594075,0.05629548684481572,0.21757758656694232,0.015970899097132406,-0.001067190976622784,-0.04124858182717359,0.01500495739625994,-0.00908359401150969,-0.011407849861092178,0.024902189754970626,0.0041918294112424734,0.013809817954428701,-0.01204772402693143,0.0008480089962190996,0.025877263807155514
HKK26_RS00165,0.0004881225951054775,0.009877894409110556,-0.006639917803686302,-0.020608528208908176,-0.011547501530917059,0.005459497054499409,-0.011167898975872835,-0.07509630769443926,0.005634999202492651,-0.0004381435292440535,0.05850390851226944,0.014688318270723075,-0.018391559282053143,0.06996945379879818,0.008573227570477309,-0.03125204355768097,-0.020947828911628923,-0.012990330558693036,-0.011752295310411281,0.0021614748530372195,0.002375513735858572,0.03305146618459163,-0.005898432138442495,0.013929732175230723,-0.03182188453721148,0.010967386365411306,0.085028573220694,0.026741852892211426,0.046574858864838704,-0.010733465650842216,-0.025797704640325447,0.04749663834024671,0.029516321696273835,0.0010944416587806787,0.007926464050463978,-0.003297060081320565,-0.0029230641801413757,-0.004413129025046722,0.03929354728424983,0.0153225051555577,0.0174363903932656
HKK26_RS00170,-0.020688694083765342,-0.0011567848977733495,-0.01852350655595825,-0.04578101297961346,-0.00018395808512837791,0.06185904400164094,-0.014644438697440885,0.010119164271095738,0.01382148275030095,0.07192580117021602,0.01392771706690683,0.012070373000777113,-0.01274599123722845,0.013824553315594734,-0.00338321941676508,0.009846502109166192,0.0182267997647109,-0.0025696040353073457,-0.0012000915148236372,0.0021557117257086584,-0.00887376194179171,0.010662003035185694,-0.027559335751870327,-0.007194248424915824,-0.003712470216585985,0.003760640452625473,-0.03581467462850826,-0.0076559579782639825,0.08858532340400477,0.00010553028291626626,-0.0871353091125674,0.00780951060362211,-0.0011837376147038469,0.00423992024579886,-0.0014458477112731533,0.011821811971648031,-0.0140087835261115,-0.005905201304689628,0.028539296058569762,-0.015579651230191663,-0.017682393603945332
