Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
HKK26_RS00055,-0.012464944263502172,-0.0048016278503980854,-0.019580511071757394,-0.004125642132346201,-0.028126031099952976,-0.03154335908070887,0.01593833217902545,-0.002017188785530988,-0.0031515340083234445,0.04194189425394257,-0.01205117442540535,-0.012345994704901607,0.007204329005210664,-0.023240303722361796,0.002491094702454402,-0.0173482134851844,0.004370053503895969,0.037284930240140166,-0.008752022704045572,0.0033813832736698623,-0.01243324038196575,0.03718160820837115,-0.005632292733054175,0.01152901778226763,-0.0015131597737950983,-0.004454495856877694,-0.03736662356269693,-0.06721679296001508,0.006073135455526939,0.003421824347762152,-0.01935797364609383,0.005211916386226043,-0.010386869427174275,-0.005902242099905446,-0.017195058209720216,-0.0004212118857562571,-0.02294505014674735,-0.05063675466214119,0.025566006031052694,0.011740170023563305,0.0009522019720487808,-0.008248024805938194,0.01008592270920257,-0.0015276334566274548,-0.018962299534222994,0.025149229400760153,0.005239166810850048,-0.023286847849671544,-0.019127398528187626,-0.007410960737030674,0.0007358853098700211,-0.0008205509352495122,-0.013610903239915746,0.00906386284665556,-0.023251175506655997,0.0025202515149895114
HKK26_RS00060,-0.010222221092412822,-0.03284255636794451,0.009395703545108585,-0.04605992984484431,-0.00774991243446976,-0.008281138989755138,0.004415393559080285,0.0051722563013249425,0.0024573114655910538,0.01350211523564616,0.013383922560472144,0.00014069081370240465,-0.007155180973496179,-0.006511322194009154,-0.015231399024552696,0.010300538077343931,-0.022806666046435317,-0.022016640128798035,0.014468302928252248,0.019997469658885058,-0.029274343956390843,-0.00020751520630804502,-0.00602334004141593,0.030364263580263534,-0.007266798296908961,0.026682889713112723,0.0038619173279193673,-0.019110921022406524,0.0025516438155834572,-0.003614592446237342,-0.009069938292500074,-0.02557176597285341,-0.005898506301197456,-0.0065874410331591415,0.0043576658342165285,0.009447892696653607,0.008100196933651055,-0.03668089358144434,-0.016975450432598606,-0.005222677358279756,0.062196532740254315,-0.018486725304738674,-0.008814745789776373,0.0387552406853497,-0.008344455670191306,0.010798037350451683,0.008579950149957424,0.004113518977258027,-0.010818442393824124,0.007601602261336375,-0.04089888694035799,0.022228529393290803,0.009968397827238256,-0.006512755682773417,-0.060448529352962695,-0.01188986056502379
HKK26_RS00065,-0.01479456890841358,0.002215550192810837,0.006762346195151375,0.004728836014307824,0.019993476110935934,-0.008809181214757926,-0.0430500429259523,0.028148967276953808,0.0003966704727142609,-0.009456051729823814,-0.0040796121050183255,-0.006705766173736358,0.01348185750916971,-0.018520834719865608,0.010808375081105902,0.010191780962517046,-0.00040378079852672615,-0.017466484118918952,0.02762958258980257,-0.052745466876041744,0.013215335519819243,0.4393678398437387,0.1067014745807971,0.01897132826578738,-0.0008677448272150134,-0.013518388555780324,0.008662216948252716,-0.005867044939131553,-0.04038593582377861,0.015503510551544884,0.003212208381749045,-0.0021040279620680186,-0.0006491314441684032,-0.033586782397703886,0.02942275811230032,0.010358675669481409,-0.0043516801185046776,0.002611212871971743,0.014262405419651753,-0.00019985188782975762,0.03739626070725146,-0.049212470826219185,0.02646779596726111,-0.011491824302845143,0.02476885841762864,0.005689721296247904,-0.014441622686052724,0.0337784984483768,-0.004107172449680618,-0.0055021452929635666,0.01688721911190655,-0.0031009787445979656,-0.009717931800943526,-0.02327610872958422,0.011556088111653094,-0.014022420747256239
HKK26_RS00070,0.009250424558155244,0.023938602952351503,0.029793770263264237,-0.023224077689122238,0.00433622685251785,0.018404209860903874,-0.004861575541358845,-0.017915784653193694,0.0015576294068366796,0.015514932882246205,-0.01435364763794855,-0.01850244284328904,-0.0006559914560096098,-0.010181897667260322,-0.0011687832096682485,0.0184519725477884,-0.011328382695228283,0.004059659733732321,0.026384756580306475,-0.019996553135357965,-0.009904046210472226,0.2663274258621807,0.05915989348526632,0.0074239320661502895,-0.012507278006405576,0.0011300208036075666,-0.009804361236018579,-0.0002206810526140921,-0.011927416510338098,-0.0018981217633897867,0.004105783809051464,0.07110560669805517,-0.003933222940596548,0.001900836383425884,0.03268362011021697,-0.004034848495069051,-0.004200219789045203,0.0015484418414546755,-0.00034870079145379244,0.008079224272839337,0.03284976603227892,-0.011362580179250388,-0.006207410192872759,0.008975575261219953,0.0007885128662815646,-0.01265979806579184,0.015109227502669324,-0.009516937478880886,-0.00811816508013281,-0.00033674537791296644,-0.020892393460810458,-0.005220022334434248,-0.02221717407680312,0.016216187775400768,0.0019330606191223009,0.00999755161074946
HKK26_RS00075,-0.007115896667980491,0.0008315792400780819,-0.012699023385235686,-0.006983358671471083,0.008525649082559398,0.002030251970033989,0.003226539024829152,-0.01661481232034042,0.001516690236404224,0.007555478939948853,0.0010342752617635378,-0.013171233842716233,0.011577486888641573,-0.026931139013226434,-0.01301255017412823,0.008330054306056316,0.00107670916364071,-0.004639185683655745,0.0006631340434776434,-0.00027417609818991957,-0.0064413924150879326,0.26302029243599917,0.07162127948252735,0.002075611643152323,0.0032192225511188375,0.003500438982596491,0.010027354512694075,0.030748696947332087,0.024446195914119246,0.012494607402543306,-0.009050961371705541,-0.014155216847363001,-0.03479943960096375,-0.010509040864390685,-0.00136234493053024,-0.009661850508477546,-0.016426150659053534,0.003694215817624329,-0.0023529495376578627,0.003051422597384152,0.03580868960582615,-0.005441276544825752,-0.013944884154683543,0.008193285228968105,-0.007022743111003025,-0.001461671410712221,0.02165573331795494,-0.02341072350078092,0.00723396162749056,-0.0004182552845729626,-0.033909231716300677,0.03522956415875515,-0.005480039441035896,0.012984342290267415,-0.007217297106032495,0.027637892363590797
HKK26_RS00080,0.008517309744062557,-0.003763702222917747,-0.004410487617997322,0.03697781712956794,-0.020500310016657614,-0.01402902467650607,-0.010093027725431464,0.025386471031519826,0.01121324020782853,-0.014183231676415062,-0.05273261881075379,0.01595604336743788,-0.004625311997325287,0.015085593709050566,-0.038532109027524276,0.017672867428116065,0.018687554162413723,0.0065303794377000735,-0.015383098240229168,0.002675354346707116,-0.012608013179946783,0.03560452376982425,0.06105685072111023,0.01707918626909744,-0.003758700106974578,-0.0425250209601991,-0.03662800499250698,-0.015728021590728898,-0.00267226668541297,0.008781602611794465,-0.003784537488063518,0.049706835850683063,-0.016260554542623176,-0.007762456408253977,0.027232694332391193,0.015365815509387924,-0.0024323614794765232,0.00849956732301103,-0.0015686856313446161,-0.0007923623161611888,0.012198203487966358,-0.018278211022089718,0.0036843929774252443,-0.059951265694298886,-0.01337353825126995,0.0018567761467024912,-0.04368760895868396,0.0054340268304363835,-0.0027494179566029857,0.017538342920216717,-0.027858460569504487,0.04001713846922545,0.015609300331948083,-0.01477765683107171,0.06002417753207878,-0.018661929886824004
HKK26_RS00085,0.009027518384486462,0.00882434043088187,-0.0096763743291393,0.01083138253030189,0.010331924549598814,0.022393469077246188,0.01641516581396273,0.03436750611553603,-0.017590477708155767,-0.000711831744479833,0.010766696149130199,-0.003004145198389616,-0.002596725514837419,-0.011376603287533501,-0.053151551914495346,0.016258589204644486,-0.014697697755855825,-0.01494240004325182,0.05452301926710338,-0.037213432856308785,0.0007390077582250619,-0.013809647022150767,-0.0008655652181932755,0.03552791995995158,-0.0048465919325308025,0.016016598157271147,-0.002733214477868291,0.021194144531737562,-0.0010034830664860538,-0.009868429278940279,-0.006620233496818468,-0.004716505375292906,-0.002018747395482822,0.012478804222551217,0.0233251644793911,0.003156665542043508,-0.014729151140547425,0.015009071217180002,-0.004208887847029829,0.009325787569212646,0.007275268629825379,0.042670555322830525,0.011951116245117396,-0.020955116910248178,-0.0035382105384720547,0.00567341291758993,-4.1508519088276286e-05,0.014051956079942678,0.004098671875157225,0.01079688877911439,0.014973573773420934,-0.006853253662054838,0.026808739275287256,0.007066622162279712,-0.00480498289879781,-0.0012006328716024541
HKK26_RS00090,-0.00029245249463434977,0.006671981640986151,-0.004322652633573339,0.001852833418680022,-0.026651052614142398,0.009672746796204744,0.0052360320838916955,-0.00279687010309049,-0.014337115979954684,-0.003451989499204431,0.0043551923430168015,-0.009394858415120111,-0.014029300760787166,0.0023517021854769053,-0.00801049417898911,-0.0035907722955763896,-0.019585260818554873,-0.005847643159877536,0.016426164048365742,-0.02196773768298022,-0.005143222792027932,0.00834581925790824,-0.00988667466789994,0.02715363153681904,-0.013527575535279357,0.0024635206248309355,-0.003931337559949399,0.003756960161108283,0.039698768284016896,0.001736103886116996,-0.0051360694419700995,0.003981513300818441,0.001650608639833193,-0.004028504939092366,0.02258106809615766,0.0010831576111138227,-0.0061534703492260165,-0.018262968086458924,-0.006294060523365548,-0.013385504272952814,0.02198635569831291,0.012469221339127066,-0.0029757471708743346,-0.012007285074513773,0.006471196118411493,-0.012315239399493532,-0.0021906119742824922,-0.0035891787112718554,-0.003916587880777854,-0.001459352761557169,-0.0012915780552814739,0.024189874823759963,-0.00404916965832196,0.015089426322061818,-0.03751834861494271,0.00968759144079437
HKK26_RS00095,-0.021030534391261416,0.03396709829478258,0.011229061062375917,-0.01418200987707889,0.008450596876735767,-0.0031306138980945514,-0.009309665932991701,0.0009896295396918736,-0.0117535531009341,0.012670136794430565,-0.015773146289438277,-0.0020548495122401657,-0.02452247369663182,0.009746418165377755,-0.002209866211333317,-0.01141383402157863,-0.02073200339898761,0.0077057923221506555,-0.004861485525006635,-0.012181562923387576,-0.006977463509780853,0.015736041381225505,-0.012107234798262445,-0.007279201454947032,-0.007226551937979922,-0.025524636671129555,-0.0046348923602063915,-0.007130059087786477,0.008938312915004866,-0.002251685463236254,-0.008159086811452257,-0.0014433108153969053,0.025536566780041556,-0.00038982582490808645,0.0030872463414850547,0.03521135300394296,0.0015741433633774137,0.0034512908003624574,-0.014542436151007702,-0.005495478908778158,0.012094486135451993,0.010125109126098122,0.013444600596277233,-0.01809996822504328,0.013835988456027482,-0.02327196492583079,-0.025842782331619792,-0.0014524164576587306,-0.014305028169456738,0.03311136954553618,-0.0029387021927670116,0.013161579614597615,0.014510834663854104,0.016346254982589837,-0.022113948685057727,0.015874836691963694
HKK26_RS00100,-0.02316079851283911,0.02384308283691252,0.015851103019172773,-0.007513741285621228,0.016089599770702148,-0.007398646198635553,0.011362155226908728,-0.007160049274626038,0.006879954893540179,-0.00906075961985267,0.00042443760903566256,-0.019470169073222306,-0.0250854139273186,0.0406961111631463,0.0012723548729590248,0.001603357378231189,-0.0066732373522402225,-0.007503515681915214,0.014825808989382062,-0.0007130064299231396,0.01255157509440393,-0.00952478897171826,-0.022025876467496562,0.01119774609942607,0.0008521857348750491,-0.020487845097247655,0.014742367789628326,-0.016859259123898313,-0.00813763282467433,-0.006316101520941084,0.0024946281708581137,0.000564873151620608,-0.0014658597327295844,-0.001787858498615805,0.016427675272875013,0.01483576079923799,0.013697906970770219,-0.0213254367832467,-0.00975002605829371,-0.013367493166762912,-0.0048225580700471385,0.01899178954861287,-0.006174261092600586,-0.010060291217897175,0.006648155982279272,-0.014214743436459665,0.020706266142629968,-0.006149043156924515,-0.002220001362772711,0.00960125176705381,0.017484800905220834,-0.023626058243349894,-0.0035845402572419133,0.01216341593016916,0.04442656950476371,0.01880444423820777
HKK26_RS00105,-0.01205763303710449,-0.002352929767116425,0.005865586241690768,0.012898054189294421,-0.013421261917251239,0.011093323357801705,0.01233713309877016,-0.006725447540931882,0.008283320174355503,-0.013484291072687574,-0.01890133056427201,-0.02453217209923083,-0.008457483014546257,-0.006161750937026988,-0.0065751992486289225,0.013545762009343425,-0.025029299104138675,0.008731497199190048,0.0005132925954687076,-0.0009156608492086371,-0.0009190994914526064,0.02074664563266934,-0.014732433338257333,-0.0021522475476071956,-0.006918186390483475,-0.006886548911615414,-0.008407709224009581,0.005476687211814081,0.011493859852107593,-0.003971648040642481,-0.0006290082955245023,-0.007218284530764537,-0.0010836941298548676,-0.005465844141800811,-0.00167581510018121,0.02963758203497435,0.011641958662246443,-0.008629740402631036,-0.0135267841699023,0.00022959818335113434,0.01567533032970718,0.007605261748956773,-0.025874059161964346,-0.0017062462190469664,0.012454590957664814,0.002899568919475743,0.00048176757169118167,-0.022505785382409504,-0.012129301238340237,0.017860525844834673,-0.0005963940695482891,-0.00011574789270266093,0.018622093386289958,-0.0007158439906516191,0.002912131552546347,0.00176922006799392
HKK26_RS00110,-0.009734028441736238,-0.004337278652724022,0.009731718389749507,0.005352888763483714,-0.002169222218431018,-0.007162574619954512,0.0013191464911248866,0.0038341349191642476,-0.007218214314447804,-0.007637080087812947,-0.009125945786189898,0.017000797144047997,-0.018815668578631733,-0.0039314243412842936,-0.001068216769308154,0.00600015804455887,-0.02887057822405231,-0.001924292231641919,-0.0020600857528915075,0.009442410895339785,0.016224847426253925,0.02351809120983904,0.002018846227444699,0.011036959571876727,-0.011098242718551234,-0.001393516299118449,0.0005417275313382555,0.02369809834822701,0.03087170041390432,-0.013655236306837314,-0.016713121730289885,0.002557438521127227,0.027382727157117,0.009000549864231511,0.02029010856646567,0.016965961514590937,-0.006581540766568866,0.027305905970612686,-0.012493110864420584,-0.015870273877554995,0.007066440237978973,-0.007828364682934737,0.008290853840182811,0.007138743226519575,-0.0038100900997108484,-0.004593542509234564,0.01173840740717137,0.011269545657186698,0.007550986479677471,-0.012513076015275702,-0.016129198640763627,-0.004265168594696277,0.023924308968792583,-0.005605337527896909,-0.013418502909003207,0.015841756761751175
HKK26_RS00115,-0.01637964601199495,-0.015840851603626818,0.014978321229412943,-0.034313924562258284,-0.034805177783838084,-0.008926359045423727,-0.03357907461962413,-0.030486220379339995,-0.02817891697522698,-0.025680975115098443,-0.0030203148955328532,-0.01557515196273514,0.0038093039700053135,0.010322590569550646,-0.005766699962793952,-0.006003312957132962,-0.032740933782273794,0.000863117176912809,0.011908547745324537,-0.005006396503227912,0.026804670918796857,0.01923451412949947,0.008443597721189714,0.0031331712605433184,0.011625905989146666,0.020035106021235018,0.0034285374341240194,-0.010970033306681727,0.009758564211163463,-0.008414684517613923,-0.022173659068933937,0.00038102060662918155,0.05332590223875765,0.02074915439834639,0.007213577230358629,0.0008509004199425002,0.012019572266958075,0.0030371504954838278,-0.021243529658474154,-0.00680227537000766,-0.01606927227355919,0.0012808894493719883,-0.024515523376733826,0.011611318928006263,-0.022284589245392547,-0.006308645807836239,0.027154031134794844,0.02557463992065813,-0.020135939835625137,0.027355970525780846,0.020782012515783845,0.007132534478810333,-0.005364661529214714,0.011257740188540434,0.027091846455488976,-0.005910347322213019
HKK26_RS00120,-0.009017402311600437,-0.014743498137859681,0.015441829892569859,-0.015359095093188238,-0.033233885256195056,-0.0024901232444510387,0.014842039652243457,-0.008067567069016134,-0.006013859571149096,-0.01243293091676058,0.030031847800464466,0.01712030165331637,-0.013912774665353912,-0.011593173670220053,-0.012356357075110515,0.012784819509682596,-0.024097721828586386,-0.011405506262607697,0.008450412943038459,0.00020921797728540377,-0.03670638588349173,0.00503402567155391,-0.00012217920128452,0.015018869096021816,0.0008226288462658191,-0.016531215762120646,-0.013149201348914882,-0.013027640152343882,-0.02453592868861321,-0.00823332058260006,0.004499535050344544,-0.00849859597460222,0.025160246857060923,-0.0007539616971606814,0.009901790733978394,-0.0013098909831800645,-0.005510597017429885,-0.003238530211829526,0.0008974089035862615,-0.03302685642660011,0.045214051604759484,-0.006765084601648417,0.0013126672350424842,0.006924494660108154,0.013866979524656218,-0.015075424930404417,-0.0038661510140751017,0.019148084664474797,-0.02772486543286511,0.007243412996295768,0.01972504310809218,-0.004610345817796694,-0.0183934922102605,0.015990234388185497,-0.014558706765905004,0.005335738638822496
