Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
HKK26_RS00060,0.0003223465659962199,0.021959936900552108,0.008153518785089225,-0.0373258672913581,-0.07270705351949397,0.0049370392136534715,0.017969549678530816,0.012935910819925615,-0.005476563786594437,-0.030618826205793953,-0.03389313704013369,0.008672900230702916,-0.00919221008101977,0.004557705434754597,-0.001381045046851688,0.035178726106863914,0.00195217564054411,0.009850575683377783,-0.0184864884226092,0.0013100582941592092,-0.01807310619615858,0.01412453534867836,-0.0033761590726260095,-0.033180063500169006,0.02567813604633326,-0.001374456022343492,0.015436299441188026,-0.04280648230885591,-0.02358637999227654,0.004843331305986168,0.004072262702395441,-0.00914387313834344,0.021682041496117157,-0.04825957597606648,-0.011698749724289643,-0.0017747366958002738,-0.02692124317732229,-0.0062503905330633745,0.00040353343570341803,-0.023300592242439532,0.05223540377851655,-0.015033962268064117,0.01988883931869079,0.04857246338678735,-0.0014627409366016197,-0.021396856857861458
HKK26_RS00065,0.029168786169756964,-0.015746220840466587,0.0010348122546821306,0.009539080779694217,0.018770890980393844,-0.012425449259522419,0.34732459190449483,0.05498442000443903,-0.02328930858752677,0.004274348959197185,0.01100515564258523,0.028572748128692455,-0.0018583234483703103,0.007306338260484379,0.0009668945049443401,-0.008975202645968685,-0.002758211133567926,0.020209088526338844,0.015492459492042986,0.016619677970438076,-0.023387709738306162,0.0009697566836723383,0.02484960645201038,0.0027678575746496285,0.013264736350085236,-0.012456426043677232,-0.0033669921989000922,0.01094186124302121,0.020822900218270168,-0.01958564103497246,-0.0766624426524103,-0.0060831860585216935,0.0011813148085929696,-0.03965467364376983,0.007743099287999997,-0.013065954885335932,0.007672436057310494,-0.012411383548546552,0.017935260799695908,0.0006111059121728086,-2.774140058560717e-05,-0.0017900214025334408,0.005020796484142098,0.006076795253317441,0.033838237607421065,-0.0008184670869154736
HKK26_RS00070,0.016822879600297547,-0.013123348007670151,-0.0162817744927688,0.01943327162449278,0.004337660953306162,0.01657568347136941,0.24430109619628063,0.035628752061478024,-0.01427856560311843,0.002744283700920086,0.02334352537588829,0.011126840312398762,-0.009223198775859422,-0.002490961285100029,0.008426530364250383,0.001278538601142454,-0.00802240161291082,-0.012016571578471852,0.01915576511997622,-0.0011678986682077189,0.0004991486110954123,0.007885939655239278,6.22544225029046e-05,-0.011230790043547479,0.01682968153256453,-0.008070005552838991,0.06872302317808927,-0.0038446410369570227,0.021272330104788448,0.009818640821698765,-0.04421933036546321,0.016452057011153116,0.01724867231949182,-0.0018383602376588234,0.008786608206722805,-0.001697532507563609,-0.006214231962935842,-0.00852727764489773,-0.002627605178873641,-0.007329561057536989,-0.010972824027901744,-0.021043233535866183,-0.006675891095328955,0.025043476869500356,-0.006070885400710401,-0.018228865141161305
HKK26_RS00075,0.022210332004394377,0.004927401163934615,-0.014708239980123845,0.01088251335541425,0.010845792634293612,0.004063201529852037,0.23699504160222834,0.02063129665642433,-0.014472827378222104,0.0012528054061044177,0.000983990820931529,0.03473746305583065,-0.01108980502910992,-0.006305953417318131,-0.002721280127381995,0.022133062726884437,-0.0066972610581272005,-0.005975265887393802,0.019079960442142167,0.012509923723898184,-0.013683529076261722,0.010343563985068437,0.016009439207452503,-0.020900460220290084,-0.007710632720549096,-0.007857470486096614,-0.017353501522413994,-0.019099295551442137,0.010540433510364535,-0.015785194214235725,-0.03791097659451155,-0.01956701502765705,0.0005511924439343888,-0.010529509359102303,0.007315373761097104,-0.00972879781252501,0.0026156470072017206,-0.029961337631813058,-0.002072672889986157,0.010273198891191467,0.011678735209398378,-0.003258166345969101,-0.01547023744653247,0.0033491992187925815,-0.01633207926963954,-0.004461870207185285
HKK26_RS00080,0.02104095750438901,0.021514469262804467,0.002964793770012493,-0.008389466753698512,-0.018310606260086924,0.024474589073742045,0.07797740921866118,0.015347790273671322,-0.0027396415058585483,0.007852141067692664,-0.019766022912221543,-0.015653659184453623,-0.0012732830461870803,-0.0116220167127015,-0.0008176295844780814,-0.008187869511008205,-0.0030873172462624397,0.021782601316064562,-0.005071819067508402,-0.008309918841505221,0.005476499410011128,-0.017033333269673764,-0.003794278181992688,0.008989856401099722,0.002890685872030837,0.003970100047401333,0.0340042373816231,-0.008460876795463522,-0.036546757119373025,-0.01185187419813975,-0.01364388077803907,0.0051008215551588175,0.00101517927766426,0.0012538631790515742,0.009691821630640092,0.004256801646020516,-0.029683598744485406,0.0025835801888399626,0.0012095509870956086,0.0021471096723768186,0.0186103665682201,0.0282168830493767,0.015916648996295125,-0.00589918253799913,-0.024669510090022863,0.014160399145663364
HKK26_RS00085,0.023280330201552648,-0.02037986806686736,-0.022698092296617643,0.0014674749585732927,-0.005761146389005944,-0.009291659806182899,-0.00533450165024378,0.049447237767577354,0.007644123218521873,0.0016880555640272714,0.019355421162764227,-0.03276040820265652,0.03180829152743432,0.004052663430145189,0.03138053911666444,0.022157015769343466,-0.00488282865079051,0.027207039602846535,0.005361117522308575,-0.015404070582649483,-0.017381371020647185,-0.0029792060434659312,0.02144497289214044,0.027722024749377693,0.010773469096323467,-0.009048477158065983,-0.011937583908926725,-0.005763522893837383,-0.004126250481705748,0.030274969306057997,0.020673822786711243,-0.02531491186169827,0.0024152038082048315,-0.007972327526982577,-0.0012454487555786174,0.011881225019420238,0.025141547395519652,-0.009725323472022812,0.042952931714223805,0.0008284212259279002,-0.012790462143265183,0.01055160278519243,0.029336020178286563,0.0010948941792331896,-0.032509862936527044,0.016134925015620673
HKK26_RS00090,-0.012521561011410201,0.004726634614735651,-0.01181683125447086,-0.015925863718893502,-0.016709476037920497,0.017768603970051693,0.018766033647334878,0.013746707741315247,0.015426397678389023,-0.012494423675213655,-0.019627757515681937,-0.0003465965676131617,-0.002487670888839563,0.015837123817950986,-0.006492642755760577,0.02096193880577982,-0.002373241969410205,-0.008171370845359039,-0.006645619532398634,-0.007976704058921492,0.007520389857344611,0.00539243014697284,-0.009082389330677433,-0.0010805708319721196,0.011465905777504028,-0.018533163962299728,0.004695751147288848,-0.001076710352540279,4.535509322118293e-05,0.007222829540679649,0.012713985101529917,-0.018926996082527493,-0.0031616032342240805,-0.039731944718055315,-0.010603877389778969,0.016069076125641242,-0.0042279331255089345,0.009408202845810851,0.0003265773791882089,0.016455901330982424,-0.029082568141375418,0.007190129015750657,-0.0026726851919387715,-5.83551904977896e-06,-0.03707873689720979,0.004485236815500215
HKK26_RS00095,0.0025320458327085485,0.012642843361007829,-0.01439966717388864,0.002371199422668212,-0.00962320720772453,0.02027617263130791,0.03446854837342575,-0.004562989673028525,-0.02424534743137328,-0.0002337349337859264,-0.02299511183890971,-0.004797328684843129,-0.0013897710570691378,0.022062316484970253,-0.013383641214714566,0.00227809542745207,0.002439517598340459,0.01990112732343795,-0.003801614970686431,-0.011793625972766453,0.03059615775821798,-0.0014850491007561638,-0.007210290746574357,0.007474667217591341,0.006184045178987524,-0.01879381864729479,-4.931242973395475e-05,0.006028476903390621,0.005032676846166213,0.0024764235541678186,0.005607966973120409,0.0037035037565210514,-0.0018180468614245754,-0.012950361497733487,0.016916841408634406,-0.005074731063147691,-0.009934233769712138,0.009367562053490394,0.013551178855566686,-0.017915567148992464,-0.0017378873504479324,-0.010436379227679001,0.01927839368401203,0.0021348037207656076,0.012740462778075314,-0.008420088221608581
HKK26_RS00100,-0.03564884758941756,0.012700285742988725,-0.023868803333709852,0.01585331044120783,0.022810617335087338,-0.011214917962579243,0.005445527101688292,0.008242847903137404,-0.010907522423858238,-0.01322731759047819,-0.004514419241372587,-0.012971913430625202,0.02025773696608134,0.02466060560144131,-0.009146338054128903,-0.021831072090769853,0.012050931924673096,5.984406181531645e-05,-0.012041234460615897,-0.013270276050413485,0.02644089836629897,-0.0089087707249478,0.00029257000653679804,-0.008842078138846202,0.02510501943416485,-0.02083885538859875,0.0070706651875523385,0.008213930412885246,0.01189986110308211,0.009438677292957049,0.01191420476674808,-0.00948443011825551,0.0009696567733493779,-0.01908278547458624,0.004484807377032087,0.011741318856010477,0.01626454918699005,0.0015410456768259527,-0.007180607184631664,-0.006956019751184747,-0.013138060940899443,-0.006971940327688395,0.024592830200673814,-0.012756243437094087,0.019427037328768458,-0.011154453488173519
HKK26_RS00105,-0.02496235946341289,0.0028984139510160978,-0.03499737042503948,-0.012968550527003901,-0.025374554159695296,0.007360200173283261,0.017700045651658464,0.00010851516207669633,-0.006753038228055308,-0.011438178897535085,-0.011151833727629784,-0.0009946120122758496,-0.002668395310093233,0.015052810763250173,-0.01585565202619715,-0.00876552966841725,0.003656659250047501,0.010788795702736487,0.006041756485418575,-0.011790681275094994,-0.000317460423609549,0.006079541649609042,0.0015374138643038527,0.013637471447397954,0.01637956064829057,-0.019584292037963504,-0.005108226473730063,0.013460134635798607,0.011744498786518127,-0.003140117243512727,0.0004782814980260973,0.007303953042447142,-0.009727933323587148,-0.0017896288459403704,0.0031183542056769232,0.01354159456579767,0.004456820902627463,-0.004453823062488434,0.005571418110178185,0.012791114342970285,-0.003840275467881078,0.010427694252357947,0.007424589713175037,-0.01642735175351054,0.00785145101332828,-0.004431495573005644
HKK26_RS00110,0.009699241670390385,-0.014547456170457763,-0.012959426544063296,-0.007812543164271529,-0.009174745243171998,0.005744745475267661,0.039116836242690585,0.007747530175020714,0.001744737469243674,-0.0013589814249120123,-0.022709398487269158,0.014809445800380822,-0.0001657349638934908,0.010732372922746576,-0.029521670705186902,0.0018252560191864566,-0.006298692415870758,0.002810424968954371,-0.011869646103166029,-0.020071841741783593,-0.008454156816851384,-0.02122724777793368,0.0205619376638533,-0.018628169558584363,-0.017220030873480126,-0.03100944578710785,-0.00273952583683166,0.017453535121923457,-0.00359622323826156,0.02647608062268384,-0.014985861021439572,0.0007481412412662596,0.020776839756973645,-0.015813047250843,0.0007978946364466774,0.013647123580171752,0.01114103996378252,-0.006829889888266453,-0.006668871450474433,0.00025536268059531125,-0.001465647670449519,-0.015179963867122507,0.023261974059243327,-0.012668737345746596,0.018679519458906283,0.011869926566795776
HKK26_RS00115,-0.0043842206996178995,0.019938745567007837,-0.024381555443368032,-0.026318083478421964,0.035606385366979756,-0.001257776919107674,0.02064617237246595,0.003983125831393007,-0.025802072941095485,-0.023789487446544313,0.009572339789761764,0.031746969187204654,0.009070564302883975,-0.01939352438349576,-0.01634572054335323,-0.0033929211867651464,-0.02000476715519939,-0.012376481355176865,-0.005061513088249461,-0.0065204041405737476,0.001503918369941077,-0.03003209584339903,-0.0018423738878359016,0.01796091970345514,-0.0003313195673949258,-0.012904889342340835,0.017737223773243514,0.03296409441316903,-0.0005981475966304395,0.016131218055269184,0.014360667905196474,-0.0117851019676361,-0.012542127814832897,-0.05231562002139829,0.013235311030759556,-0.0566567203919037,0.03732323342251902,0.000703374418112121,-0.011311194171703455,0.010687874196806644,0.004112697331727498,-0.014255024130270707,0.027367135838302293,-0.04200979446077815,0.006032071958984974,0.012555718366976908
HKK26_RS00120,-0.03243113774790686,0.018580491435725644,-0.00944652083483822,-0.033309526586962776,-0.007086897000909187,0.019098755672643936,0.024074051251377314,0.008504721017142171,-0.009308017600091974,-0.013133521127978727,0.0031258066680452594,0.01913990387640296,-0.005833965365665272,0.018229912201809556,0.0030590254950422485,0.015228954102120858,-0.00015777469135080517,0.00402330418992986,-0.017647889428547378,0.004214247891765872,-0.011361871434979312,0.00704175054359864,-0.004658137852853611,-0.030683213532814838,-0.00017751682234528165,-0.015656225618545506,-0.011033910129676514,0.010239134540852795,-0.018711545962787644,-0.0016205332273781584,-0.010159522205411785,0.011680853949656093,-0.030408419852350918,-0.024941510820515357,-0.007392886454154444,0.015868130076395558,0.03713879894103526,-0.02464936426604382,-0.012579607030975158,0.0038309134633321136,0.006367542134248318,-0.015771871144716666,0.010079390373948335,-0.02186312766346013,0.012873957088941455,-0.006473378553743727
HKK26_RS00125,0.03620285407917535,0.007927392676885588,-0.022001382196047605,-0.015729424337586822,-0.024752345142718044,0.005955287482041604,0.06300857603750976,0.016529604975093856,0.004785838814494139,0.0021734648848304376,0.03892573987270667,0.013545440586713853,-0.027606022213979814,0.004942116449738,-0.003928298960138983,-0.0021317249264496733,-0.0022023647307452153,0.014383393694297414,0.016677888501246966,0.007061444644295196,-0.0054204212070465526,-0.008345786935413485,0.026691158433738083,-0.0476447332676899,0.012320333307062866,0.005873157313885018,0.011398753642918456,0.01637131554747262,-0.012655627635731597,0.0002280928526489537,0.0013609504695453825,-0.05015156100208236,0.0021326900073922197,-0.023153567205329243,-0.007023016654105938,-0.01690476950305039,0.0005681894862685112,0.01947327995678949,-0.009376694044114654,0.010957217762829445,-0.016092190734844837,-0.03470495328266722,-0.0013067510029274346,0.024191960557370825,-0.02718963345028609,0.01283769694202848
HKK26_RS00130,0.053268151940573695,-0.005038151419829179,-0.0518878366296063,0.0011700633434454512,0.013549066155883053,0.006283765792958081,-0.01051829745747649,-0.021917440358416217,0.014940622146936033,0.011767420775345141,0.014764777798508124,-0.022687629713836786,-0.019755877837931684,0.03279296738797359,-0.00578531821782203,-0.010964584247165357,0.010475671370956768,0.018035006232221793,-0.006368998741107534,-0.0020731650815803723,0.007452731810572235,0.00029235798125082385,-0.0027846493570802705,-0.015986667182413653,-0.03440402285537944,-0.02975469451614782,-0.0015040569346251044,0.021551096003670885,0.02388180489636339,0.021401142555518428,0.014447008594184138,0.007994752829972342,0.02937000106332231,0.0057409566325065334,-0.03344680745511006,0.012349137098285425,0.0008175090222755681,-0.015608775516248658,-6.076765829853767e-05,-0.03045373817530295,-0.005032038919953581,-0.013605044378261329,-0.04672710325151838,-0.01934600743564337,0.0038892856084235933,-0.0017595833448608657
HKK26_RS00135,0.007449588478255142,0.0026009351475169123,-0.01785629831957885,-0.013501666693349422,-0.0012715949150095263,0.016612528063697788,-0.00015330354448496653,0.016801770408471594,-0.0058388088892798486,-0.0033540846244074925,-0.01046684462789013,-0.007994123305256758,0.05668081673265751,0.0056204991785508505,0.025676032029428857,-0.006059432175138638,0.010832011407768802,-0.020286541828773316,-0.01003352205461147,0.03215946711540324,-0.016178376270954975,0.0035402459190111476,0.0009266400960558314,0.00491983477659578,0.006876371823229813,0.007040058204425275,-0.017732431127369996,0.00615741349572086,-0.017008499657404356,0.01567354146931909,-0.009230401517864743,0.011908620783275653,0.04466218632980551,-0.0010414590192251493,0.010662987047210328,0.013823059666398014,0.01430225994483394,-0.006714365609786398,0.0011345103781972743,-0.01873734979261427,-0.002618388222940337,-0.013365316525947885,0.005878524136866802,-0.004570372075849305,0.025210721762065947,0.004264657845662859
HKK26_RS00140,0.002087010207230051,0.02795836897331817,0.008256572753400202,-0.005724561956960104,0.016994706533956436,0.020882808132642715,-0.001587409427062514,0.0191538450935338,-0.023917772099787578,-0.017139938525280122,0.005624934241237107,0.009174399245785255,0.028124901319255352,-0.023137984398325987,-0.007951524608731443,0.05020753246666352,0.028342594365287792,-0.007511224612514754,-0.02287261688811553,0.026074109933802422,-0.001925053249611871,0.0023988492427766623,0.009608307774062722,0.006830195211894779,0.016060236817926555,-0.013645818969195055,0.01788792379647697,0.0017509174415350928,-0.031211174952450012,0.002605108435980532,-0.0012044642888970549,0.0007013785434289595,0.03365783514933732,0.012032399901696049,-0.005361635962676873,-0.0030447815446667977,-0.002196433645381317,-0.007994536937750256,-0.043749127062689,0.004427517056921665,-0.01089762784484291,0.02690267100766192,0.01088237697697649,0.00010137093598746675,0.04055474004158291,0.01963694889422108
HKK26_RS00145,0.030661504059939636,0.020732842619829057,0.017929074308358696,-0.0007471066228390778,-0.018416786949281456,-0.014919358793085306,-0.009110267529091358,0.016354471777625897,-0.008872572997278177,-0.01051577455930903,-0.0030977278647439195,-0.0019213197017682198,0.00262038241225797,-0.016505158193350425,0.02296869371743069,-0.007739679530943084,0.008242211223540664,-0.01323583955149784,0.00014398575815187473,0.04635505703811216,-0.026206750393475513,0.029677261542101905,0.010659167194818546,0.024703277162534457,-0.007932378062514293,0.002895355147933057,-0.027667819851691845,-0.014313419181288638,-0.003367484120944818,0.00017308607829713687,-0.018536032645632226,0.0033755680550557375,0.04941377335090817,0.026265102244665595,0.025837887006681257,0.010731095702253833,-0.01786850131842859,0.01884040423686544,-0.020946382911989594,0.031547742844130644,0.011007537817595866,0.02102426668555235,0.03671753344917288,-0.011347197367596863,-0.03512302565636874,-0.027374293614516428
HKK26_RS00150,-0.028186876848253602,-0.0025925843375785747,0.0064769865856540145,0.03033639345653744,0.07087233801336522,0.027008127585631682,-5.0591754263557656e-05,0.017817919406148415,0.004575894228412884,-0.007797660791497189,0.016534223424604456,-0.0484948673232592,0.022871988145479576,-0.007929615593718416,0.010883979504885203,-0.004034616446773771,0.009135453127548113,-0.024464733632584834,-0.009860351693058022,0.0635611927966146,0.007527715692570733,-0.002555622984780708,0.010666703260365602,0.019725201981710353,0.012731993178677561,-0.0022381838500444566,0.0019903656497111074,0.0007068612386918812,-0.0005829336789094379,0.014038056630506866,0.005390473419567186,0.0026677436324132266,-0.005360098590279283,-0.030533145642923983,-0.02098867600574496,0.012293257257125458,-0.016457070988523573,-0.0029507586764920056,-0.005753509231883792,0.028218504360546015,-0.008838655519233332,0.013715398733729456,0.012835252100533514,0.006599059089766212,0.0013780012681549622,0.03181731255588481
