Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
HKK26_RS00065,0.026060523854596517,0.0011203519036108295,-0.007457552987716328,0.01614866390059271,0.0009603608338814885,-0.002311699436969738,-0.034510092093983244,-0.0016671153412708148,0.01238638096422771,0.3231656303698338,-0.04797050088022875,-0.012321393926651792,0.005294738288882402,0.019422427132188846,-0.006944322851284241,0.047291334980346836,-0.02535524567233226,-0.0041617910822044964,-0.016135380252358878,0.010594182581918967,-0.023476419762058984,0.004755784420489229,0.0016545374610208335,-0.007339645440175037,-0.019553324538145157,0.02089477201553441,0.0013385863123778945,-0.015031068149057396,0.09648349511144676,0.005267349639184544,0.022136614009928196,-0.008680695853042047,0.01653062593162675,-0.03547905379397566,0.011961621236576611,-0.007597937801911915,0.0004780706021045248,0.001473978171137637
HKK26_RS00070,0.0076799575772437696,0.0057927962205740645,0.06107328796149269,0.0075204331248141945,0.0015949220694166375,0.016759836821701065,0.002489198124631975,-0.01505599772534243,-0.013619588246222045,0.22410420658003724,-0.01638951501703915,-0.014588954681701327,0.002432142093736709,0.002453535490220477,-0.007759490533175178,0.033528877910334286,0.003916366509054346,-0.013854312772051238,-0.01316219335883031,0.018718771372794124,-0.008946292063450946,-0.008881816936704888,-0.01191989598667977,-0.008240971640276186,0.0014969593713625056,0.0006280258704813593,0.008869781916428579,0.008018624480835122,0.06060246478857435,-0.00031509608624866,-0.0009725311289015577,-0.017496764336008226,0.003174968665537361,-0.009938606984510098,0.0007842657846530449,0.02042480704676507,-0.004375519181232982,-0.009188647889264275
HKK26_RS00075,0.03295950307107604,0.003745732046759947,-0.006591947400267758,0.00035587052098442107,0.001164270272986022,-0.019874924102190484,-0.01790427081083817,0.0015956195834490624,-0.01573660048200753,0.23140146443488216,-0.011387161163765364,-0.008494486966665427,-0.0016072825428839184,0.0042126802871212425,-0.002204613491136607,0.017305294676452906,0.007409444610798519,-0.0009085978488943101,0.009293735235010014,0.015915459007520786,-0.012171662591200404,-0.009141835022479934,-0.005799452517089382,0.004646569680582678,-0.013496991679866321,0.012713358431988953,0.001329328412250908,-0.007838968309050067,0.05903402226246022,0.0037965294239120425,-0.018373443215111047,0.01609772193960745,0.00693672699620715,-0.04599629567256677,0.017846241560374797,0.008457601567597048,0.0023575964013911794,-0.0064249897162493895
HKK26_RS00080,-0.031424369237168515,-0.01504978082464809,0.017909166160621312,0.009765954805500519,0.0038917460702787084,0.0003743804152455495,0.000834923697875759,-0.0033477768706359394,0.034165479508665685,0.06112170182405482,-0.006254042449259241,-0.050544086449405334,-0.00029245771065658494,-7.862240458980114e-05,0.001495758211010484,0.02021712100552865,-0.02267575750488931,0.0008217716172576471,0.01567482490582831,-0.032533019787845216,0.014272988911529658,0.00939996828465725,0.006404183846120409,-0.011826524843301125,-0.0022502700399381,-0.0007836675091803701,0.0036786035441262886,-0.0008834847443742022,0.006271588514309985,-0.010703523301581539,-0.0026689558572401523,0.018527142466816998,-0.003749041183567421,0.028979518763379487,-0.010829270426468116,0.0012210509409643555,0.001883217919349161,0.020909836841405172
HKK26_RS00085,0.01365570224101331,0.02831783690214683,-0.009748858787084633,0.002231065846075819,-0.002903539107478497,-0.012579750865362884,0.022198184539661655,0.016222760165832004,0.018758874492989627,0.014920271437610504,0.027277826904338796,0.026824226019415427,-0.011224835430681245,-0.00714401263515983,-0.001995176194652435,0.029931660998434063,0.040053870302507975,-0.004104023553772828,-0.043663115811681585,-0.04640789198063519,0.0010354159486445228,0.02159502179981858,0.0023151193412112906,0.008379705359787697,0.006112902908278466,0.003846567855322457,0.004480960664111229,0.025494804734785843,-0.006256616059656943,-0.006000388592636559,0.0015686127272857783,-0.03904957069635834,0.0022629146181737886,-0.008985663522644866,0.027131621477523665,0.006991469475978175,-0.026426910964465925,0.03770763079505468
HKK26_RS00090,0.004487074568778813,-0.007923731087692579,-0.00409250030949531,0.016590810067320636,-0.011365428220960608,-0.008792973862807205,0.006012894608359452,-0.000976928799777189,-0.0022644604276209727,0.023526859202500104,0.008884707750401764,-0.016952158007815698,-0.004785087361372101,0.0017099768502865298,-0.021531034066111787,0.02034876818640277,0.011863622026070114,-0.013074287284441748,-0.019483179623685322,0.006733255683661759,0.0047108882622770056,0.00122636009416753,-0.012631110805240046,0.010969180443574186,0.011337277496314066,-0.015744443303399625,-0.008145199355687166,0.004046614111881594,0.010793360702968135,-0.021356329738696625,0.006492313682146368,0.006619494168640004,0.01632331162866685,0.0016807087941466724,0.0020259200245464674,0.011879672609218444,-0.022150153995300244,0.008782329963725067
HKK26_RS00095,0.0011448755196800835,-0.009889049240257594,-0.007849588403168356,0.029884895659809122,0.010096964528876191,0.006257059816576137,-0.0014462770928889222,-0.006332475939557797,0.0067073807933349175,0.03401521674203474,0.012660604157232939,0.009149388787046723,-0.008595269818132458,-0.004782095603948421,-0.02798460544101409,-0.007845098020638697,-0.022813135182285716,-0.02304603125374487,-0.010339204585069728,0.005714996715708083,0.004359271943126851,-0.02531622021918351,0.007609799775114923,-0.011728527642557204,-0.02073136653494224,-0.01426111271848078,-0.0014958193566113887,0.03684003132325043,0.016603784324791006,-0.004802325968855292,0.021951615204436378,0.01830388206257699,0.04917326057136038,0.01273561339694584,0.0032021510340036015,0.017412517874544366,-0.00026311897002135096,0.0011639986794898295
HKK26_RS00100,0.0022631086823358872,0.0012271188038676794,0.0004765662900967809,0.017640775906159752,0.002862592926205112,0.011068913245613668,-0.005900363256269435,0.014946850837262741,0.001204862072373656,0.013519208525779137,0.015841973043175514,0.011664975217872096,0.010823347035893788,0.0061639291095653085,-0.004372731536875837,0.0020613672633163823,-0.036994205459811504,-0.022639153951992785,0.004477884422829599,-0.0010084059856937204,0.009630205125084421,-0.00838201869525737,0.005312919361510954,0.0027669912660522964,-0.007906871108501459,-0.021761113336584557,-0.016006713220582468,0.03755222616536131,0.002578531478647196,-0.008615837866657886,-0.006865085979080927,-0.004958399260445211,0.03006521962680045,0.034141203840846096,-0.008613565497547096,0.019433202775747175,0.027244886468331297,-0.007148655960658179
HKK26_RS00105,-0.015996580928734173,-0.007997735746984319,-0.013831724432094588,0.026614242807479375,0.0037796625549843133,0.0036292821299188827,-0.0077755052081462895,-0.0030711410628685492,0.009423766081911873,0.017094800012221294,0.004005145086915282,-0.019035901279674885,0.01338611322710359,7.36667649343452e-05,-0.0160345173894835,-0.0024865710106958417,-0.005215706980252944,-0.030487277278725217,0.0023747016266766193,0.007016112158463358,-0.001062520581689812,0.011925299906029216,-0.019848114081946647,0.014475319146273903,0.0006703238906293713,-0.009043676736533774,0.002022755488616187,-0.0035417107504683415,0.01866866203457933,-0.009852924308991347,0.0011129286447054063,-0.019290284078719976,0.02753584783468301,-0.0066324087399798875,0.004116067373763558,-0.008726326210619495,-0.005541829374474689,0.003839160646894599
HKK26_RS00110,-0.004739410251675238,-0.013080570868312826,-0.0036272488144256827,-0.003787320233843569,0.011780735319838798,0.0064152053218098784,0.01524322364370365,-0.01977026943608533,0.008002424818696901,0.04534192060233708,-0.01617309264872234,0.016157037380169045,0.003827321347547547,-0.02338168057890385,-0.03750929613643225,0.008841594208195296,0.0041562372131571015,0.006424156774218036,0.0024166597899730846,-0.008497809872003497,-0.015760691208870428,0.008000292591674653,0.02587576421669635,0.018365706130887862,0.0014215716970364528,-0.00737712273249538,-0.012299112400837184,-0.0028178267023596403,0.02999071068600759,-0.0001479018812009065,0.018161319680945066,0.028975231822967514,0.02683527359249454,-0.03054665707016613,0.023219306538451237,0.006135343874348377,-0.006184464896321532,-0.005513600170574057
HKK26_RS00115,-0.00602572964932472,-0.004501175804659919,0.001364646608533775,-0.02492456716379686,0.014712200970920977,0.0074362461638101075,0.02348878809836164,0.012558100665383662,-0.026476534719631576,0.03668290878476064,0.010929777222264675,-0.04449734783273687,0.0020088169623603915,-0.012839685137775473,-0.004044085672073381,0.006705323391425261,-0.013933397989249701,-0.016961340262522134,0.003438643267428122,0.004238776400902645,-0.014318939260345078,-0.01582868242748225,0.039810601094451926,-0.06968675873293098,-0.020922140222522496,0.006184504328088198,-0.013754500487763957,-0.014705927287336818,0.011142086500848617,-0.023345125593436128,0.03574718718110679,-0.0030131391506001957,0.008552686821085214,0.002255584224577702,-0.010295964555757264,-0.01040727596850819,-0.011916010277633308,0.0054192035186843845
HKK26_RS00120,-0.0064421701858614795,0.021825997000499274,-0.012245895450638507,0.011855189408165831,0.004396720956635741,0.016125483704069892,-0.006792197820540549,0.00981823517655161,-0.02646228465798163,0.026422823812182018,-0.017085715195126156,-0.03247605607268888,0.0032923028195857985,-0.00020340832299711,-0.02414117194776143,0.004884576498430612,-0.010716392526906282,-0.006799629609307082,0.00139249980940161,-0.00761743667787699,-0.0065904423445502635,-0.013111808302309043,0.003554251792274217,0.012148317438718739,0.0003480399524872216,0.004483014953837702,-0.02275698141418944,-0.012577358140959992,0.029584560581295088,-0.005252866328480039,0.025683438981567552,0.008873911852840474,0.015659559327908107,-0.026462439903139165,-0.021894443138682634,0.01663484001762515,0.06189513076184195,-0.018522068713964383
HKK26_RS00125,-0.007794692630978372,-0.0007285401574110319,0.002575651390364435,-0.001879667905581035,-0.0013090976953935571,-0.011394885427279271,-0.0031694225928565463,-0.036814654121733764,0.018777594137521912,0.050864479332248885,-0.01588075959652558,-0.04695819197492163,0.01211851619451705,-0.0006380567940129584,-0.0046245324693303105,0.0299051273352847,-0.007944103901779331,-0.0003354013217051708,-0.0026210694929445877,-0.004069967820246569,0.0099591755268869,0.03193182752564215,-0.0055505223787594244,0.004774817009644969,0.005155923718173594,0.005845937631070465,-0.0014044912807385965,-0.010526645656943863,0.026642257313926693,0.02087635140420491,0.02938826375234067,0.0006348806570632846,0.010488727429774598,0.0037081076130957794,0.005643056931404909,-0.003755086635365513,0.05969443319495204,-0.018417714054756125
HKK26_RS00130,0.011163182104776835,-0.028765697360570927,0.006238775979364456,0.021445664623237815,-0.03002665830547737,0.027532025823494524,0.004921573657191223,-0.016416519568130918,-0.009514476851516183,0.006625549911413699,0.012799713902215397,0.02679024172407485,-0.024863922036417123,0.016917198477187676,-0.049103933913209365,-0.03569025564633732,0.007100317867019621,-0.054196766253329975,-0.0014373345577581825,0.003095380587750203,-0.01841281197848897,-0.02757529368560046,0.02979761979981682,0.012943040123090303,0.01667123694889468,-0.0031182562053022134,-0.0023062823281824046,0.03340415858788279,0.03308414644353355,-0.0027287938620890826,0.004226433741439042,0.03847384839790358,0.05484856822748412,-0.02068268524845888,0.07511323091294578,0.025343916469748727,-0.0004728953202227725,-0.00573903979490525
HKK26_RS00135,-0.022853703835853383,0.022948625829324543,-0.020879983974368632,0.014737477299012446,0.005728925146913891,0.008588163538026857,0.011188492508618964,0.04019772507647614,-0.0019928871509107358,-0.013037450893205902,-0.015552961330667883,-0.0031268544652524894,-0.018137206192303197,-0.000725242700537102,-0.004232588496537258,0.015578660247625921,-0.012595815073569334,-0.008945719328232888,-0.01304898114005311,-0.018273493257521777,0.016451719484354164,-0.006759763163913957,-0.002602839579453186,0.019200953731959798,-0.0038439099777784415,0.0386337690648266,-0.012996918481108925,-0.004109281271259199,-0.009570617023486942,-0.00554161818882953,0.01885909179341939,0.013568349778519884,-0.0013782486951271172,0.00981962496007181,0.03119955166901025,0.012965535565776844,-0.02003842916772298,0.0053289390739004695
HKK26_RS00140,-0.04655360287980554,-0.01834952915270387,0.012759440562295974,-0.021456253428930698,-0.025344035016804774,0.004905850966999295,0.005475530827546605,0.01230670715553615,-0.007888080276790924,0.006979040282534733,0.028176184313110288,-0.03565612830262269,-0.0006265055784786909,0.009157598903583811,-0.022487557742107773,0.019231372237367383,0.034589423043298366,0.009878205167563622,-0.005686213997372386,-0.017252510064551942,0.030618199096879618,-0.01962541693404652,-0.013164196640733018,0.014191679251395431,0.003921823189513751,0.017978631345077406,-0.01533724598294054,-0.010063314233828825,0.024650935481100335,-0.045840655642539974,0.00441680673137043,0.003163909599471993,-0.012923702465149543,0.0383066506824805,0.026254110483757614,0.020123331309341345,-0.025061169090012155,0.0038488844288799735
HKK26_RS00145,-0.01764251384935696,0.036408377624561845,0.0022361569699163673,-0.01188565947512501,0.02582313457422944,-0.00450348801366964,0.0021760328900036698,9.480673311519088e-05,-0.009670239822755793,0.013802618979761334,-0.010123580032103181,0.0123501927006705,-0.010891482482642541,-0.005230002695063144,-0.008161107132158715,0.0217463568474145,0.00841320818910414,0.04099600707445517,0.00010113660313923207,0.014325726213196641,0.013197887987233125,-0.02448273199965158,-0.02112631356250824,0.006051077741707189,-0.008314762383217194,0.0551612548137038,0.0061192609961632114,-0.019196899678040186,-0.05480736355188206,-0.016133730975905654,-8.419962668113931e-05,-0.016104390653081058,0.059248388771843206,0.0016024306110274669,0.08630001042966776,0.0074509474794646835,-0.029537484055515806,0.024166614069089057
HKK26_RS00150,-0.02565547586894409,-0.001663621081628728,-0.00304100354099416,0.006416759783019383,-0.03710525083476169,-0.011165195417389827,-0.001798423400145116,0.036025305823521286,-0.036043952805331875,0.013604971829638579,0.008748357626129985,0.028049647949985653,-0.044219247793526525,-0.0011609699869535965,-0.0073770973155192435,0.024573087621644146,0.024494633368368914,0.006471096029865941,-0.0028529289846450727,0.0012517662692727405,0.010015734584572292,-0.0033893008964293253,-0.0031922058460865854,0.06321155220159094,0.007570295130808518,0.03867686353175198,-0.007031649809929933,0.0015284153906608168,0.0343886537563864,-0.021711383371438905,-0.0014673271775206636,0.010553798144569297,0.019850413068417797,-0.009058008834311874,0.013341100375158031,0.025839651327696438,-0.02415378300968808,0.019283423793229313
HKK26_RS00155,-0.014197054730866942,0.034660184941112976,-0.012129416560794283,0.0005124198527799944,-0.009995403615295096,-0.02886435057418245,-0.0039002956338570443,-0.015950361958397375,0.010870428639803278,-0.01325976783123902,0.0037410338115563668,0.010022619538829634,0.00013219319882586488,0.07238251856015517,-0.0016272685176239646,0.02206591507983237,0.004733661516113979,-0.028954296429979168,0.008720745418650271,0.01765780425639502,-0.010945994821875719,0.016095068787904843,0.013250438189762952,-0.0015384511255383674,0.02191473675444254,0.017583679320991214,-0.004224212165162201,-0.06600576546339508,0.003054423663791,0.009427194733627641,-0.009091762363057965,0.044264905673313364,-0.06982834271610412,-0.0075003117060663885,0.02111580324448641,0.00911586215180892,0.001180603312640652,-0.007370273630544576
HKK26_RS00160,-0.03818789051762145,-0.006153890135795784,0.013418041266735065,0.007665233564205262,0.005781059278734585,-0.02048026304737904,0.05453051706381143,0.0022145246389623247,0.025902780156672352,-0.009009110337402612,-0.0012011668709656495,-0.025332510149505372,-0.007901103210815361,-0.019087360991085142,-0.051066812027711045,-0.002688769169212691,-0.0029186773388706153,-0.0054900882122841345,0.02501006070620927,0.0012216132550383096,0.03328826943770194,-0.06877317187613369,0.0011884645231781165,0.17982397069074466,0.007864432996049497,-1.0055154333651603e-05,-0.0027733713789105424,0.0014724263540186956,0.013257256798861647,-0.017762254766074015,-0.014113386636966206,0.02644492711443471,-0.001660100094749462,-0.03507332593252584,0.01427450545930537,0.012068686215070333,0.0010870003604928106,-0.02108654002862779
HKK26_RS00165,-0.03469300564286858,0.0020178376570435513,-0.007764509522282043,-0.006007330450939013,0.000610817919729252,-0.032272887180092906,0.01825911387604934,8.123175670276677e-05,-0.032726180568190044,0.03905370612002662,-0.002985938679872844,0.028042193207799822,0.03473191465849506,0.01171224586700153,-0.017589053672380218,-0.0022043688293894403,0.07383647582403158,0.012729711095458209,-0.018891422605575522,0.04750348464901728,0.02915352097717042,-0.015771882875131257,0.0025630580722580095,0.026886014171894228,-0.023783202586378636,-0.01796562392105293,0.008323787550600642,0.010300399301256436,-0.007668576638936796,-0.07876200960638893,0.02023361053555547,0.0023840308391756245,0.024464877903775807,0.017967125758440585,-0.04259070456937743,-0.04208602913270469,-0.025935224656311803,0.0003898785168638257
HKK26_RS00170,-0.029396221831149993,-0.0013718012637090474,0.04163356968307971,0.01505637456232418,-0.014516591597177202,0.02744275544987729,0.07006246727586489,-0.002876911871445731,0.04094310569644256,0.005014818134535367,0.0003262277924496336,0.03747183803072404,0.005135373458034121,-0.024446816266671605,-0.029172348117359515,-0.004829379090734909,-0.0014261795355641612,-0.015841478588731816,-0.005856029211611908,-0.0029926795526732347,0.003386961649076025,-0.030495405193246807,-0.015232025874410846,0.04833222857699844,0.00680776166507134,-0.017068046151643188,-0.019902081671090265,0.008029664064993048,0.004491872842796493,-0.002120812717572633,0.0060889464531732815,-0.007106802640980354,0.006457012379521011,-0.002665177619257782,0.030711232400005006,0.012627913237794853,0.0013036991183962919,-0.0014921775944357835
HKK26_RS00175,0.008943369699583667,0.01149338175274537,0.012842833632744357,-0.01562613178285685,0.0033547049422665187,-0.036580806485684146,0.013340440038898876,0.01338367723054998,0.0030941382873749534,0.034866504408620914,0.0053536183239668,0.001194998073665661,-0.01724667169015393,0.006009451099315365,0.01752212179835791,-0.0003406930680697353,-0.016560304901810832,-0.004548463961101605,-0.010514078296911332,-0.013603636385065778,0.01221387585552412,0.008597934897627344,0.003179340780792241,0.06835108814185936,-0.008031524959162241,0.01985987793746569,-0.007258118109721291,-0.04540199737125243,-0.02245070041299915,0.008827075701501284,0.005820732249518712,0.02945315310211472,-0.013677749649954154,-0.014856617094450339,-0.003761608607339104,0.009399471762037447,-0.0062391536332495195,0.016124728829665803
HKK26_RS00180,-0.03053887229283529,0.01717322613843801,0.022997048798829082,-0.018182337129011107,0.0026853985044310246,-0.005883453078128775,0.011739656803243969,0.0071378119037409675,0.008630160031428837,0.004965258543807889,-0.017922690401308592,-0.012188408171027334,-0.05080094495094867,-0.012040695457762832,0.0025994568865162428,-0.00894357447474326,0.007581926180713799,-0.011992894878421432,-0.02133051619491458,-0.0049465198286456425,0.00998785400165451,0.0008884493054866106,0.02267321137707434,0.014485767537804688,-0.02565591238321304,0.006746940972030807,-0.010794020847778411,-0.02371273981639557,0.008014397929257655,0.015343301945826514,0.028672653007369972,0.0016914490371764317,-0.03070902565986921,-0.012849468000829402,-0.005212832633900737,-0.003666051935186211,0.01953797629193393,0.00851008454581632
