Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
HKK26_RS00125,-0.0036161101877246076,0.015660588903116248,0.012018026038549163,-0.008904054514600747,-0.011745429025854095,0.021609298341373737,0.0002970530352346685,0.02564999764307656,-0.0011503423387325931,-0.022965434469329644,-0.006671370536946533,0.025622237915578428,-0.011323862494299066,0.001561990586696235,0.0147955811334526,-0.013338815965545875,0.023813437027445036,-0.010542027213457667,-0.0007229493621883603,-4.3316617686859536e-05,-0.011883634951722797,-0.018671574945084986,0.07686367382826517,-0.02355148762133727,0.01677878245786019,-0.020579267837517005,0.005365945253083165,-0.006621527263106356,0.03143214671090368,0.02317751794177141,-0.007329222193076078,0.0906140137573859
HKK26_RS00130,0.010104749279499097,0.018835428075255744,-0.021148997628650017,0.010806215730548413,0.005702078474354417,-0.019241860174244826,-0.02039430170878759,-0.0046514016641530515,-0.012799758728975846,-0.0030188182660130752,0.008899188905215636,-0.03170486660676233,0.0006045567279231055,0.017621173660273822,0.07018285610203771,0.013881444844770503,-0.023610202783694186,-0.005815871312936638,0.0020089293785512216,-0.026104660589631266,0.022577580922659945,-0.03937355912052658,-0.01645877692334116,0.07699501870640982,-0.008338395793576538,-0.06436942376941425,-0.008362406962723763,0.015912699406896942,0.029008308726234912,0.027009361720439693,-0.0030352217852350283,0.020404235054660446
HKK26_RS00135,0.004438159211051542,-0.003563763392105248,-0.0015543342869179327,-0.01671422673982685,-0.011451357239382585,-0.015693353952366686,-0.004004507681908339,0.006638556128130129,0.013989321295914917,0.005455954898623686,-0.0026038583059544694,0.019960141825387145,-0.011590696623481502,-0.003471741297576613,0.00988607534682315,0.003194063013559278,0.0028745845638167176,-0.0018540751210884526,0.005733859645560712,-0.0028615436655281667,0.005240624634310107,-0.019918914196929934,0.01754237736018536,-0.019115048127258668,-0.04593493797431472,-0.0029279782577908034,0.006015610555697554,-0.014169288397967841,-0.019637548789366983,0.029466594436284004,0.0309008835375711,-0.03149072532603692
HKK26_RS00140,0.006395879840736817,-0.004612300336264251,-0.030432323944879724,-0.012689276349263326,-0.01580509610448177,0.01678413910343516,0.012980498003414758,0.005300419724955922,0.018690884509493574,-0.011206522217156132,-0.008764197257496949,0.012584901764620902,0.001859846080426863,-0.02317940149873553,0.02060979909619953,-0.0011722198100473926,0.004620350852898612,-0.006626972709915535,0.023339193781509324,-0.009414540002132576,0.03603193822932978,-0.011683112003884567,-0.02042783984258653,-0.019594425122763645,-0.028444428516330184,-0.02420095474106158,-0.003689635128068945,-0.01704666875856685,-0.00628104385149764,-0.013532901194000257,0.008021245350904727,0.036257619619788115
HKK26_RS00145,-0.003966756985519058,0.002546342623754408,-0.022696440128567405,0.006479136682140434,-0.021887209135464603,-0.0018375961037910735,-0.0020686726753696193,0.015479324530639481,-0.00039782352308264876,-0.004243320493669229,-0.005576767424009308,0.004074045076841164,-0.019894775388775984,-0.01816729978878655,0.005466016338913971,0.033792539754683604,0.034211269407741655,0.008916439338187511,0.012890614918402231,0.007602257253624768,-0.008433469117872471,-0.02963613225170652,0.00571510857482198,-0.008739402731434366,-0.04934089284832871,0.0012957426531211296,-0.02336832766856507,-0.024991719011380018,-0.03144823527754892,0.012271181531380303,0.06733057293092243,0.0017174632644347014
HKK26_RS00150,0.006192135155765024,-0.0021898347603556633,-0.03054846169432338,-0.007600525063135442,0.004019847475278696,-0.001525686172677922,-0.032738740496459126,-0.006482461984096928,0.027324858272504422,-0.029013312227327472,0.005587603469269024,0.020923899430354637,0.008582962821265666,0.0022031945806903885,0.0022405984646846405,0.0415778906944298,0.02226493525158546,-0.0037136992354681255,0.01441747491891519,-0.0038890318055649657,0.01022262795933228,-0.041551607247188996,-0.006313882400117071,0.0020801260640146966,-0.005809030284586834,-0.005571487094459059,0.006369887321249389,0.011162235876954302,-0.027162903842712804,-0.0093212382202068,0.04372825268158178,0.02046630263473199
HKK26_RS00155,-0.004543618849822945,-0.0024662297636337013,0.009512573319171715,0.018985526059286613,-0.0006951505411072812,-0.009179826908697768,-0.00019173709748757843,-0.026132548868726884,0.005913392679696863,0.003527849810694715,0.004072796754200282,0.010240204205453624,-0.003774669063707296,0.013964917596157,0.013038755570167046,-0.005216233135848572,0.00923308367666676,-0.03372573214048909,0.03253610348512949,-0.004086266343130109,0.0822927867093887,-0.10586749748517901,-0.007628441697363304,0.025234711489076474,0.001102703897152837,0.02617928375622263,-0.026585864584580145,-0.03068514332125875,-0.009651563612784606,0.0022535648067647748,0.009715392646976193,-0.03035349350218088
HKK26_RS00160,0.05761397444191124,0.01694278858963089,-0.004631448385724595,-0.00029403208988418214,0.016121921885703428,0.011032069473347408,-0.008006459303118888,-0.011365992786819452,-0.01096385293888514,-0.021283095701835897,-0.0008502806905249854,-0.0019142967988260223,-0.004589385135331614,0.041050056319461695,0.006378045226211563,0.1565206501888435,0.03225487725124066,-0.008205118824070948,-0.01593975738815268,-0.055626170758769834,-0.011818478842734634,-0.04000998663357183,-0.002202131512257824,0.03349548075562615,-0.009449203705009549,0.017877672383140294,0.028734062656683188,0.01642691554052494,0.012642426851595594,-0.0369935402392255,-0.04172361678800265,-0.011660861544660504
HKK26_RS00165,0.002673681648684997,-0.0013194998343048197,-0.015401911773782695,-0.02109776701191462,0.020242923589014666,0.020051543031503378,0.004769069774981708,0.023848713264293813,0.005236727621760746,-0.01441383560707494,0.0455734806733085,-0.013995148739720513,-0.03572899371990075,-0.002576235125449935,0.02833167256958694,0.09541893606376421,0.029383091399303223,0.0046140489249413864,-0.008763250913888899,-0.020584777929340183,0.011994457423545475,0.053552482294331474,-0.0016115278253004998,-0.010297931960518177,-0.046264933714624194,0.006365103749913288,-0.01389205887267602,0.08600818064097798,0.02367311183174656,0.0067615920103276175,-0.018778994301014096,-0.042984611189780364
HKK26_RS00170,0.06934924827681944,-0.005855227969919918,0.0017096551500219717,-0.011563485907087443,-0.005137201786829354,0.02188362325312462,-0.00837243828057443,0.027630161211879615,-0.006026473047676891,0.008314201021653051,0.005786929241448842,-0.01074326428495742,-0.00607118997709403,0.013561413178258262,0.012278042169745491,0.07264918947742395,-0.0010229647874895583,-0.017735605555658864,-0.004247625133581115,-0.0311443637531348,0.0022547026887594786,-0.00372268977502823,0.0036862548362036037,-0.02017959249906428,-0.011927837463776509,-0.036291049222037124,-0.020128634968116187,-0.035550033933206916,-0.014719838616716238,0.03128922026824868,0.02715137924160838,-0.011845554899039122
HKK26_RS00175,0.01781993832436527,0.02848706749285693,0.015174289161264702,-0.023888127483923816,-0.014916751814462347,0.05501405394306512,-0.010745683044737846,0.0352399962121484,-0.014135700620736356,-0.04148968090460976,-0.005125013371294738,-0.007497855688640306,0.001912621659714415,-0.0005039263270174648,0.001946205243068564,0.027738844547902382,0.061467888526340886,-0.004865556134432324,-0.014179472449672272,0.002780506951787059,0.010383925750931144,-0.04299287933797679,0.011214438325637448,-0.005379533547543446,0.014484957579305163,-0.01403567785693629,-0.0037871806662146436,0.01496477054814101,0.010822277286215954,-0.02646604901779907,0.014130261296545819,-0.03740773750897671
HKK26_RS00180,0.003685821661738186,0.013829867252250955,0.006998973876858747,-0.009247289184086918,-0.022065137280826885,0.023866739245350876,-0.014425161454675222,-0.02995880012557494,0.007450664406007108,0.008539243282905125,-0.007601401013074573,-0.002060106549644556,-0.022343079078096306,-0.01224983883587607,-0.009122765218772524,0.022594801954706756,0.02359268260161433,-0.017002255343106315,-0.022332238539052942,0.011355146672148772,-0.025550046809135845,-0.07085475148738296,0.029255645054500224,-0.015908168929554704,-0.004068094550685792,-0.04287129905967757,-0.008455985361549638,0.024305435495202105,-0.004312223067288343,0.02432936125461771,0.04059565592491068,0.006864657549369754
HKK26_RS00185,-0.009757589426827357,0.005930858393052363,0.01286674082585201,-0.0007332605071570721,-0.018409056479413557,0.018583252725481177,0.0016032569555133392,0.015409115957801605,-0.00944876612579015,0.015772697409733676,0.0005854653449966019,-0.0042806859756293935,-0.01842464081032086,-0.008141750548618504,-0.00752608580089307,0.01242035930366304,0.04212471897902193,-0.02421413845574245,-0.005141189195872516,-0.019553131588419478,0.022971121925976168,-0.04647240118229102,0.0021097860486535285,-0.018578132607727123,0.023446249848907856,-0.002343415889100496,-0.016716792589077788,-0.05249414043951463,-0.02569606449533517,-0.011392497856264354,0.008488779338746281,-0.00828131651585689
HKK26_RS00190,0.007950877362095952,0.009786143887161288,-0.003521448136592684,-0.005732099513545308,-0.006737119901983302,0.018252474923227048,-0.02397273427554887,0.006957959024008669,-0.003980446935902854,0.009744315870990292,0.002223829868737753,0.01057199563667649,-0.008586894058289997,-0.01635023801194542,0.030471250256165764,0.0320856227303707,0.033253055503791026,0.006594243433493642,-0.004664527244038847,-0.0028476965461417206,-0.007637551769619352,-0.008339036236438238,0.014017820669276253,-0.024565777173467074,-0.00996185772185137,0.0007232163652402644,-0.002958304211146388,-0.02079976635065389,-0.0033125886164334954,-0.017185189296364162,0.011661274719363686,-0.019127777207323518
HKK26_RS00195,0.010263009623438514,-0.014950310361868833,0.0041267307427904285,0.017639672339094806,-0.00876308216818892,0.017238653205415472,-0.0012141572619949242,0.022217155573803687,0.02230963578148884,-0.006882163060090189,0.001801456599564511,0.00550115548012214,0.001855256566234648,-0.012167278597907,-0.0033250868451876036,0.04173295224385268,0.034589585685840855,0.0010572552280040052,-0.009748817487952817,-0.0010994106658761026,0.00350581076477552,-0.006498797932109303,0.006437098394852675,-0.004024169848193854,-0.046329052210922254,0.0010979503334013676,0.006588541598392978,-0.02916282435661948,0.016702271063418664,-0.016731191457428074,-0.015269285560404453,-0.03447487364080369
HKK26_RS00200,0.013665948285809228,0.056785211510272965,-0.008289649025923716,-0.01724781728925789,0.0020712227483383016,0.023147280298135495,-0.02410632395344094,-0.0026279823701624953,-0.010979824075023065,-0.03010483723211752,-0.011646083491571731,0.009635229439774145,-0.0015059033797892403,0.0002916623560606388,0.0045796253554113145,0.06024778044871429,0.019641151975321115,-0.003471941499593026,0.023901223523442053,-0.012514659167160819,0.0019148580301587476,-0.0885642531464582,0.0035144732044258688,0.009259817930521944,-0.03447488841150005,0.009752342486320219,0.0009014017337591338,0.03767481697734674,0.025246863633273216,-0.03878509943873843,-0.023308343619185,0.008235199668988315
HKK26_RS00205,0.021321875072422794,0.00394340463314304,0.01632249472791442,-0.008440347607080201,0.01691660254937883,0.04530438850254239,-5.165057787164867e-05,-0.021787680056836577,-0.006487575908999593,0.033270304632722944,0.016159300887324812,0.012767305963233149,-0.007770122471110701,0.00869112632336168,0.00577113375659351,0.02877658423309152,0.014632273098171689,-0.006512894689143691,0.02065654051487724,-0.007826864423429652,-0.009628073537025515,-0.06986559986965102,0.012968225043195971,-0.02535556044868926,-0.029207451235102343,0.027024747577387768,0.009149106611090346,-0.0071583551700441445,-0.002911790107676219,-0.011049258169687284,0.009378266586638153,-0.0795482854492165
HKK26_RS00210,0.019309562343979122,-0.02008147792477233,0.012327114935779981,-0.025816442676629362,0.013660417787205972,0.006534657718543021,0.021063321757878305,0.010055074863708968,0.014237323211972353,0.009989502078633104,0.009569984585482543,0.026132422283292073,0.003833775926326313,0.0008932087354790808,-0.0036612820263564254,0.022056918119341913,0.007593846913669666,-0.012408220310511347,0.009048080373687935,0.00600632213670759,-0.014277067337483825,-0.03506879055032099,0.031710264790426324,-0.020683637091052903,-0.0205440322191418,-0.0017163554698965057,0.026104765347439763,-0.017464940890283956,0.004349217090254263,0.021245929538606028,-0.008558323082486073,0.03359245148625796
HKK26_RS00215,0.019133427250055898,-0.008488331176014406,0.0025878234474917177,-0.003394534659135734,-0.0009459232002277663,0.005362853223588021,0.00342361229530618,0.04419735073084429,0.003709073411902211,0.01504131710837793,0.008461405755166976,0.015314184819354633,-0.011990039121437179,0.011007565385011282,0.01915717320118641,0.00899819512883768,0.012204127981216202,-0.0034832688536314904,0.010638536744113641,0.00886981821711997,0.008420629346990229,-0.037445563440975035,0.0029145542053918816,-0.02211692947466613,-0.008354029010493801,-0.016798058969420385,0.0021153553909392196,0.018331712831764525,0.012607254118119556,0.011444864727765566,-0.007943195885051052,0.04021268474771318
