Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
HKK26_RS00105,-0.005456628932910177,-0.004216186271398271,-0.006632711677729651,-0.001444154928559201,-0.009912975055532808,0.02222910970034816,-0.019521165473893445,0.010652340480852231,0.020715454694946622,0.0033706768374898426,-0.005974936239135048,-0.002899684611329435,0.014523121628773953,-0.005599448053860656,-0.006119085111455897,-0.002913534782688718,-0.0030649330390613203,0.005816604094688002,-0.003325441565893546,0.0013823527364631564,0.01072717481027429,-0.011736041351034086,-0.00698250359123921,0.030538339543214735,0.014157153698585319,-0.007657211813884021,0.0035803493856793015,-0.0027858475345866273
HKK26_RS00110,-0.009322244494957338,0.005163806013808985,-0.011498579399253717,0.025688504796553276,-0.012386121220195506,0.004030905147127741,-0.012994074724032348,0.0008663704052377532,0.016071686925693496,-0.00046047456113649593,0.0038892539634738325,0.01688117217177939,0.0008049334498005519,0.005854112754666364,-0.015979472954129288,0.0011454826817162078,-0.004835186087887734,0.00016787453415175276,-0.026123905978578898,-0.0072300063719324,0.0015203022215333167,0.030828178587045053,-0.017873868808027864,0.024425025547110953,-0.009945523553745124,-0.007309307038459247,-0.008590307591873462,0.0013382598404087552
HKK26_RS00115,0.012539560812738278,0.0013070642351726957,-0.02294357417787231,0.018477812212957717,-0.008395956175016683,-0.016311833254400582,0.014605030744253582,-0.014676732625232301,0.024218534699672188,-0.007368247396508121,-0.0040169897272542615,0.009345983948204996,-0.008444096610897624,0.012161187339269004,-0.019530699594251296,0.007171896975722415,0.005375827312160962,-0.015764391529497913,-0.010240802721229467,0.01442524167276344,-0.0030451444104371635,0.029007561017392002,-0.019460658659221065,0.016343783745010002,-0.010051517611495446,-0.007657381837033658,0.012188273913802389,0.03352935070083422
HKK26_RS00120,0.0015477082934425002,-0.016937241699673075,-0.011116671904823317,0.017251174357997247,-0.02091840450740652,0.000559675824408401,0.03493370224988681,0.043077557902966496,0.022476256837625226,0.011459642513771628,-0.016706367312624246,-0.005657378372613323,-0.004143038897683486,0.005407320925846542,0.0016946604137781107,0.009604383021583942,-0.0013536225165384607,0.014885971539056063,0.020839040504231424,-0.011125545308214009,0.0006723509352363816,0.0008598450102607679,-0.023014579454767987,0.013045583297130554,0.018733898830971117,-0.008402409908490137,-0.005017948991631674,-0.03246714626160649
HKK26_RS00125,0.017085257302588922,0.0016960707378132368,-0.015933408285881613,0.0017442098745061286,-0.007257975679409464,-0.003189439762043897,0.02071426054612544,0.058645200332591144,0.02940898350647645,-0.00560438073389569,-0.01930651250464849,0.02567909742776133,-0.03455427068309436,0.004461039065468758,0.009620172428729784,0.02877904328853061,0.021420472725090407,-0.006114221074598766,0.02527912396243737,0.011058505723111,-0.010591193724357975,0.003037794725822736,-0.013761566183557662,0.03313140818870496,7.834655147928517e-06,0.01725813260087471,-0.018025053934528027,0.002747002503095144
HKK26_RS00130,0.05511050026992712,0.0022361391263502122,-0.0070554130957712746,0.01847661662181623,0.014057329982235953,0.008789911197044378,-0.05843716757197122,0.01034118660170883,0.0017601492242356894,0.13628847243947972,0.010185782137508701,0.00038555980972844884,0.006119003014863872,-0.021336037910790195,0.01359466676053125,-0.022769795086862832,-0.009773614977209324,-0.018942955664602086,-0.007855093163073701,0.0043003801456512,-0.014039471092101415,0.021238385537696223,-0.007621802789095684,0.06675372527249734,-0.02669911879896198,-0.02840861568067746,-0.003959437179589543,-0.012048239513829703
HKK26_RS00135,-0.01392636719319393,0.002856411952527261,-0.016391772684913375,-0.012487992235609828,-0.01649219543331156,-0.005072238969493415,-0.001058902220001108,0.009831879506629022,0.010754102003122322,0.02006717542251128,-0.008876750984450687,-9.253700647126627e-05,-0.015248451814862481,0.0169850555724556,-0.00022972986494909861,-0.001397335986098518,-0.0031858406871550543,-0.020818564461114346,0.015121620473828389,0.008072752929249654,0.0018995247165415233,0.0017541516637611366,0.0053186348804068785,0.01710848201581837,-0.01121578839686033,-0.005382030052748911,-0.005901779359433346,0.00020332956464883046
HKK26_RS00140,-0.024352647825819158,0.009490557083404998,-0.024303933614838263,0.011582146328863558,-0.005122103909525646,-0.028894863947433586,-0.005446530213185522,-0.016216971859931092,0.014371789673174316,0.033038967164899506,-0.008622695818743621,-0.025179072949328737,0.07223365113117097,0.02329908047169825,0.018965974813984522,-0.011225753660849071,-0.028671081621701473,-0.021571601236050737,0.004493771184772372,-0.0037092331565537436,0.0052957371929312465,-0.009215774604023537,-0.006379097139953931,0.023963582003896162,-0.004457951717276067,0.021500744106218734,-0.025125968708596045,-0.006622133728545313
HKK26_RS00145,-0.026374628622440964,0.019991986107910836,-0.005833132296640664,-0.009770700197523132,-0.022917155099362593,-0.02557983577118332,-0.047927702924495795,0.0007070112576974839,-0.03399136449556288,0.033635634208620556,-0.0005143130041227488,-0.013320841381747916,0.01568678000610005,0.00929611638942892,-0.00803814234928934,0.025316459788022168,-0.033407560358532595,-0.03213637099672905,0.0016911875462319703,0.016839636735926557,0.004173332998407828,-0.01808688484731113,0.010060115560586528,0.00516675576258745,-0.01611143349324455,0.0008157689118309509,0.009544645657191316,-0.007114293010257802
HKK26_RS00150,-0.016404081065023154,0.0038891642551867472,-0.004722306600383124,0.01035183951131544,0.013402932755011936,0.009127268299411231,-0.008630488663240626,-0.00934195540184603,-0.017004198181382733,0.037977160173433396,-0.006285280369808574,-0.024603055363564216,0.0313617684225855,0.017648061664197537,0.021592551351897683,0.03845990963314243,-0.010793746482934507,-0.040476039201552114,0.014589677188980814,-9.100545225238649e-05,0.007745163291235075,-0.008314059466047024,0.0035964767959157234,-0.00036141248887522256,-0.009778789142057204,-0.008633745865852442,0.012479097985676807,-0.0028418576815493358
HKK26_RS00155,0.015052117805787088,0.02625363213831725,-4.452549500652835e-05,0.028388719972671016,-0.018395906391315723,-0.007319790892752891,0.08239878715782681,0.030222564677888288,-0.005343559041792001,0.07519366288383994,0.008172707517322061,-0.030070042758817746,0.017786427339777963,0.00868923858195692,0.04499729158382974,-0.023571859390941478,-0.04000538581436018,-0.0035191921637023078,-0.0003120396584305506,-0.0005522133573457135,0.010725234559161405,-0.0006049179950336279,-0.025616111426119005,0.02874189702681194,0.018681019376202954,0.009883808028324465,0.003961992996703279,0.013975853711200387
HKK26_RS00160,0.01777601168285122,0.017358408298407225,-0.00948448799128909,0.005670367069011529,0.015930733298213977,-0.0026397340273222694,0.0361242907630388,-0.00026729541749506117,0.018507353176238178,-0.0008944148260420695,-0.03359066594349798,-0.02859006373496221,-0.019440405953995498,0.006199180479096131,0.010345511701895325,0.02210800354185888,-0.013415738883471303,-0.0002295086273910139,0.13805984329962606,-0.014376290661182376,-0.009505349322641183,0.057199794729019066,-0.004394609609239229,0.0172981136291531,-0.0026820255752892036,0.02130609990018431,-0.04363870598836769,-0.004683575018835985
HKK26_RS00165,-0.024325430257137858,0.011660984579345765,-0.018998409586576604,-0.029517415299975185,-0.023788014427007224,0.02421869804387612,0.037475800078513165,-0.013217505287620123,-0.017658351127284727,0.009958300849069774,-0.028481042317758724,0.0006927582738873945,-0.028661254862566914,-0.007082570676576053,0.0016592925938260627,0.0171027980124669,-0.03908993695974892,-0.006594209773185411,0.038396545032419606,4.502416284334389e-05,0.013727528913374486,-0.0026421930203403116,0.010475596063032,0.01106890964729537,-0.002763983103678982,0.0012017425621339687,-0.03545015170721159,-0.008725350663837868
HKK26_RS00170,-0.028570547044941334,0.008271609129671322,-0.0042689708713504,-0.02600280247562263,0.0053571837182476625,0.012116384962744715,-0.04772824655177855,0.00711015572091542,-0.003509226154438735,0.020593166523906095,-0.024092928284793053,0.020690793524103888,0.011497965040704841,-0.004523310298496608,-0.017656152388962888,0.017350437057627347,0.016210726849226278,-0.005996932192916361,-0.019176085542307476,0.024647823995240903,0.01974739635493719,0.06900454828111138,-0.014957804481431294,0.00902312317212395,0.0023292304236763994,0.030868723843337637,-0.014689843284053917,-0.0105265564425086
HKK26_RS00175,-0.016781938795361318,0.017465768278191497,0.022664930124246117,0.012565280019719955,0.009934848355084147,0.01591576966514213,0.04617385591864063,-0.00827443580451131,0.007910659433847562,-0.005571689612943125,-0.03289315222186662,0.010258190377964329,-0.041162088356716635,-0.0036096156680233,0.020655124493748667,0.05263358264049848,0.013162244332444905,0.016689916656502178,-0.006422880674091731,0.009494547336329798,0.0018934397040946225,0.027508240954314665,-0.004751754936472453,0.007713027270115448,0.0013102959575381989,0.04818835302315784,-0.0008323139830473599,-0.002190352178616765
HKK26_RS00180,-0.010608201408877851,0.030414246552250033,-0.002465840490214795,0.006373974736669157,-0.028325582772603455,-0.016776132681981224,0.01984871974538149,-5.9801924936178266e-05,-0.002959290150891761,0.05327041891119241,-0.01476550143005303,0.0015540917356318066,0.00913862099948176,-0.004807415508146469,0.002854723364638097,-0.01429663315399454,0.008171551244033085,0.008433323744916194,0.01870685257515759,0.026680157252050196,0.006327438889487867,0.008338169287116769,-0.008081590819293102,0.011412387089005539,0.008195764572701181,-0.0007136567225670438,-0.00443325121142045,-0.025020761479021988
HKK26_RS00185,-0.01642804473834317,0.0009805257591163682,-0.008613861177958133,0.0021857984700896335,-0.018931163749058663,0.014223031425309528,-0.02259451510131507,0.0018963200734777711,0.020931960987863832,-0.0027107506313426995,-0.008611510330270914,0.0016138917437635283,0.014386271182311264,0.004124962289744086,0.04027864119869694,0.04505751933792416,0.0011251951053279068,0.013671153773891432,0.012093791098262297,0.0012855777603506383,-0.0026939998754521976,-0.009416121173257592,-0.02075381203801552,0.009866574322520846,-0.00041650531669700864,0.02535755716082138,-0.004346450149731291,0.0034903106749035787
HKK26_RS00190,-0.036897511710338234,-0.0007499749722618936,-0.011569420298343354,0.017847064882319394,0.0009931456305265992,0.011693363833583334,0.049624177347179804,0.0013631680577633279,0.010766819581991388,-0.0019747030086078535,-0.013288736715646137,-0.011639379108587797,-0.01580949264725838,0.01248345004242566,0.0012231540081768012,0.016281237852973446,0.002528397236395594,-0.01060436539994931,0.03278475611782238,0.0010177771093137916,0.0015115911636221736,0.008638355946236943,0.011457038020005274,0.04234434783789675,-0.017603561448143536,0.025931495172640782,-0.004271247228408007,-0.018536847122214484
HKK26_RS00195,-0.029100864813845898,-0.025089078560262098,0.0005527516660203111,0.002597326201306432,-0.0003057109260214673,0.004011534007553834,0.025962382805628945,-0.009733541848342877,0.0243611016710801,0.007010866328832261,-0.0005080459259173926,-0.001811252428471682,0.0018281181907888356,0.0073922985262271056,-0.008051258965389335,0.029776754597159824,-0.003964453194020864,-0.0031401221762467706,0.038224878476053874,0.0058161716796631055,-0.008714659994470667,0.02005270731858704,-0.006645314632166127,0.005698630329023203,0.01558855424379798,0.012025300132720183,-0.02098075917374163,-0.01349776690576415
HKK26_RS00200,-0.007712741506483976,0.05117929557585582,0.002374239354535094,0.006435082571737954,0.008010019288086286,-0.014862050782025822,-0.014222728055407217,-0.0030429532704868267,0.008657656763198865,0.03379098539079726,-0.026364347905002763,-0.014581027209306523,-0.026868703343370437,0.015136873984157181,-0.0054431895338539005,0.010769776009072628,-0.01112223199570807,-0.010169499915503668,0.06738261032633848,0.0028846707605396124,0.013672538364574634,0.007229593277300845,0.002572402089010967,0.004842496112986707,-0.008569895176573588,0.010747595249024846,-0.005199526654805486,-0.005969199557346331
HKK26_RS00205,-0.020971051117677053,0.01678142210168142,-0.01103420740838073,-0.003819308302899862,-0.010467685453910296,0.012679767483916813,-0.02145582900829698,0.002422134061430473,-0.004471864476175444,-0.004237171411199227,-0.01750095567678762,0.011420761029715237,-0.0015367883936765515,0.005940118298823654,-0.021299794151879718,-0.001849038030045666,0.0008271457453490986,0.006777026034420489,0.03222026765506701,0.014552753356711783,0.028156024650074222,0.027086124490992868,0.0005181586236143992,0.00839493050518214,-0.006418850893875436,0.017680138966130438,0.00614198105508446,-0.009455583990734215
HKK26_RS00210,-0.009539490365331485,-0.006586355248450828,0.005103494959527663,0.004604113208063018,0.0022086314228695744,0.01182722139241229,-0.028621725909830486,0.0022617598150157193,0.03152601218022005,0.0208344904021536,-0.019516420563101593,0.020874401928048368,0.024024951781635957,0.008922512385333332,0.00027062094491053573,0.014282205117631556,0.01492266246228745,-0.005373624151170125,0.020362142155599654,0.0032128440114374346,0.020778278186147227,0.013698973746599386,-0.013685546794768586,0.01047347018694822,-0.0022754911291118073,0.003582754347818057,-0.02210834753840247,-0.00899607333933763
HKK26_RS00215,-0.017483540933815423,-0.007682885319904222,0.009063244088441488,0.016915475986265235,-0.006304533019467126,0.020676147024629422,0.012890200408443147,0.0012255032235095453,0.02024745015397987,0.04272964977621884,-0.009957634060840386,0.015909335555161653,0.005372444386996994,0.00903644450018948,-0.002761264244499122,0.026205018746933074,-0.011058062577194118,0.007927998171651995,-0.011184557463988044,-0.0019032387112813275,0.009280763297457622,0.010217224051708204,0.0021131247166073456,0.014677906825049299,-0.006494888432448877,-0.006578829681211007,-0.010489592896793146,0.002122403334343924
HKK26_RS00220,-0.015028043224065202,-0.006550345816109589,0.004790186002505947,0.00669503089750915,-0.02144001089371851,0.012333789873810192,0.03214489126112696,-0.00020329888563660366,0.054248613758239375,-0.004606864532749497,-0.02023863158645789,0.018723661714489033,0.005070058465909434,0.022713885624234948,-0.0034631697888953426,0.03514948289082795,-0.012763864659730709,0.008662732964846473,-0.011864587403187247,-0.015308664079947784,0.009331507808224025,0.06721044517972938,-0.006014712316719236,0.01357404840617616,0.01927267886212602,0.12771629061857614,-0.020886282815852232,0.01628145715042612
HKK26_RS00225,-0.02196445719612943,0.00547501884557587,-0.004368071098926486,0.021828771708980097,-0.014093375820863549,0.005625282529169437,0.007373364951034376,0.003098777666452905,0.03913764270303858,-0.005608282066666773,-0.002762536032199557,-0.013254966988826162,0.009964305590324803,0.004394584120028026,0.008240480949750014,0.024618327622004135,-0.007149770815642709,0.010562656686066579,0.01037549083360833,-0.006943006999541327,0.0070376656644787275,-0.0038128405013516113,-0.0027739710163807775,0.022478187425290393,0.018711225738213415,-0.006989106900650832,0.008625586054015389,-0.01974932104666049
HKK26_RS00230,-0.02243733165179427,-0.0026835403773961303,-0.004248212090482269,0.015089993935087736,-0.02316737101790403,0.004850530889824122,-0.010656001098716807,0.002972568484908031,-0.00973089703702814,0.012121091862999835,-0.016749705438495018,-0.010685765435687455,0.006593775778696825,0.0114625444881356,0.005282020025447607,-0.0005325112244364541,0.004258190892899421,0.009155068229238924,0.007403333401112586,-0.014672968539829185,-0.006980116223904392,0.014621561687106934,0.004470090289718373,0.02607746136417196,0.020372742609912963,-0.018119417853671292,0.015377854589706504,-0.007511589982839636
HKK26_RS00235,0.010022796626715404,0.003168030824143652,-0.012120027833008412,-0.014094508143985666,-0.003965253442371369,-0.012121972753761642,-0.00031806521038895043,0.0060820999340971,0.01529505738912335,-0.0014999856175811352,-0.004159606860587399,-0.0190524841291181,0.027326897410890845,0.007859835790508302,0.07716100684030892,0.013937498128705329,-0.014244287359806242,-9.413277775514269e-05,0.004935885538024358,0.020449619380026016,0.004188928374495876,0.0012963551903419654,0.002173191940529383,0.02530834667344399,0.02926722326646003,-0.019827944226981097,0.006553799678001473,0.003043451223396538
HKK26_RS00240,0.004196170245339961,-0.025077130956277574,-0.014915333163548969,-0.01972558704806907,-0.005311115876678663,-0.024847864962478473,0.003980125218937108,-0.002451799032685199,0.023914735462006124,-0.003512116807951692,-0.008300604026949996,-0.04641531528964486,0.014024516129963853,0.06554080082047432,-0.002071526735529048,0.08706446062014157,-0.03378624796259792,-0.003970453104617651,-0.01317045577294179,-0.00012843318410234595,0.0017425873149151457,0.0016811702201131257,0.025903034666596148,0.0041101527586369915,0.04509782665435115,0.029366925945595056,-0.00915684649714753,0.0013347151053975986
SYNPCC7942_RS00005,-0.02509670762639745,-0.014049542366014111,8.048468536052405e-05,-0.018278294920441435,0.001565959109751981,-0.00025365262746445083,-0.0030299173152374985,-0.012027229321059455,0.005522712506719811,-0.006052353830350412,-0.005951052416136645,0.01535229270586553,0.023454385002375816,0.001651566719919151,-0.0006182023296860002,0.002576227728986868,0.013300504708372327,0.007821789859585312,-0.022274930121617433,-0.019492866582326608,-0.00021115191119387404,-0.0019723493124705112,0.011854090498175927,0.006825755100494047,-0.011600638434185562,-0.009040811398353703,0.014273135266251881,-0.001387909182770984
