Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
HKK26_RS00005,-0.015515424381317894,-0.03474954676552659,-0.012308261563270285,0.02966777197869006,0.04844493280104485,-0.005034653102684943,0.029863388133168432,-0.0008643992946229339,0.05280376730014549,-0.04984535443172161,0.0005181174893763706,0.015491701120691868,0.03080024549834897,0.06021926390440612,-0.0009409334919063278,0.006820746595230155,-0.032803352674642745,0.0011305047833442053,0.012496567312713808,0.008814422794312115,-0.01120020449503119,0.017345109420240114,0.006035464123433736,-0.013027951447452597,-0.020993990772884597,-0.002203165508204749,0.008023279821497552,-0.04024955494928265,-0.00798878372073673,0.007796963682377788,-0.0034448470737436523,-0.0005270519366004519,0.0012763345354270671,0.03026956831227759,-0.0017317822215197195,-0.010436540088487349,0.0006544869866416367,-0.019344922928584182,0.008968372775986238,0.0024019438501806365,0.00020605811502584636,0.05902731652376315,0.004514135059916308,-0.009080186473187223,0.01907351321097481,-0.0022724068596308663,0.061949236688081305,0.008010724128087928,0.024785070048984194,-0.0013422284495592887,-0.011937498129553723
HKK26_RS00010,0.0122075419984881,-0.021903641908257932,0.018417089125700992,-0.02591525974527375,0.013353278171308979,0.025493322043909354,0.0028051370117494062,-0.012021660314576556,0.014741907953639754,-0.023012998366015038,-0.0108007693118448,-0.004608684147567454,0.007548084171981404,-0.0004878284087728003,0.005898925852409624,-0.025475712417483885,0.026270059718985037,-0.01328506406534881,0.023305199869273815,0.001953393041133906,-0.005761036894813252,0.006860307150041686,0.026144517677614085,-0.027763897022853673,-0.013850523544967281,0.0028997984115016516,0.011252767908757533,-0.06226375370413609,-0.003400291061321806,0.018369827969212847,-0.031415450787086796,-0.015700589313952858,0.012144726893120392,-0.004793425046708637,-0.02497521221320428,-0.010373415097693975,0.011314705010138005,-0.011382614448085346,-0.012239443573434377,-0.0025870937757184204,0.15744963762651326,-0.004900537563862755,0.003479730826009693,-0.00628852796001986,0.004664365773004779,0.004879587205055462,-0.013393653595343523,0.007217288087016227,0.010953259736847597,-0.014123476937757286,0.0026750213659704767
HKK26_RS00015,0.007972655279063438,0.00845702661291753,0.013731119819063258,0.0019792393709793634,-0.00656234230874877,-0.015052777490070555,-0.0010532292813194425,0.01009926711924363,-0.0006923601940864979,-0.0069724553891363636,0.03068483696529014,-0.0010151401523151818,-0.046160340526219625,0.0007990058577610144,-0.028520610755102198,-0.002224108593424761,0.008052332881973262,-0.005424394344525341,0.0265354129090133,0.06048126696815028,0.021351381668367378,0.005427527643578635,0.010112240499977448,-0.028341384754005064,-0.013066804101446712,-0.0117580366382535,0.002829178826803197,-0.02967327287834383,0.018101259873109662,0.06639106661955008,0.014071061007641977,-0.02046994174160489,-0.005705580048110494,-0.028273011913508898,-0.00533531764933592,-0.003519019785719359,-0.018076694728365268,-0.006696781768375142,-0.001749944111544642,-0.00964710282014736,-0.009950730893499899,-0.020040164924572734,0.01736213976093195,-0.018214416253837178,-0.02417604111814854,-0.012184656357663705,-0.02822700301521321,0.01417269392022344,-0.006944454945824289,0.04009173123866231,-0.01863947781582382
HKK26_RS00020,-0.0003518778158536074,-0.004157001687930782,0.012381761469633918,-0.012994464664750606,-0.0009552565498072075,-0.005590061739504028,-0.00815600436979284,0.009528805809648907,0.013740343313490604,-0.005837921665677647,0.055418738088833186,-0.0018888949897618889,-0.0028573882569308496,0.008326328806242891,-0.003096369050425462,-0.0021954793474767407,0.025108653995114485,-0.009818304683710841,0.0070522233298358624,-0.022235516008710515,-0.014712476313402327,-0.009288654922107687,0.008640205792083286,-0.005937964043190888,0.010500802426785019,-0.008455298235724433,-0.006724095737732756,-0.008416557856502213,-0.008984187823429553,0.060171149065331046,0.002159532714306247,-0.042164714119151174,-0.0032673038735578554,-0.017768634764665336,-0.001077423630385267,-0.0020818179017481537,-0.0094769485193903,0.005617729259403788,0.0007935644271979403,-0.0017389796057242957,0.014036237658041285,0.008774901138023965,-0.011305081141712966,0.01191059767245486,-0.013274885964075153,-0.028542149050976785,-0.021383237720591128,0.007064001445015967,-0.007697446188559102,0.017790887201926044,0.006156540913194896
HKK26_RS00025,-0.016623690395984644,-0.02039645300572481,-0.014841131299160678,-0.030223835150371903,0.009394510541663417,-0.013948243298885247,-0.015350478267522703,-0.021077830141833558,0.014335970718686206,0.004015979639860886,-0.009096712120916683,-0.018373290966978442,0.002959244211188456,0.0055554478319758795,-0.030074640200222102,0.03130823325647369,0.040230362544268365,-0.0052522464182941635,-0.00474039102103064,0.010384476007413445,-0.0012144766636827578,-0.03856796606139422,-0.01822677860431254,-0.01748997753504134,-0.0029090237639779527,0.003228557002934314,-0.0038080078272372964,0.0009279600988436962,0.08860098103200677,-0.01054097430983214,-0.03582767200114636,0.0428695701468008,0.024457089519389213,-0.03607187119290132,-0.013540365512119547,-0.012055932694137262,0.009602432373879213,-8.368037616851188e-05,-0.010980306469325019,0.010862780078853567,0.02888408382834586,-0.04819596707812896,0.009653885863248677,0.021206649558372186,0.02817860644973627,0.00687343945578018,-0.00610381440620832,-0.013076671060786912,-0.011121298690999362,0.05898988313978963,-0.031664325549704934
HKK26_RS00030,-0.00946584044894188,0.014182570041973,-0.01610384404016553,0.0066988320020213,0.010632055635540575,0.02902585924710814,0.00954187858898063,-0.021467144888879654,0.0024938334616595543,-0.002215593908660629,0.005141663363176024,-0.00558458776404554,-0.00569857287682143,-0.0015241630088824413,-0.012621618307725927,0.022925086402159615,-7.37760211920642e-05,0.0013069028434185587,-0.0021554517594501842,-0.006273663079626467,0.023989361613041646,-0.016319305799688284,0.016093553616670916,-0.009401034697119283,0.005217159220160764,0.0245352630957817,-0.007383877290168456,-0.0184473526741262,0.0003436707421997571,0.03090787248951521,-0.04403475220281427,0.011637625298867861,-0.008806326005203063,-0.0025894213670852634,0.009258774096697495,-0.0035053824320974343,-0.000556822156806138,0.0052345140363575515,-0.035711469867375875,-0.015255594408103446,-0.01915554088917622,0.01189836637579914,-0.016769647683334186,0.02370789139874147,0.001607737884369667,-0.006374898189579379,-0.017656399301370695,-0.004198681134804918,0.0017651656015828657,0.0582551756387447,0.015758403506435856
HKK26_RS00035,0.018051852617046883,0.036938238899840256,0.005176746660736454,0.011112089356947468,-0.004466019779321925,0.005913486425828583,0.025033067603818487,0.002423130720378929,-0.011255665550267597,0.0027546725097799744,0.0030504151127889985,-0.017142984902169124,0.006099115119974983,0.11261018516226447,0.011761980329327614,0.0034185935347582023,-0.013319116796230839,0.028430352191667948,-0.004240304700000587,-0.006155003554592334,0.017038079173062385,-0.03535113080056601,0.004603763784563165,0.015106022135940742,0.027435414624239974,0.009963067789021389,-0.007224785595859,0.03236187889316255,0.07266424139618143,0.02308990501003213,-0.0006987659837940399,-0.029892834734636956,0.012727111981402294,0.014734367063258194,-0.0011154610107707822,0.015183115473820556,-0.009757725574556817,-0.022477018079941572,-0.01808441386694234,-0.02196256725124477,-0.00407147424975109,-0.007431485924338206,0.026306133566515198,0.0027589403748724765,-0.0010580474746216784,0.05320371602841197,-0.00840993178553355,0.021901632765597548,-0.00016142913355567747,0.043866691352839764,0.018352626324780418
HKK26_RS00040,0.019538569765799107,0.011072299192006141,0.02394848284691612,-0.010764718494409119,0.03228872684597587,0.03364581719973971,0.024168344191077003,0.02731893773454922,-0.012283659970165011,-0.011617686727136296,0.021043957473724322,-0.009392944216736112,-0.015695646641335513,0.004006245513988545,-0.001882472927831484,-0.05312521264811054,0.042384420208548115,-0.0036797364989626605,-0.0022666482907653528,0.012860426653656989,-0.00825044640000277,0.0008901221429709615,-0.012567938452962737,-0.019448546796549795,-0.02652480338261858,-0.01590605314522541,0.006349341158342517,0.005593717857383311,-0.0014608504595474043,-0.0007575691827353218,-0.011484729697528435,0.028306144472238056,-0.0033513613303955267,-0.021741666899252866,0.002136062296090065,-0.00369986901459484,0.012994812898079197,-0.00033265888883154363,0.07945586274380453,0.006078270026147931,-0.009601921248540752,0.02046350742909493,-0.004142611931328761,-0.009394013089590146,-0.020842631270568235,0.009453155164953783,-0.006513329548655794,-0.013176989173675083,0.001828959538269332,0.02224401549253458,-0.030923912816357927
HKK26_RS00045,-0.008239037928376238,-0.0036612174938778054,0.01514059437910771,0.5806523060690101,-0.0021818531371115175,0.0008129779838091176,0.0030269498811715035,0.00317840565558112,0.020681616616246297,-0.023948069410425394,0.01182142310903795,-0.013245686872975058,-0.020204895814145238,0.019600328689022714,0.010414064050180192,-0.03435756444717298,-0.004235203701167685,-0.000985352648612203,0.011044281037204453,0.007398844134138545,-0.035392881464039495,-0.0009707289018269538,-0.007687167934927199,-0.009722413913473971,0.0041264751639452125,-0.01517684344421524,-0.004904024055441386,-0.0025712172581684677,-0.004888159926584803,0.0010665800820390688,-0.021786723866062754,-0.011944192273583535,0.02315649196332468,-0.0076131284069553724,-0.003242438875635339,-0.0035414606227971383,0.028281870741777584,-0.010721639133157912,-0.003820350154450777,0.02120266738119956,0.001171538056798074,0.0042459537653787875,0.005586672742780957,0.008168646955117728,0.015131999248360825,0.005014987890244102,0.0020264044907128227,-0.016287561696827737,8.955219685189087e-05,-0.010936083442571517,-0.0023173696894325867
HKK26_RS00050,0.026860834140766506,-0.0008504494729210657,-0.01975720670342231,0.029066761788047728,0.0018169774422822059,0.019191925130457036,0.022016287836110215,0.01961157143104593,-0.007846373829241794,-0.03518414714634016,0.03317863026986016,-0.015549788797121962,0.028080507407206447,-0.011906597839104695,-0.025037052614044365,0.013268094557502485,0.048257507392727765,0.01285314293109452,-0.002458680940196413,0.01308912353237366,-0.005633552875726556,0.01979206143833753,0.03575332015684157,-0.0013350443989143337,-0.011109042488706507,-0.02667634867879289,-0.0021977591970289887,0.03068742645508515,-0.01255687513962105,-0.006568376424171555,-0.03611727469204822,-0.0019111734895190322,-0.012340266343901224,-0.008010643459412506,0.010099920142213307,0.005523061075085694,-0.017434246092169262,-0.02080166585722992,-0.012715647562334806,0.006384509257667668,0.0058479440108132165,-0.021522510789305303,0.038488775057180014,0.004029338125467915,-0.03754793667520823,0.003855052425472962,-0.02719431779056314,-0.0219782858297056,0.027192742939907713,0.01432650189951561,-0.04853840931430401
