Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
HKK26_RS00055,-0.023605148019451308,-0.03368643432968324,0.01474532006098944,0.02011814786033804,-0.017923548685732905,0.005480806938942726,0.008949846728015241,0.03238677024280417,-0.016944428384589007,-0.011539676318023178,-0.04053189199761263,0.02254895638772693,0.028435536616839317,0.0002573203192361649,0.007917176546524523,0.009898963779426524,0.006854328481656041,-0.002400628769990206,-0.056728743921950694,-0.06676395259413026,0.01586526884419404,-0.015885170868747422,-0.015353882992411716,0.001520412494874859,-0.026832780705018305,-0.0023874600525980666,-0.026406399736824373,-0.01862843599743726,0.010918340970415745,0.0005508007644178159,0.005766553674815786,-0.01221002194538048,0.030687238980307008,-0.0026089330093777606,-0.0061693162522311155,0.009345202206868457,-0.0039018398636081007,-0.0034442448296764573,0.008025159506398113,0.01102623027506108,-0.0209866650326865,-0.009070327468576236,-0.0004926502540059188,-0.00507934614251919,0.040232250512163475,1.3812895896769702e-06,-0.0028669420913898197,0.004153295285505705,-0.016381216639044568,0.024580084758700577,0.011374509704171936
HKK26_RS00060,-0.007315718448675065,-0.027595891268103336,0.032844067199795275,0.014453568411042528,-0.018495724124784448,-0.006615944660426725,-0.016892202627061335,-0.01355261210606765,0.015456666252229334,0.007225200266941705,-0.018400598957471103,-0.008319803737411298,-0.024443118880497158,-0.0015410609565214056,0.016303130222460816,0.09613920788476533,0.030558893527083228,-0.015247386518562873,-0.0707535278581835,-0.01719896476096667,-0.0002785315033109557,0.011252404535331332,-0.009554548693441384,0.007031843287741775,-0.0015164723329124873,0.002290189691904427,0.04676540972987616,0.011466871362202898,-0.008219926232376912,0.06146624923039562,0.026016910197309784,-0.014292502624727959,-0.0028110124091808983,0.0026977619226292043,0.008921309949530715,-0.029349465767520285,-0.002113165209263388,-0.004210149899760331,-0.002525885814336089,-0.007411459700165429,-0.001106848369130306,-0.05233730151749644,0.0252713365104386,-0.04166521824395149,-0.007456874013411768,-0.02021020904123881,0.01468110274607009,-0.016728735295292365,0.003159514828337799,0.06590315354082078,-0.01100035170332435
HKK26_RS00065,0.027211177023086904,-0.012994344801794289,0.019488367450355194,0.008239796648259173,-0.0006900104618807909,0.010713821936018351,0.0013749568934877303,0.013054023796932941,-0.0043762600014871636,0.0050508891021514,-0.021107755924737032,0.4352155872608064,-0.01756738198372247,-0.03023104449417242,0.017675375550729996,0.05053564612357298,-0.050479725830151416,-0.0018698169245901564,-0.003470074562749752,-0.004303350126899656,0.014476083542425135,0.013458473257708466,0.028098468783237775,-0.023263596471329223,0.0033810242897653977,0.02212421482603274,0.0071175538617301425,-0.001205374939511939,-0.04339134106971975,-0.012771256340416898,0.10229931035820457,-0.015130375639723444,0.007070083003280546,-0.040161722730347786,-0.016296315597591805,0.0007253023605218093,-0.0012984580366694528,0.013464984049219206,-0.0003043703778592653,0.012846598665954202,0.029143475599304716,0.007978028322694078,0.03450094073847087,0.0012546306184830856,-0.006392295033572562,0.001901875102113857,-0.05496141616517268,-0.01731481966413383,0.029046708520836483,-0.005410803450599598,0.013722625477849295
HKK26_RS00070,0.006774827555100516,0.019580776850552362,0.0098553147214871,0.01760235125270175,-0.0067846419471029595,-0.0002355805073756451,0.07335242409724031,0.005371919241468582,-0.004833760205543161,-0.000366492593485459,-0.00840992130013212,0.2603035773599187,-0.0015602148280534967,0.0037221804722787633,-0.00484173952615242,0.03975036543742426,-0.02014369345246151,-0.011785093730026555,0.005127265192804223,-0.0028135756863287603,-0.002884425325740332,0.01612242958160216,0.001542788685350703,0.01108259631264894,0.029690218072149575,-0.017072458603988965,-0.014672094226502006,-0.017814084554802767,-0.014552658390012366,0.008974306585841769,0.04952418888728367,0.010724054007532678,-0.00840626494328141,-0.010546659063999646,0.005304797008851214,-0.004673761330837785,-0.0005265499586043685,-0.005951145772914774,0.005060134359754566,0.004014404682477308,-0.007728108056086053,-0.003492992935737956,0.029978373167189338,0.02419462660270788,0.022131064258967374,0.0007427381901833667,-0.015898398167949756,0.013882182962212209,0.024727819406437358,0.002098798144041741,-0.019152369359139186
HKK26_RS00075,0.006783660576983966,0.0007084281137309514,0.0035570544536332595,0.013204570196203469,-0.03654210177099533,-0.01334769018058368,-0.013461744116659215,0.0007168285052229915,-0.01846469930518153,-0.010555767685719244,-0.032651877401705005,0.2577736553486076,-0.009438064348946252,-0.012489460293143424,-0.0061851587927069015,0.04482859429225496,0.00037818586610415943,0.003213450545438944,0.004602215730193254,0.027068711939236257,-0.004791617574708753,0.004115991213425118,-0.006717541565429747,0.008404112079310107,-0.014208907908502816,-0.01707407134533746,0.011765981170651923,0.0012251258907619732,-0.002242081968496154,0.009059077971446833,0.06796040742805266,-0.0072192782295597505,0.00045980795274428886,-0.0026970616170792945,0.005428752723243676,0.005205260226748529,-0.0009209811214742011,0.00994080236040316,0.0016288247383827103,0.015665075365236106,-0.0214978677348293,-0.002425230438449725,0.005665747701431653,0.0009831289523382267,0.010229091511565104,0.03200679937560575,0.022451145392798657,0.033397891683571074,-0.008168935896097004,0.010887417809971017,0.0027186781863650588
HKK26_RS00080,-0.02676048740536032,-0.016507600501752873,0.017412429369385175,-0.017931641247599245,-0.010126067605438598,-0.04144450768731959,0.04567636479025342,-0.005935928963814077,-0.002949140210204438,-0.00286584158065554,0.022977227517091,0.05293233389379806,0.010000999870388085,-0.004275029149460877,0.01518774842478263,0.009652904781187051,0.0016763889755960167,-0.004421481538269567,0.005373202565646336,-0.01612947505791341,0.009486574644549266,0.013505301481811493,-0.016338027554695128,-0.0103772041347318,-0.0026738335929477855,0.023670094996570922,-0.03094097548707454,-0.04085675419283582,0.003484443424324528,-0.05425658605921906,0.06606196546628218,0.005414758033171104,2.385462993926404e-05,-0.01532732566429983,-0.043611949234137685,0.009175639935453917,0.011699792675235418,0.01730681197825859,0.0004943342553875587,-0.009411824149645209,-0.002395214844123403,-0.018834662843564855,-0.024210281234216296,0.000575337483031844,-0.027365440334950652,0.016783189401600087,0.01649942317907401,-0.014464072687113236,0.03235174660903058,-0.05932454186666272,0.010843746348502423
HKK26_RS00085,0.014903432969440203,0.023404625040869688,0.03415114860622201,-0.00046146432819208443,-0.005480596351507038,-0.04484714697771991,-0.0041199767558004734,0.0007179624459892831,-0.010274817496367805,-0.0045750334173620425,-0.013303503333355502,-0.01921518825015124,-0.010591099544017234,0.018136421747908634,0.005977367658929592,0.006829909390832754,-0.03203173316219228,-0.0030466619696608594,0.01496983051662362,0.03073910644445164,0.003494534223605967,0.014791288808379901,0.0044828662073975924,-0.005846842871920832,-0.010970718154592777,0.03354807359531569,-0.014246193865171015,0.001774788221027418,0.016394339725946415,-0.024417281674757797,0.0028894267237824078,0.00828836793668082,0.0074292984755823886,0.03679758950500333,0.01762203148738807,-0.009003882996380424,-0.010067782468703095,-0.016048590930143315,0.006860603753650927,0.0006197246966993893,0.009764554293529437,0.004048399321785252,0.05298457864602048,0.006349331190813317,0.011384261877737023,-0.001161048253245678,-0.00512081241319944,-0.00950503236863357,0.029369721264838992,0.002803202356192071,0.010128405358282685
HKK26_RS00090,-0.024606547633874768,0.005116794586864903,0.024934087715444232,0.0058436925139913045,0.0007503582860725333,-0.0072770938744441795,0.004339962629434482,-0.006989267842629315,-0.003253194332022462,-1.0420808585087972e-05,0.0013282416497507352,0.012825964678622686,-0.007578915899909924,0.0021858295246438447,0.010360958395185933,0.019530023930966846,-0.019812692030897226,-0.016006010345387314,-0.021774984301593216,0.010245070832050373,-0.008935388717621895,-0.0029156023020704956,0.010025126493998093,0.013272162558484474,-0.005574307606088661,-0.004724568769239193,0.0017788274448601355,0.003814350962356538,0.009497252420488102,-0.006884232581803265,-0.010378773935819288,-0.0017019190515602043,-0.01827145563908172,0.011658835527699014,0.0007503976552779651,-0.017882514020290653,-0.008083229031547927,0.0006808844719656754,-0.011108845410423658,-0.013208159747113984,-0.000888487784993866,-0.009395850487349998,0.016352257287456318,0.003043051444572577,0.0019819873075508,0.015711757727292948,0.03137930137513491,0.00269178358576872,0.02474465414577214,0.03184745187580937,-0.004831534873306057
HKK26_RS00095,0.009689629365160176,-0.00784612123782907,-0.007912647351136027,0.006925248814361979,0.027231108096819726,0.001118086113876549,-0.0027240234066124697,-0.013049684856475693,0.0014658778359974347,0.0013277255841407532,0.0073571183609589495,0.016017352500458815,0.015021568133594279,-0.0004532320727239046,0.04416655927150615,0.013394946995340122,-0.006719101901569686,-0.005706253866986238,-0.004572620533624866,0.0008592327839243402,0.011459132256089322,-0.006534849689813396,0.01857459608364104,0.028170155422017444,0.012288165435827314,-0.0009992365880205913,0.0020691203826799258,-0.012962992921660015,-0.00822956341585128,-0.01072033708564096,0.0070568608004106,-0.024950444921519977,-0.029292033370021807,0.01607521795342929,-0.030523361071188537,-0.02211136107547852,-0.01176131503375051,-0.005099157339344253,-0.0037322542641969906,-0.020872396850635373,-0.0030630550207504303,-0.017433072019377494,-0.0009661579236779954,0.030805224586224225,0.0038012300002448676,-0.0015206918830456167,0.010778286092395182,0.016112218164064437,-0.0009255077758008338,0.017335749302801576,-0.01370669029408151
HKK26_RS00100,0.01722353927140263,-0.011037075491138762,0.011312249974306016,0.01857782499697965,-0.00267614984136484,0.0033534048789014993,-0.0002382446939437628,-0.004699398075754914,0.014331501469577545,0.006870462664184272,0.0363448849674957,-0.010428515077997254,-0.0013475676043285575,0.0011456748593508647,0.02432254571634764,-0.002223322031456593,0.002584667568033104,-0.0015455792489099864,-0.02634816046647622,-0.015291319316589313,-0.012303309999649804,0.005530982833121623,0.00898348650927772,0.018491117132134242,0.014838984224859934,-0.009358177474648175,0.016834688081979955,-0.003492818233876115,0.006805355705517748,-0.006419477146387569,-0.007982532857167775,-0.024388009808882408,-0.01877063424230569,0.02100536658480704,-0.024014647111907844,-0.006278195019035233,0.00648774817551053,-0.009620843550159406,-0.013031668663038572,-0.025142167418530464,-0.003146789837583284,0.008462854932349844,0.019107304536662942,0.022953774247598188,-0.011448423383041993,-0.024689685358429272,-0.004740396487904554,0.01929536745642069,0.014771203094790865,-0.0464741586872108,-0.00346466521032133
HKK26_RS00105,-0.012919647399415413,0.010466568579027707,-0.002041849813495241,0.02493827686660983,-0.0004147680869698053,-0.0046769173877278785,-0.006659359938358186,-0.006455560890247693,0.011967993892857505,-0.00036279458567622496,-0.009912249232083371,0.0177127432154533,0.010366501676100443,-0.00538973896843368,0.03191935146579248,0.018108853910506907,6.987007704095732e-05,-0.007131470856864517,-0.011086508264350854,0.006259172890742004,-0.02558325468170132,0.010147615377206659,0.013227237309345384,0.0001473973586094889,0.007364244336897396,-0.005469303842656371,-0.0038470780758000293,-0.01828057260608803,0.009707469665640029,-0.00037368163501298875,-0.007472010489350177,-0.013241538738497474,0.0015017633303885068,0.007650565609557985,-0.00828034445959761,-0.027311648220184545,0.00976319417601184,-0.004478693488261729,0.0003407743221835054,-0.0069984521520479554,-0.021642945994630822,0.001956632850097181,0.0017200989928965636,-0.0018731667391433378,-0.010786832970460904,-0.00569526864077363,0.013827135855779608,-0.00037533551155987445,-0.0008977266099937661,-0.005754184571946245,0.018959224791486946
HKK26_RS00110,0.004622191964487449,-0.006707873602515644,0.012498097023286947,-0.02176115792230566,0.023317798320202535,0.005939099203325945,0.007089699040910341,-0.016384654393090566,-0.0008750537692307104,-0.015132538601450606,-0.002821351458273273,0.024283091470594254,-0.0019147860678170837,0.014161600578284845,0.022822150627188915,0.007866429320208064,0.0111627154690427,-0.014419789625593602,0.024296812201002466,0.02339641573584922,0.005394497878067796,0.005473012465318901,0.0009010481847222451,-0.01275368119674889,0.008171610325942975,0.0037540980563940756,-0.0027522928293203723,-0.013658880766040413,-0.003024087702640324,0.006272351415875898,-0.007570203569343041,-0.010500642973707373,-0.006437897649724744,-0.009225331760775949,-0.0016472007798111683,-0.029527872241056657,-0.0028081510745238346,-0.016067098554230864,-0.018327398216040534,-0.021884304301194476,0.010239704031991547,0.020661973018569292,0.0019367110767542243,-0.008566252047142505,-0.007130666019487854,-0.011343863441602087,0.02493050436498979,0.013372549932709503,0.020309406917981106,0.011802080578779675,0.015826758674052453
HKK26_RS00115,-0.033021206197295865,-0.017558130575771737,0.0030794088444496453,0.023936899289540486,0.0457024177108998,-0.0007912545935596301,0.002518240289944412,-0.02212230816100017,0.013697664807776493,-0.012908451731720696,0.0032721288022193053,0.017219052298777678,0.004642485244694425,0.02282556906933729,0.005790819636097654,-0.009171195414279763,0.001752922908418524,0.00662915505813042,-0.008195016349691869,-0.007423662693158926,-0.02549615156490685,-0.00253537135218399,-0.02110950760977236,0.011482906958622457,0.01008106055128014,-0.03660537051323616,0.013523502118167543,-0.0048296974038154255,-0.04527650508154842,0.01864880818085914,0.028602026329180404,-0.0166588315078347,-0.009178023340059422,0.009438779470158719,0.013231782396527806,-0.032909666167248164,-0.03088112227739751,-0.011967172540033329,-0.008019001391628325,0.0036038444166875704,0.01965607861063179,0.025445687548228603,0.01576468793113416,-0.01798579482347039,-0.04430258601672733,-0.0005461094802706411,0.0065263902844509575,-0.005984475970958521,0.005035827881605134,-0.024230977073464707,-0.01156468246362786
HKK26_RS00120,-0.041936401128669996,-0.0011441003992619769,0.016112021581800914,-0.007800058915558052,0.025192744569808297,-0.013633718155311952,-0.013224905518653466,0.006891663056277627,-0.006516128951661355,0.00624849559403791,-0.02332146662651865,-0.004747693353492333,-0.009634365816479239,-0.009509805473338117,3.7809946140540246e-06,0.05463747219543934,0.003849579894961386,0.0032491012509993367,-0.0033567888213978225,-0.01633203677436499,0.005645817698953244,0.010887607822904252,0.011975235704194334,0.015977585504345047,0.012023647714811783,-0.005254159918339262,-0.009867666250420735,0.017325509879981424,0.006676876700755385,0.013713920577015157,0.025075164962931062,-0.007730368801318663,-0.009126573301418252,-0.003792329840861452,-0.017095520013396245,-0.020282179500404743,-0.012146093060351271,-0.012941400011429445,-0.03283867288472587,-0.00816768814919329,0.020017775780313128,-0.025303045324423314,0.016766083337907953,-0.017139714290411282,-0.023215683362043976,0.0005174151507885342,-0.025835623352449148,0.0091642545534723,-0.0030771005705197336,0.013468684283447099,-0.003162789901025218
HKK26_RS00125,-0.0714486059906728,0.004954639205340922,0.0203909667264384,-0.011704279294767153,0.02303632309153831,-0.004292972263201793,0.023978469333458104,0.0024036702592773987,-0.05078389546586326,0.002826376550153085,0.018621124921006302,0.036374836072652864,0.018021055704977418,-0.006096578747510434,0.008224983974020527,0.013993310620934195,-0.0012569908548033136,-0.033189096834806975,0.010080037159235628,0.008991649148695829,-0.015868939605292995,0.026080916571748672,-0.00504750529138906,-0.00191069688473665,-0.018486304227979207,0.009582795209828094,-0.0953472071103566,0.02797596975892602,-0.005471640492575005,0.0044469474211047515,0.009187268503702006,0.00583832364318961,0.008188089121308539,-0.009926848698248761,-0.022493801712729758,0.010395247908679984,0.0024018517015468176,-0.0035168816763416788,-0.00351904210662962,0.0012624839861718003,0.004664265135947497,0.0026781571130673172,-0.005243749329976523,-0.011022680309235512,0.008181697456402359,-0.0026299270426235672,0.003121641174583405,0.0025292851264001335,0.007659917933556644,0.0073282047557728085,0.0025837282016928785
HKK26_RS00130,0.026925045227261357,-0.0076982885756278156,-0.02794595249197045,0.031664272744882066,0.001538161718407421,0.01946484268926138,0.011917914813122415,-0.0248183416942406,-0.014229154510924526,0.0006861733350342793,-0.004655265023077699,0.01598425519979165,-0.047668270719574524,0.0021759311651841397,0.02092363917861635,0.009167950379346264,-0.022875463888047936,-0.022737797439592682,0.04153792126253933,0.047712010772630965,-0.0039801797159065575,-0.01489626404419602,0.009666379873067739,0.07077921346424926,0.019912873842147585,-0.007569982970986723,0.010997897825735767,-0.021834780823134153,-0.0031384073220941146,-0.01901815188922683,-0.0011478459409729291,0.02164779709530191,-0.008041701804082035,0.011373352162382468,0.003314238648640511,-0.025629945868486007,-0.01330389593079128,0.008251566391992086,-0.0027294531225154684,-0.032105292634346756,0.13048562733146662,0.04769106914486461,-0.020300690423522068,0.025670122234713894,-0.0007382390271295799,0.010910847515181427,0.028589343464247907,0.026938644060777853,0.00011883617798698444,-0.011459623747389961,0.05236236598149151
HKK26_RS00135,-0.00451189274302664,-0.02207919395594818,0.020488174009977263,-0.007618600570985957,0.031179192506612607,-0.00014411043838404293,0.0015580086985079876,0.021123460782559993,0.009188478258201006,0.0014814456077614534,-0.0047286191143729485,-0.008676542502610289,-0.014536537877054336,0.0010075136422790295,0.022491121818247504,0.00635616365469314,-0.013816763841953445,0.021472782865131185,0.00454537685002098,0.009171387331595235,0.011029857245981605,-0.007617113449903238,0.02753469717395851,-0.00664128454935426,0.004328044737050961,0.014244138890514664,0.019888280835954095,-0.0427966055928251,0.0025743666357830753,0.004156923469737207,0.0050678812650810715,-0.0058513284430671665,-0.012356895095893343,-0.00013890474128448166,-0.029417643695455954,-0.015007184917365482,-0.011083835155650082,0.006232921964834287,-0.01646824684826101,0.02083104734841101,0.011645442239876475,-0.008901464769119523,-0.0027499978704880936,-0.004600489458320903,-0.021327906086794017,0.0021571758774488114,-0.024447918494929555,-0.01234187436856792,0.04305570709637413,-0.0031528661859770955,0.017087698993191788
