Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
HKK26_RS00005,0.006414226035722348,-0.014171083159422155,-0.004527767482211668,0.00021828731629328188,0.08219622848975552,0.024988137692098806,0.004296483711113136,-0.014213771850823837,0.02050201218610986,0.0003516429494079183,0.0005762414514900238,0.034746215682568485,-0.008675683934811376,-0.001967047853959096,0.04697044689697241,-0.011141609831417619,0.01902807006738589,0.0016847463495003323,-0.010120406067518491,-0.01766250140577094,-0.01401113652677037,-0.03426024885727849,0.007082843404965058,0.010310409143389019,0.01543908578857756,0.01572569223192775,-0.006012386491486742,0.016157225205980803,-0.023833181029296845,0.020867059515548396,-0.0031608204631118444,0.0003024124387621499,0.014248261638562137,0.012189731594256476,0.010391382715714851,0.0007284529262301353,-0.0028162987815384677,0.008182490578783562,-0.0014592476089543974,0.01842105725190831,-0.01389236933121631,0.0014300300740288064,0.006428224963098021,0.02565500889813206,-0.0018301512646206864,0.010409262557148358,-0.006999967356122675,0.023436125867296972,-0.013037184069432382,-0.060430052161868114,-0.019672130872329215,-0.015532654364292716,-0.011769544711405318,-0.02527818611493588,0.02567264978985852,-0.018422137235877892,0.0017676836145076936,0.04679158185819334,-0.027711247702604937,-0.0172629116094278,-0.025391392463486054,0.04617019957088678
HKK26_RS00010,0.009710481939538645,-0.0014465628828646809,-0.010357729580994403,-0.0028452230765904,0.012549861929848298,0.0020813545717199263,0.028608608046949008,0.002252752090168008,0.021896848805171374,0.033027116943301425,0.036676844248869786,0.005968985672895341,-0.03241920996277824,-0.01561308741810113,0.01068627909066678,-0.0034989143116118827,0.0012519130161315886,-0.018356054901799698,-0.03691431295440857,-0.006244679198532104,-0.01655866974653607,8.668217382362626e-05,0.009639809460234216,0.009039648003350626,-0.002367556822635478,0.015502745064833295,-0.005881864089193881,-0.004372336380739251,-0.021628854869806587,-0.004515119238745713,-0.006526587182180704,-0.02133715031423909,-0.009462729687641194,-0.006133303371700046,0.022424105619765336,0.0005143076061491026,-0.05218391979438943,-0.040199609523387664,-0.02748304590071791,0.011817667839374482,-0.012471418969465728,-0.0015576938121603491,0.015070498564159526,-0.010085566260069758,-0.014944120373182233,-0.0013557640611529013,0.17620171798863857,0.0022991984755172334,0.002214350138832913,-0.016495244734157342,-0.012305419331798281,-0.0073336658084175,0.001757275326157757,-0.01503651643079716,-0.03188517703755411,0.010487481997201877,-0.01694421297680479,0.00603155478231977,-0.10949486778448181,-0.01276145841046605,0.008153649921214843,0.03475415814084643
HKK26_RS00015,0.009891324682689105,0.011605380996904918,-0.02859049190802199,0.015464689471997625,0.0024360815326251307,0.03629547693209111,-0.0003229808567170211,0.004324242269268999,-0.02931930720018271,0.017369985581141917,0.018230867989985813,0.01196607392528129,0.06603031741718411,-0.023118487908739428,-0.023223094410913685,0.00301810594871236,0.017719212524230154,-0.02257061343294216,-0.0362488926388017,-0.012142969549536939,-0.012001331000023333,0.013325096799274213,0.06435479156187321,-0.00016247471634669796,-0.0015223465108177672,0.004472809593211985,-0.004321134970137306,0.013024264781088608,-0.00045457827191124094,-0.003957271636864911,-0.025731406147646158,-0.010091725722440936,-0.005156821924997754,-0.001419912483055918,0.006368767637224492,-0.015215584605424803,-0.0009723779160063983,0.006798826431015635,0.019980277063813758,-0.0070040531654262835,-0.010162278924523505,-0.008274388829139038,0.0058667822241981835,0.011921703783895154,-0.02827357137881158,0.0010147194346664344,0.001799751230085425,0.01108498816689807,-0.00040573514273339564,0.0014226153676449903,-0.0011745351911915285,0.006940876548354391,0.00012192767118110352,0.020728504879555566,-0.04095453270709212,0.016934418334746643,-0.0033703146463981946,0.005310916267996198,0.008302258446268267,0.01838434365038873,-0.002787834465778104,0.022569379061260157
HKK26_RS00020,0.002954784459177705,-0.019254574686841157,-0.0018244884942816395,-0.015018626795627613,0.012619068388505466,0.021283788552468524,-0.002945542715030003,-0.012090578738189237,-0.03609104757159708,-0.001873104350416233,-0.002894675922488576,0.022309032570575347,-0.02005017409962368,-0.013331995147479202,0.009063071927529195,-0.0005197492543703934,0.002248760111017779,-0.018137165722509743,-0.006260531662486577,-0.0297993643994346,-0.0041014839771762205,-0.003468341577008469,0.06196868978847757,0.004584953087344579,-0.02331290852333237,-0.03847694686646981,-0.00813865497403208,0.025894422988003513,0.0021318170678073078,-0.00784704821403168,-0.02627861979904992,-0.0035272273735631864,0.0035707847839502784,-0.02605288963040513,-0.0021390136974631263,-0.009666417998004951,-0.00010539250612944956,0.013693409773763501,0.022952770663779605,-0.018293164942947953,0.014207075704315383,-0.006173591013915425,-0.01185630015872472,0.00834991079717156,0.010956941138549068,-0.001570293265709318,0.013629301861219878,-0.0011611236045740456,-0.003235795641530883,-0.00015260235036807461,-0.016371201580583136,0.029810656807269967,0.00030810583005965147,0.011022407610539625,-0.008080417386200084,0.002430059116552426,0.0017074665109046388,0.014114115588399026,0.037322998254376336,0.022914678437644734,-0.015568998967491502,0.0020556438879715012
HKK26_RS00025,0.009779423328759475,0.03256097679794296,0.00460385626300761,0.037597986355123444,0.032889530948408734,-0.010387627603563532,-0.0022356027625269506,-0.02312293885936258,-0.00818874427987265,0.028208796328767178,0.0037218158294863835,-0.05436263835609584,0.0002307660953795891,0.0019413017791020633,0.013991330871583534,0.006067324573400058,-0.010428693890021141,-0.018413982397718957,0.07687430628258175,-0.07081246429072591,-0.011754440352340488,0.04630899390734699,0.0022461747125429934,0.005536064741754644,0.0039260388141690635,-0.026642479483254072,0.007958887786371226,-0.010238714914643504,-0.01774804398502297,-0.022085594169067795,0.014952977608495104,-0.0034540342640811865,0.0002589017005028223,-0.006333945982335505,-0.025158862820902517,-0.031077886956693956,0.005754759946645194,0.001988318633035436,-0.017269428273416668,-0.007964412821239641,-0.009916841940968882,0.02235331081492812,0.017849157895956917,4.675826793491402e-05,0.001098960885845262,0.046314265728955334,-2.399571866064439e-05,0.008852708659923764,0.02172959863157858,0.0002690855129121789,0.006165277431549078,-0.00011837198243965431,-0.031088688428686766,-0.0029596387930394324,0.00555627735317127,-0.008364634493653609,0.00922963191287019,-0.040023849776867466,-0.014628750029674297,-0.0051132722904792495,-0.013032340232132188,-0.00799827807255508
HKK26_RS00030,-0.02933803389109064,0.018529973343068846,0.004869986517202845,-0.007017349158057539,-0.005821294443894518,0.02681028155520315,0.01977461682367624,0.002574579320171165,0.007213952110389876,-0.013164450800305578,0.019310333289030233,-0.02370697589879701,-0.016247410373765866,-0.01724777569544113,0.01925802209836808,0.005644989958241726,0.027840749970602614,-0.022811092223267965,0.002273982816186101,0.024416419341272512,0.03224745132194651,0.009854352255602647,0.02091659651855093,-0.04322219006551665,0.01730655382400136,0.0036984594194507817,0.009861202655071111,0.003425548790246877,0.005928054215387519,0.005253210979263713,-0.023371729019389293,0.007665553489079573,0.008479455356554897,0.02690082531765888,-0.004948967921108114,-0.011126028509877478,-0.0011357940451099259,-0.0031466734567473682,-0.03058153008701977,0.009591674055704196,0.018975714713483433,0.0180046663750806,0.015827674821658446,-0.018526977596094413,0.013578490159260775,-0.0014325798145599859,-0.016190858709845938,-0.02621640042938689,-0.007173885748615782,-0.0113151275441074,-0.009916179943853236,0.005369226281156163,0.005501058583070889,-0.00021481056347818443,-0.005766923401650198,-0.009417395447641991,0.02195129787768636,0.02385544938992985,0.011040653677541317,-0.0048326729196056005,0.0051080284532219215,-0.00040774247009416683
HKK26_RS00035,0.008062473023630149,0.012296941482846388,-0.0420315060268214,0.013698223013707425,0.11439363699648766,0.02322567887703784,-0.03462200339513489,-0.0032319843479656006,0.023034664556989628,0.02429334292795836,0.036929839414877395,-0.022891805998984414,0.004188949929979911,-0.0282936266293629,0.02392061287577172,0.007041895708340541,-0.015300625495215481,-0.01863221446943847,-0.022665224210684017,0.011048806287576205,-0.002618038915581644,0.09234821179601496,0.011621445027396076,-0.03769951706231261,0.02394211137931717,-0.0034148880332601785,0.015139672389697276,0.014933522099993116,-0.005611310704658373,0.0025212330317110243,-0.028769492650147464,-0.0056098882289392586,0.0023909353102568283,0.016425043240220392,-0.010363089747994988,-0.01322176224822799,0.013173292598139442,-0.023812848509301907,0.013897460852685749,0.0312223589765168,0.01788329325433692,-0.006124795692105376,-0.010694389674594781,0.0024565882690755223,0.030855934413156705,-0.029054381040630926,0.006913419403188713,-0.013469755822155607,-0.03342714494619013,-0.001032640936090129,0.0022100444120613356,0.007675655974250377,0.001917168936771661,-0.01262750826995583,0.00901328539558142,0.032402838099618955,0.01158096009940821,-0.006711035715569335,0.006024686478334267,-0.004169771443855207,-0.011257826346967509,0.01309000627834427
HKK26_RS00040,-0.011195469063280563,-0.010490259765746471,0.008749476480697203,-0.02191744840174901,0.003610944126327009,0.0008757283367534847,0.0069874629466065334,-0.0014537339801119426,-0.0021110168806316347,0.0014568355687619803,0.03983001300381627,0.0021196469741412917,-0.012849451909397363,-0.0045700180357124715,0.001772088570571463,0.0014757991258571987,0.009219896101474135,-0.008834926075320756,0.0093274501603895,-0.023861396891411035,-0.01112170271208961,-0.045134012641811154,-0.006650592422962717,0.013679683884797489,0.00281902277757904,0.0013708389908724302,-0.0059926754670422975,-0.005667087431831145,-0.03400909966475278,0.0026483929337972833,0.015941647125960155,-0.004325036325784921,0.004362381807506968,-0.0025540202150144097,0.006248528688565936,-0.004453539959825937,-0.007199436091586697,0.015950619926328,0.0049211498480900805,0.009315246315233613,-0.010841296957725795,0.026885173777004164,-0.013877793143305887,0.018994291944522786,-0.0058673114081687,0.034577762154808046,-0.004514809445811161,0.0044896324913266845,0.05185149529023905,0.005079008594622794,0.014358410365989546,0.005344765907130705,0.06409942680154107,0.0011830657410319008,-0.017519239229939868,-0.03421342390799895,0.05204978480328456,0.021707801578377046,-0.04076690441173259,0.05033633501431307,0.013319913971673845,0.03636463421068407
HKK26_RS00045,0.014400387953796126,-0.013922705226266935,0.0009969212448627848,0.6031676766387265,0.06409597623568077,0.008797928325896012,-0.013277661718517682,-0.019882738345993287,-0.0005023151777995529,-0.01144931963993798,0.010550086159240408,-0.0024629765864006485,-0.011606788168528073,-0.0038067075675924907,-0.009955626571114356,-0.0035824211541433306,0.0020226285539021384,-0.0032381329596673854,-0.04449274675583764,0.015569144793825427,-0.04404656322940651,-0.006313560987314836,-0.004706572439815246,-0.01660955722239256,0.007131503318175207,0.013400652958498358,-0.0042737145061537765,-0.019864056010220205,0.07174361847989609,0.0034387223673511243,0.015723081026836037,0.003263540852570968,0.006572464094247993,-0.0004901565990889728,-0.0002989468856304922,0.0023862666850779225,-0.01223300820925128,-0.008062510925814123,-0.0013781599138815498,0.015147737865488254,0.004991406133464712,0.013879464587747756,0.01871102122839373,-0.008820308404501596,-0.0004590316566395196,0.012455982124354947,-0.0013370847688874998,0.01854296665534298,-0.001360154707543617,-0.010944751031787102,0.021809578376120603,0.0020713877200810764,-0.12025544152894689,-0.00790490288596219,-0.014464994888846203,-0.004946725909992048,0.002344287141645632,0.0006423168882024202,-0.015625613836319805,0.010165553025890896,0.003815222082788577,-0.01612098938732872
HKK26_RS00050,0.018224576501168745,-0.02488149953501204,-0.041295595998269416,0.033893137330087114,-0.001755529313466186,0.0400558988726789,-0.020565268045894994,-0.007123894658508722,-0.026757575739870122,0.0013765547696095674,0.018883288019844693,0.0013743129924938414,0.03273618922311816,0.013474679183957266,0.008678430523309138,-7.683399797023008e-05,-0.005062653075914566,0.02221113705323189,-0.017286278572789165,-0.03674451131157258,-0.010862496181540943,0.004566414733965473,0.0023697299867449476,-0.01298891713207046,0.01111623174160619,0.01715179746796385,-0.028848279745537275,0.046363382320362564,0.02858805578406662,-0.008574266275371473,-0.007866563326367074,-0.03255636139531251,-0.0070077390202586305,-0.013911771924190162,0.003518085685617224,-0.020165547711653468,0.026592739610997215,-0.046573136219244915,-0.029131056545616544,0.014200683888675378,-0.022741105497433103,-0.012065022538173799,0.006110695197620335,-0.013393951483779311,-0.005746875100499625,-0.03728264618460034,-0.005142423329104391,0.006777541760292175,0.03423280708285896,-0.027750798767782654,0.00041435883574990513,0.010210221966140649,0.006463674764165621,-0.019057994279996774,0.034947558990829214,0.01538647661181528,-0.0051503147774329405,-0.004218062533691708,0.010803052955610272,0.03538742267444233,0.014721602680654667,-0.003866943278903821
