Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
HKK26_RS00055,-0.03341765001052738,0.031605788424143196,0.015597247298340191,-0.008845713990197708,-0.04114137805307132,-0.024895383487415348,0.006420153906394341,-0.0119606711308196,-0.006763158442841137,-0.023770261728601607,-0.004571465348637411,0.00186395773696753,-0.01951235628397669,-0.0015782138912831074,0.01941617469696426,-0.003312843182606407,0.0338708055226834,-0.0244830632201591,0.02308420015036091,-0.041308995133997585,-0.010592060229990737,0.009354337323877433,-0.01910671914011608,-0.036565211514909775,-0.01039990381448549,0.005804067113396399,0.009783853075595102,0.011867452106334159,-0.01975785304226435,0.01645896354438797,-0.005347161673188629,0.02154146821219696,0.005975323571524258,0.017179936912105915,0.006185784279594359,-0.003844224503294279,0.008841630184166916,-0.016561539205196776,-0.040941885209595796,-0.07027824142006443,0.0007889072092511404,-0.017401227842051052,-0.004527251095755135,-0.016155559442215837,-0.024427031142437692,-0.021370457815944984,0.0022942972860978024,0.009759888578584152,0.016477659773346334,-0.09181863488016657,0.012025021102056367,0.004063439960206655,0.0047077192097542695,-0.0076878734735936136,0.044700695507054224,-0.0007013056783007789,-0.024671556625614266,0.03753457189339923,-0.012558868221135807,0.008003704914626764,0.01703288551353663,-0.057088114531818814
HKK26_RS00060,-0.002055352995848558,0.01472757757655031,-0.021643335712052535,0.005705945145108174,-0.026084118134331726,-0.044394385989045916,0.022875533964626552,0.010793088754585543,0.025584237798998828,-0.0021142311776475844,0.022637383703391453,-0.042573515756767204,-0.0006956656805119742,0.013063585758824976,0.017648352095683325,0.00890535080445118,-0.05148876969818667,0.013957732994089644,0.007333640727119649,0.020475078067037914,-0.020786741052372264,0.009633113275240244,-0.004372412902089552,0.06852831995900277,-0.022108888304269447,-0.018878097296888056,0.00469975880620789,-0.006257767608842938,0.004682900473170636,-0.01961985691644559,-0.016231720563223938,-0.024621377381468388,0.023313540232999187,-0.027941934959319223,-0.004032630733527662,-0.012817676489831443,-0.0020148970053611892,-0.009211158800121093,0.02588558434175531,0.004353386557695952,-0.05015245900386865,-0.08015017194422175,0.019905811167107764,-0.017364503538136084,-0.01101600108711661,8.93396015241897e-06,0.0032908668776648357,-0.016021234883175816,-0.028480021536280854,0.005072141552887757,-0.015160153116246126,-0.06101202529559631,0.003859958759002832,-0.0140013873424598,-0.01780192627222047,-0.005460733169211629,-0.024368479390066002,0.0270077824728282,0.0026167567899826973,-0.003583907818804796,0.007076559398278312,-0.007238177771244087
HKK26_RS00065,0.009393248223628518,0.03378657369151985,-0.025357724524098832,-0.07795888968659075,0.0016584826609522747,-0.02909501695405013,0.02238018462348528,0.003477146382031561,-0.012199712732609346,0.009777430462585054,-0.029680717283529452,0.014040859001485363,-0.020220582859337102,-0.032557567960122914,0.0037321036562170374,-0.002223937638171816,0.009167856993190646,0.01787087849593993,0.43220317584393814,0.0011957549909084658,-0.00897112568731019,0.025943427398730772,-0.023100182236322434,0.010160507071338865,0.0042274028789597426,0.0071861837523310825,-0.03917042243164514,0.04678641468382029,-0.0024512785738573066,-0.0005220274234546404,0.01918199772001814,0.007526073188834917,0.011095439653606862,0.004397356026491178,0.00024021353194230523,-0.014263726937371816,0.017554011978764685,-0.017868798608906035,-0.003976707381311162,-0.0076030586314373635,0.007661688249709242,0.008430968434359422,0.004522244465475152,0.001979444541615554,0.016921951505728994,-0.014213704217704312,-0.029134336837995826,0.013723094367495197,-0.011582159166270992,0.017425998822245013,-0.010823065605231653,0.018562211253755734,0.014675693474567236,0.008657486858036608,0.01174642277404798,0.011077131792048627,-0.004161366088682897,0.008402962428724434,0.06999648902506106,0.003790330029454575,0.008176226600886747,-0.003080699858845842
HKK26_RS00070,0.006493845796023697,0.016583001526912798,0.014885589683706952,-0.030049519593123724,0.007083933838798927,-0.0005620613167954581,-0.01863580445009823,-0.015625678131098882,-0.0016659711744848864,0.017718171881166082,-0.012112350398129444,0.002775120897111941,0.006423509957248126,-0.006673989190939125,-0.004557035481854929,0.028393461888965184,0.00043862272897408113,-0.002838581736172467,0.29655282663848814,-0.0006668783823878645,-0.006021493174960523,0.007300386733690745,0.003199260619539689,0.011664704365024947,-0.0066718679205617646,-0.008035191006168734,-0.010041892868062913,0.007849370815558863,-0.013523379854154829,-0.007024082564215775,0.004759280395685424,-0.0021605667221545662,0.035075205723988256,-0.014638032334347977,0.00633643972412616,0.008463330260121159,0.0023517866866113904,0.018529173848193928,4.772075020729655e-05,0.008447315469027791,-0.010298376750357106,-0.0018423155541458206,-0.023617176166190218,0.011895108330388348,-0.021401587529947298,-0.030745343982742885,0.007688642699639387,-0.007618684674181396,-0.001405764213091371,0.029288683447646284,0.007138129957416767,0.0013103056301941416,-0.013317134488658499,-0.006627963368032763,0.006218042342823711,0.004844189396250679,0.00413670811513863,0.02268122575793839,-0.006031927593942188,-0.014776911515437354,-0.008863323032021484,0.013931549210330019
HKK26_RS00075,0.012249909585920246,0.01251916018912641,0.009449359902136644,-0.01764976412044519,-0.0020403817065086267,-0.018283154286990504,-0.00975703133026404,0.005766017421650944,0.003238858979078582,-0.009507555434607282,0.006602562986521125,-0.008207967803069876,-0.011703179529985395,0.017398426466762117,-0.01311808308249784,0.02145028626821899,0.05094731911298246,0.012703386772606653,0.2646665508222955,0.005751108989446451,-0.0012361504386224449,-0.019167848840300823,-0.007052165885421611,0.008754900751561752,-0.034153474868600105,0.003641739741050688,-0.005513779289043333,0.0003193737646947294,0.005392798835790557,0.0028087303181473793,0.0076569745508942135,0.012124232208855381,0.02978336402127954,-1.765351605395706e-05,0.00882646036104187,-0.016842991034938186,0.005693851761204846,0.029430953498946307,-0.0017600941360773278,0.01085146803306542,-0.01732422701860111,-0.020974519801125777,-0.002706865287193553,-0.011564809070352053,-0.012645510948622778,-0.007041193776623666,-0.015187914769168453,-0.023121214003819925,0.0006578154378378205,6.292874278820856e-05,-0.009791226683566476,0.0011192517571640664,-0.007253161254400938,0.0026381114847220553,-0.0009696177008727945,0.013682119721236258,0.018183578847392492,0.0018974847128092982,-0.0123466509784429,0.005447260688759245,0.010297202070925632,0.0256354465603508
HKK26_RS00080,-0.014763515732433431,0.020013005390538206,-0.023811718080649986,-0.016667980402047408,-0.00802708114087378,0.0062230963107851025,0.009414386542333343,0.019646917224046566,0.01749652155215242,-0.003752558679495209,-0.0037990364245720503,0.008029072629380254,-0.01744334487432784,0.026890706350008002,0.009080656430277145,-0.02727475091616677,-0.0315000885828156,-0.03010723972216294,0.06943848237781522,-0.014027666742821621,0.006894919081157243,0.001705237097927181,0.006257903128452837,-0.008822812186665467,0.00548631141838883,-0.0003671030824105417,0.023846909205557165,-0.028827671818472636,0.019899343301539123,0.009679379118455126,0.005398718147911477,0.0064581568006525855,-0.004436842715307969,0.012326626037428694,-0.002936860437487804,-0.016861628750246854,-0.0056076449087991845,-0.004126638812905152,-0.0036112718608230427,-0.014865573796648848,-0.031276151104672384,0.08163282523166948,0.02046747567825016,0.0072865659234892174,0.012045481701435407,-0.01505027741649253,0.0032934683721239344,-0.007348965946837618,-0.003955551737981593,-0.022244150709871586,-0.01060997395421941,0.001102557306857638,-0.0029281471749534995,-0.004279643969221319,-0.0037089373332188647,-0.007088472814016036,0.01459507992381987,-0.01116274242607059,-0.0075986066587321035,0.022120621850466447,0.007868402377275402,-0.03634458873531251
HKK26_RS00085,0.01675523686702251,0.047651585122284484,-0.0037578711358113507,0.03183154984578877,-0.004488931680058188,-0.017624029611564746,0.026605206491686195,0.006358425312649882,-0.014842023205957263,-0.003889686686074188,-0.028012353156994255,-0.006063753376690089,-0.007470338864540282,-0.0015964987930700571,0.02679010460887312,0.009107443340357346,-0.004573258401098945,0.0012445510821125518,0.0012106757831152428,0.0007949849246197502,-0.03291895157471631,0.027468096045456945,0.005440661896244048,0.030688029227739194,0.008427145022113605,-0.007178251983838729,0.003460716747548672,-0.025513103798499435,0.008691093945125046,-0.01320909657808434,0.012043890117506995,0.0086488930565574,-0.01200378322547405,-0.003061473801290266,0.016136948668283586,0.01617592235309146,0.005979986035388661,-0.0076069865251021974,-0.018719029234503658,0.036158739895104514,0.030746522699305053,0.017479541179152694,-0.023082093873192416,-0.014030694703036575,-0.030675235622697875,-0.004238973645877003,0.029296844353812433,-0.009150909535335863,0.010283521136205313,0.0022110079527227666,0.039991423189571884,0.013941503845130963,0.06497294232015607,-0.016950200890459136,0.016428995647398394,-0.0035508703769310023,0.004286845982313918,-0.005705577877800076,-0.03448414856410606,-0.020244077839246345,-0.016329830426901358,-0.03112476305351882
HKK26_RS00090,-0.025584465535846798,0.019759949793593395,-0.01645165532502241,0.015228271581194584,-0.008116006819057867,0.008610855144403183,-0.003970870215877201,-0.006985582646200689,-0.0028778164424247588,-0.0017741369083114624,-0.014608324417297978,-0.017319843941718396,-0.00425995520878055,0.01238191214912266,0.002944482494926461,-0.010137918124104752,0.011445113484003922,-0.0068599315394485385,0.01523307073466059,-0.0017993658224902335,-0.008559124234786797,-0.011663557652906466,0.0032461416994612035,-0.017017933359112364,0.012819381263668914,-0.0024192968713815594,-0.020485307743472934,-0.0065481416695675095,-0.007142946273343326,-0.003693114028383789,-0.005758659034431778,-0.0025236506857913648,0.014841292149404009,0.004924603748078208,-0.011873563911620947,0.005636005243616576,-0.0034074776866520576,0.0019396015794828985,0.016316991459137186,0.01455624547435825,-0.0092402032781432,-0.02767421223700871,0.010394871540530164,0.01228550225740188,-0.005428338793942277,0.002016007758557178,0.01243935341952601,0.0036572429447143924,-0.00012894720269488185,-0.018439583775141367,-0.0011544961501454842,-0.0026045645700268866,-0.011810297060761558,0.0005413035372142165,-0.006144941083010402,-0.018634891915471744,0.011659963248594281,0.003727010262139046,-0.023164964171129555,-0.022640588323266615,0.054823143288408725,0.0003776536202859569
HKK26_RS00095,0.01105723281879801,-0.0067956814595695044,-0.016423339725177222,0.012522072160212323,-0.018693958626394364,0.012829542835210211,0.0021803141184234777,-0.018553652013387562,0.0065178565790901125,-0.013724031034107347,-0.011165171131872235,-0.0070803710632229445,-0.013012160693809931,0.006738607114962491,0.0012375240523729205,-0.026933558409885348,-0.005691964488318517,-0.013350032075486391,0.02454752299117716,-0.004579840975300975,-0.009474956072670036,-0.004845632079768634,-0.03274206367482612,0.00594604483775063,0.02007680178335983,0.0022995174049191157,0.006284350020129817,-0.01692530895776962,0.011932462811470954,-0.01204059147529003,-0.009039408376168762,-0.007759778176389596,0.017563980697107965,-0.011570419929964184,-0.0017055577557035144,0.004761687635028431,-0.00830885770939723,0.0010946482831186214,-0.000753621922573867,0.005445409061441246,-0.025679886979223025,-0.013326019299004739,0.028158410899937654,0.029256370799415198,-0.017483611277750197,-0.030508799229036855,-0.0018284588762019019,0.013187193389256866,0.01594685825037247,0.01752073331717505,-0.027265098631290296,-0.016223304970472075,-0.008766946725944899,-0.00013509450028798166,-0.012539194023353338,-0.021114938273316633,0.014453151408400604,-0.010595358692581963,0.00986840127705279,0.021618427194216656,0.048853048992832354,-0.04361771395816753
HKK26_RS00100,0.01327347642387091,0.00860577415813195,-0.004776818751182677,0.020299413859418927,-0.008292709433058734,0.01918707404798733,-0.008040896476252536,-0.052451618858220694,0.013292382415640114,-0.0070641247657041726,-0.0026266992419643033,-0.019145906037560622,0.022981300895841675,-0.009808272867627798,0.013731481458080692,0.0041226336057193355,0.007914408580426361,0.0033604833247626244,0.007064891055265829,0.012378757544156807,-0.017876201653205363,-0.004310672081906699,-0.025441220264473006,-0.013174043697942797,0.008151825392607441,0.002937540912445697,-0.011862223947138288,-0.003078358825253268,0.011257465065005278,-0.00867558655257788,-0.05692403345819168,0.0018344787644220051,-0.001871501703798608,-0.01442030800609704,-0.011604700916823805,0.002690786103231491,-0.02210466630046219,0.008092105576421553,0.01898808684536637,0.008442727422248752,0.024067730592786732,0.0374167837790677,0.02338906832266331,0.02207462878016581,-0.016870143042228777,-0.014984813946917162,0.017297469217771456,0.012062946799213398,-0.0019641038456475143,0.0055972520582900365,-0.03253675257702314,0.013156239029049206,-0.008549932442101168,0.00039183938544111815,-0.01756540758804458,-0.028878945500051833,-0.04524013376012874,-0.007505813972582106,-0.01881952133798437,-0.007774831173979779,0.058198912322667586,0.01407168350857846
HKK26_RS00105,-0.004783442259504654,0.0018923174763215394,-0.00824467825644862,0.0022439749618344725,-0.013436096273649263,0.003000450858805326,0.009111261978437642,-0.018897847012374694,-0.0029209872259314466,0.008310968066597233,0.005484582392196339,-0.0018563883764965972,-0.016157271765178397,0.002089375800655364,0.019397752650277073,0.0073082886294395825,0.00231817600234726,-0.004101519750509407,0.026466849678133317,0.015821114476178958,-0.019054186301648103,-0.0012910271425199435,-0.01713052820838553,-0.010899760011321582,0.009771574874130051,-0.013245755122212781,0.018380883823883035,-0.002743427370429489,0.014757505077622482,-0.010228614092171153,-0.028912911806028667,0.016790554878824294,0.0008789459081921566,0.005096406499071464,-0.0010627609667971066,0.000795502345699935,-0.011489861750719725,9.575395509210573e-05,0.013380498887710576,0.00011578470096664673,-0.002470303803666455,0.00538739305363771,0.03581042457333374,-0.014439597365448748,-0.018735417582834483,-0.007605019681392784,0.013062384217032319,0.006251240484742885,0.010411032395446596,-0.004281523914576186,-0.0295616111928885,-0.019983106984758477,-0.01619686760053166,-0.008159561882474882,-0.010098298820864292,-0.03259540434147984,0.0056128008570578165,-0.03692724970794427,0.012822933574866123,-0.01201579131925134,0.026764121394434383,0.0010407795818420022
HKK26_RS00110,0.002315197787308107,0.01568984352684741,0.0380756710457196,-0.016829729491865477,-0.011069770161137731,-0.006236488925357119,0.0011769696991666683,0.008031692832948066,-0.005851047989861951,0.0026060963828021828,0.0009071347272995286,0.006591755060825776,-0.03431095301018916,-0.004521022679347823,-0.006554756693495519,0.022487914730385496,0.008740220663943884,0.04089187871339016,0.037721000479703996,-0.009153185275971233,-0.018878571212799386,0.004374032667083123,0.00074950037630553,-0.0009248908088018277,0.036818432122910326,-0.014430014496926763,0.005770905117631227,-0.021311114353155976,0.015358674528786769,-0.022781686399096616,-0.021619479367009014,0.00767101538209013,0.02217188405699181,-0.0023709433352633296,-0.006810490218575053,0.00999154946509721,-0.007351172348791248,0.0040093687349324935,-0.026725866549662282,0.011582385252139593,-0.014668164502169408,-0.02444307503043356,0.041242350550823315,-0.009796892236431346,-0.015755380407678495,0.002821970574712397,-0.0012648253940811332,-0.011456031061312998,0.008571409924291023,0.018626943795703246,-0.021410815013282684,-0.003032342621319356,-0.006145773064645028,-0.01465899047543578,-0.01649403308513735,-0.031572514681151735,-0.012183183571230204,-0.035086010693377266,0.0208521835915989,-0.0007403637420808576,0.0392699240785826,-0.013180983303767284
