Geneid,0,1,2,3,4,5,6,7,8,9
HKK26_RS00215,-0.015129711906198535,-0.01939244206836691,0.019802214743513,0.0009715751707380893,0.004033082081529252,0.031905179920687664,0.014660234952675131,0.013793625854708004,0.017852472977626828,-0.012694540400812334
HKK26_RS00220,0.0005407753969210647,-0.03041761022160236,0.11230114260680045,0.0036170036745950046,-0.019423429198368876,0.03461865487668878,0.013792048552841553,0.023996912451176362,0.013010808929312577,0.0028394482524367838
HKK26_RS00225,0.012950604950524166,-0.0063951706206296964,-0.008079094620778427,0.005236730470339743,0.0044899266585252595,0.019461532724623153,0.00724243072936666,0.016938693935736177,0.02700461461727905,0.0013541003349667288
HKK26_RS00230,0.0018215997771815165,-0.015595708235392414,-0.0012234801367839853,0.009444713480964527,0.0018066515232657992,-0.009120892177984282,-0.006699827420807543,0.02916492009572813,0.02346152232083018,0.0032026091056558655
HKK26_RS00235,0.032058862167809406,-0.006636270004073918,-0.0037457240248957723,0.013349204170885962,0.008471713502298526,0.015114500818024812,-5.859142861699127e-05,0.04610289004499199,0.04717068596904157,-0.010762308972938053
HKK26_RS00240,0.03237740600901301,-0.05662881563898629,0.03843835952566372,0.051213576453090125,-0.011524937057850538,0.03471187244280191,-0.027451391028415727,-0.020657068066436402,0.03385260893986683,0.00236187356425581
SYNPCC7942_RS00005,-0.015841296838535635,0.0030008178609109487,-0.0009673337898246345,0.010933114226737982,-0.003051150254944606,0.016287520988148306,0.007898742552130543,0.010256672935701818,-0.0023619660279529356,-3.537214844951552e-05
SYNPCC7942_RS00010,-0.007491279608833675,0.0021333142460731487,-0.006505353737136636,0.0014431852239879478,0.005899006747475216,0.016437352702381343,-0.02945750198841623,0.0031129156903242023,0.002469569499087419,-0.017257294547631297
SYNPCC7942_RS00015,-0.0014375227147585003,-0.01062271164583007,-0.003828485609591019,-0.010532348189073835,-0.008899769228181394,0.008748978507561596,-0.003047127635513614,0.0040707028496536355,-0.0028950700515134485,0.006971438177177037
SYNPCC7942_RS00020,-0.008136233531811829,-0.019144413360952312,-0.009413421207226493,-0.05365657167513843,0.0173408648401507,0.0029234886411233494,-0.015137590057687524,0.0016089485499841297,0.011225642741887698,0.009293710127584624
SYNPCC7942_RS00025,-0.03632596461541696,-0.02453638694920249,0.051943144122160154,0.031040387752303566,0.02978095725993173,-0.034061673419968644,0.02295374193812776,-0.018620774981067897,-0.008177266500238681,0.0034415109696430825
SYNPCC7942_RS00030,-0.0276932107609505,1.3528373165876204e-05,0.002159528983101739,0.0035056638778747733,0.014094031065787277,-0.04190987840749627,-0.0005599672124510947,-0.03275498278382485,-0.0004911896821716438,-0.012131049458094303
SYNPCC7942_RS00035,-0.02996458931821699,-0.0034068239673094042,-0.009855746618021521,0.00298324337425822,0.01671175418552374,-0.02053631086638327,-0.011334176703393803,-0.03774028883731025,0.0037139667213249208,-0.00401602189782436
SYNPCC7942_RS00040,-0.02249827964199794,-0.007441773674656871,-0.016290516977049613,0.0037920399476816685,0.02043638851339857,0.006634995575751575,-0.015686298247037322,-0.02938294190198796,-0.005827729187995383,-0.005044622477478401
SYNPCC7942_RS00045,-0.003934482184317199,0.002078445608523428,-0.005604078316336394,-0.010716788965392365,-0.029059957223659002,0.017202783801358847,-0.01775246028957437,-0.00964992048720615,-0.010120250682742391,0.00044919455141011736
SYNPCC7942_RS00050,0.001473471351913908,0.0002711981407809806,-0.019858546704528676,-0.0018359024871509905,0.011899248618427827,0.014935114126544748,-0.004711155329809733,-0.026412149901069267,-0.006149639286746075,0.0004572508011178335
SYNPCC7942_RS00055,-0.03310486159674288,0.0010264556431876012,-0.015485010940420891,-0.003774394297482107,0.02915067441124273,0.010124714319489407,0.010579373662285676,0.0016966126126060582,0.0036276973153031526,0.0016779252595964364
SYNPCC7942_RS00060,-0.005085595381890154,-0.017270508188175368,-0.015077552290363904,0.0031840978384263642,-0.03298108728787526,0.0152472403010882,-0.03216636718873766,0.005290996227093831,-0.005394403811102934,0.001400476388625591
SYNPCC7942_RS00065,0.022964874559052162,-0.023322769565277904,-0.08643162762100984,0.02990631685228108,-0.06395795760492289,0.039657309060609915,-0.003032590323110974,0.0670821598224482,0.017787634728699365,-0.030680725443652482
SYNPCC7942_RS00070,-0.006964014249424523,0.004900880424179354,0.017817295061836606,0.016801613277030454,-0.002661890877179216,0.02552775839819642,-0.00608043696155378,0.034791373954143584,0.004537887554604946,0.005749676347700798
SYNPCC7942_RS00075,0.0038563290154488574,-0.021050637176165246,0.03239365561536288,0.008040329331227164,0.003273910492609727,0.01681816853449303,-0.01084010566277271,0.029946467224468195,-0.011613661960843746,-0.011429883123939966
SYNPCC7942_RS00080,0.00823513438394244,-0.016122431884853884,0.0011327913528917488,-0.004211217541463571,-0.03175576452449451,0.013958538066009177,-0.008087711144988168,0.015890640618755475,-0.017158118847925896,0.028297383207913685
SYNPCC7942_RS00085,-0.0070378632257336185,-0.00026573481790912384,0.0024424894758172245,0.0059127899891894585,0.012404769863659109,0.007488332151143949,0.005930202334675576,-7.085208838469819e-05,0.004987472269886123,-0.0036971320094819006
SYNPCC7942_RS00090,-0.007385417232043048,-0.006578892870099222,0.053530391167186823,0.003706988182414867,-0.039611563254917215,0.009688917983081708,0.000987206332379572,-0.00760725976601477,-0.013799839359238888,-0.009086279835261484
SYNPCC7942_RS00095,-0.017112269599452057,-0.004218393825827002,0.005720919149497989,0.0017866974133915353,-0.034156332336874894,0.013811942270034626,-0.0106627994388486,-0.018743509090063802,-0.004785922330807844,0.0036321441467581476
SYNPCC7942_RS00100,-0.04028130645532275,-0.03772616227622815,0.008193590950230452,0.027070747477666864,-0.01996236964978173,0.02262845116555396,0.0058850226591172705,0.004606425747240333,0.019097764057619454,-0.00539092878298034
SYNPCC7942_RS00105,-0.03267965097460313,-0.03249042177178722,0.01389821997906658,0.016477006657429266,-0.02327372141876413,0.011333924587007464,0.0044372082814544975,-0.010815734854239551,0.017654049453109534,-0.016707426238250528
SYNPCC7942_RS00110,-0.009170938296468159,0.009241113302953855,-0.0007221050102242585,-0.003546973875307038,0.014174550355178592,-0.019644724806022508,0.007942652732284127,-0.0014625215924945901,-0.0033780557008107103,0.0049908907167339625
SYNPCC7942_RS00115,-0.006578212735146329,0.007254204532947697,-0.0002321744289880869,-0.0008744552266106902,0.015526710542932831,-0.006848321330756247,-0.007668886989804751,-0.0035546271229015642,-0.01205092352551151,0.011064537619401509
SYNPCC7942_RS00120,0.0019449462116932997,0.0067942445450362,-0.019336511939427103,-0.004508346050620101,0.015028717308342581,-0.007847369526939983,0.0024479245572402585,-0.014104052343272307,-0.022218448070471283,0.015098921907718848
SYNPCC7942_RS00125,0.01545437484700334,-0.012969722313433858,-0.004222451901263254,-0.016665074114054976,-0.00705065957871427,0.017998045291072955,0.0034501060485191974,-0.011532214893900584,0.027859383899167575,-0.005539032896054952
SYNPCC7942_RS00130,0.0007305001752058791,-0.005611649483299251,0.007072901492526306,-0.013890741892757262,0.026024880298035184,0.012643838517137579,-0.012740067181659513,-0.005431964125355696,0.002948567138350427,-0.005712835368678299
SYNPCC7942_RS00135,-0.021174445773308747,0.006230284145415801,-0.010292048130285725,-0.011432256187943891,0.03802940763501489,0.0013284402462043266,-0.0025370199675619353,-0.011762855505986167,-0.005251670561364989,-0.012060504540266682
SYNPCC7942_RS00140,0.004143140432377713,-0.008803688602408042,0.010318314913701818,-0.007241650622842575,-0.003747660637898535,0.018359756802082218,-0.027868619854355986,-0.01792988893240875,0.0007836499904177328,-0.008146451597099478
SYNPCC7942_RS00145,-0.012677707549569978,-0.011730681899939708,0.0013809415618566295,-0.010557576665019457,-0.013446408580546904,0.004148510254484855,-0.025269931559427746,-0.011276924433783133,0.011157527154833478,-0.007192677502283925
SYNPCC7942_RS00150,-0.009763783038376906,-0.022810430891374772,0.0027543493106870036,-0.009895581942302424,-0.009165333230245406,-0.0012267178914613052,-0.01044041947536579,0.014202755874494393,0.010680106762802087,-0.004057291156504555
SYNPCC7942_RS00155,0.013431514906229633,0.003899440573356905,-0.008863902157713799,-0.010237144319154057,-0.02006867544371809,0.007421674080004656,-0.014888037062782238,-0.0017350130665070799,0.0067900591049451856,0.006790228133653293
SYNPCC7942_RS00160,0.005800938231773742,-0.0012866603271213567,0.014974828472586379,-0.006913503199172243,-0.01192709429876603,-0.009041619803568485,-0.01786372932110641,0.02742370101944242,0.010203086777432918,0.002053691002554847
SYNPCC7942_RS00165,0.02376457101776061,0.01088580651449029,-0.014893040298916749,0.035276786001798045,0.0038410384255146072,-0.005841613108424667,-0.007603618155717998,0.04814522235793375,0.023901992158940417,-0.018023810871170835
SYNPCC7942_RS13645,0.03313922193487713,0.012577723106252974,-0.021028583116100466,0.03816930669932199,0.005353045557035303,-0.001410688811996312,0.014191171581710276,0.049689476624974194,0.03040818642889772,-0.022654209167964998
SYNPCC7942_RS00170,-0.042090310345552454,-0.0450169601194479,-0.011326221212192036,0.18338948862440724,-0.0464695866998768,0.05125362349619253,0.011537450585566968,0.08138340786028428,0.017343884443562586,-0.005489378648927619
SYNPCC7942_RS00175,0.025693939685985517,0.010856243760055733,0.06729028023536716,0.03815200803000029,-0.021081617876656137,0.018862480019206283,0.021170284845744708,0.02574430209378152,0.03123509861408397,-0.01832050221428392
SYNPCC7942_RS00180,-0.01301858321928925,0.01281511256532854,0.013108667920892358,0.016042065031545028,0.016727011197952824,-0.02618470118758271,-0.006703262553167618,0.023006132021923986,-0.011119922388331325,0.007825481090460188
SYNPCC7942_RS00185,-0.017718170314426896,0.05418343015840476,0.027376790549472223,-0.013956937580263102,0.016888626057151933,-0.019357906307365377,-0.006971671396195185,0.03954775086000358,0.020301514820546297,-0.022285137956066615
SYNPCC7942_RS00190,-0.009269037089880451,-0.009825849625441148,0.003237858133665265,-0.007193333960280637,0.03613894486207353,-0.0003800453328708083,-0.006335635939249598,0.00983848110067866,-0.0104340571845697,-0.008416667730173508
SYNPCC7942_RS00195,-0.014279700837666302,-0.0079579780778538,-0.010621442972989302,0.07863202743575609,0.00037942599664591306,0.009913505399728878,-0.0005176783562320043,-0.0005940088386875014,-0.019406273351001806,0.012618833454820849
SYNPCC7942_RS00200,-0.02800871718708532,-0.012848381448954829,0.0014497377698797739,0.05392095658497984,0.0011192179927381233,-0.011007143638321042,-0.01085673105614427,-0.003196118106830151,-0.00778774304154073,0.009184602679095525
SYNPCC7942_RS00205,-0.011017972562901752,0.0031824033731716684,-0.0018785211957498675,0.019657836668025334,-0.005185856921834353,-0.02240006928969053,0.010350375666947416,-0.014394942067448478,-0.011503272706837913,0.00634095440530002
SYNPCC7942_RS00210,-0.00968170611359062,-0.012663633804112031,-0.0016850533623080552,-0.0018616121285628092,-0.022582769506303932,0.042299967199086866,-0.015557924226611407,-0.009972606961621168,0.00565938508003146,-0.0009427627014756597
SYNPCC7942_RS00215,-0.0022971466466634384,-0.012159106519934636,-0.007250897375474773,-0.007011137601506059,0.004684607979419348,-0.019512160813696958,0.005782863854754484,-0.02447017393062148,0.0072548451972338735,-0.00029748460586467395
SYNPCC7942_RS00220,-0.005853844933141156,0.00011679827666697683,0.02301729770298231,-0.016627942527259677,0.025359982387408126,-0.020542633549631817,-0.006189585424036408,-0.011947579117353566,-0.03937741602688748,-0.0020054307680173484
SYNPCC7942_RS00225,-0.003602537958130187,-0.01543551151376664,0.034713650644651664,0.004512477559523501,0.001457870359052062,-0.02294312335421957,-0.03249774090684904,0.0015440558553500158,-0.016629388057791617,-0.005559897665452613
SYNPCC7942_RS00230,0.017445803143934624,0.022261793910673483,-0.025793581176575528,-0.004229608862898539,0.022497493813878063,-0.022364343226934542,-0.05384310086887078,0.007901275977840428,-0.004259753484698961,0.0012968191741812962
SYNPCC7942_RS00235,0.008968011370029266,0.0103454043667645,0.09317454978164602,-0.0012948773595319208,-0.00989501202089042,-0.021434270686272905,-0.029412904173877177,0.026623206024306376,-0.02466786803388416,0.006027386021083005
SYNPCC7942_RS00240,0.02020193292230699,-0.006215306195158446,-0.021989076841288032,-0.008614328931690805,-0.003869421957203033,0.013662235633365301,-0.012029630672260738,0.020366593638895657,0.026372007757776386,0.01688486980746687
SYNPCC7942_RS00245,0.016711840073490327,-0.00603925146428174,-0.026476164570785055,-0.009126486471612133,0.011369179408920595,0.013637289726272988,0.0033733618278766675,0.02431357874560058,0.03009659601438935,0.009592186539685051
SYNPCC7942_RS00250,0.014454949156144896,-0.0044496643905264175,-0.0027148024559588303,-0.005300304467026179,-2.5309898615480304e-05,-0.002741762526106534,0.0016134009195033034,0.038640096137018715,0.012767126533452609,-0.011521639371707233
SYNPCC7942_RS00255,0.001885658034301623,-0.002459502840900821,-2.2075482222403167e-05,-0.0030390396040146507,0.004818066650565015,-0.02543158723322871,-0.00631879375925068,0.08524922545083358,-0.0066977557877288775,0.008381198210392328
SYNPCC7942_RS00260,0.018917550852559105,0.0011765086072622387,0.013611214793914273,-0.008600571103689187,-0.0030853295313033684,-0.0070693656776651395,0.007720482113354854,0.055179937086084214,0.001101436948869537,0.019621019908856854
SYNPCC7942_RS00265,-0.0009341046755537246,-0.0035743612583655163,0.009252210198356026,-0.0003531617552663317,0.023154891097302177,-0.04783265034794011,-0.013951473597074613,0.07554669994981127,-0.009435061030120468,0.024857557298044536
SYNPCC7942_RS00270,0.010753384586731229,-0.008506385409645654,0.013589589142967937,0.00010891613761585645,0.018040029373108144,-0.02840535565699625,-0.0065272630630393395,0.059095242965409064,-0.0015326254043986375,-0.006929290920748633
SYNPCC7942_RS00275,0.025096140179553476,0.007051379795721671,-0.012340391260382168,0.004620777418330735,0.017939509758988642,-0.01702991850810417,0.0069832993565067895,0.054827004269655026,0.0087347422056615,-0.004859299943581051
SYNPCC7942_RS00280,0.020962415261583933,0.007996641149204075,-0.0008358587070850401,-0.00030390260407404186,0.010897075201050772,-0.03099724812502942,0.001661145044976112,0.04328311798748101,-0.01177973598943652,-0.012963296086875273
SYNPCC7942_RS00285,0.02043719052338014,0.00984820542890058,-0.01013570284620533,-0.001820244590957938,0.016405368672807143,-0.02880494369031345,-0.005315679203273779,0.02681043673445777,-0.00672828302061911,-0.014345677084548689
SYNPCC7942_RS00290,0.025484049196969137,-0.0046496471141350745,-0.0051466025273496875,-0.002281040811212621,0.021011566606863274,-0.006053141897449746,-0.012633879737100737,0.013978663586941234,-0.017300996073639215,-0.01879916736298367
SYNPCC7942_RS00295,0.033594377802498354,0.007093732585391668,-0.00730519719502644,0.0013954601578820586,0.016892996544992673,0.03451909626670637,-0.018221383979528893,-0.001077533554929263,-0.01699677578813058,-0.017309893386411503
SYNPCC7942_RS00300,0.021607955139948603,-0.0009619760079970487,-0.008356711200269039,-0.005870961532283631,0.021719201911830268,-0.0006455548603217778,-0.014903776752694196,0.009531464553835337,0.0016621712753968633,-0.00963527645101201
SYNPCC7942_RS00305,0.023294269952722737,0.002658612184298768,-0.0032887332762150845,-0.004208599940632076,0.011506932317018709,-0.023480773773955937,-0.01703653288231233,0.009058207408622163,-0.0007070395756402285,-0.002158575283944856
SYNPCC7942_RS00310,0.02322185752113853,0.013315489863704521,-0.013996703864561469,0.0035556768579711436,0.014182683890377301,-0.0009668035356564333,-0.015293286333136915,0.014087383399345805,-0.01315814623710431,0.007827630861044255
SYNPCC7942_RS00315,0.015916560241841345,0.02404052762949841,-0.0038046140847004806,-0.006121877805494185,-0.003090598626163157,-0.0015641573512385795,-0.025489265741945922,-0.0197759769833335,-0.0184375518703873,-0.03869129841002803
SYNPCC7942_RS13650,-0.011105473730864148,0.026463045670278948,0.007653711373960143,-0.0006270006870164517,-0.0306282365409305,-0.06536446273678945,-0.015634502296932834,-0.01157094527828165,0.020890487007774117,-0.02178833818797431
SYNPCC7942_RS00320,0.00712842256802324,-0.0012181228447020148,-0.015175100886602733,-0.0019459050232791385,0.004423388600107955,-0.012362415913157789,-0.009158008361630882,0.014674910513492618,-0.005639677556859153,0.015190288020502554
SYNPCC7942_RS00325,-0.008624814035111663,0.005655121888035375,-0.0025917041025940867,-0.013218414041225306,0.004515590326920937,-0.02080344323971073,-0.008943199820732894,-0.006652697673256681,-0.02311433627503726,-0.009653083669502993
SYNPCC7942_RS00330,-0.01284728863966068,-0.005492357800509717,-0.008706321444602016,-0.007372454276260904,0.005575307020897789,-0.020703073914237737,-0.02033769895131457,-0.010060075954179216,-0.01760825301547149,-0.006842638277455064
SYNPCC7942_RS00335,-0.010686346553584134,0.002856881017904104,0.0055906473365483125,-0.014738328610121842,0.020006083617159526,-0.0005782515396822955,-0.0004361878365189292,-0.02408176807721134,-0.010446169603242713,-0.016735898070542085
SYNPCC7942_RS00340,0.05159927378166828,-0.03803710950819744,-0.010286276438262888,0.03957619505372235,0.0066792253426842686,-0.013615844663769784,-0.0171560154317729,-0.034653792002511154,0.05196461319756297,0.01424817726904197
SYNPCC7942_RS00345,0.0058854155810344755,3.783989651217034e-05,0.02267993707447252,-0.0016367566239992564,-0.042523382226589475,-0.01662599337623718,-0.040868402401647845,0.01073060878243725,-0.015136186929552063,-0.007448712450614055
SYNPCC7942_RS00350,-0.014209108696453355,-0.007299978378923103,-0.013737483270068138,-0.005577425738041875,-0.017893485882475947,-0.01456337964332079,-7.111570927990724e-05,-0.004622331519348101,-0.004201058502923134,0.017217583620510582
SYNPCC7942_RS00355,-0.01591972150423518,-0.02175938628990898,-0.015390494744997383,-0.011518349336793188,0.0054724990365698735,-0.030929116088796404,0.0022650233146593547,0.008071185406281975,-0.01565667831639852,-0.008607358732056716
SYNPCC7942_RS00360,-0.017802297159920953,-0.016255603847213928,-0.012792065918256044,-0.007761430014664112,0.014998519046251763,-0.005139774011674194,-0.003786920897175309,0.002385072159306819,-0.007074079945521898,-0.004799561060300672
SYNPCC7942_RS00365,0.0007577267310475895,0.004639684949880176,0.016839778443062378,0.009592408918093397,0.013320682480448327,-0.023754636413942307,0.022597681485123443,-0.042379492969381136,-0.006345238735528412,0.012972721754375121
SYNPCC7942_RS00370,-0.016352176549811033,0.0029186509274006195,-0.012403620028545496,-0.006983841498900772,0.010891126849860584,0.016125926515866328,0.004219322406558123,-0.0006819097100310327,-0.007532130952283017,0.0033913113379520302
SYNPCC7942_RS00375,-0.02005292210109354,0.011025233793888388,-0.017328220342307247,-0.008628927266705635,0.006512159273473009,-0.0009996458567292908,0.00011905975075243774,0.01413988039835023,0.0018330587609407297,-0.004122668593384184
SYNPCC7942_RS00380,-0.010819851715406998,0.018922603745398822,-0.010231887557708147,-0.01118293704040316,-0.0015329359906479276,-0.009769866492098754,-0.006397745122342925,0.00941494848212076,-0.003720162404434563,0.0025593648423975473
SYNPCC7942_RS00385,0.005615694379994073,-0.010057720294166385,-0.012517623945360969,0.0036513145145145175,-0.010624874261464587,-0.026784440724242506,0.01091320667636961,0.000891143651352361,0.0036696643900042663,0.0060722012525524175
