,S_mean_std,A_mean_std,count,L2_norm
0,0.004766463428996232,1.7132261263521724,66,125.79853593956385
1,0.003256557545154491,0.7943514498410397,100,111.80664739078047
2,0.0018344202195697164,0.5896817671725139,100,223.06684057053226
3,0.002563183554708156,0.7793123302621535,100,57.038270623879505
4,0.0016792312156833132,0.6238195732805855,100,307.8771256352923
5,0.0017669377442937563,0.5233024711457938,100,104.65258219873436
6,0.002731768777585124,0.9511259920380564,100,104.0875221179959
7,0.0020196335596794914,0.6647950640132525,100,148.08385137376072
8,0.0017016229311444524,0.4948525717004679,100,73.82365298571169
9,0.0032658170090504686,1.5888554422921382,100,136.81287442060648
10,0.002191295298427772,0.6638410564216665,100,90.71197189488166
11,0.003021539652487518,0.9609361561009305,100,58.76852023726718
12,0.0013335781736634282,0.4204918703314624,100,70.72099310280295
13,0.0027290357815588965,0.8940308265872857,100,111.00127763213624
14,0.0022110894207422144,0.708372962695173,100,180.18757144809985
15,0.0032378800057251593,1.165443229416362,92,105.55638267531184
16,0.003991837630057547,1.6614263119891148,100,192.08572194900088
17,0.0025641494753422026,0.6478665311215208,100,103.81482567852856
18,0.0023489439022535063,1.0155990720541412,68,68.6691959583822
19,0.004998596692759265,1.3193238781788885,94,67.58936188971369
20,0.0023047821328191238,0.5908925302026553,100,94.43350800675348
21,0.0038161357612691666,1.653006097350454,100,83.19022775879874
22,0.004919455382083027,1.743541873539215,92,216.49673102060683
23,0.005838372551780584,1.230932964803168,76,27.667709028860237
24,0.005740065029903929,1.7135540175129977,81,59.68694864181507
