Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
HKK26_RS00005,0.009874110042843595,-0.009234627088728973,-0.025850092051282147,0.015332196094961675,0.008185946433764286,0.015005844785216169,-0.040814752263556325,-0.023770992860847148,0.0028195987174823058,-0.004212392956451522,-0.004717348355272576,-0.0029185486914363925,0.03156639872154793,0.009415241548270588,0.004259733322922927,-0.019239825051594137,0.014852504749910553,0.0001634238683437186,0.0014584142682568066,-0.032842026135811705,0.06468225915601089,0.01533718879921805,-0.016152179148231045,0.011207443066018416,0.05467934244612499
HKK26_RS00010,-0.016455809209970654,-0.0026468009150957088,-0.03317562073672879,0.028427950450895065,-0.014599088443679045,-0.01645968198833204,-0.010029220357555477,-0.004606920628033096,0.12619847423521918,0.014172765310416285,-0.0013105077567090817,0.013764216997152913,0.014916875053606192,-0.0011802357242897037,0.0034567500092871828,-0.033024805549003965,0.005786307657487032,0.0034436445183038274,0.0125181092073989,0.010299144022100847,-0.01319646332737301,0.010515909875374969,-0.018273614530649886,0.008334657921134369,-0.0172622205318953
HKK26_RS00015,-0.01933404139461196,0.0006132752522505197,-0.0354248489237044,0.035899185949342674,-0.013645241222527653,-0.0013952956572077292,-0.013152657343238663,-0.015690164803140075,0.0028071071633495714,-0.006070324686581652,-0.010003697488822065,-0.016562838232974143,-0.007076247475994064,-0.03095632254217353,0.028479877383611515,-0.024820994886978393,0.06681031698336326,0.012600628592438903,-0.018018783763230968,0.003729175290957583,0.004662949022999037,0.013828329156303052,0.019884694817835846,-0.024571083148972352,-0.01267161705992622
HKK26_RS00020,-0.013044435249270571,-0.014630855032756882,0.008696490702987598,0.06610708675272989,-0.0017686599433469389,0.008460420327195082,-0.007367702840394217,-0.013835354600988985,0.008211555489481687,-0.010444921748025223,-0.00937038188453683,-0.02699190554781161,-0.010269829540084175,-0.03435206196140787,-0.0060412768646567715,0.0005280242154559221,0.06817947020311194,0.03810264402953137,0.008526252151702727,0.013100686376577067,0.009602591093117178,-0.015170915802034404,-0.02693165283982156,0.00024589531997323355,-0.01585792458623921
HKK26_RS00025,0.03715122873593641,0.0605932049970268,0.013110928170962717,-0.0012267227021038817,-0.00570084392627806,0.004442301336075299,-0.006348287808435905,-0.021689682020750042,0.007636237000752835,0.0011607576525582792,0.032195431360988624,-0.043202185154401676,-0.01434043769548915,-0.011572079382423592,-0.025541006368916812,-0.015092960299654042,-0.010841141976453188,-0.0377223559768095,-0.009073787423876238,0.03241603471985127,0.03531245339289258,0.017642114405648043,0.03318828481067765,0.0313802773435214,-0.005489257466668563
HKK26_RS00030,0.0063684531066121606,-0.003517359041947414,-0.004670954418106643,0.009614764556210999,-0.024182042582782712,-0.005921122468394773,-0.012514928863747873,-0.0023854187219355194,-0.017700163778130672,0.052117577171142807,-0.007283162208910343,-0.001855234998604355,0.008039866685352825,-0.009756455158174653,-0.0061274396837329055,-0.015580149965343805,0.00610722807920541,-0.007903583142398968,-0.02176351854814674,-0.00512748905722838,-0.0012280217265070446,0.026505275498299206,0.01583716246585185,-0.0025630789732039336,0.034351676141206614
HKK26_RS00035,0.00857129880182164,0.09667628393385189,0.017764642654281106,0.018894221596216235,-0.019554299175675628,-0.032092748553915,0.0014192020818175968,0.000606045088616199,-0.018232121581581263,0.009379008638535568,0.011399721858924936,-0.003333817930012931,0.03346379156102341,0.0015899321818244427,-0.00030657704063157573,0.0006685391212148889,0.014324379718164765,0.017631145015726005,0.003510148435526719,-0.04144489680332449,0.10894903083882414,-0.0010326293006750252,-0.0009514536909307476,0.003663471813096498,0.01182525173818566
HKK26_RS00040,-0.008897194061756247,-0.010447034904386482,-0.019102988259292842,0.05223971946588723,-0.00820318654835792,0.001868633980828856,-0.024397669278924047,-0.00881238492894423,-0.018427669239548108,-0.0008826804587510853,-0.009615516829135203,-0.002436067262769485,0.01845276321516125,0.024575593555313118,0.0070988100557363995,-0.03194699509227824,-0.022409586370155242,0.02244320010371128,-0.0012550965503124222,0.015723155042224494,-0.01129901195440758,-0.014559711342150637,-0.005605266130525621,-0.02580593931771201,0.02562484037154898
HKK26_RS00045,-0.005344845365950857,0.019010769792864143,-0.00862399453096947,0.010010996176995851,0.006277328401850487,0.008462059767219327,-0.05936734216100814,-0.03694669466301731,0.010758852896055063,0.02973437796320261,0.015539243044277583,0.04236723394169963,-0.00030525952810819167,0.031153166394127563,0.007457965368287352,-0.0009837929884043688,-0.001712645459073404,-0.004564657521437799,0.010853542063791929,0.09396636678536684,0.06927294261993715,-0.020675248338446854,-0.05384038855153281,0.003467414078649734,0.003375524958053571
HKK26_RS00050,0.025310977392404014,-0.00762924842003916,-0.0036678385051787344,0.0253781574313591,-0.00027375464823159624,-0.005065991148061064,-0.030441757915720166,-0.0012669929254155274,-0.001962559509549862,0.002960512279526623,-0.011314593606146678,0.0014040144780333144,0.01782022085433067,-0.007798703913383195,0.002866143935786471,-0.005554319466626106,-0.007383432960832462,0.01291366109569985,-0.0061151305649202944,0.04379822370072136,-0.0142791349724622,-0.017453800219356892,-0.019521433788792047,-0.006751572849406264,-0.021588223529505846
HKK26_RS00055,-0.008304600732264735,0.034486049858047756,0.010493388442659892,0.037673288496062676,-0.006142131462602646,0.01783809491010594,0.00022365304561157605,-0.023560856159120444,-0.0027446611320573453,0.03611887209125677,0.010050245695056309,-0.03793441911529413,0.04016682945477456,-0.004993043076661522,-0.012483730280028572,0.034695041432504625,0.004181778808887665,0.01256636209620879,-0.0009144661700733585,-0.012680971504604541,0.009596654262009447,0.02256067152889635,0.016318296517214333,0.009965731008154495,0.023163611059032
HKK26_RS00060,-0.01432159533389104,-0.005990009453899434,-0.016312004349467172,-0.006844067825769236,-0.005057002418640828,0.010484896977967824,-0.016861489066317313,-0.01878000089009192,0.02295914774593464,0.014484406805663042,0.012726100128609927,-0.02637084619826196,0.008725733670624493,-0.028960612862290028,-0.004685103947456899,0.011244395510905522,-0.0004329293028839885,-0.015296167796339556,-0.014621711577797092,0.002359923787231235,0.003249274808748952,-0.018573213327927003,-0.0042030356967982675,0.0027237125143491905,-0.0005485010577226856
HKK26_RS00065,-0.033582629500862306,-0.0009745073744032494,0.008272363499637551,-0.004330294729918252,0.00030313656810174936,-0.006869221950736898,-0.0016614472830079848,-0.01768481256737543,0.01355882630373785,0.0012175387228854702,-0.006805841770790768,-0.0048301078519026736,0.04924248889483371,-0.03811236415451859,0.025569006568511958,-0.0016504675098755958,0.020982983600553052,-0.012365002587116855,0.004156094693190549,0.297855688013567,-0.03868678055677053,-0.0022227348922831723,0.0031000422726356522,-0.012051490664970365,0.024575608220599957
HKK26_RS00070,-0.0013152289368626082,0.05190635062331055,0.02285312798620811,-0.0081740322773995,0.008440486876013712,-0.0029356158133084236,-0.002577611519239919,-0.0003567660893356698,0.0032953102227160085,0.004803649593874509,-0.019947480960525683,0.01592654354282102,0.034570456087362526,-0.017238030125644992,0.012012033219057803,0.006766318891588442,-0.002600531486855513,-0.0032767837377355963,0.0010462919843362444,0.21448700442490443,0.0032671576709224276,-0.009203431594634229,-0.016657782995436292,-0.012040167354779828,-0.00172992736022989
HKK26_RS00075,-0.002232423449670917,-0.003093098185932734,0.010812339489375029,0.0046834647524632705,0.0036088237064609615,-0.0034958799238093636,0.0025767345639084436,-0.017165822399281213,0.002804569215658864,0.009682031981710866,0.0063115752321776415,-0.01766375241122721,0.013974547853093799,-0.0157158185128526,0.013829603837353505,0.005017579269762535,0.00812590480036145,0.009661451628605482,-0.007914237016472425,0.21233565560759612,-0.02118170253301193,-0.0022013563530637412,0.0020916511640374723,-0.013677829940966646,-0.0057340500539356356
HKK26_RS00080,-0.003057136896459054,0.021453483647043872,-0.03089867234779435,0.01311949151623762,-0.001960748847031086,0.013871655472932398,-0.006712347403581421,0.0019776878863451424,0.003961205261402343,-0.004229474078789064,0.005298375704946148,0.018939634691334195,0.018354873921499947,-0.023663457324826755,-0.0008284960579394361,-0.008129514387452862,0.0036137115572440854,0.009741829707846861,0.001905344795868452,0.06647442180763725,-0.00043001103112055427,0.008316555260233512,0.016083521644305473,0.03247571544031995,-0.0008667644364097507
HKK26_RS00085,-0.04739480524994489,-0.015665080845538082,-0.04262276378873845,-0.019481657856993913,0.001176131866178802,-0.012794872624807442,0.007210430454308208,0.03517465948258233,-0.018368079936357952,0.0025854652489009965,-0.038521677670474756,-0.016764359056746725,0.03253955484988394,0.06091534321284054,-0.007806219979259596,0.019530851374121302,-0.0013983071816434031,-0.002049679903790696,0.028686700634757326,0.04278458201817946,0.02596271071267361,-0.013015521834286259,0.02177010410727904,0.06717517155955414,-0.003217846852393597
HKK26_RS00090,0.016075853395277135,0.007208062345999491,0.009234290660832721,0.009649356405087281,-0.008659781470703332,-0.013614993964505884,-0.027236252027183775,0.01283365778719652,0.0067533666573506975,0.018567060645371516,-0.021538663054583903,-0.0066738721653844466,0.02140155517841359,-0.0002339548929795566,0.020592905442187625,-0.016401259304715147,-0.022899726042758126,0.022723273397382497,-0.005386731668866397,0.018331244205218675,0.003403702816138976,-0.011475273189835345,-0.005096860118653316,0.005553166058965787,0.0087081820690336
HKK26_RS00095,0.029432278217934198,-0.013554604998468136,0.008524051265653917,0.016819851441575592,-0.00530719824775691,0.022645567116774002,-0.023680157372028877,-0.01983776785821352,-0.004884359762792242,0.013536129363144508,-0.00619608607544397,0.008458096144438895,-0.002252797840320648,-0.0015653755669201026,0.02143363473450705,-0.006936700002010983,-0.014118119822663946,0.002876964505083663,0.008647932406229372,0.014568891436673248,-0.0005085162686572831,0.0006118875205805565,-0.0022418913902920875,-0.004612295417331357,0.02985955553359815
HKK26_RS00100,0.05277575143023446,-0.004940074822555061,0.007382628780537565,0.01233791312665771,-0.01472547835398449,0.01290115837759207,-0.00732720613100576,-0.011740005884798621,0.009619610636974852,0.018781341528328874,0.006279673533076415,0.007708334406633511,0.006200243975465498,-0.00012515417866681343,0.014518237964223732,0.0005194961924245277,-0.025604669334857468,0.01715005436037693,-0.002582272071534125,0.0002991986569713249,0.0022592403927489844,-0.0052817406544205,0.0208382263033959,-0.007015396301682287,-0.005013555489532024
HKK26_RS00105,0.010291016351611627,0.002048994698979219,0.009105943605077438,0.003711648082252138,-0.0006145823736895533,0.0034904790602421215,-0.012697778354828304,0.001545964609000826,-0.003820186498789551,0.04220161793621241,0.00504494705614755,-0.0019267792609251255,-0.005777417548475328,0.008563584363480559,0.01900962357216229,-0.0034767983168388426,-0.00955324698242766,0.011973186642711232,-0.004082583078017614,0.019164645914663214,-0.007702033369557501,0.0031149930489800066,0.005592363384293289,0.008349704966153164,0.012818087523782056
