Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
HKK26_RS00075,-0.0007257831039453358,0.00016829889621919282,-0.0051929962702917665,0.01829654225590322,0.006491333531486779,-0.0019497550457438352,-0.0023323191591564786,-0.025536160291720993,-0.008865529634386644,0.0005910896165402899,-0.011595458609198011,-0.007963540115011969,0.0019651318411608373,0.018935367017834277,-0.01545350205455512,-0.003395951107255659,-0.003796156149606519,-0.007066028658620275,0.011014016058103987,0.0018637628920132525,-0.007560997720013068,0.02472375943244772,0.029078794636926086,-0.003805773754945636,-0.01662878875411342,0.012672141355288326,0.030838148155203752,-0.006326519411475548,0.0008455537884107012,0.0037294014322237405,-0.004895695179070332,0.056675131162521236,0.25675142173447135,0.000703143163376932,-0.0052105357415870865,-0.01086023008757656,0.0757803525671193,0.006686429896321967,0.004656954449020156,0.028649104073922665,-0.03535291939899114,-0.01674315523401533,-0.015758875813537795,0.013805814500467214,-0.0047084073610454925,-0.014002823560240714,-0.027161367467521517,-0.017766872147571475,0.008623903948529223,0.010122283479932595,0.0016544951271529528,0.026770586074023335,-0.0013054564688191597,-0.025755753714801467,0.009431792766338456
HKK26_RS00080,-0.0009894443858465727,-0.0015613431636789653,0.009846227989084416,-0.0002070362345913737,-0.04491211584094599,-0.008466491617282875,-0.00047811450019319483,-0.023025631732086032,0.014732050778647726,0.01417785328945893,-0.008729351586954186,0.03026360956015323,-0.016488620992746738,-0.020229757320010918,-0.03253284819767215,-0.0024835265932144305,0.0037332133347125294,-0.010678364834929996,-0.00817093721944957,0.015340997104553954,0.01640410218905137,-0.055330885087218826,-0.026809854527090976,-0.010433563864113017,0.0003983960751154811,-0.027852981665118088,-0.0130299079789687,0.002002922131774979,0.023743276231963914,0.017284456103043428,-0.0033388278128116864,0.00733790804202586,0.04087132628840829,-0.03063393861996465,-0.00018591628713878497,0.01623899230483686,0.06149317507724072,-0.004448203070413051,-0.026177036146366347,0.043661063292172404,-0.011975310322284207,0.02644151612991917,-0.004235840594279219,-0.00772180969445024,-0.0018355864364617035,0.03550306093286044,0.009898318640579964,-0.026917457890927997,-0.013967911144695413,0.01584713043335085,0.0023328129552285313,0.003047703336900946,0.02557068763423161,0.00864230127335639,-0.0663242028642317
HKK26_RS00085,0.014470256974731428,0.0071952947169504075,-0.045718597811013596,-0.007131253131846982,0.003312322221025637,1.6951998045260624e-05,0.006942190591803533,0.01807133651994986,-0.001279704257709372,-0.012445839597818278,-0.008981930689677023,0.019588961723222064,0.023084642210568558,-0.0032826698370000498,-0.03773529525109573,-0.005803612767244703,-0.011053159789808501,0.010697488326916922,0.031527463978541344,0.009598722600871249,0.003140015722096265,0.01001751974991608,-0.011981460934335076,0.03853592522362278,-0.0007517854525695442,0.01313927217065757,0.01582942807132623,0.015838970102725208,-0.02086248907300399,0.03735613420673134,-0.0038711298681856107,0.0003556215608510265,-0.013530266205897569,0.006602506119140503,-0.020664778046691482,-0.008111065744477385,-0.007512277876450627,0.007851308041145571,0.01224150771354601,-0.01668822964245183,0.0006839269928592198,0.037711349546452666,-0.01964993821350475,-0.00206692792803516,0.04389125863254339,-0.0035587927400385537,0.01166346415014464,-0.019064540580959022,0.0033248097020883638,0.009942717793849948,0.0011702332090611112,0.009618381621581377,0.014285150402794329,-0.017662358395873462,-0.0235960969447047
HKK26_RS00090,0.004178470246457792,-0.008349775843141642,-0.013387520987421783,-0.004167651833549984,0.00904871073367032,-0.024432482064412297,-0.023177714455700188,-0.004342618105225255,-0.005294056177439671,-0.015682825647270755,0.021848656497708986,-0.001968672793218397,0.0067013755253066895,-0.010252459978485472,-0.009161782719566308,-0.013443909031290759,0.003544467748663635,-0.003002692168688612,0.01977827522110324,0.001167528030606533,0.007957400727397963,-0.003331334659213969,0.001309374772844544,0.015373797553243983,-0.006507267569864564,-0.02654266433999265,0.007709940542512767,-0.0020642342955262886,-0.0074858492402870335,0.02326087490915961,0.004640567149801957,0.028757139889879334,0.007500971220384528,0.010041217619156469,-0.003908695052213459,-0.009994503759129787,0.002618738031869622,-0.014131661371184084,0.003186607683118658,0.02122035972428329,0.0009005993229046976,-0.004811344301856218,-0.006232837834187464,-0.012914191380551374,0.026287733049047187,-0.004855378201186813,0.0005488877637713241,-0.01212396642636158,0.001813383889482912,-0.00536168740310648,-0.0055603370388264935,0.028129740447897688,0.02207034629179249,0.008592317730162575,-0.016727650699641314
HKK26_RS00095,0.034607688047756116,-0.005745957727108233,-0.008999226067180595,-0.005526324595834917,-0.032773061999161746,-0.00032255102944684624,-0.006129116358074946,-0.003935939200098717,0.007501353281241509,-0.01755432154562485,0.011565851797584029,-0.010743928454066593,-0.004489550391186105,-0.004703559257190305,0.0025381544206128613,-0.004521015809402712,-0.009253149502342831,0.0012859119618524096,0.029213062825233956,0.0352855227977049,0.03446234741706062,-0.026304058129736373,0.003986033849501262,0.008592194111387539,0.014416080141025552,0.008492112674108742,-0.007696633950816794,-0.013967428999456862,-0.012202877780425038,-0.007067289106854594,-0.01065725562155987,0.012586922592213223,0.011595980690054282,-0.012376106008952052,0.00797200024609733,-0.004910003511771525,-0.0048117978774396795,-0.005742033696068628,-0.009856526530042535,0.0024858745359630416,0.021434210680626266,-0.00012210234111784357,-0.001628192731382473,-0.02276020015411742,-0.0049875378440329835,-0.0017248524369192328,-0.00543135321025297,-0.025317525326364474,0.016828387964458517,-0.011946265145457961,-0.024332992894421403,0.00892512245478846,0.0071180882461807675,0.010678707428740785,-0.019032246541110596
HKK26_RS00100,0.02309551007867595,-0.012344104635009751,0.0024897449507744447,-0.009771448543995474,-0.01600426103586966,-0.007757844041059235,-0.014574475774397586,0.011429282650525206,-0.0020694943461723857,-0.004874675301083596,0.009471719021395555,-0.019718296984525117,-0.0046789102506222015,0.013475755308128978,-0.002703951114084191,0.006637679369461357,0.0023824010016022224,-0.0026739651316116508,0.007928083880861943,0.01178742374077251,0.019170687475326263,0.018604976503123895,0.02560289552652557,0.020647286290349107,0.018288499435439063,0.016927047861393936,-0.015811536163202564,-0.025414481411744305,0.005136490439391166,0.012346389847884342,0.009925364908799646,-0.007009821939456611,-0.005549007009569722,-0.0011534807867646694,-0.008334609381621455,-0.02370683965693971,-0.023913869679902108,-0.014439821948608681,0.014017537329541065,-0.014626265307133443,-0.004162010564570365,-0.005651055004105917,0.01519263684221994,-0.025312107208436425,0.016240837735984785,-0.002314564556013553,-0.008684863916605562,-0.031048638227004245,-0.011348893761353366,0.001960267923253029,-0.007321596352989121,-0.011529282773654777,0.01565975923079426,0.041806809326429675,-0.011130156759271427
HKK26_RS00105,-0.00033197401776621874,-0.01651757720152282,0.0022002099940860447,-0.005742712644489635,-0.00611344046640299,-0.024074301134574674,-0.0016562823823546232,-0.0028740076007677654,-0.01945674257442832,-0.01860907184423797,0.023047025336469136,0.012335714547321337,0.005351336929767767,-0.007598279538361624,-0.00843838279015263,-0.0023494685471188016,-0.007342244915175131,-0.006193197737626872,-0.014291302428810626,0.01304100987742196,0.02594891705563568,-0.0029179818861959903,0.0017768523778530826,0.0070092979398241615,0.006055644339065458,-0.012847489192249912,0.002694021351387763,-0.014901906840294249,0.010867622948942484,-0.002136026420121702,-0.0010999389758264975,0.014949229931940134,0.02022183159630004,-0.025987167808364468,0.006957669581202426,-0.02498912442983815,-0.010383830042493703,-0.0016804915021245716,0.013236186576911686,0.004290594151307698,-0.002086581419164214,0.0001818243377143557,0.01508847715058444,-0.008381048440374492,0.005780516301216854,-0.007072677801820406,-0.018461232041472205,-0.0059677217770175055,-0.012076874051513486,0.008194350402390575,-0.00444741192084028,0.0011712251563844684,-0.004576298419071527,-0.002732220003168158,-0.005350364329488633
HKK26_RS00110,0.0011434798746579493,-0.005588073841038346,0.003785102266533224,-0.009495181396069884,-0.00025250132198757725,0.0018670465622444119,0.021850709483131475,-0.005920896693000941,0.0007246135094905761,-0.03400974995802549,-0.007790444923387286,0.015093856880946482,-0.0029187026501460754,0.00038872262708106447,0.004351955085294111,-0.017000126245122114,-0.011352389958592462,0.01048057049990343,0.01387420917484609,-0.012961180610533767,0.025579252581786283,0.009994709012791068,0.01845357973563843,-0.008251844553422984,0.008212250743699478,0.0032203729715866475,0.025368157184301184,-0.008663881055709768,-0.011022365973700876,0.007147717069940435,0.0242872163142977,0.005985207019504839,0.021722768774336144,-0.002113053991854742,0.003399904805322108,0.015177348960513256,0.001426190998702662,-0.009685394759642973,0.0005717423315721986,-0.01565898124665854,0.027313002012882517,0.00227331922033654,-0.009861186684592443,-0.017998258092411325,-0.007445352658989537,-0.0017494531385648796,0.008834798100983659,-0.02572068897935985,-0.006996335522038975,0.011987962470139333,0.00356824751356254,0.028683548812349302,0.01545237999306303,-0.008699945096694929,0.007220089773960863
HKK26_RS00115,-0.0142593543019293,-0.015530258790676297,-0.011996774602831732,-0.00530037904321524,0.02063483776732051,-0.02480990447149651,0.005824416218289797,0.028295318342639274,-0.020163242605923913,-0.030058752641658318,-0.014399613829857057,-0.026003040574909698,-0.009504128831455329,-0.0021898072082104304,-0.0008428098978285169,0.0066643137205496476,-0.024466279378214283,0.024443941978445318,0.01586291569880298,0.027000363276120178,0.0022094350785062584,0.038522596589219124,-0.0027605256147349394,0.001254209803609355,0.012476683979837913,-0.034616799684944,-0.012902989082092475,-0.01774353274860959,-0.037041641500194976,-0.0004318268201609416,0.031850103314235746,-0.026623614584494894,0.02437065567377234,-0.0017834051342833102,0.004256745228763481,-0.01705806851841579,0.0033924680100441557,-0.0031411066086378847,-0.027914821319797417,0.003373571376335589,0.04944156990444345,-0.025408695591966114,0.012712699442501108,0.00548732810682986,0.005764918686280767,-0.009140641385534207,0.024442530693393746,-0.06281627581934661,-0.025098834444990087,-0.007194572818415029,1.3311731940875605e-05,0.004084319218853253,0.004406033953321937,0.008009438460697505,0.008473697827300689
HKK26_RS00120,-0.020087605871285916,0.002175372662310608,0.0007176667944560088,-0.009532825577904261,-0.01848341680954542,-0.03362178208023719,-0.010510454216691391,0.02120242852784342,0.0013831199410103683,-0.018384184541023637,0.021034010295047298,-0.021466256824220094,-0.008229430053354745,-0.013920569562932437,-0.009018888766470726,-0.0008352643950147247,-0.0028784983641491203,-0.002186013530218191,0.01274077696584636,0.009062927568349857,-0.004248898965031676,-0.0007971587486415874,0.010021490899556174,-0.007182607941738979,0.019551621596624526,-0.02932559182143225,-0.022043809327157205,-0.0058964291297713455,-0.005482303435844651,0.020150457557282175,-0.03512146949716951,0.046792120864387235,0.0010105106166217038,0.022375697754387434,-0.010221472750495198,0.02041082607456357,0.008377847777702827,-0.033058106670006505,0.010803633221289148,-0.003796473328059498,0.024804657580847284,-0.008076194468604447,-0.00673445824351868,-0.01904167922798484,0.007182513539573811,-0.009536565740538752,0.005985258888933646,-0.002730984407580573,-0.010046817617634941,0.010525046824927251,-0.01849692395439182,-0.028291742089282482,0.007098710713332873,-0.009055942832631902,0.001858506388920567
HKK26_RS00125,-0.009836873506633,-0.0022069880855469562,0.008210822966087009,-0.005342860557055884,-0.016224819335029797,-0.04417844709163003,0.023814335593694957,-0.003496841754783354,-0.040918287325055265,0.023432860069208278,0.00337620488306681,-0.013917125037772307,0.0017157755556930843,-0.08840059677864437,-0.004715521552888756,-0.038588447492949436,-0.004359311063532683,0.004389591535438019,-0.024490465999305905,0.03804298489583961,0.005338590045610991,-0.015049750239424816,0.003287313876729695,-0.014053134263013778,-0.02029383011769943,-0.04642970829769909,-0.0022683090399226056,0.008172337736048188,0.0020615832840422295,0.020815242376804845,-0.029943416247206426,0.01910435865343122,0.046933954835353286,0.02892539597137641,0.00917641686377369,0.0060727230435779775,-0.004282968916489838,-0.00339889980962213,0.002199486661780623,-0.013650356056899104,0.003794875770385159,0.01157139718531868,-0.026377762074960703,-0.0051981799950727055,-0.004249083305966881,0.04454929325350288,0.007078173309809142,0.015488076042425072,-0.0007245895470116058,0.013266219669683462,-0.0003123770755294951,-0.00729113999353604,0.014218940337248246,0.02609147278170274,-0.00936071314085137
