Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
HKK26_RS00055,-0.013392608151968546,0.017052006065657502,-0.015653828159239377,0.01822254139145586,0.025149957260829265,-0.017650269487728732,-0.015670013193059846,0.009999588351849503,0.025427621290982153,0.008400695759468984,-0.013691141638779597,0.003992484587522148,0.012048020829214716,-0.0003915770889290175,-0.007199087170907299,0.01523611996717611,-0.009775288618909963,-0.020267398572972134,0.046998979774046434,-0.0030101357891010915,-8.77302249184208e-05,-0.014258142585780658,-0.0031476230981268127,0.03356000125467173,0.0072134540915893665,-0.005637283675307734,0.036061304012631835,-0.009848412098557174,0.003938012766033422,-0.016537796247746674,0.017316007302060444,-0.023656416680326826,0.007034011465371488,-0.005270090482189757
HKK26_RS00060,0.008686702193436181,0.00940051005308465,0.0023088887269843137,0.003020345010454488,0.007691768252848286,-0.02048882870783807,-0.008653543919817378,0.025411007191043496,-0.0028499902563546412,0.005297380678144172,-0.02242663295306611,0.006111536166663268,0.030508830668365773,-0.019366918532684834,9.651728260233567e-05,-0.012120386725132644,0.03991586605448256,0.0022451157798101216,0.0357181100670206,-0.015114131675143418,0.02981230979973802,-0.009272057139819155,-0.001547659833835255,0.022373151099853553,-0.030755760636722557,-0.008668640381201548,0.0011013814660852449,-0.005315442883581142,-0.023484086627233853,0.015951455234686208,0.007389459464521569,-0.01783135990824557,0.007613759337055797,0.014479224221637367
HKK26_RS00065,-0.024416133719701617,-0.012752365125840125,0.005503970607188297,-0.04369145758673447,0.0637691706584615,-0.024279401134190123,0.006949665306163894,0.0038732062627280088,-0.01089621877852664,-0.04638932611975144,0.026088335034674115,-0.0026485745951310325,-0.0020259840231825485,0.0060113073856526535,-0.02285994549699812,-0.0031865473288903,0.048458080555211704,0.055769363035032084,0.14547542540365518,-0.025306990030730517,-0.018998943707050325,-0.025271919076096102,0.005440459015310471,-0.01185843612555366,-0.03850385205445615,-0.019252542714501324,-0.00022722968736235184,0.01216079003463315,-0.0008837367475193823,0.015071207147137515,0.006204070325938309,-0.10666634550960093,-0.010785560857423175,0.17392791831905183
HKK26_RS00070,-0.0315401609538251,0.005214890166670202,0.014210851501656484,-0.012760114338273551,0.04839513727380182,-0.012113508734040723,-0.004065184427543675,0.006545653607296117,-0.005962733592492301,-0.0026881600153037537,0.013521438654356156,-0.03181122762149816,-0.019059130689403184,0.009963961635327905,-0.017316834122070447,0.007418027151658005,0.032647536201476764,0.04201962686004425,0.0812991675144422,-0.008457884972859028,-0.017462363618163352,0.01133221387902246,0.005650907404390226,-0.002883586512951153,-0.02774803101474382,-0.005214066249724023,0.056080255764138956,0.017075649088997363,0.002870048563881387,0.027453906141851815,-0.02571585260697962,-0.06655353932638391,0.008083803891989491,0.10555804906307975
HKK26_RS00075,-0.0102983214387239,-0.009348850743951245,-0.009743955091732325,-0.02988761192639757,0.02789858980554989,-0.02268087693507709,1.0513234316360969e-05,0.001976765651170318,-0.00851350841022335,-0.00588393700059836,0.019622020371429717,-0.010406181037286624,0.002136976848985456,-0.0005829769795827812,-0.015433241286101143,0.007272970643178237,0.044071336173867354,0.05013945678449035,0.11088369209273187,-0.012682732707539595,-0.009232046554410447,0.0174055436829056,6.017457953489799e-05,0.006397156026051304,-0.02038666823977424,-0.008238296790596457,0.0024577166325337983,0.01961037906931032,-0.01420816924407911,0.018720848669180428,-0.017513696749083037,-0.07217959021590084,0.006321057349390788,0.10307416809710443
HKK26_RS00080,-0.0015971407797137798,-0.003399800598950184,-0.007945025025293144,0.001870968217477159,0.027083271124473313,0.0021706334878576054,-0.013332042159158888,-2.405478994988098e-05,-0.005895856355837244,-0.0019270164381520584,0.0009631758220867704,-0.005019104509348731,0.008719073198404169,0.017297420687322516,-0.03419970986273585,-0.007232233692578229,-0.010990634107176902,0.021664345834064312,0.023058050640632207,0.014553289153571857,-0.021273980372007985,-0.01535571105177259,-0.0002998701673317674,0.0015437336342657196,-0.008462511706928081,0.00215475397363112,0.039509064287016,-0.05180130715380298,-0.025886571855144938,-0.03627619022841987,0.010006473915662778,-0.04748190700688397,-0.019313812998735386,0.011015889872198556
HKK26_RS00085,-0.02249817366115547,0.00901722459802785,-0.035728162099819064,0.024893460092034303,0.021142341781026797,0.041388137402071826,0.0051782436866196135,-0.06903597444452388,0.020182190895071582,0.0030442238231940776,0.03109694042480924,-0.004465435027806014,-0.002532298048231598,0.023538826157735192,-0.0016947379883025598,-0.04107291150244857,-0.034422558768058185,7.008669977332904e-05,-0.0028639560881039442,-0.048947310407530774,0.010151324226175465,0.013514303822894954,-0.02605333851292875,0.0015818233265277484,0.042862644711952586,-0.0005130097145983856,-0.015157980596130745,-0.07064292494950397,0.024031253706413944,0.016090274119455013,0.01688876423635401,-0.07078281440684635,-0.009294121372291502,0.015576512778836246
HKK26_RS00090,-0.011447760509078158,0.008862692790427113,-0.01336985867001552,0.01087681005790097,0.015414842118093288,-0.0060293442203722455,-0.031133839649703274,-0.0176957320156081,0.010561077786851536,-0.0008542405745374619,0.001578061306352701,-0.0035506392367285785,0.006389574437346278,-0.0048092315702067245,0.002664574670738623,0.013193244412422754,0.047517173658424734,0.026929277407760042,0.0026212018033660756,0.021328086839023125,0.003899210275591213,0.015454983982571382,0.002839225531146824,0.016196772679888054,-0.019797888267684857,-0.006114327143370699,0.002749945275840198,-0.016833614457501523,0.0032708424686555483,0.005640252137305557,0.009101694422649806,-0.022686327521152995,0.009007259866887213,-0.007498265987819658
HKK26_RS00095,0.003406000674017186,0.0018237572384913676,-0.007017323345385446,0.004420470658840397,-0.004367417282992244,-0.017726640585034634,-0.021913392491721397,0.004658712168995595,-0.001660075871910773,-0.017724720659263015,-0.010179153121180461,-0.016095628046670463,0.0071645181171206525,0.01656070096412931,-0.008866027048824644,0.01444059681213554,0.0448678937190759,0.01884418626526188,0.008078876599269988,0.03930337524905523,0.023857680196647947,-0.007487078537066948,0.01768866437746532,0.015485300944294074,-0.0021380419571208607,-0.0076785803862553514,-0.009542778038809048,-0.010630642555181256,0.002293362585474079,0.01758599754220889,0.008667236368840455,-0.02370167672302939,0.005055505515380928,0.02768783273748198
HKK26_RS00100,-0.002373967507958773,0.019618196421695506,-0.009497447276953237,0.015083979665421354,0.007935646336664413,-0.012271220809255823,-0.0082178601452094,0.017043985920859383,0.01878099596906356,-0.0514890586025616,0.02026632355068698,0.007034655792406786,0.009241769286089267,0.005712833169617113,-0.006886634422455566,0.017225260114874536,0.004975930356500804,0.01323068624219703,0.001416533842491582,0.05532612559394678,-0.014396726317774576,-0.003678254015909517,0.01601398648064301,0.013809604202948737,-0.0046600423521672525,-0.01363107649333263,-0.005095067851590419,0.0032392380943881893,-0.00029942530947048074,-0.007216992029646642,0.010139246162685576,-0.008948070717620571,-0.0020213342488894785,0.004632953842477498
HKK26_RS00105,0.0010780859487841386,0.011095829821558023,-0.0036796256838625262,-0.000578451342784093,-0.011240476004580198,-0.0029284854928581195,-0.01299957803856488,0.011943573251595604,0.024643253717687323,-0.00417885257132936,0.00429939959820995,-0.017231306313262373,-0.012866921950488466,-0.0030391040496244065,-0.00444721657526558,0.009546110144725466,0.010861478114312623,0.012022965572068911,0.005838169732869848,0.023013394997422023,-0.01189910947031498,-0.0002125979780163127,0.0058814699200735576,0.0390876286474283,0.006600847865344071,-0.008585445308982545,-0.002164565592744486,-0.008198411053932373,-0.0162001155649485,0.014720005174610173,0.00491770884372471,-0.017161906505366083,-0.004784627079478998,0.01791802991930982
HKK26_RS00110,0.013404993161636762,-0.00442926824625766,0.0017422029095022211,0.026172650369547145,0.005461559187492685,0.0011291187926006283,-0.02028198321386814,-0.00856318729679798,-0.0005972840757976526,-0.02873615578520206,-0.018673482303507193,0.01069544326450054,-0.013578997811402163,0.0012225815226918854,-0.010348700412135585,0.0016536907306085162,0.0501414862657813,-0.0048056865762765785,0.009218995303431602,0.002163170016968443,0.004608433416344035,-0.011054633441426747,0.014405133300020351,0.004299169695507174,-0.012894163802005768,-0.01709357473640241,0.003048988799196255,-0.021965320714110188,-0.0028332123420449808,0.008323609149357416,0.016757048880139524,-0.042366917192133244,-0.0035167559322916236,0.02831111465262439
HKK26_RS00115,-0.000609552744503039,-0.017534607590450547,0.012645005465094917,0.017047864093263233,0.010938558466690767,-0.0019135404628810768,-0.009952692146742577,-0.041789607885449324,0.0023451541900199827,-0.016473892077790448,-0.005232057901208754,0.0069196297679834625,-0.016849273259784317,-0.006635333666316096,0.007809090460359876,-0.010241081596556716,-0.00407324249349886,-0.015409009177604991,0.021799727346569917,-0.004752300395752474,0.02175027384411129,-0.028098039537842952,0.008035309039440587,-0.0015263525987671367,-0.008406331768194206,-0.029404516093772988,0.015006444626589725,-0.029049026986065887,-0.010407269981394218,0.0013811114196297092,0.024850716963459515,-0.035907057554420134,-0.007873665934671911,0.006878862693488421
HKK26_RS00120,0.010199491430906808,0.013386787236589695,-0.0052427095059936904,-0.006611318895637544,0.006686971839099042,-0.003350960747900712,-0.016628338961114767,0.05675594487935667,-0.02193508948749189,0.012751160383131512,-0.003631177257914423,-0.01153445147021538,-0.009776810721618866,-0.011335610190045026,-0.001991596258471906,-0.004486048303025123,0.006710792776272873,0.020316112404170385,0.020908288524345692,0.005001456077971442,0.015396800995007485,-0.0005808057319439793,-0.004740214206374064,-0.00011754289799546177,-0.020171190471366503,-0.018965270982980738,-0.0010354693169552576,-0.013095556207031747,-0.009002069081373161,0.05509491816188653,0.011289320006428774,-0.03565992787908816,-0.006353384798660202,0.026276479253160227
HKK26_RS00125,0.0030978559910605696,-0.0026801446353386564,-0.0038276760404842517,0.001338996745563162,0.027756419799659374,0.00103965002865805,0.004108086327024459,0.05481295276985969,0.017795041069618024,0.028625908556049396,0.001963799398137796,0.028525514720062095,0.004661803938465896,0.017289996438777547,-0.028165446819978745,-0.00946255880588716,-0.053173315746859386,0.023393693827739467,0.013284084247367876,-0.0030541318453022564,0.004525050973694592,-0.0144322942576658,-0.02924101491835872,0.013425697151244462,-0.0007632232080165653,-0.015638953670383742,0.027474948967495628,-0.04307678728364743,0.03914297573026626,0.08504083009956546,-0.010883929319679339,-0.06486649080013504,0.014983302674882043,0.005636512839733874
HKK26_RS00130,0.007543730094768528,-0.019669202692243534,0.02544458381317637,0.0027481619050511285,-0.025649418563676387,0.006672018630222886,-0.029229703574989024,-0.0019995670393400545,-0.029426252761573225,-0.009150917916196155,-0.020387750251377984,0.07745516471583123,0.004526701041807864,0.024760050754602077,0.06820641063184138,0.00463955588010782,0.0786092804122155,0.014099803573512322,-0.04616623549198488,0.009773270554050723,0.037548122896919056,0.017228246514743903,-0.00016625043473834203,0.058158231749036664,-0.0028890135114942395,-0.01379796768515563,-0.015948163138645433,-0.04134705844693904,0.001373650205272172,0.1285316893498595,-0.016923393916674235,-0.019706873527680697,0.01817767467963669,0.018968332878734437
HKK26_RS00135,0.006297397635247797,-0.007033043862195092,0.005243019875825193,0.007831972682664272,0.02125572922759988,-0.013696603707990005,0.0016539546710574054,0.011649859893136999,0.010247889582995991,-0.005250313308627847,0.016118798934986286,0.031891456672981496,0.009987316123381088,-0.0036743604761905733,-0.023365193092832644,-0.002773446485157554,-0.011188927602438316,0.006477414241665901,-0.0020125457709300547,-0.003894205347160082,0.05170306236919748,-0.0023782340258584776,-0.010957282680813698,0.01327942971738076,-0.017058585058595775,-0.0028790734175506137,-0.011063455397951607,-0.011427833725585507,0.011393686917094678,-0.020215884369034164,-0.04147944960016356,-0.021154711139984978,-0.006341734566457024,0.00469360582866585
HKK26_RS00140,0.02957958887848807,-0.031829017831264926,-0.01033399550051233,0.0035749825702871604,0.012866178550444729,-0.013665887888706246,-0.011193442466014739,-0.023795140823714492,-0.03931371714882614,0.006250643114036806,0.043773147837186534,-0.0362539690911714,0.019552131617345665,-0.0021689968269619922,-0.019890530561461103,-0.021779387471045495,-0.026337069054066072,-0.012902254507345006,-0.009925686994563724,-0.01227801352030652,0.07155979820322234,0.010477876811816122,0.023529608155048537,0.018361669606463134,-0.014947225488307053,-0.008624295248731881,0.009525339571012661,-0.021382942781502406,-0.01236242989937512,0.0397070842021361,-0.03678372216675238,-0.028022478234759347,-0.025657679435785022,0.004018617534154515
HKK26_RS00145,0.02104242264552105,-0.03099264714868724,-0.0018081420696464002,-0.0017197632199858098,0.014525681919033213,0.0057394197875993425,0.008846861517186253,0.003918956755945973,0.04074375471335422,-0.005381666897219828,0.007256144627029639,-0.0014267915378855696,-0.00745639796935978,0.0063944548202608895,-0.014795350576151363,-0.005977156979571403,-0.04079988419513376,0.005795059048812255,0.01420200386212408,-0.013480549756765397,0.07953646534304101,0.03582385565948119,-0.02120437231613405,0.01523073601603925,-0.0341816849080841,0.008487025015090141,0.0049931804255217834,-0.025766573664681023,0.019517737514310414,0.00557630030271166,-0.04012767074832636,-0.0036069578068505734,-0.008501609802394255,-0.017774519514275628
HKK26_RS00150,0.021744703280604773,-0.02225865880820939,-0.007021949779372264,0.010069578425195815,0.021473882362155215,-0.008050830512700996,-0.0015611172933396678,-0.0012844096717550535,0.002140901503742427,-0.010130201736546274,0.02221673357606245,0.003147024356084613,0.024848756828184014,-0.004437987087663926,-0.0037362451332038048,0.017283091617382843,-0.0329959915049926,-0.00119106553749123,0.02816414232668651,0.014965155609746745,0.03808871449158406,0.018416422933117575,-0.018183795547557384,0.019215477448678183,0.008682393533060176,0.0024522591889869897,-0.00635859828482349,-0.008398139235231966,0.011127834551868642,0.04016829112017129,-0.041808573974057316,-0.007936228069436006,-0.003071798453662698,-0.007368501747581388
HKK26_RS00155,0.04190478588535994,-0.00643806502452971,0.016829646018501985,0.009374909530888105,0.015809516281488994,0.016687698518067437,0.004381020729302014,-0.004190456284614635,-0.004893820388556878,-0.012938533712972154,0.012495224209502503,-0.024523003010150174,0.07015408516766636,-0.004687604762876947,0.018203875520936916,0.0034938039282579048,-0.002340952395881795,0.026978215835866685,-0.023509054599726995,0.008337454467096208,0.10987671334056973,0.006995959739299717,-0.018216155500410332,0.010819691985541759,-0.030258818235922545,-0.02906866371289734,-0.018394552631538733,0.03754969136730711,-0.012426235299211804,-0.010181947192403795,0.0222906654339408,0.02047620764144056,-0.027820369777224473,-0.015888216034757555
HKK26_RS00160,-0.012153591303682532,-0.009712329899285024,0.0015735690205058942,0.05845799751408129,-0.003247219142198504,-0.001142928807504893,-0.03250004543534693,-0.005084770868122824,-0.05320733460260349,0.01167065936074886,-0.01463556232336166,-0.0004171004323538505,0.006169720289760264,0.01706722963422391,0.023151407808837666,0.017852549433436223,0.0030567905405152022,0.03459810382042302,0.014466104229004004,0.006787605566078012,0.05190794406317295,0.15701193840435324,-0.03614603367306846,0.002634538058438103,-0.005261987936899887,-0.009118388707330236,0.020422125241775474,0.012163563794909588,0.02121482933502759,-0.002673282496067727,-0.0006099170917618353,-0.015589718372394248,-0.04257458716084065,0.02098732650568238
HKK26_RS00165,-0.002942592385212643,-0.009056172377986482,-0.013686593308238952,-0.005704889937114524,-0.016081977400951172,-0.02800652498698281,-0.017439700428651717,-0.003997998290282401,0.025738110446058265,-0.041618963062219724,0.02778224035255815,0.005930220477403078,0.015146347006499439,0.005779144491353211,-0.009164328237714445,0.015027114575859177,0.10332877863488876,0.002332807569161598,0.007725396078583232,0.0331511336960141,0.039890931297793704,0.08905580624057118,-0.0038629009673204007,0.0123553688280689,-0.039170876361454,-0.003190306524830294,0.030369875808381512,0.00502247116079423,0.011942986424490225,-0.039166560040278915,-0.033568707437741936,-0.002291313367721299,-0.0007162776801877466,-0.013907190531815277
HKK26_RS00170,0.0166808782201001,-0.008105221750406694,-0.0012712300981419366,0.08014181213284549,-0.0029556531886804687,-0.024572657214835543,-0.035952167332917395,0.013440188136470016,0.059177970981487256,-0.02718159243786826,-0.014944662549700333,-0.0003544886274124553,-0.019907890719878026,-0.01576394159327908,-0.030927147553899102,-0.003914702677978357,0.06484026191373869,0.0028243316253501677,-0.011644326765191101,-0.0014601508679357336,-0.0008750735454305413,0.07788495910026909,-0.008785904685693591,0.020024220313071793,-0.024424585510723656,-0.018408144895542558,0.016714631510744676,-0.04342496266874151,0.035525553393183876,0.03994996021964158,0.003264861037527794,0.009128459738767114,0.0034775280840962093,-0.009719284940010802
HKK26_RS00175,-0.0022753498207469846,0.015994940853235672,-0.00034977998387097865,0.018858450642178882,-0.005616948997323087,-0.02955929946300678,0.007863025599572054,0.015410353978970994,0.000385282328749343,0.005205709674179681,-0.018753351756981333,0.012761291322507097,0.018712306512582873,0.02910973772060618,-0.02268973696552698,-0.010481500343826994,0.02443033854067613,-0.00020996414229773166,0.05057937908614394,-0.0006147625442752427,0.018868420993627694,0.004965353155375139,-0.003365019180792901,0.002176501697338694,0.010264963600810811,-0.002267342376497683,0.050359474003333016,-0.012080145619361339,0.04411898559484858,-0.015729305086271787,-0.002243648954075484,-0.04843726096974594,0.0033212936714373626,-0.021645475629992375
HKK26_RS00180,-0.011147004567645136,0.0038247905962024388,0.028055134678135852,0.007222385355691754,-0.0013429184482150003,-0.007714125481189266,0.007125717767123674,0.027167492029640118,-0.0013115706300460901,-0.031135813430150976,0.010680916375848273,0.020691731873625125,-0.019002327900705187,0.01458049301028207,-0.023490488777050126,-0.018953030247184716,-0.03521039705669622,0.0032225283470691548,0.0025142528744263857,-0.0048126569647246355,0.08277739916880883,0.03469153029933781,0.0081380365955602,-0.012092382152498077,-0.03505744042677383,-0.014826478398354851,0.015338695745715574,-0.04066788109051186,-0.015266747320897275,0.03286317863612855,-0.004681162043471632,0.02298211322684857,-0.007923437353215842,-0.019479600038671625
HKK26_RS00185,-0.00750460812973878,-0.0008131862670621545,0.015323121220761822,-0.0008395561571041519,0.0025831028685959173,-0.002700689561442908,-0.014849202536334476,0.001359015861684366,-0.014665742766658727,0.0036283353024485748,-0.013102065446832787,-0.03028302514463178,0.027326795366880187,0.0006573176140319638,-0.015819679308178406,-0.007065858371038542,-0.00509957423147726,0.004992812178083596,0.03517754599988243,0.008179818216205755,-0.004940001637531883,0.022029611541200308,-0.010938484954583097,0.003496206979842846,-0.023289607223057732,-0.02045819972907089,0.020627825724870145,0.011199287167537878,0.018070425200454918,0.007742517404063477,0.00895726523470943,-0.011839500483304288,-0.004578177531050053,0.008511464917195585
HKK26_RS00190,-0.003125635588852307,-0.004393444302783429,0.03236133984612355,0.006697520122639273,0.014340691200834197,-0.005381238865005039,-0.0031059682666288503,0.00531297122868028,-0.009147775656802913,0.02283377010612909,0.0021816990574810664,0.004310816909340011,0.000834435866751816,0.014096874540643612,-0.033273103807783436,0.0001602312729698397,0.0056789579062165784,-0.0008200099387903218,0.01583679812553275,0.002582748575534839,0.02434560305534573,0.03480148278872591,-0.016887858634809124,0.030308728670773732,-0.005868704577883942,-0.00023418829048554976,0.018681163336419736,0.010699369277599772,0.011900291975487637,-0.001987430481374941,-0.027322980073506094,-0.03746275357700901,-0.007567757343210046,0.00042394651622322955
HKK26_RS00195,-0.00801032966454394,-0.0010911197553499308,-0.004106236068942036,0.011993395497941954,0.008214478191637198,0.011997292127089719,0.006864663901311454,0.005373295042597254,-0.014889644052167484,0.01588337317536082,0.019310229597497806,-0.003720816680214033,0.008443075403148826,-0.016655853176731187,-0.01265373544323255,-0.0009728949285669654,0.04515901020244324,-0.0077923887191316855,0.033515234399989054,0.0077091630913160005,0.040576713044305705,0.033212354049829786,-0.013381653297166021,-0.004802328975029252,-0.00021982146165296275,0.0009664078002078971,0.021745905500953,0.004826317565948739,0.01667017518870266,-0.01922936575227696,-5.083505935842229e-05,-0.05516678070847906,0.0031969841053047926,0.020153891958733787
HKK26_RS00200,0.026294838075884716,-0.005991974915945525,0.012597704112570017,0.009101758416700053,0.012982010911604664,-0.019726307758561316,0.006905127218247916,0.017598919919325485,-0.04605405358736373,0.017353375157598935,-0.017199847888160133,0.009300696602583569,0.00617407342076638,0.05974302908713895,-0.008073673647869244,0.0030883867151161944,-0.019494687360441337,-0.008952180155823348,0.011711114297276306,-0.005897289732455157,0.0658103409236426,0.03625212614438855,-0.03556315754386142,-0.0024390120850761297,-0.0006992459632667151,-0.0009945224777657621,0.024344962261960038,0.009024925296259222,0.008862537246626225,0.005340364480091136,-0.00527513230848344,-0.022488918192265304,-0.007390241503293894,0.012561174275316911
HKK26_RS00205,0.022080007185686368,0.008192309778183136,0.03135042300764174,0.025625215918388337,0.010672112244956818,-0.004707448318737009,-0.0017420891272053709,0.011192260189523295,-0.01278353108606365,-0.004018840984395407,-0.026340318978312717,0.006124485499311901,-0.0075866454546543415,0.0023540117277350385,-0.034708821624047495,0.01900419383613512,-0.03356832990199474,0.0046832968665797385,0.008804018656200533,0.019672963917347696,0.060039616554532146,0.03104277776433755,0.0003504238069710404,0.004315782235388778,-0.012992274670249944,-0.004750785116467263,0.043768238148576694,0.02082169301842574,-0.0015930723944274337,-0.06567898208847424,0.010121448004736142,-0.005019900454971546,0.012776766350485339,-0.004636227571831058
