Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
HKK26_RS00125,0.017216041580874742,-0.012430382524507651,-0.03648796092303068,0.0005225050247123731,0.00914746148593281,0.017242804637861212,-0.0081424424745222,0.018773775384434577,-0.01201030537745353,-0.023527555615327295,0.04389431360258572,0.0013614023440456284,0.034601107078762273,-0.010582060248656856,0.017537052374326664,0.00831059897490199,0.031236168621558178,0.009442480487469285,0.005733909063119145,-0.001220516900404796
HKK26_RS00130,0.005073509117776566,-0.05786098660342877,-0.07576371154293414,-0.0005930067838186548,-0.0032864521978066804,-0.019663674246801856,-0.03035703130148355,-0.02422511337828424,0.014665242920832357,-0.00993726805032179,0.026924925055149852,0.016679321483692788,0.008634647418545392,-0.01797991752704021,0.006764025678130095,0.042151400583107,0.009722161810190918,-0.0346209900344381,0.006073052697712887,0.00655609526292533
HKK26_RS00135,0.01597488638927684,-0.01828223017054428,-0.02950670586955261,0.018715905409075917,0.005672227898951251,-0.00505355734474738,-0.007010906631426689,0.007412985145627347,-0.005044653977014856,-0.001584020519852799,0.0007611720430168945,-0.013244714094411676,0.0003850995030450762,-0.01023203901719056,-0.0036354072356710263,-0.009939902617733844,0.023829576914499658,-0.002670169035179433,0.007452763084274201,0.010309403809998254
HKK26_RS00140,0.01651674487757324,-0.02524930489838996,-0.008220498303551817,0.02414001073649283,0.00514094298324018,-0.024455213245677038,0.01118120112389237,0.007290761270325185,0.0023082794487436775,-0.0012850373599580373,-0.02610585815877897,-0.0056249288880317085,-0.01678558338572964,-0.006460237639068478,-0.009571738080090417,-0.01625950336721732,0.04549499169926058,0.02480441785781981,0.044449294594204825,0.029096702609466524
HKK26_RS00145,0.0065137037332923,-0.030327646110066532,-0.03601100270901826,0.0024393407098542057,0.002339729852595752,-0.039300315167645816,0.01760702756948741,-0.027845530088800197,-0.00328809107999751,0.005787463199427804,0.0006054449904434724,0.0023694655996298803,-0.008689470425516174,0.011871087369074529,-0.016567398286973543,-0.02219537103978091,0.03158632974448213,0.004096892109525078,0.033234214186742335,0.02621593943234054
HKK26_RS00150,0.00973465927215971,-0.028574308481149488,-0.021730064129309924,0.016666666779343368,0.022174510106991518,-0.028136434171931214,0.016399816066923586,0.0006763581397098233,-0.010354035365168887,0.010065700403616066,0.010352467678843645,0.008959558964790991,-0.014440173982719755,-0.004720009648336064,-0.00604598005325804,-0.026434234075572043,0.02223309594708782,-0.0024999627094761247,0.01948579668689272,0.041230121923829695
HKK26_RS00155,0.01760196915889201,-0.019096525109450636,-0.009931847893708622,0.01636194545860938,0.04706864764731851,-0.02520542229664238,0.0030356005978327476,0.09081671503534684,0.013588622782669391,-0.026654280707716513,0.032004759441959685,0.0049743904163586485,0.013942138729290196,-0.005437372967826155,-0.01759169140583598,-0.0019983726538072115,0.05319948191557101,0.014016553221742329,0.017347789794890645,0.008761420118007453
HKK26_RS00160,0.05397976631756288,-0.010728279230057765,-0.00428055169008841,0.0021102976499027264,0.012173364791541243,-0.008536567316238945,-0.09968649703197151,0.023316887936163842,-0.03576464688735241,-0.007717066588655251,0.0062848626959834605,0.00034683592581223426,0.02165526745259409,-0.015056274628992655,0.051136128086576485,-0.016634465118940938,0.08080262915802347,0.006843822548279172,0.01914788754031456,0.01228143768154097
HKK26_RS00165,0.017585576305826536,0.0033468622290397745,-0.04271425114344909,-0.005335266762377891,0.007037711658983164,-0.028032672026850024,-0.0007015444463971145,0.028141327736042245,-0.033000494855603676,0.004361949592875181,-0.009203889478930846,-0.01574214514069174,0.003502968741268064,-0.022581521532535388,-0.01666231215010486,-0.005108985793520811,0.07302864507857007,0.0023351969022340395,0.021360676341470493,0.002776101450356828
HKK26_RS00170,0.012979791071839603,-0.01669860157511778,-0.026757151001319174,0.003515076908284325,-0.011932746723354572,0.001968135258834646,0.04051782187146738,-0.0431348917079755,-0.01508580512496242,-0.01628162733831257,0.006838975805427366,-0.02377337343122042,-0.014577221686686284,-0.0012347004209799799,0.049557125478222164,0.0071815996124376365,0.023956014808587278,-0.0034112318498440626,0.07418110457958699,-0.013146655925597798
HKK26_RS00175,0.014655509363064463,-0.010988155519963138,-0.004277690580134555,-0.01168200236952111,0.03041641118451333,0.002241333107252861,0.03278682010615215,0.03107141956029478,-0.02879848770323663,-0.007330973757779203,0.005199852328181692,-0.009131709844400593,0.03229962134932606,0.008743057455938567,0.026056436755912828,-0.004387311450766373,0.02227435867439527,-0.0017451560114636958,0.0465617725213219,-0.019036934194820287
HKK26_RS00180,-0.005817029283324619,-0.026125913194089228,-0.03360438162424062,-0.0066216971582185764,0.011603624517351356,0.0009056617095950296,-0.00678786324227258,0.02833583331420408,-0.0075345834049298,-0.009040935951403433,0.006094253260098087,-0.02324861660798304,-0.003340970218715163,-0.0018791938212749477,-0.004086608568530018,0.015257706527934851,0.020011270118759285,-0.0032354589774456297,0.01835766265886494,-0.011434532942602833
HKK26_RS00185,0.020579832347678895,-0.005527904470303262,-0.030281056278436715,-0.0018687894951074202,0.03644884526958094,0.003951788949688303,0.005952279881990286,-0.020476973056970372,-0.009436630330810459,-0.015016232167528547,-0.0011666796171847995,-0.00470309606113713,0.008340200920625214,-0.004467456371086838,0.0012341876438867133,-0.015347823875437754,0.009798352289018502,0.006048623503554999,0.0280032773811056,-0.007265235424215857
HKK26_RS00190,0.013156504711850779,-0.02310834304377773,-0.010956566730553266,0.006763952828726504,0.009339353269819311,-0.0007435326073253663,-0.015499342577742525,0.03752395554317354,-0.003941229760191367,0.003822273593934784,0.0020220787204677255,-0.011303925251357821,-0.011647912991044864,-0.017585315625693546,0.009420470778155991,-0.024222135483640526,0.04171063910796932,0.0055227800594333494,0.016201781397706623,0.008170011962752946
HKK26_RS00195,0.03038897084628172,-0.037094150649026186,-0.01203605566641713,0.008902804201270565,-0.007834359485937335,-0.012125518273515835,-0.013088517588063252,0.020321767065367015,-0.0028125102939249177,-0.004201646776084265,-0.0020219894440774867,-0.02634115609870599,-0.009386127882535723,-0.0021709878923325916,0.012998547273774284,-0.010551466994727067,0.024219197348640177,0.01910543171160731,0.02313086291054751,-0.001078421122876458
HKK26_RS00200,0.024390406518763768,-0.023078157934600198,-0.009415004203048537,0.0023136679236369605,0.010996172972445255,-0.003360538622385491,-0.04363239014582721,-0.006271389014322729,-0.026922987990189023,-0.00240437340687673,0.0093796779630973,-0.01092813571923557,0.020979191836659687,-0.0006297041342679586,-0.002046274481064568,-0.012419429411651878,0.04889868657085969,-0.015078882934313993,0.027859927540598187,0.015788350083124465
HKK26_RS00205,0.02467714032322489,-0.008410824821041194,-0.010316695765523463,0.0016144423545890354,-0.003342766021694938,0.011515208339515477,-0.0017639225030079777,-0.022951157526762907,-0.014726520297371079,-0.0040925942027755504,0.0016161614504282351,-0.012097376414982944,-0.02700427317409404,-0.013539972937262773,0.01689223394988161,0.0015717356192126058,0.0427506015759183,-0.008322818169204797,0.03195188749596343,-0.007951304868870423
HKK26_RS00210,0.015449968122974047,-0.028031990679253924,-0.027049722831537427,0.012169493939349841,-0.002945125834173511,0.016207306157991482,0.0006959464140547971,-0.026031009672912216,-0.01450695503640581,-0.00696389604018809,0.0025453483991685843,-0.00708742873707983,-0.013708359218852884,0.0028258065386423305,0.007951657566807052,0.01322211960175401,0.019878751249443938,-0.007422768947061585,0.024647018056683363,0.004445227192386811
HKK26_RS00215,0.023055860147772545,-0.03706214690697439,-0.03235460968262956,0.013141904083739452,-0.004785189463574092,-0.007341564569022977,0.03223571074058122,0.01713804052454635,-0.006863140804754787,0.008401022161305371,0.004423447961595886,-0.010642252563050288,0.0030250231016966276,0.0010102141796440036,0.0018913275134156914,0.008121583480319633,0.03336810378440109,-0.015575972948048345,0.016392286997605813,-0.004882255508647962
HKK26_RS00220,0.025149764129461585,0.002500227353736823,-0.008959323888313749,0.018305961655083622,-0.007025607074063061,0.005332920843506668,0.025690531504910904,0.02622270457440874,-0.01587555188532816,-0.002535040140520825,-0.00969864629917491,-0.010764232206293776,0.017954848139060915,-0.007232391188440502,0.06978806560810148,0.0034581026072440214,0.023653966167471147,0.023771207584425937,0.1193236250795156,0.003261893590581013
HKK26_RS00225,0.019418304418372213,-0.014839881540788124,-0.018206339253047567,-0.0048812638887587335,0.004256220494254721,0.014427563703002305,0.014585192646017955,0.004917431647943689,-0.004370153673002194,-0.00024576843498357867,0.01289136155703112,-0.018279317998553663,-0.0014969870760283836,-0.010492353666440834,0.009733605034197441,-0.013627016107050029,0.013806980517606286,0.0195487364230516,-0.010835113886659357,0.007038551902385802
HKK26_RS00230,-0.016243576586937737,-0.00515105324399084,-0.02993379311488735,0.011234139952514537,3.026752805111633e-06,0.010785625889233222,0.0009632684991961599,-0.007481222677541668,-0.017240696199326156,0.004612476648642765,0.004814224004790428,-0.029500805616022294,-0.007847948205860747,-0.010543485686822012,0.024184329001699513,-0.0057307042122869845,0.010473260132794098,0.00784134816090454,-0.02111710277461098,0.00958315835307808
HKK26_RS00235,0.021575034327653043,-0.0012318893305401874,-0.023898076092300068,0.010893409519293578,0.06558758735569674,-0.003030744090670457,0.016835088423567547,0.006145285364105718,-0.006682390710462493,-0.0029403355927883294,0.008987251989791665,0.0009852980099069695,0.0017755273264019311,-0.0030648012063662004,0.012227272604048083,-0.012067205731649657,0.02022148407620347,0.05151727421439675,-0.010681332391524629,-0.008879360098723213
HKK26_RS00240,0.03328274648358422,-0.014308878202558202,-0.01809695366338005,0.058964704473027645,-0.017282116025776045,-0.016275751229538185,0.03683770154849348,0.011265589783191716,-0.025050490926949474,0.025149653780921922,0.012371949402032534,0.01768047991093186,0.039912511756172046,-0.003552323541357725,0.020882977092511475,-0.04585646800777926,0.005117452835735774,0.07783673879869968,0.042981493064915395,0.00921739355182689
SYNPCC7942_RS00005,0.006588686835072906,0.007259883190384415,-0.0031298302343710977,0.004566871336959495,-0.006827445820479922,0.018058463654715685,0.02481935867360314,0.0031060584144181,-0.0019377453634630806,0.014308317579271057,-0.023596973204463193,-0.01519931010466862,-0.0199397406688243,0.0102556066642166,0.004066684110695689,0.004645013748208394,-0.0038915731387817285,-0.0018137513297489369,-0.0012167445136939481,0.0035375734093665407
SYNPCC7942_RS00010,0.01838239215642106,0.011348167781793681,-0.018565167710261753,0.001950561274844895,-0.007960621951851023,-0.006129402552869207,-0.011166433875373616,0.008440369835449553,-0.00012112540969819422,0.009524525430430482,-0.005059329110937795,-0.025347689437969768,-0.012219675530275122,0.006179809331030209,-0.01617571848365293,-0.006202992458142336,-0.018156741131583526,-0.014175561636264487,-0.007067169785547231,-0.015589691578500478
SYNPCC7942_RS00015,0.0005249483033653058,0.009092159872783894,-0.010386228578093513,0.00325687302522916,-0.015909593299266514,-0.0009864827493609243,0.00879194775918853,0.0164992416381983,-0.006797648741671761,-0.006753549561623963,0.0023318389046397396,-0.002719623790919263,0.004386875650035261,0.006880205701496267,-0.005094511217258912,0.00989286621389425,0.0037246424478078405,-0.007201142796220626,-0.0006709292153283221,0.008894404086597679
SYNPCC7942_RS00020,0.007164629858960964,0.012031442201137141,-0.011641048930533967,0.003997887576132297,-0.01569436379836194,-0.01997359512690255,-0.008491671230453291,0.006823544764779318,-0.004321066583875911,-0.04991296672970382,0.005599086506662455,-0.01743873219231503,0.0011557511854652011,-0.016026913957040666,-0.021169867779773904,-0.013533102157972847,0.018839202771025323,-0.016131898781349116,-0.006312568403686171,0.009482975422061245
SYNPCC7942_RS00025,-0.02769739542972273,-0.002088151662992397,0.013496707181602972,0.01062249722825896,0.007703062147861223,-0.014166583727734487,-0.026518719132659067,-0.05345114826087783,-0.015082304979846696,0.029545792245769528,-0.023236252800617026,0.004689545006491461,-0.001233081829194246,-0.012395403410394856,-0.024677153383645168,-0.012752490643517047,0.0268410636196414,-0.013788103055833847,0.06037675769495014,0.002697045110823992
SYNPCC7942_RS00030,-0.032840519066300276,-0.0527462201172622,-0.0037144402835799072,-0.007097816830511854,-0.017998389128684664,-0.01814972910071591,-0.007400574937774276,-0.025469390998287076,0.007813999203566634,0.006911462594779291,-0.0003051130647488597,0.0012899876522208377,-0.006648978348215705,-0.0011470618562650207,-0.018049713073489893,-0.03170084861537295,0.004178839487918113,-0.0227117234344596,-0.0021263550651423164,-0.0077958158142308175
SYNPCC7942_RS00035,-0.00868404712884769,-0.036049399532909074,0.006181243856045049,-0.0011352895295198154,-0.022885634523348446,-0.02647419249666327,-0.013509827509412623,-0.0034678598934867262,0.00944253311967414,0.006310311459296634,-0.010511323193729116,0.014395525663496283,0.00815367592736185,-0.015437718571105256,-0.012560040523283722,-0.025842171732299034,0.009158535257771083,-0.01304309593157889,-0.013489288460354803,-0.008145059335978913
SYNPCC7942_RS00040,0.008404317052812964,-0.012463474034953433,-3.625843982965372e-05,-0.004791240756150344,-0.026836381173742648,-0.017232257713491222,0.002042205913427253,0.014054838486814518,-0.004475394274145512,0.009667572824038687,-0.018782756485162085,0.019367287860495443,0.003310168927180141,-0.018870454194312016,-0.012948573337194213,-0.005583266683117907,-0.006646505781270159,-0.009962758283662687,-0.013094864631118273,-0.008846793314768633
SYNPCC7942_RS00045,0.023305746424907715,-0.0011667365528726672,0.0018878433007005167,-0.004477412044469355,-0.00035288871462843123,0.0038393272355732983,-0.00608805912484067,-0.001937721817487765,-0.0018092027496448186,-0.009489287151791752,-0.002909105327210764,0.0009537772948027108,0.0022558854978488832,0.03625579734253682,-0.00017847965091172084,-0.021567285761361587,-0.02362132782298578,-0.01059703173471123,-0.005048405986346287,0.002390879395873548
SYNPCC7942_RS00050,0.013150509840553935,-0.0012847922205233733,-9.482657899066457e-05,-0.013023271202230877,7.662843730401268e-05,-0.0025789290813371933,-0.024744380667568615,-0.0008979909498945635,-0.017696303868801052,-0.0013960121283381937,-0.018314153700002014,0.036365307918186526,0.015280246218590931,-0.011883967815506906,-0.01738152639467836,0.04747903193910202,-0.022819210547449013,-0.0025014223283594877,-0.010642420052709689,-0.01055044895866595
SYNPCC7942_RS00055,0.012368118173580172,-0.0015098254763418742,0.006062557822261297,-0.009429759950458746,0.0017819766205855756,0.006885382137645671,0.0017653274755973284,-0.02735806785560452,0.0020958428246790855,-0.0010936067395899555,-0.037350945836088306,-0.021531237747055443,-0.00716666054708063,-0.024148883290234294,-0.008591756435585697,0.004159069417524378,0.007307085345959332,-0.014512983995321051,-0.011305839452540505,-0.002280282456074479
SYNPCC7942_RS00060,0.020638035210486915,0.007574363843061299,-0.013478532081415431,-0.016018712442298733,0.00330148703825776,0.0013752137604204763,0.00012434039725153252,-0.009693026120386871,-0.015893890647048364,0.00014761566371704254,-0.009292599422887356,-0.012893718511271588,0.01616880154441735,0.03926193773676095,0.0003705267679462799,-0.035883955922817005,-0.02835013997991852,-0.002473807361908845,-0.009241985306791265,0.005460871201998047
SYNPCC7942_RS00065,0.025822123889346522,0.00022272952510400527,-0.06558013211145323,-0.08103681763054592,0.029643195815290294,0.03178007161238015,0.03741760573575997,0.051801272981660214,0.016028335484501496,0.009308349841140177,0.018598493523317435,0.011875671783405855,0.17318307298457528,-0.0062462187493152795,0.0028045118874533786,0.021001995048309605,0.010366328537087828,0.02594063448155126,-0.011787923785162762,-0.0311315818366419
SYNPCC7942_RS00070,0.025205300680699694,0.015179701615022908,-0.016228913044857088,-0.008488310552234053,0.03916380877542213,0.012630149616177451,-0.0034252781001776096,-0.018876143552913404,0.001851401505752619,0.003980249738616294,-0.01749916691407727,0.017054749147377674,0.02355220137339981,-0.01546884411703563,0.045305508280446875,-0.005083029241365541,0.0031266360428208024,0.011219997830410288,0.015022413661214946,0.0046398672681190615
SYNPCC7942_RS00075,0.013932425652087754,0.006472664404415949,-0.021754065571079454,-0.029904530266456078,0.020095785224423537,-0.0029339945556690985,0.02869017842532767,-0.014937876250647089,-0.01920139436573213,0.005199208545720752,-0.01024209041833886,-0.018958523544008957,0.014502862581560458,0.001339692198080571,0.01420909271847505,-0.010564035739709566,-0.021625075776425334,4.233613699771419e-05,0.052485426472322745,-0.005382983252276473
SYNPCC7942_RS00080,0.00394640382037308,0.054231156253764096,0.009165949783236727,-0.019312623617438903,-0.009790906150629768,-0.0165954677457001,0.020182777877477513,-0.040410814582009943,-0.0038816370206069505,-0.004827396915792602,-0.009174694102036104,-0.024190317346613147,0.01739121696843177,0.03259541984008941,0.00863938088216203,0.02881083169720736,-0.0002700787147912425,0.006001557624543404,0.007083607996603214,0.021841133039721745
SYNPCC7942_RS00085,0.008069732823535116,-0.012995947628334836,-0.004148981099249413,-0.010123934368374105,0.009700934725628291,-0.0019460251833255129,0.010093536362889777,-0.022530393283311786,-0.0005143860031519684,0.0012772768527025663,-0.011207880470655018,0.009981055658865874,0.004169865595485891,-0.013168160456419158,0.011101092943827521,0.0009568467179138359,0.005706052104753438,0.004971033809267348,0.0012179418058701032,-0.004816760658945413
SYNPCC7942_RS00090,0.010728848367697568,-0.029101563794334425,0.008675868448581078,-0.0070735837594247866,-0.010024559485378417,-0.012505160626717754,0.025023246718250496,0.002825471989679095,-0.0005146387966472783,0.009231254643259206,-0.0006521160759775033,-0.0005870121220113303,0.005382634216340789,0.03936372522933171,0.04127755024502508,-0.011630931383641905,-0.005040594275470271,-0.009002902274556199,0.04793153877287353,-0.008101488522369768
SYNPCC7942_RS00095,0.022365982050332644,-0.004661975989652781,0.024437654550262453,0.004677007115511748,-0.0131955942400588,-0.00540115122488992,0.0005937419258648016,0.007644117382211324,0.0018783974729175575,0.003890804877413875,-0.016415447768009583,0.004540452178127062,0.006976571649102354,0.02958667258431577,0.024013117941235326,-0.024526271622286884,-0.0036227053426257693,0.00025733420828915796,-0.0027807839445470983,-0.0020493301877990387
